Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Other Precious Metals & Mining,Basic Materials,95,79,68,45,"SBSW,TFPM,HL,BVN,PPTA,SLSR,MUX"
2,Silver,Basic Materials,95,90,46,65,"AG,MAG,EXK"
3,Gold,Basic Materials,89,76,87,71,"NEM,AEM,WPM,B,FNV,AU,GFI,KGC,PAAS,RGLD,AGI,HMY,CDE,EQX,OR,IAG,EGO,NGD,SSRM,ORLA,SAND,NG,AUGO,FSM,SA,CGAU,AAUC,ARMN,DRD,CNL,CMCL,IDR,BGL,CTGO,USAU"
4,Utilities - Independent Power Producers,Utilities,87,86,84,94,"VST,NRG,TLN,PAM,TAC,KEN"
5,Banks - Diversified,Financial Services,85,83,84,80,"JPM,BAC,WFC,HSBC,RY,C,MUFG,SAN,TD,UBS,BBVA,SMFG,BMO,ING,BK,BCS,BNS,CM,NTB"
6,Uranium,Energy,85,79,37,21,"CCJ,UEC,NXE,LEU,UUUU,ISOU"
7,Airports & Air Services,Industrials,84,68,80,67,"JOBY,PAC,ASR,OMAB,CAAP,ASLE"
8,Financial Conglomerates,Financial Services,83,62,24,23,"RILYP,RILYL,IX,FRHC,VOYA,HTH,TREE,RILY"
9,Pharmaceutical Retailers,Healthcare,81,50,49,13,WBA
10,Pollution & Treatment Controls,Industrials,80,72,59,44,"VLTO,FSS,ZWS,PCT,CECO,ERII,ADUR,ARQ"
11,Tobacco,Consumer Defensive,76,81,90,78,"PM,BTI,MO,TPB,UVV"
12,Engineering & Construction,Industrials,74,77,70,44,"PWR,FER,EME,FIX,J,ACM,APG,MTZ,BLD,STN,TTEK,STRL,DY,FLR,IESC,KBR,ROAD,PRIM,GVA,ACA,ECG,EXPO,AGX,TPC,MYRG,WLDN,CDLR,AMRC,GLDD,BWMN,MTRX,BBCP,ORN,MIMI,ESOA,MSGY,PHOE,ONEG"
13,Electrical Equipment & Parts,Industrials,71,71,47,57,"VRT,HUBB,NVT,BE,AYI,AEIS,ENS,HAYW,POWL,ENVX,ATKR,ENR,EOSE,AMPX,PLPC,ADSE,KE,LTBR,TGEN,ESP,ULBI,RFIL,IPWR"
14,Luxury Goods,Consumer Cyclical,70,65,62,57,"TPR,SIG,CPRI,LUXE,REAL,MOV,ELA,SORA"
15,Auto Parts,Consumer Cyclical,69,62,46,40,"ORLY,AZO,GPC,APTV,MGA,MBLY,ALV,BWA,LKQ,ALSN,MOD,GNTX,LEA,QS,DORM,ATMU,AAP,VC,HSAI,GTX,DAN,GT,PHIN,ADNT,FOXF,THRM,XPEL,SLDP,SMP,PLOW,AXL,CPS,MLR,MNRO,STRT,MPAA,SRI"
16,Communication Equipment,Technology,69,76,64,80,"CSCO,MSI,HPE,ERIC,UI,ASTS,ZBRA,CIEN,LITE,BDC,VSAT,COMM,EXTR,VIAV,AAOI,DGII,TSAT,HLIT,ADTN,NTGR,GILT,CLFD,FEIM,AUDC,AVNW,BKTI,INSG,SILC,OCC"
17,Metal Fabrication,Industrials,69,80,77,60,"CRS,MLI,ATI,ESAB,WOR,CMPO,PRLB,IIIN,RYI,MEC,TG,GIFI,MTEN,TPCS,CMPOW"
