Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
218,SEDG,73.23,7110005.0,Technology,Solar,97.0,98.0,97.0,97.0,6.7593,6.5271,4096055.0,6135410.0,75.73,13.73,,4453716992.0,No,47.26,37.65,50.75,40.14
228,AMKR,72.19,5455481.0,Technology,Semiconductor Equipment & Materials,97.0,16.0,94.0,97.0,4.8471,4.4379,4291883.0,4557040.0,79.23,17.79,,17893916672.0,No,62.28,43.64,65.06,50.61
251,ARM,302.71,9238467.0,Technology,Semiconductors,97.0,97.0,98.0,97.0,21.3618,19.285,9159961.0,11995120.0,325.0,100.02,,322082996224.0,No,189.78,148.82,208.65,152.02
262,FLY,57.28,11587307.0,Industrials,Aerospace & Defense,97.0,98.0,99.0,98.0,5.5288,5.0749,6563910.0,8013300.0,73.8,16.0,,9178272768.0,No,36.0,30.46,39.37,28.38
270,ARMH,126.78,3545.0,ETF,ETF,97.0,97.0,98.0,97.0,7.2275,5.5012,3898.0,5630.0,134.11,42.85,,,No,79.74,63.63,87.63,64.69
299,SHAZ,65.69,303294.0,Technology,Information Technology Services,96.0,98.0,98.0,,6.3086,6.0993,370308.0,767270.0,69.3,16.55,,1108886144.0,No,39.82,,44.26,
333,BELFB,280.13,222698.0,Technology,Electronic Components,96.0,88.0,87.0,96.0,14.4564,13.2579,230146.0,438730.0,308.27,70.87,,3984207104.0,No,247.33,189.14,256.33,210.96
355,THR,69.21,,Industrials,Specialty Industrial Machinery,96.0,95.0,91.0,96.0,2.9768,2.7589,,,,,,,No,57.48,41.05,59.17,47.81
374,ENS,235.71,391930.0,Industrials,Electrical Equipment & Parts,96.0,89.0,93.0,94.0,11.1404,9.4511,376971.0,552870.0,244.3,80.82,,8607604736.0,No,201.75,154.28,209.52,174.72
393,MTRN,222.04,,Basic Materials,Other Industrial Metals & Mining,95.0,94.0,93.0,95.0,9.2639,8.1711,,,,,,,No,175.31,140.37,185.14,151.78
457,MARS,44.73,468989.0,ETF,ETF,95.0,97.0,,,2.2586,1.9264,113910.0,268200.0,45.25,23.59,,,No,31.52,,33.39,
482,AIVC,107.92,3322.0,ETF,ETF,95.0,94.0,95.0,94.0,2.9271,2.2558,6816.0,10690.0,108.61,45.8,,,No,85.73,71.56,89.34,76.06
533,ROKT,133.0,88298.0,ETF,ETF,94.0,93.0,91.0,95.0,4.4679,3.8571,36745.0,57110.0,133.7,58.35,,,No,111.2,91.41,114.15,99.34
564,ASTH,38.52,334839.0,Healthcare,Medical Care Facilities,94.0,90.0,98.0,94.0,1.7682,1.7518,499341.0,443990.0,39.93,18.08,,1909953152.0,No,31.7,27.64,33.09,26.74
569,VOYG,48.59,4408599.0,Industrials,Aerospace & Defense,94.0,98.0,97.0,97.0,4.2506,4.0135,1816521.0,2794570.0,73.95,17.41,,2879547904.0,No,30.14,28.97,32.34,28.74
577,AAMI,74.5,281626.0,Financial Services,Asset Management,94.0,86.0,92.0,94.0,2.8389,2.7279,341193.0,444800.0,76.13,29.26,,2654359552.0,No,63.47,52.46,65.29,54.87
591,CGON,60.8,931613.0,Healthcare,Biotechnology,93.0,9.0,72.0,89.0,3.3395,3.3184,1240493.0,1068310.0,75.5,23.65,,5362710016.0,No,67.15,49.33,66.98,55.57
619,TIGO,84.67,,Communication Services,Telecom Services,93.0,61.0,90.0,93.0,4.3094,4.1173,,,,,,,No,80.41,60.63,81.8,66.83
632,CARZ,118.45,1845.0,ETF,ETF,93.0,92.0,92.0,93.0,3.1671,2.0029,4000.0,6360.0,119.32,56.88,,,No,96.92,82.25,100.75,87.52
642,HLIO,82.5,159694.0,Industrials,Specialty Industrial Machinery,93.0,93.0,81.0,92.0,3.3743,2.9486,394188.0,507370.0,83.09,28.79,,2726324480.0,No,69.84,61.2,71.34,64.82
644,MPTI,86.0,71776.0,Technology,Electronic Components,93.0,96.0,91.0,94.0,4.8361,4.7457,86223.0,68610.0,87.23,36.38,,371644096.0,No,69.94,58.7,73.3,63.27
672,TINY,82.32,,ETF,ETF,93.0,88.0,86.0,94.0,2.6747,1.8394,,,,,,,No,72.05,58.87,74.39,63.73
681,NTCT,41.13,515953.0,Technology,Software - Infrastructure,93.0,94.0,94.0,92.0,1.6646,1.5004,607196.0,568720.0,42.37,20.39,,2940598272.0,No,34.6,28.84,35.68,30.61
685,KNCT,203.43,5540.0,ETF,ETF,92.0,94.0,93.0,92.0,4.6657,2.7807,3151.0,2630.0,204.59,107.1,,,No,164.64,141.2,170.55,149.17
690,CTEC,75.66,6559.0,ETF,ETF,92.0,90.0,89.0,90.0,2.6589,2.2606,4691.0,4310.0,76.95,31.95,,,No,64.78,57.17,66.56,60.63
709,ST,50.51,1979806.0,Technology,Scientific & Technical Instruments,92.0,93.0,92.0,93.0,1.8375,1.6146,2044573.0,2723990.0,50.78,25.45,,7345772544.0,No,40.79,35.03,42.54,36.94
713,JAZZ,237.56,,Healthcare,Biotechnology,92.0,92.0,88.0,86.0,5.9682,5.7561,,,,,,,No,205.59,166.18,209.84,182.36
780,GTEK,58.54,44451.0,ETF,ETF,92.0,91.0,92.0,92.0,1.557,1.0584,14121.0,19340.0,58.99,32.75,,,No,48.7,42.07,50.25,43.94
788,MP,65.21,5021161.0,Basic Materials,Other Industrial Metals & Mining,91.0,47.0,81.0,72.0,4.8759,4.589,6171241.0,7516100.0,100.25,18.64,,11608826880.0,No,59.43,62.99,60.35,59.26
797,EET,118.95,1542.0,ETF,ETF,91.0,90.0,82.0,92.0,6.0857,4.3793,14775.0,16250.0,120.31,56.0,,,No,99.62,86.42,102.6,91.9
803,ANDE,72.09,184111.0,Consumer Defensive,Food Distribution,91.0,15.0,82.0,89.0,2.1314,2.1157,347795.0,278950.0,82.11,31.84,,2454956800.0,No,72.82,56.74,73.41,63.38
818,LNTH,99.09,1589443.0,Healthcare,Drug Manufacturers - Specialty & Generic,91.0,92.0,92.0,95.0,4.1166,3.9054,998845.0,1162520.0,103.89,47.25,,6451361280.0,No,84.78,67.21,87.39,73.34
829,AAPX,37.42,49516.0,ETF,ETF,91.0,96.0,89.0,75.0,1.1811,1.1061,123245.0,105840.0,37.67,17.22,,,No,29.3,28.53,30.77,29.62
833,GRAL,71.42,568187.0,Healthcare,Diagnostics & Research,91.0,96.0,93.0,8.0,3.7027,3.6257,791948.0,579980.0,118.84,29.95,,3065102848.0,No,54.69,69.09,56.92,74.54
836,NHC,192.0,92732.0,Healthcare,Medical Care Facilities,91.0,85.0,88.0,90.0,7.7357,7.19,118846.0,110400.0,205.06,93.54,,2998971136.0,No,173.53,143.31,178.08,156.03
852,CNC,58.82,3167286.0,Healthcare,Healthcare Plans,91.0,96.0,93.0,93.0,1.8936,1.8286,6505710.0,4892200.0,60.76,25.08,,29045139456.0,No,44.77,39.33,46.99,42.72
857,WARP,37.53,459133.0,ETF,ETF,91.0,,,,,,97330.0,105090.0,41.77,25.23,,,No,,,,
859,QQXL,60.28,5158.0,ETF,ETF,91.0,93.0,94.0,91.0,1.5638,0.991,2998.0,3780.0,60.34,34.07,,,No,47.44,,49.66,44.7
861,BVN,34.63,435032.0,Basic Materials,Other Precious Metals & Mining,91.0,80.0,11.0,91.0,1.715,1.465,1503075.0,1085040.0,44.67,14.73,,8795565056.0,No,34.41,29.38,34.64,32.59
869,SCCO,187.75,1026532.0,Basic Materials,Copper,91.0,80.0,12.0,91.0,8.2865,6.8922,1597045.0,1312938.0,221.67,85.61,,156644655104.0,No,176.33,151.55,179.54,168.24
871,PRLB,74.39,102721.0,Industrials,Metal Fabrication,91.0,92.0,87.0,91.0,2.5779,2.4193,170940.0,203170.0,74.98,36.15,,1770038912.0,No,63.98,55.82,65.66,58.67
874,MQQQ,242.11,,ETF,ETF,91.0,93.0,93.0,88.0,6.0222,4.7444,,,,,,,No,195.78,183.73,203.53,187.76
876,MATX,184.26,130279.0,Industrials,Marine Shipping,91.0,72.0,76.0,94.0,5.7675,5.5589,269628.0,222170.0,190.0,86.97,,5576311808.0,No,172.65,134.99,174.68,150.07
894,QQQP,230.06,369.0,ETF,ETF,90.0,92.0,92.0,88.0,4.2541,2.2119,2410.0,1450.0,230.53,129.1,,,No,188.02,175.63,195.09,180.11
928,CAR,165.1,1224740.0,Industrials,Rental & Leasing Services,90.0,7.0,97.0,81.0,11.7029,11.7029,2836426.0,999340.0,847.7,85.96,,5832155136.0,No,217.88,155.55,215.02,152.59
966,FAI,53.07,17379.0,ETF,ETF,90.0,91.0,92.0,87.0,1.1917,0.8599,18905.0,53780.0,53.25,31.45,,,No,44.19,41.2,45.56,42.17
1005,USAX,33.0,,ETF,ETF,89.0,91.0,91.0,,5.8546,5.693,,,,,,,No,23.85,,25.31,
1093,TX,49.67,,Basic Materials,Steel,88.0,91.0,84.0,87.0,1.7682,1.4039,,,,,,,No,42.52,38.97,43.57,40.94
1131,MRX,53.54,,Financial Services,Capital Markets,88.0,50.0,91.0,93.0,2.1756,2.1649,,,,,,,No,49.36,39.37,51.31,42.39
1144,TD,112.2,1694372.0,Financial Services,Banks - Diversified,88.0,80.0,85.0,87.0,1.6186,1.5293,2229613.0,1337570.0,113.51,68.03,,188126937088.0,No,102.62,90.22,104.42,95.93
1176,IGM,160.49,510058.0,ETF,ETF,87.0,89.0,90.0,84.0,3.5957,3.1643,813018.0,745260.0,161.59,100.88,,,No,137.83,129.4,141.66,132.13
1180,FSLR,273.67,2077474.0,Technology,Solar,87.0,97.0,92.0,54.0,13.5132,12.3932,2179181.0,2644790.0,285.99,135.5,,29406763008.0,No,208.61,226.43,216.98,231.61
1190,MLI,135.79,355278.0,Industrials,Metal Fabrication,87.0,33.0,84.0,82.0,3.465,3.2096,705705.0,557260.0,141.51,72.16,,15014383616.0,No,125.69,113.74,127.8,120.63
1192,GCT,38.36,424272.0,Technology,Software - Infrastructure,87.0,4.0,76.0,56.0,2.4461,2.4133,735376.0,769740.0,51.86,17.11,,1396760320.0,No,42.95,36.63,42.73,40.19
1198,AIR,112.82,162564.0,Industrials,Aerospace & Defense,87.0,62.0,25.0,89.0,4.4788,4.0717,459440.0,396650.0,127.21,60.61,,4486204928.0,No,112.29,95.26,112.54,101.82
1205,QQUP,67.03,10748.0,ETF,ETF,87.0,88.0,91.0,76.0,1.7382,1.4444,9028.0,10990.0,70.28,38.8,,,No,56.15,55.7,58.29,55.85
1206,EMSF,40.48,4080.0,ETF,ETF,87.0,86.0,86.0,87.0,0.9049,0.5154,7023.0,4210.0,40.64,24.28,,,No,35.64,31.5,36.45,32.71
1227,MIAX,50.21,1440906.0,Financial Services,Capital Markets,87.0,82.0,89.0,65.0,2.3529,2.3379,1267758.0,1300760.0,57.14,28.63,,4765284864.0,No,45.5,,46.74,44.4
1229,MIRM,97.33,654561.0,Healthcare,Biotechnology,87.0,77.0,14.0,87.0,6.142,5.9413,993656.0,1484940.0,114.99,43.3,,5935303168.0,No,96.83,83.92,96.91,88.76
1267,CTEF,84.48,429.0,ETF,ETF,87.0,85.0,79.0,85.0,1.1867,0.3491,5286.0,1180.0,84.51,49.95,,,No,75.99,68.88,77.09,71.87
1271,CPRX,31.32,2146261.0,Healthcare,Biotechnology,86.0,82.0,90.0,86.0,0.1193,0.0786,2043298.0,2780720.0,32.56,19.05,,3832972544.0,No,27.33,23.55,28.03,24.99
1273,PKBK,31.4,130571.0,Financial Services,Banks - Regional,86.0,72.0,78.0,88.0,0.6207,0.5999,93741.0,96750.0,32.09,18.78,,371857536.0,No,29.62,25.39,30.07,27.09
1287,MAIR,42.19,820390.0,Industrials,Building Products & Equipment,86.0,94.0,,,2.6607,2.5621,4407510.0,1840470.0,44.25,31.0,,21150574592.0,No,,,,
1288,EPU,84.68,93480.0,ETF,ETF,86.0,76.0,15.0,88.0,2.1782,1.6889,94065.0,53410.0,95.28,46.05,,,No,81.46,72.55,81.99,78.46
1294,OPTZ,45.66,706.0,ETF,ETF,86.0,87.0,86.0,86.0,0.7052,0.3896,7908.0,9780.0,45.67,29.02,,,No,40.53,37.06,41.48,38.33
1306,SRRK,50.64,833971.0,Healthcare,Biotechnology,86.0,86.0,74.0,81.0,2.5401,2.5401,1560833.0,1381850.0,52.19,27.07,,6068106752.0,No,47.43,41.08,48.19,44.95
1338,AU,94.52,1703912.0,Basic Materials,Gold,86.0,18.0,5.0,73.0,5.0482,3.5254,2831103.0,2206020.0,129.14,42.62,,47791591424.0,No,97.31,86.62,98.53,95.19
1364,LRNZ,55.15,2426.0,ETF,ETF,86.0,93.0,92.0,76.0,1.1869,0.848,3851.0,5400.0,56.0,37.89,,,No,45.33,45.77,46.45,45.83
1392,LIVN,73.9,850875.0,Healthcare,Medical Devices,85.0,92.0,67.0,85.0,2.6284,2.5434,828688.0,624750.0,75.81,41.02,,4059588352.0,No,65.8,60.84,67.03,63.96
1424,ESP,59.42,29362.0,Industrials,Electrical Equipment & Parts,85.0,4.0,54.0,92.0,4.2321,4.2279,29143.0,71440.0,74.77,36.0,,178017680.0,No,62.96,50.41,63.6,53.73
1428,DIPR,33.68,4573.0,ETF,ETF,85.0,,,,1.2929,0.7557,8571.0,4170.0,34.14,25.04,,,No,,,,
1450,UNH,384.01,,Healthcare,Healthcare Plans,85.0,84.0,93.0,75.0,9.3364,8.7935,,,,,,,No,334.51,325.36,343.53,323.83
1469,SPUU,218.11,9448.0,ETF,ETF,84.0,86.0,85.0,80.0,3.4876,2.7041,33866.0,16280.0,218.86,140.13,,,No,191.24,183.71,195.77,187.43
1474,RBC,577.42,179597.0,Industrials,Tools & Accessories,84.0,22.0,56.0,86.0,20.1786,20.0257,207315.0,314540.0,632.0,355.47,,18266888192.0,No,577.26,481.97,576.61,520.5
1475,ISRA,70.21,,ETF,ETF,84.0,82.0,82.0,83.0,1.2436,1.0114,,,,,,,No,65.47,59.57,66.07,62.41
1481,FXL,204.73,16960.0,ETF,ETF,84.0,88.0,89.0,83.0,3.8243,3.24,17205.0,15510.0,207.61,144.59,,,No,179.27,170.57,183.68,173.07
1515,RRBI,91.1,62314.0,Financial Services,Banks - Regional,84.0,19.0,51.0,85.0,2.2591,2.2327,67945.0,61010.0,98.85,54.05,,599865792.0,No,91.47,77.31,91.88,82.69
1521,PEXL,72.65,1568.0,ETF,ETF,84.0,85.0,84.0,82.0,0.8418,0.4089,1773.0,2300.0,72.83,47.76,,,No,65.08,60.8,66.41,62.77
1523,CNEQ,40.4,113210.0,ETF,ETF,84.0,86.0,87.0,79.0,0.8333,0.7642,232873.0,179700.0,40.46,26.75,,,No,35.54,34.44,36.31,34.64
1549,CPAI,49.98,30228.0,ETF,ETF,84.0,83.0,81.0,84.0,0.8076,0.699,48508.0,46750.0,50.44,34.48,,,No,45.27,41.62,46.01,43.1
1573,FPX,193.57,106495.0,ETF,ETF,83.0,82.0,85.0,83.0,4.2136,3.5821,30198.0,32340.0,195.04,134.41,,,No,175.65,165.79,178.47,168.67
1576,SPYQ,188.46,1827.0,ETF,ETF,83.0,85.0,84.0,80.0,2.4006,1.3629,7115.0,37160.0,189.41,124.95,,,No,166.72,160.6,170.51,163.88
1586,RWEM,37.06,47721.0,ETF,ETF,83.0,88.0,74.0,84.0,1.3888,1.2188,26185.0,30880.0,38.86,24.48,,,No,32.77,30.3,33.69,31.32
1602,EEMX,53.68,8978.0,ETF,ETF,83.0,84.0,77.0,83.0,0.9855,0.4626,28805.0,10110.0,53.78,34.97,,,No,48.51,44.46,49.29,45.97
1636,BKEM,94.56,2393.0,ETF,ETF,83.0,80.0,74.0,84.0,1.7652,1.2381,2273.0,1860.0,95.94,62.27,,,No,86.57,78.55,87.85,81.49
1638,PEBK,42.25,22690.0,Financial Services,Banks - Regional,83.0,82.0,74.0,85.0,1.1104,1.0918,31905.0,33300.0,43.31,26.81,,224337744.0,No,40.13,35.28,40.71,37.54
1651,AZZ,141.36,216476.0,Industrials,Specialty Business Services,83.0,22.0,67.0,87.0,4.6132,4.2482,198340.0,172540.0,151.67,86.67,,4223880448.0,No,135.73,119.33,137.84,124.21
1665,NACP,59.05,3931.0,ETF,ETF,82.0,85.0,85.0,79.0,0.6757,0.3932,2978.0,1900.0,59.09,41.47,,,No,53.14,49.92,54.09,51.42
1679,ATFV,39.72,32331.0,ETF,ETF,82.0,84.0,85.0,75.0,0.9046,0.8174,35190.0,30370.0,40.18,26.37,,,No,35.61,34.7,36.26,34.89
1720,GSEE,70.32,625.0,ETF,ETF,82.0,82.0,75.0,82.0,1.2832,0.6098,4783.0,2150.0,70.55,47.07,,,No,64.02,59.08,64.95,60.96
1721,FRAF,58.88,16157.0,Financial Services,Banks - Regional,82.0,70.0,82.0,68.0,1.8907,1.7714,31483.0,26900.0,60.0,33.44,,264549728.0,No,54.91,50.36,56.03,52.5
1750,AVSE,80.75,5433.0,ETF,ETF,82.0,84.0,74.0,82.0,1.5096,0.8251,14493.0,8190.0,81.02,54.99,,,No,73.1,67.62,74.34,69.8
1797,FSBC,42.2,66466.0,Financial Services,Banks - Regional,81.0,68.0,65.0,80.0,1.052,1.0234,90471.0,95910.0,42.73,26.2,,902073600.0,No,39.88,36.58,40.51,38.28
1801,ONEQ,105.08,306511.0,ETF,ETF,81.0,82.0,85.0,75.0,1.4757,1.2579,375180.0,344430.0,105.22,74.16,,,No,94.89,91.06,96.71,92.55
1827,MRK,120.24,,Healthcare,Drug Manufacturers - General,81.0,86.0,33.0,78.0,2.8493,2.5371,,,,,,,No,115.88,102.7,117.05,111.31
1846,JMOM,81.49,,ETF,ETF,81.0,83.0,84.0,79.0,1.1484,0.8638,,,,,,,No,74.21,69.85,75.45,71.27
1852,GVIP,178.52,2881.0,ETF,ETF,81.0,81.0,82.0,78.0,2.9109,2.2864,14318.0,7650.0,178.75,128.85,,,No,162.08,155.14,165.0,157.88
1878,RSSL,113.68,866.0,ETF,ETF,80.0,75.0,79.0,78.0,1.5229,0.7388,32805.0,3720.0,113.8,80.0,,,No,105.08,99.34,106.7,101.74
1897,EMCR,44.56,729.0,ETF,ETF,80.0,81.0,70.0,80.0,0.7464,0.4217,7123.0,1450.0,44.66,30.67,,,No,40.81,38.15,41.4,39.29
1904,TYLG,41.53,,ETF,ETF,80.0,83.0,86.0,73.0,0.539,0.3656,,,,,,,No,37.55,36.17,38.22,36.64
1936,QGRW,66.4,143604.0,ETF,ETF,80.0,82.0,85.0,71.0,0.9544,0.8131,343131.0,444690.0,66.53,48.43,,,No,59.87,58.15,60.88,58.83
1941,SHE,155.08,1340.0,ETF,ETF,80.0,86.0,84.0,78.0,1.7789,1.0997,4378.0,2400.0,155.23,119.4,,,No,139.51,132.58,141.9,135.43
1948,HBTA,32.69,5499.0,ETF,ETF,80.0,81.0,81.0,73.0,0.5044,0.3994,9378.0,12250.0,32.75,23.54,,,No,29.75,28.79,30.26,29.25
