Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
20,RAPT,57.93,1001588.0,Healthcare,Biotechnology,98.0,50.0,98.0,98.0,2374971.0,4997530.0,57.98,5.66,1677686400.0,No
32,LRCU,125.48,21442.0,ETF,ETF,98.0,94.0,98.0,98.0,27743.0,32400.0,140.59,23.05,,No
46,COGT,39.18,1517870.0,Healthcare,Biotechnology,98.0,81.0,66.0,98.0,2265413.0,1612120.0,43.73,3.72,6359259648.0,No
79,AGQ,168.95,3659338.0,ETF,ETF,98.0,0.0,97.0,98.0,8347981.0,6466290.0,431.47,31.88,,No
90,FET,62.05,517088.0,Energy,Oil & Gas Equipment & Services,98.0,98.0,98.0,97.0,180393.0,308170.0,62.57,12.78,738598336.0,No
96,MAZE,45.3,288085.0,Healthcare,Biotechnology,97.0,65.0,86.0,98.0,450768.0,430140.0,49.25,6.71,2179810816.0,No
139,BLTE,186.15,115382.0,Healthcare,Biotechnology,97.0,91.0,96.0,97.0,249356.0,130060.0,200.0,49.0,6983348736.0,No
142,STOK,35.5,810457.0,Healthcare,Biotechnology,97.0,95.0,85.0,94.0,793753.0,648280.0,38.69,5.35,2027658880.0,No
171,LRCX,244.25,8845779.0,Technology,Semiconductor Equipment & Materials,97.0,90.0,96.0,97.0,11461915.0,8994360.0,251.87,56.32,306785320960.0,No
172,ASTS,85.82,7374441.0,Technology,Communication Equipment,97.0,5.0,96.0,94.0,15431108.0,13030920.0,129.89,18.22,32075788288.0,No
179,BELFA,215.7,28326.0,Technology,Electronic Components,97.0,95.0,97.0,95.0,44556.0,40970.0,227.42,53.95,3018736128.0,No
183,VSCO,62.32,696874.0,Consumer Cyclical,Apparel Retail,97.0,74.0,97.0,97.0,2335286.0,1548920.0,66.89,13.76,5002359808.0,No
185,MKSI,251.41,1338775.0,Technology,Scientific & Technical Instruments,97.0,93.0,97.0,97.0,1308286.0,1904320.0,269.91,54.84,16887076864.0,No
200,SYRE,43.45,626612.0,Healthcare,Biotechnology,96.0,97.0,97.0,97.0,750696.0,919390.0,45.76,10.91,3371377920.0,No
206,SIVR,83.07,2249933.0,ETF,ETF,96.0,10.0,96.0,96.0,5195796.0,3554760.0,115.26,27.86,,No
209,SLV,79.08,55021463.0,ETF,ETF,96.0,10.0,96.0,96.0,106870205.0,80647680.0,109.83,26.57,,No
225,FRGE,44.6,210311.0,Financial Services,Capital Markets,96.0,44.0,34.0,96.0,222261.0,277570.0,44.88,6.6,617469376.0,No
231,TAYD,88.44,65598.0,Industrials,Specialty Industrial Machinery,96.0,96.0,97.0,95.0,30810.0,63950.0,90.37,29.5,278861760.0,No
259,INDV,33.06,1007587.0,Healthcare,Drug Manufacturers - Specialty & Generic,96.0,47.0,45.0,88.0,2301751.0,1616620.0,38.0,7.62,4133307904.0,No
311,MRNA,50.52,6978789.0,Healthcare,Biotechnology,95.0,72.0,98.0,95.0,11718456.0,11271170.0,55.2,22.28,19739863040.0,No
340,UBR,39.91,3993.0,ETF,ETF,95.0,93.0,94.0,95.0,8540.0,6620.0,40.1,14.0,,No
342,BRZU,120.51,66435.0,ETF,ETF,95.0,93.0,94.0,95.0,49868.0,74700.0,121.73,41.93,,No
343,CGON,58.34,826327.0,Healthcare,Biotechnology,95.0,85.0,92.0,96.0,1052321.0,745920.0,59.95,14.8,4820300800.0,No
366,BOTT,58.51,13901.0,ETF,ETF,95.0,36.0,95.0,94.0,21730.0,28120.0,70.07,22.05,,No
386,SITM,404.79,245668.0,Technology,Semiconductors,94.0,94.0,95.0,93.0,334380.0,303620.0,446.95,105.4,10645943296.0,No
413,ALNT,67.47,89275.0,Technology,Electronic Components,94.0,82.0,91.0,90.0,155711.0,160370.0,70.0,19.25,1143177728.0,No
431,WFRD,106.86,625840.0,Energy,Oil & Gas Equipment & Services,94.0,95.0,94.0,94.0,1081200.0,1039870.0,107.13,36.73,7665071104.0,No
435,ASTX,44.45,1776268.0,ETF,ETF,94.0,0.0,97.0,93.0,1987591.0,1831080.0,114.18,15.03,,No
456,PAHC,51.46,201843.0,Healthcare,Drug Manufacturers - Specialty & Generic,94.0,97.0,85.0,92.0,268245.0,319340.0,56.3,16.16,2085916416.0,No
465,SOLS,79.09,2141618.0,Basic Materials,Specialty Chemicals,94.0,96.0,97.0,,3318508.0,4274460.0,84.44,40.43,12555342848.0,No
492,HIBL,73.48,67314.0,ETF,ETF,93.0,40.0,93.0,89.0,82153.0,85700.0,80.26,13.94,,No
493,NE,46.15,1909390.0,Energy,Oil & Gas Drilling,93.0,97.0,94.0,93.0,2051218.0,3429900.0,46.73,17.4,7346959872.0,No
509,KSLV,42.26,65075.0,ETF,ETF,93.0,9.0,95.0,,142876.0,116790.0,59.97,23.59,,No
512,PDS,87.68,67750.0,Energy,Oil & Gas Drilling,93.0,92.0,94.0,92.0,98233.0,174750.0,92.4,36.2,1155523200.0,No
521,BKTI,84.57,22050.0,Technology,Communication Equipment,93.0,81.0,89.0,75.0,39250.0,29520.0,89.23,26.2,315755968.0,No
539,GH,95.4,1857032.0,Healthcare,Diagnostics & Research,93.0,9.0,15.0,92.0,2002343.0,1976860.0,120.74,34.88,12390020096.0,No
569,XPO,204.53,747744.0,Industrials,Trucking,92.0,98.0,95.0,91.0,1768341.0,2093440.0,212.71,85.06,24008603648.0,No
571,ENS,172.62,491858.0,Industrials,Electrical Equipment & Parts,92.0,36.0,87.0,93.0,486415.0,585190.0,194.77,76.57,6371254784.0,No
572,TPB,136.92,103982.0,Consumer Defensive,Tobacco,92.0,93.0,91.0,89.0,313475.0,199550.0,137.99,51.48,2611168000.0,No
584,TECK,59.81,2546653.0,Basic Materials,Other Industrial Metals & Mining,92.0,91.0,94.0,94.0,4257805.0,3152890.0,60.75,28.32,29277437952.0,No
590,XES,114.17,98059.0,ETF,ETF,92.0,95.0,93.0,93.0,99813.0,145230.0,114.63,51.19,,No
616,GRC,65.27,72324.0,Industrials,Specialty Industrial Machinery,92.0,96.0,93.0,92.0,105371.0,153610.0,68.02,30.87,1717439232.0,No
618,DOO,78.52,214190.0,Consumer Cyclical,Recreational Vehicles,92.0,26.0,85.0,87.0,169306.0,138240.0,81.89,31.78,5774221824.0,No
619,PLPC,259.31,89130.0,Industrials,Electrical Equipment & Parts,92.0,87.0,91.0,87.0,100108.0,111880.0,287.97,118.99,1277063936.0,No
626,KRYS,266.9,344546.0,Healthcare,Biotechnology,92.0,20.0,87.0,94.0,309878.0,360150.0,298.3,122.8,7802071040.0,No
631,TDW,79.43,833417.0,Energy,Oil & Gas Equipment & Services,92.0,97.0,93.0,86.0,709301.0,807580.0,82.0,31.17,3936801536.0,No
639,SLAB,204.35,584311.0,Technology,Semiconductors,92.0,98.0,96.0,89.0,626655.0,1092870.0,208.84,82.82,6734379008.0,No
641,BTSG,40.3,1402573.0,Healthcare,Health Information Services,92.0,62.0,82.0,93.0,1699155.0,1404570.0,41.4,15.48,7268197888.0,No
650,FDX,386.56,891737.0,Industrials,Integrated Freight & Logistics,92.0,97.0,92.0,93.0,1826581.0,1792320.0,391.27,194.3,91210940416.0,No
652,EURL,50.53,45733.0,ETF,ETF,92.0,87.0,93.0,88.0,39206.0,60510.0,51.03,18.1,,No
655,LQDA,33.57,1473481.0,Healthcare,Biotechnology,92.0,8.0,75.0,83.0,1735341.0,1921900.0,46.67,11.26,2920438272.0,No
660,ISBA,50.47,11023.0,Financial Services,Banks - Regional,91.0,36.0,81.0,92.0,25176.0,25600.0,58.83,21.5,370202304.0,No
669,IBP,319.99,268548.0,Consumer Cyclical,Residential Construction,91.0,84.0,88.0,77.0,305253.0,317820.0,349.0,150.83,8631843840.0,No
674,PARR,41.03,938354.0,Energy,Oil & Gas Refining & Marketing,91.0,93.0,17.0,86.0,1088883.0,824740.0,48.4,11.86,2084926592.0,No
706,CMTV,31.72,3649.0,Financial Services,Banks - Regional,91.0,92.0,90.0,89.0,4983.0,5650.0,34.92,16.99,177778320.0,No
734,ALGM,39.04,1770917.0,Technology,Semiconductors,91.0,94.0,96.0,80.0,2529356.0,3037950.0,43.86,16.38,7233755648.0,No
756,ANDE,64.58,267606.0,Consumer Defensive,Food Distribution,90.0,86.0,88.0,92.0,331415.0,335620.0,70.06,31.03,2187978752.0,No
763,MSGE,61.28,165122.0,Consumer Cyclical,Leisure,90.0,43.0,87.0,92.0,334425.0,366960.0,65.26,28.29,2896895488.0,No
772,TNA,54.05,8175827.0,ETF,ETF,90.0,24.0,92.0,85.0,9954408.0,10462340.0,60.44,18.01,,No
778,URTY,63.17,1004893.0,ETF,ETF,90.0,24.0,92.0,85.0,1379785.0,1206560.0,70.61,21.15,,No
779,NWPX,73.15,37820.0,Basic Materials,Steel,90.0,86.0,89.0,89.0,73963.0,97340.0,77.43,36.97,706181568.0,No
783,ARCB,100.04,217901.0,Industrials,Trucking,90.0,90.0,96.0,86.0,400338.0,327160.0,112.92,55.19,2251890176.0,No
788,BBIO,68.31,2430036.0,Healthcare,Biotechnology,90.0,12.0,50.0,89.0,2661433.0,3720920.0,84.94,28.32,13090039808.0,No
793,NMM,68.5,103906.0,Industrials,Marine Shipping,90.0,95.0,87.0,90.0,117003.0,177570.0,69.85,28.37,1992879616.0,No
802,SEB,4988.02,12241.0,Industrials,Conglomerates,90.0,65.0,78.0,88.0,16983.0,24570.0,5654.0,2437.0,4777495552.0,No
822,TPH,46.37,2948993.0,Consumer Cyclical,Residential Construction,90.0,97.0,93.0,85.0,1617650.0,5345110.0,46.62,27.9,3985663488.0,No
831,SNEX,127.27,306641.0,Financial Services,Capital Markets,90.0,95.0,93.0,85.0,364973.0,410650.0,130.35,65.0,6677005824.0,No
836,CCNR,40.14,9815.0,ETF,ETF,90.0,83.0,87.0,89.0,49160.0,11470.0,40.23,20.64,,No
859,CDNL,34.22,478638.0,Industrials,Engineering & Construction,89.0,97.0,,,355836.0,324080.0,35.73,21.98,1311706112.0,No
884,JBHT,222.9,675304.0,Industrials,Integrated Freight & Logistics,89.0,84.0,91.0,91.0,1138156.0,1096720.0,234.82,122.79,21224167424.0,No
893,UXI,59.54,2250.0,ETF,ETF,89.0,93.0,91.0,86.0,9715.0,11620.0,60.08,24.87,,No
896,PRLB,63.28,137841.0,Industrials,Metal Fabrication,89.0,94.0,89.0,83.0,175923.0,305790.0,68.91,29.59,1510794624.0,No
898,TPOR,36.89,25062.0,ETF,ETF,89.0,92.0,95.0,84.0,24336.0,30240.0,40.43,14.02,,No
901,BLD,511.06,351489.0,Industrials,Engineering & Construction,89.0,75.0,84.0,77.0,296781.0,298520.0,559.47,266.26,14380631040.0,No
905,VIK,77.22,1372038.0,Consumer Cyclical,Travel Services,89.0,91.0,84.0,85.0,2281351.0,2188010.0,79.62,31.79,34255587328.0,No
926,KGS,51.12,967578.0,Energy,Oil & Gas Equipment & Services,89.0,97.0,94.0,90.0,1655560.0,1861510.0,52.7,29.25,4384999936.0,No
927,SCHL,32.86,339278.0,Communication Services,Publishing,89.0,20.0,76.0,85.0,410475.0,379000.0,35.98,15.77,836014016.0,No
940,LTM,58.01,932415.0,Industrials,Airlines,89.0,16.0,84.0,80.0,1175568.0,2412580.0,70.42,26.36,16713022464.0,No
944,BH,375.02,126622.0,Consumer Cyclical,Restaurants,88.0,7.0,90.0,81.0,76251.0,113890.0,483.6,195.05,1171875584.0,No
947,RUSHA,73.58,410907.0,Consumer Cyclical,Auto & Truck Dealerships,88.0,94.0,93.0,83.0,502950.0,585850.0,75.99,45.67,5723671552.0,No
955,BC,83.77,588097.0,Consumer Cyclical,Recreational Vehicles,88.0,24.0,91.0,84.0,900290.0,831100.0,90.25,41.0,5448115200.0,No
958,DLTR,131.71,1857372.0,Consumer Defensive,Discount Stores,88.0,64.0,89.0,76.0,3300388.0,3114000.0,142.4,61.8,26864605184.0,No
970,DCI,106.88,389482.0,Industrials,Specialty Industrial Machinery,88.0,79.0,84.0,89.0,747928.0,676460.0,112.84,57.45,12380067840.0,No
989,JOE,69.97,108816.0,Real Estate,Real Estate - Diversified,88.0,87.0,84.0,88.0,201146.0,148700.0,71.9,40.19,4051837952.0,No
1000,GCT,34.49,430031.0,Technology,Software - Infrastructure,88.0,8.0,58.0,67.0,512093.0,389540.0,44.71,11.17,1299102592.0,No
1008,RMBS,98.57,1425510.0,Technology,Semiconductors,88.0,10.0,66.0,87.0,2175045.0,2098340.0,135.75,40.12,10624932864.0,No
1009,DK,34.0,635800.0,Energy,Oil & Gas Refining & Marketing,88.0,95.0,11.0,89.0,1394930.0,1458010.0,43.5,11.03,2045181824.0,No
1012,UMDD,31.66,5335.0,ETF,ETF,88.0,81.0,93.0,82.0,8891.0,15070.0,33.12,12.81,,No
1013,MIDU,62.93,38201.0,ETF,ETF,88.0,82.0,93.0,82.0,45701.0,39860.0,66.01,25.3,,No
1035,EMBJ,72.98,920086.0,Industrials,Aerospace & Defense,87.0,17.0,75.0,85.0,864031.0,782000.0,80.75,38.78,13219726336.0,No
1036,DARP,50.82,2087.0,ETF,ETF,87.0,69.0,82.0,88.0,4766.0,10420.0,52.5,24.74,,No
1040,NGS,38.03,50617.0,Energy,Oil & Gas Equipment & Services,87.0,86.0,84.0,90.0,121996.0,97900.0,38.37,16.73,477995904.0,No
1044,HSBH,96.13,4562.0,ETF,ETF,87.0,78.0,84.0,87.0,4975.0,9280.0,97.88,52.51,,No
1055,EFO,75.22,6678.0,ETF,ETF,87.0,87.0,88.0,83.0,6765.0,10800.0,75.9,36.53,,No
1074,DGII,48.5,332869.0,Technology,Communication Equipment,87.0,92.0,85.0,89.0,316971.0,367380.0,51.78,22.39,1824141312.0,No
1076,BRAZ,33.64,51056.0,ETF,ETF,87.0,84.0,83.0,89.0,3808.0,2450.0,33.77,19.6,,No
1078,TTC,101.33,480721.0,Industrials,Tools & Accessories,87.0,91.0,93.0,85.0,1004018.0,740080.0,102.32,62.34,9920681984.0,No
1079,CUK,31.47,1783377.0,Consumer Cyclical,Travel Services,87.0,89.0,90.0,65.0,2407871.0,2821970.0,33.72,13.65,41307848704.0,No
1091,STLD,190.87,1096231.0,Basic Materials,Steel,87.0,77.0,84.0,90.0,1323458.0,1325460.0,208.47,103.17,28096940032.0,No
1103,EWZ,39.47,43938010.0,ETF,ETF,87.0,84.0,83.0,89.0,36413793.0,40201860.0,39.53,23.05,,No
1122,GOLF,100.09,218443.0,Consumer Cyclical,Leisure,87.0,80.0,86.0,84.0,333543.0,341510.0,104.81,55.31,5871412224.0,No
1131,HAS,99.8,1118326.0,Consumer Cyclical,Leisure,86.0,91.0,87.0,81.0,1873185.0,2863450.0,106.98,49.0,14005635072.0,No
1148,UPV,102.64,2583.0,ETF,ETF,86.0,80.0,88.0,81.0,1353.0,1900.0,103.26,51.37,,No
1149,NPK,128.87,50275.0,Industrials,Aerospace & Defense,86.0,82.0,90.0,77.0,74416.0,86120.0,137.78,77.63,921670592.0,No
1151,KNX,60.23,2002503.0,Industrials,Trucking,86.0,78.0,92.0,87.0,3246295.0,3017730.0,62.63,36.69,9777678336.0,No
1169,ENSG,212.39,406255.0,Healthcare,Medical Care Facilities,86.0,95.0,77.0,82.0,383758.0,499550.0,216.92,118.73,12342573056.0,No
1173,LAUR,33.49,1018989.0,Consumer Defensive,Education & Training Services,86.0,24.0,66.0,83.0,1048595.0,1011520.0,37.91,17.91,4935393792.0,No
1176,PSCE,55.25,54006.0,ETF,ETF,86.0,92.0,88.0,87.0,28680.0,52300.0,55.27,30.94,,No
1185,DVXE,35.06,47.0,ETF,ETF,86.0,93.0,88.0,87.0,190.0,660.0,35.24,24.23,,No
1201,FLR,53.1,2906163.0,Industrials,Engineering & Construction,86.0,93.0,87.0,85.0,2870430.0,3703840.0,57.5,29.2,7782583808.0,No
1203,ORA,115.85,395945.0,Utilities,Utilities - Renewable,86.0,19.0,57.0,81.0,617046.0,755840.0,132.58,64.39,7041570304.0,No
1204,WHD,58.28,1005458.0,Energy,Oil & Gas Equipment & Services,86.0,86.0,92.0,88.0,800601.0,977440.0,59.48,33.2,4012002560.0,No
1213,UWM,53.11,459157.0,ETF,ETF,86.0,28.0,87.0,80.0,609766.0,605060.0,56.97,24.47,,No
1219,SN,128.11,1483651.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",86.0,72.0,93.0,64.0,1547703.0,1936850.0,133.99,60.5,18082291712.0,No
1228,FCA,33.83,7056.0,ETF,ETF,85.0,85.0,76.0,80.0,31783.0,116790.0,33.85,17.34,,No
1247,AXSM,169.95,1061461.0,Healthcare,Biotechnology,85.0,16.0,77.0,90.0,634701.0,464580.0,191.5,86.99,8567627776.0,No
1254,NKSH,37.65,7719.0,Financial Services,Banks - Regional,85.0,74.0,87.0,82.0,14716.0,13840.0,40.0,23.75,239770640.0,No
1256,PKB,110.24,29029.0,ETF,ETF,85.0,88.0,83.0,79.0,32383.0,48990.0,111.24,59.89,,No
1265,ROST,200.55,1837489.0,Consumer Cyclical,Apparel Retail,85.0,80.0,84.0,88.0,2519190.0,2148970.0,203.31,122.36,65224130560.0,No
1271,TOL,159.63,758680.0,Consumer Cyclical,Residential Construction,85.0,88.0,85.0,73.0,1301923.0,1408390.0,168.36,86.67,15165329408.0,No
1292,REX,34.35,124819.0,Basic Materials,Chemicals,85.0,56.0,56.0,73.0,199888.0,186550.0,36.5,16.73,1135527680.0,No
1294,CRI,42.39,694674.0,Consumer Cyclical,Apparel Retail,85.0,95.0,92.0,93.0,1121121.0,1194120.0,46.6,23.38,1545025152.0,No
1302,FLMX,39.49,31137.0,ETF,ETF,85.0,78.0,81.0,85.0,41191.0,48750.0,40.03,23.29,,No
1313,CRAK,44.78,56505.0,ETF,ETF,85.0,85.0,66.0,84.0,51018.0,59270.0,45.57,24.17,,No
1325,SRRK,47.02,450303.0,Healthcare,Biotechnology,84.0,80.0,83.0,87.0,1125318.0,888010.0,49.82,22.71,4796390400.0,No
1328,UNF,233.0,72310.0,Industrials,Specialty Business Services,84.0,90.0,92.0,86.0,232513.0,243950.0,243.45,147.66,4213062656.0,No
1337,AGCO,135.94,345619.0,Industrials,Farm & Heavy Construction Machinery,84.0,95.0,89.0,76.0,829055.0,956390.0,143.78,73.79,10144327680.0,No
1349,TNL,74.99,352601.0,Consumer Cyclical,Travel Services,84.0,83.0,81.0,79.0,597170.0,767330.0,81.0,37.77,4874906624.0,No
1356,ALCO,41.59,17408.0,Consumer Defensive,Farm Products,84.0,57.0,88.0,79.0,28455.0,25120.0,43.2,27.02,318439904.0,No
1358,AMAL,38.63,114968.0,Financial Services,Banks - Regional,84.0,61.0,90.0,85.0,186518.0,178820.0,42.66,25.03,1156440064.0,No
1374,YETI,45.44,972850.0,Consumer Cyclical,Leisure,84.0,22.0,85.0,84.0,1723410.0,1940650.0,51.29,26.61,3690828544.0,No
1387,RCKY,33.49,18247.0,Consumer Cyclical,Footwear & Accessories,84.0,54.0,69.0,79.0,33993.0,22000.0,34.61,11.93,250963584.0,No
1401,OBT,33.65,36912.0,Financial Services,Banks - Regional,84.0,91.0,87.0,84.0,45831.0,85240.0,37.99,20.97,449790816.0,No
1408,GVAL,35.87,136333.0,ETF,ETF,84.0,73.0,77.0,82.0,226303.0,337530.0,36.18,21.92,,No
1417,FGM,68.93,3082.0,ETF,ETF,83.0,67.0,82.0,77.0,15856.0,48420.0,71.12,40.61,,No
1424,FSTR,31.21,11145.0,Industrials,Railroads,83.0,82.0,78.0,85.0,22236.0,16600.0,32.63,17.16,330753696.0,No
1433,VMI,463.12,121949.0,Industrials,Conglomerates,83.0,77.0,81.0,82.0,140783.0,177630.0,487.58,250.07,9141291008.0,No
1447,BCO,129.21,218654.0,Industrials,Security & Protection Services,83.0,68.0,77.0,73.0,251953.0,265410.0,133.62,80.1,5383184384.0,No
1450,VLUE,151.15,1323523.0,ETF,ETF,83.0,73.0,80.0,84.0,867771.0,1072610.0,154.31,91.8,,No
1471,FEOE,55.1,209430.0,ETF,ETF,83.0,81.0,80.0,82.0,165006.0,224140.0,55.19,35.0,,No
1498,TXT,98.99,882560.0,Industrials,Aerospace & Defense,83.0,73.0,83.0,80.0,1747035.0,1801900.0,101.57,57.7,17240338432.0,No
1499,OVBC,43.51,13553.0,Financial Services,Banks - Regional,83.0,84.0,77.0,79.0,12340.0,12210.0,44.66,25.75,204975696.0,No
1514,IDV,44.23,1865043.0,ETF,ETF,82.0,83.0,79.0,78.0,1168300.0,1659550.0,44.46,27.6,,No
1523,IDYA,32.07,715819.0,Healthcare,Biotechnology,82.0,17.0,16.0,85.0,917021.0,917890.0,39.28,13.45,2816195840.0,No
1525,ITRN,48.0,56719.0,Technology,Scientific & Technical Instruments,82.0,86.0,88.0,85.0,110870.0,67890.0,49.72,30.06,954891840.0,No
1541,FYLD,37.67,63988.0,ETF,ETF,82.0,86.0,79.0,79.0,56210.0,94440.0,37.74,23.17,,No
1550,RPRX,45.4,2518133.0,Healthcare,Biotechnology,82.0,91.0,77.0,83.0,4061635.0,3783870.0,46.14,29.66,26259779584.0,No
1553,PCAR,126.25,2927527.0,Industrials,Farm & Heavy Construction Machinery,82.0,70.0,87.0,83.0,3336701.0,3356920.0,131.88,84.65,66394173440.0,No
1556,RNG,35.19,3107106.0,Technology,Software - Application,82.0,97.0,89.0,72.0,2001438.0,5527890.0,40.64,20.59,3046212352.0,No
1563,SWK,89.25,869304.0,Industrials,Tools & Accessories,82.0,85.0,91.0,74.0,1798010.0,1877860.0,93.37,53.91,13823482880.0,No
1568,MVV,80.96,3807.0,ETF,ETF,82.0,75.0,87.0,76.0,18515.0,16700.0,83.01,42.64,,No
1570,XPEL,50.47,225867.0,Consumer Cyclical,Auto Parts,82.0,19.0,80.0,86.0,221751.0,234540.0,55.91,24.25,1396939136.0,No
1571,IMFL,34.51,102653.0,ETF,ETF,82.0,87.0,83.0,81.0,150723.0,701220.0,34.69,20.99,,No
1576,ENVA,138.0,206656.0,Financial Services,Credit Services,82.0,12.0,70.0,80.0,325323.0,290520.0,176.68,79.41,3412021760.0,No
1578,UTHR,473.43,343018.0,Healthcare,Drug Manufacturers - Specialty & Generic,82.0,55.0,22.0,91.0,370975.0,253650.0,519.99,266.98,21411469312.0,No
1591,TBXU,36.36,525.0,ETF,ETF,82.0,90.0,67.0,,2230.0,1700.0,38.89,25.71,,No
1620,CASH,92.85,364827.0,Financial Services,Banks - Regional,81.0,85.0,90.0,77.0,262090.0,306160.0,96.06,64.45,2074176640.0,No
1632,BWFG,47.89,36540.0,Financial Services,Banks - Regional,81.0,57.0,58.0,74.0,41613.0,27980.0,51.54,26.39,378328256.0,No
1637,UDOW,60.9,3091108.0,ETF,ETF,81.0,36.0,80.0,78.0,3822493.0,3879750.0,66.21,28.45,,No
1639,TDC,30.03,2178647.0,Technology,Software - Infrastructure,81.0,65.0,66.0,89.0,1690701.0,3392880.0,41.78,18.43,2837835008.0,No
1641,CTS,52.94,184013.0,Technology,Electronic Components,81.0,81.0,87.0,80.0,190773.0,236130.0,59.66,34.02,1560493056.0,No
1645,DOV,231.35,1047959.0,Industrials,Specialty Industrial Machinery,81.0,90.0,87.0,84.0,1215685.0,1417900.0,237.54,143.04,31730397184.0,No
1664,RL,374.13,398997.0,Consumer Cyclical,Apparel Manufacturing,81.0,63.0,69.0,86.0,658250.0,689890.0,389.15,176.61,22687490048.0,No
1667,LOB,38.64,245738.0,Financial Services,Banks - Regional,81.0,29.0,87.0,42.0,345993.0,297780.0,42.89,22.68,1778691968.0,No
1679,NATL,40.49,227198.0,Technology,Software - Application,81.0,83.0,74.0,40.0,409523.0,567700.0,43.42,22.3,2992378624.0,No
1688,JAZZ,173.83,970769.0,Healthcare,Biotechnology,81.0,69.0,20.0,89.0,978316.0,829150.0,182.99,95.49,10562800640.0,No
