Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Silver,Basic Materials,95,93,49,74,"AG,MAG,EXK"
2,Other Precious Metals & Mining,Basic Materials,94,86,66,59,"SBSW,TFPM,BVN,HL,PPTA,SLSR,MUX"
3,Utilities - Independent Power Producers,Utilities,93,86,84,93,"VST,NRG,TLN,PAM,TAC,KEN"
4,Gold,Basic Materials,87,88,85,81,"NEM,AEM,WPM,B,FNV,AU,GFI,KGC,PAAS,AGI,RGLD,HMY,CDE,OR,EQX,EGO,IAG,ORLA,SSRM,SAND,NG,AUGO,FSM,SA,CGAU,ARMN,AAUC,DRD,CNL,CMCL,IDR,BGL,CTGO,USAU"
5,Banks - Diversified,Financial Services,85,84,84,80,"JPM,BAC,WFC,HSBC,RY,C,MUFG,SAN,TD,UBS,BBVA,SMFG,BMO,BK,ING,BNS,BCS,CM,NTB"
6,Airports & Air Services,Industrials,85,72,80,72,"JOBY,PAC,ASR,OMAB,CAAP,ASLE"
7,Pollution & Treatment Controls,Industrials,83,72,51,60,"VLTO,FSS,ZWS,PCT,CECO,ERII,ADUR,ARQ"
8,Uranium,Energy,82,72,37,38,"CCJ,UEC,LEU,NXE,UUUU,ISOU"
9,Financial Conglomerates,Financial Services,76,38,24,28,"RILYL,FRHC,RILYP,IX,VOYA,HTH,TREE,RILY"
10,Pharmaceutical Retailers,Healthcare,76,71,81,6,WBA
11,Electrical Equipment & Parts,Industrials,75,72,50,61,"VRT,HUBB,NVT,AYI,BE,AEIS,ENS,HAYW,POWL,ENVX,ENR,ATKR,EOSE,AMPX,PLPC,ADSE,KE,LTBR,TGEN,NEOV,ESP,ULBI,RFIL"
12,Engineering & Construction,Industrials,75,76,65,55,"PWR,FER,EME,FIX,J,ACM,APG,MTZ,STN,BLD,TTEK,STRL,DY,FLR,IESC,KBR,PRIM,ROAD,GVA,ACA,ECG,EXPO,AGX,TPC,MYRG,CDLR,WLDN,AMRC,GLDD,BWMN,MTRX,BBCP,ORN,MIMI,PHOE,ESOA,MSGY,ONEG"
13,Capital Markets,Financial Services,74,76,60,72,"MS,GS,SCHW,IBKR,HOOD,CRCL,TW,LPLA,FUTU,NMR,HLI,JEF,EVR,SF,GLXY,XP,VIRT,PJT,MKTX,MARA,PIPR,MC,LAZ,BGC,ETOR,BMNR,IREN,SNEX,RIOT,CLSK,MRX,HUT,PWP,TIGR,OPY,AMRK,FRGE,NCTY,DOMH,SRL,COHN"
