IndustryRank,Ticker,Price,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,Gap (%),IPO,HVE
1,QMMM,119.4,Communication Services,Advertising Agencies,98.0,67.0,48.0,44.0,0.0,0.0,0.0,NO,NO
2,ZD,53.08,Communication Services,Advertising Agencies,92.0,70.0,87.0,91.0,1.7207,1.6164,0.53,NO,NO
3,MGNI,19.3,Communication Services,Advertising Agencies,84.0,18.0,97.0,89.0,0.7611,0.7289,0.0,NO,NO
4,ADV,39.24,Communication Services,Advertising Agencies,83.0,8.0,85.0,95.0,2.8868,2.7614,0.0,NO,NO
5,QNST,15.5,Communication Services,Advertising Agencies,71.0,63.0,91.0,78.0,0.7163,0.6798,0.0,NO,NO
1,DFNS,27.68,Industrials,Aerospace & Defense,98.0,98.0,98.0,98.0,13.5701,8.3542,0.0,NO,NO
2,SIF,25.78,Industrials,Aerospace & Defense,98.0,83.0,97.0,98.0,1.8214,1.8014,0.0,NO,NO
3,DCO,179.02,Industrials,Aerospace & Defense,95.0,15.0,93.0,95.0,7.8136,7.2,0.0,NO,NO
4,VVX,90.24,Industrials,Aerospace & Defense,94.0,97.0,95.0,90.0,3.576,3.2918,0.56,NO,NO
5,AIR,140.04,Industrials,Aerospace & Defense,94.0,30.0,93.0,90.0,6.7521,6.1029,0.0,NO,NO
1,CF,125.19,Basic Materials,Agricultural Inputs,85.0,95.0,45.0,91.0,4.2411,3.5482,0.0,NO,NO
2,UAN,128.99,Basic Materials,Agricultural Inputs,84.0,95.0,42.0,86.0,3.0429,2.82,0.04,NO,NO
3,CTVA,78.71,Basic Materials,Agricultural Inputs,54.0,16.0,21.0,58.0,2.5066,2.0394,0.0,NO,NO
4,SMG,65.68,Basic Materials,Agricultural Inputs,53.0,20.0,66.0,39.0,3.4207,3.2264,0.0,NO,NO
5,NTR,69.07,Basic Materials,Agricultural Inputs,44.0,89.0,11.0,23.0,1.6661,1.465,0.0,NO,NO
1,ALGT,98.08,Industrials,Airlines,93.0,4.0,94.0,60.0,4.8586,4.2964,0.0,NO,NO
2,DAL,87.44,Industrials,Airlines,92.0,15.0,93.0,90.0,2.5057,2.2093,0.0,NO,NO
3,UAL,121.33,Industrials,Airlines,89.0,9.0,95.0,81.0,4.4221,4.1243,0.0,NO,NO
4,AAL,15.27,Industrials,Airlines,86.0,5.0,94.0,76.0,0.6821,0.5964,0.0,NO,NO
5,LUV,44.97,Industrials,Airlines,86.0,8.0,89.0,14.0,1.6979,1.5114,0.0,NO,NO
1,CAAP,25.77,Industrials,Airports & Air Services,57.0,69.0,57.0,9.0,0.7531,0.7341,0.0,NO,NO
2,OMAB,106.9,Industrials,Airports & Air Services,31.0,18.0,45.0,12.0,2.5393,2.3929,0.0,NO,NO
3,PAC,217.35,Industrials,Airports & Air Services,9.0,6.0,8.0,6.0,6.3114,6.2329,0.0,NO,NO
4,ASR,275.62,Industrials,Airports & Air Services,8.0,8.0,10.0,6.0,7.3814,7.115,0.0,NO,NO
1,KALU,159.68,Basic Materials,Aluminum,92.0,6.0,14.0,88.0,8.9167,7.8967,0.0,NO,NO
2,CSTM,27.78,Basic Materials,Aluminum,89.0,11.0,9.0,84.0,1.2764,1.2036,0.0,NO,NO
3,CENX,44.77,Basic Materials,Aluminum,83.0,79.0,2.0,13.0,2.1793,1.935,0.0,NO,NO
4,AA,45.26,Basic Materials,Aluminum,16.0,18.0,1.0,4.0,1.9479,1.8007,0.42,NO,NO
1,GIII,36.41,Consumer Cyclical,Apparel Manufacturing,88.0,89.0,87.0,88.0,0.96,0.8607,0.0,NO,NO
2,KTB,83.74,Consumer Cyclical,Apparel Manufacturing,85.0,48.0,85.0,93.0,2.9918,2.8646,0.0,NO,NO
3,LEVI,24.52,Consumer Cyclical,Apparel Manufacturing,77.0,51.0,80.0,84.0,0.8096,0.7712,0.0,NO,NO
4,RL,380.34,Consumer Cyclical,Apparel Manufacturing,70.0,19.0,71.0,60.0,12.0654,11.3146,0.0,NO,NO
5,PVH,86.66,Consumer Cyclical,Apparel Manufacturing,64.0,94.0,16.0,92.0,3.1057,2.875,0.0,NO,NO
1,DBGI,15.45,Consumer Cyclical,Apparel Retail,98.0,98.0,98.0,97.0,3.885,2.4722,0.0,NO,NO
2,VSXY,88.68,Consumer Cyclical,Apparel Retail,98.0,94.0,98.0,95.0,4.371,4.0699,0.0,NO,NO
3,LVLU,16.26,Consumer Cyclical,Apparel Retail,98.0,98.0,97.0,21.0,2.5715,2.5344,0.0,NO,NO
4,CTRN,66.67,Consumer Cyclical,Apparel Retail,96.0,96.0,95.0,94.0,2.9993,2.8182,0.0,NO,NO
5,ROST,251.07,Consumer Cyclical,Apparel Retail,92.0,96.0,80.0,91.0,5.6996,5.3346,0.0,NO,NO
1,MAAS,17.79,Financial Services,Asset Management,98.0,94.0,98.0,98.0,2.5824,2.5166,0.0,NO,NO
2,AAMI,86.49,Financial Services,Asset Management,95.0,96.0,93.0,95.0,3.3635,3.1885,0.05,NO,NO
3,VCTR,99.03,Financial Services,Asset Management,92.0,95.0,93.0,93.0,3.0199,2.8626,0.48,NO,NO
4,AMG,366.73,Financial Services,Asset Management,92.0,89.0,92.0,82.0,15.0143,14.4171,0.18,NO,NO
5,STT,184.16,Financial Services,Asset Management,92.0,89.0,90.0,93.0,5.1614,5.0007,0.0,NO,NO
1,OPLN,39.76,Consumer Cyclical,Auto & Truck Dealerships,92.0,37.0,93.0,90.0,1.1514,1.0657,0.0,NO,NO
2,PAG,217.31,Consumer Cyclical,Auto & Truck Dealerships,89.0,96.0,93.0,92.0,7.1313,5.7605,0.0,NO,NO
3,SAH,91.58,Consumer Cyclical,Auto & Truck Dealerships,89.0,91.0,87.0,94.0,5.725,4.8334,0.0,NO,NO
4,RUSHA,79.79,Consumer Cyclical,Auto & Truck Dealerships,89.0,91.0,76.0,88.0,2.6843,2.6771,0.0,NO,NO
5,KMX,57.26,Consumer Cyclical,Auto & Truck Dealerships,88.0,91.0,96.0,88.0,2.267,2.1384,0.0,NO,NO
1,CYD,47.16,Consumer Cyclical,Auto Manufacturers,90.0,68.0,85.0,44.0,2.2036,2.0364,0.0,NO,NO
2,GM,88.86,Consumer Cyclical,Auto Manufacturers,87.0,95.0,86.0,46.0,2.925,2.7436,0.51,NO,NO
3,HMC,30.11,Consumer Cyclical,Auto Manufacturers,55.0,91.0,92.0,34.0,0.6143,0.3671,0.0,NO,NO
4,RACE,393.87,Consumer Cyclical,Auto Manufacturers,46.0,83.0,84.0,80.0,9.64,7.4314,0.0,NO,NO
5,RIVN,15.22,Consumer Cyclical,Auto Manufacturers,43.0,8.0,13.0,39.0,1.0046,0.9493,0.0,NO,NO
1,GTX,31.15,Consumer Cyclical,Auto Parts,96.0,13.0,91.0,96.0,1.3221,1.2,0.0,NO,NO
2,BWA,63.74,Consumer Cyclical,Auto Parts,91.0,38.0,83.0,90.0,2.0664,2.0043,0.0,NO,NO
3,MGA,68.6,Consumer Cyclical,Auto Parts,90.0,89.0,76.0,90.0,2.0218,1.8246,0.0,NO,NO
4,VGNT,41.35,Consumer Cyclical,Auto Parts,89.0,36.0,88.0,,1.9932,1.9854,0.0,NO,NO
5,THRM,40.58,Consumer Cyclical,Auto Parts,85.0,96.0,95.0,76.0,2.5291,2.4134,0.0,NO,NO
1,SMFG,25.88,Financial Services,Banks - Diversified,92.0,88.0,91.0,85.0,0.6564,0.4343,0.0,NO,NO
2,BBVA,27.95,Financial Services,Banks - Diversified,91.0,92.0,93.0,69.0,0.7211,0.3654,0.47,NO,NO
3,MUFG,22.45,Financial Services,Banks - Diversified,91.0,91.0,92.0,86.0,0.5471,0.3321,0.0,NO,NO
4,HSBC,106.42,Financial Services,Banks - Diversified,91.0,92.0,87.0,84.0,2.1782,1.4839,0.0,NO,NO
5,BMO,179.45,Financial Services,Banks - Diversified,90.0,62.0,88.0,88.0,3.3975,3.2375,0.19,NO,NO
1,CARE,34.58,Financial Services,Banks - Regional,96.0,49.0,95.0,96.0,1.0286,1.0143,0.0,NO,NO
2,MSBI,33.67,Financial Services,Banks - Regional,95.0,87.0,94.0,94.0,1.0322,0.9979,0.33,NO,NO
3,CIB,92.52,Financial Services,Banks - Regional,94.0,95.0,95.0,68.0,2.6021,2.4771,0.0,NO,NO
4,BWFG,68.15,Financial Services,Banks - Regional,94.0,93.0,94.0,93.0,2.2624,2.1709,0.0,NO,NO
5,BOTJ,27.04,Financial Services,Banks - Regional,94.0,80.0,88.0,93.0,0.6771,0.6671,0.0,NO,NO
1,BUD,86.48,Consumer Defensive,Beverages - Brewers,86.0,88.0,85.0,85.0,1.8943,1.4571,0.23,NO,NO
2,FMX,127.99,Consumer Defensive,Beverages - Brewers,85.0,48.0,77.0,85.0,4.7579,4.5343,0.09,NO,NO
3,TAP,41.56,Consumer Defensive,Beverages - Brewers,11.0,86.0,21.0,10.0,1.4186,1.2807,0.0,NO,NO
4,STZ,130.23,Consumer Defensive,Beverages - Brewers,7.0,18.0,6.0,8.0,3.4236,3.11,0.0,NO,NO
5,SAM,183.2,Consumer Defensive,Beverages - Brewers,6.0,76.0,3.0,10.0,8.1021,7.7157,0.0,NO,NO
1,MNST,96.38,Consumer Defensive,Beverages - Non-Alcoholic,90.0,38.0,92.0,84.0,2.1936,1.9371,0.0,NO,NO
2,COCO,65.94,Consumer Defensive,Beverages - Non-Alcoholic,89.0,19.0,39.0,85.0,3.8226,3.802,0.0,NO,NO
3,COKE,187.9,Consumer Defensive,Beverages - Non-Alcoholic,85.0,24.0,12.0,88.0,6.1093,5.8071,0.0,NO,NO
