Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Aluminum,Basic Materials,96,86,92,96,"AA,CENX,CSTM,KALU"
2,Oil & Gas Drilling,Energy,93,88,95,87,"NE,RIG,PTEN,HP,SDRL,SOC,BORR,PDS,NBR"
3,Copper,Basic Materials,91,9,67,84,"SCCO,FCX,HBM,ERO,TGB,IE"
4,Oil & Gas Integrated,Energy,90,94,93,90,"XOM,CVX,SHEL,TTE,PBR,BP,EQNR,E,SU,IMO,CVE,EC,YPF,NFG,TGS,DEC"
5,Gold,Basic Materials,88,19,68,77,"NEM,AEM,B,WPM,AU,FNV,GFI,KGC,PAAS,RGLD,CDE,AGI,EQX,IAG,HMY,OR,AUGO,EGO,SSRM,ORLA,NG,ARIS,AAUC,CGAU,SA,FSM,HYMC,DRD,CNL,DC,CTGO,IDR,CMCL,USAU"
6,Other Precious Metals & Mining,Basic Materials,88,15,68,86,"HL,BVN,SBSW,TFPM,PPTA,SLSR,MUX,ELE,ASM,VMET,GMTL,MTA,VOXR"
7,Semiconductor Equipment & Materials,Technology,88,69,82,84,"ASML,AMAT,LRCX,KLAC,TER,Q,ENTG,NVMI,AMKR,ONTO,FORM,CAMT,IPGP,KLIC,ACLS,UCTT,ACMR,AXTI,PLAB,AMBA,VECO,ICHR,COHU,DQ,AEHR,INTT,ASYS,TRT"
8,Real Estate - Diversified,Real Estate,88,48,85,91,"JOE,STRS"
9,Other Industrial Metals & Mining,Basic Materials,86,25,74,77,"BHP,RIO,VALE,TECK,MP,EMAT,ALM,SKE,USAR,MTRN,USAS,NEXA,SGML,UAMY,LAR,ELVR,CRML,IPX,CMP,SCZM,ALOY,BMM,NVA,USGO"
10,Oil & Gas Equipment & Services,Energy,85,62,86,86,"SLB,BKR,HAL,TS,FTI,NOV,WFRD,VAL,AROC,LB,SEI,KGS,LBRT,TDW,USAC,OII,WHD,EFXT,NESR,FLOC,WTTR,NEXT,XPRO,INVX,PUMP,AESI,RES,HLX,VTOL,NPKI,WBI,ACDC,CLB,OIS,FET,FTK,NGS,RNGR,NOA,SND,GEOS,NCSM"
11,Marine Shipping,Industrials,85,39,84,83,"KEX,MATX,HAFN,ZIM,SBLK,BWLP,DAC,CMRE,ECO,NMM,SFL,GSL,CCEC,GNK,SB,HSHP,ASC,ESEA,PANL,CMDB,GASS,SHIP,SMHI,HTCO,EDRY,EHLD,SVRN"
