Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Silver,Basic Materials,97,66,95,97,"AG,EXK,SVM"
2,Aluminum,Basic Materials,95,69,95,96,"AA,CENX,CSTM,KALU"
3,Gold,Basic Materials,94,60,88,90,"NEM,AEM,B,WPM,AU,FNV,GFI,KGC,PAAS,RGLD,AGI,CDE,IAG,EQX,HMY,NGD,OR,EGO,BTG,AUGO,SSRM,ORLA,NG,ARIS,AAUC,HYMC,CGAU,SA,FSM,DRD,CNL,DC,IDR,CMCL,CTGO,USAU"
4,Copper,Basic Materials,94,15,81,94,"SCCO,FCX,HBM,ERO,TGB,IE"
5,Oil & Gas Drilling,Energy,94,82,95,85,"NE,RIG,PTEN,HP,SDRL,SOC,BORR,PDS,NBR"
6,Other Precious Metals & Mining,Basic Materials,93,50,91,94,"HL,SBSW,BVN,TFPM,PPTA,SLSR,MUX,ELE,ASM,VMET,MTA,VOXR"
7,Real Estate - Diversified,Real Estate,92,88,92,92,"JOE,STRS"
8,Other Industrial Metals & Mining,Basic Materials,90,58,79,89,"BHP,RIO,VALE,TECK,MP,ALM,USAR,EMAT,SKE,TMC,MTRN,USAS,IPX,NEXA,UAMY,SGML,CRML,LAR,ELVR,ALOY,CMP,SCZM,NB,BMM,NVA,USGO,ATLX"
9,Semiconductor Equipment & Materials,Technology,88,57,81,87,"ASML,AMAT,LRCX,KLAC,TER,Q,ENTG,NVMI,AMKR,ONTO,CAMT,FORM,IPGP,KLIC,ACMR,ACLS,AXTI,UCTT,AMBA,PLAB,VECO,ICHR,DQ,COHU,AEHR,ASYS,ATOM,INTT,TRT"
10,Oil & Gas Equipment & Services,Energy,86,77,85,87,"SLB,BKR,HAL,TS,FTI,NOV,WFRD,VAL,AROC,LB,KGS,LBRT,USAC,SEI,TDW,OII,WHD,EFXT,FLOC,NESR,XPRO,WTTR,INVX,AESI,PUMP,NEXT,RES,HLX,VTOL,NPKI,WBI,ACDC,CLB,OIS,FET,FTK,NOA,NGS,RNGR,NCSM,GEOS"
