Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
18,RFAI,51.09,51.04,98056.0,Financial Services,Shell Companies,98.0,98.0,98.0,98.0,7.7137,5.9944,74193.0,390930.0,73.0,8.94,426282944,NO,17.37,13.58,11.53,19.76,13.86,,537,0.0,98056,NO,NO,2026-08-21,3150800.0
118,ANAB,58.37,58.44,341833.0,Healthcare,Biotechnology,97.0,82.0,45.0,94.0,2.6004,2.5076,610782.0,346500.0,72.36,11.4,1728246912,NO,56.48,58.48,45.11,58.97,51.96,2026-08-25,2408,0.0,341833,NO,NO,2019-11-08,26495100.0
123,RCMT,42.0,41.12,58477.0,Industrials,Conglomerates,97.0,97.0,98.0,97.0,1.9139,1.6068,68019.0,126050.0,42.07,17.26,298651872,NO,33.31,29.9,24.03,31.56,25.96,,10823,0.8,58477,NO,NO,2021-02-11,63555000.0
129,CLMT,47.03,47.32,834513.0,Basic Materials,Specialty Chemicals,97.0,88.0,95.0,94.0,2.4814,2.4,1072039.0,1114680.0,51.5,15.35,4133853696,NO,45.55,40.98,30.39,42.29,35.05,,5177,0.0,834513,NO,NO,2016-04-18,11492600.0
134,ICHR,57.11,56.91,404754.0,Technology,Semiconductor Equipment & Materials,97.0,0.0,4.0,53.0,4.4041,3.9573,1120838.0,641060.0,113.58,14.06,2139010944,NO,66.96,82.27,52.73,79.39,66.25,,2439,0.0,404754,NO,NO,2018-08-24,8215700.0
136,CAKE,113.49,114.61,1985621.0,Consumer Cyclical,Restaurants,97.0,95.0,97.0,95.0,4.4593,4.3543,1605969.0,1922580.0,118.46,43.07,5647085568,NO,108.51,91.75,66.07,96.15,73.6,,8542,0.0,1985621,NO,NO,1992-09-18,24816375.0
137,DK,67.59,68.08,1011355.0,Energy,Oil & Gas Refining & Marketing,97.0,69.0,97.0,96.0,3.83,3.7036,1270931.0,1597430.0,72.0,25.33,4138682624,NO,65.41,58.89,43.72,61.32,48.59,,5109,0.0,1011355,NO,NO,2014-05-15,9035100.0
144,FET,76.55,76.05,128526.0,Energy,Oil & Gas Equipment & Services,97.0,96.0,94.0,84.0,3.7829,3.6207,187561.0,177340.0,87.42,24.57,860903936,NO,75.29,61.0,51.52,63.38,58.19,,3613,0.0,128526,NO,NO,2020-04-23,2488920.0
146,SIMO,241.83,243.18,994885.0,Technology,Semiconductors,97.0,18.0,5.0,95.0,18.5418,16.5511,1066704.0,1264890.0,355.0,77.22,8199911936,NO,249.14,278.32,178.02,274.64,214.87,,5321,0.0,994885,NO,NO,2023-07-26,17771600.0
159,DOCN,112.57,111.54,1376439.0,Technology,Software - Infrastructure,96.0,7.0,2.0,96.0,9.3642,8.8071,3345444.0,2392280.0,187.5,30.36,13235930112,NO,122.44,133.29,94.55,124.21,112.54,,1362,0.0,1376439,NO,NO,2026-04-08,16602000.0
182,PTGX,150.59,154.72,664522.0,Healthcare,Biotechnology,96.0,85.0,96.0,95.0,5.8568,5.5506,687585.0,476370.0,160.81,54.5,9744419840,NO,147.19,135.92,103.49,140.45,111.83,,2523,0.0,664522,NO,NO,2021-10-11,45683600.0
184,HZO,52.18,52.13,304846.0,Consumer Cyclical,Specialty Retail,96.0,97.0,96.0,96.0,1.6879,0.52,504014.0,847120.0,52.46,21.42,1152485888,NO,45.38,39.18,30.81,40.4,33.59,,7101,0.0,304846,NO,NO,2026-08-10,7672600.0
188,CIR,40.64,36.92,3271.0,ETF,ETF,96.0,98.0,,,2.9297,1.9062,1577.0,1590.0,40.65,18.46,0,NO,25.93,,,,,,36,3.25,3271,NO,NO,2026-07-07,11500.0
198,AXGN,49.93,49.23,537316.0,Healthcare,Medical Devices,96.0,92.0,88.0,94.0,2.1966,2.1916,1237187.0,881580.0,51.06,14.79,2684312320,NO,47.0,44.27,36.51,44.84,39.6,,9997,0.91,537316,NO,NO,2025-07-29,5556000.0
223,PACS,43.94,44.25,506835.0,Healthcare,Medical Care Facilities,96.0,7.0,82.0,65.0,2.1077,2.0509,895612.0,656010.0,49.49,7.5,6954488320,NO,45.31,43.68,36.52,44.96,38.64,,595,0.0,506835,NO,NO,2024-11-04,13886700.0
234,MRX,70.85,70.54,296841.0,Financial Services,Capital Markets,95.0,83.0,93.0,95.0,3.7925,3.4868,841257.0,747430.0,75.4,27.91,0,NO,67.1,65.46,48.91,65.89,54.22,,585,0.33,296841,NO,NO,2024-04-25,7269100.0
266,YARW,39.25,39.5,9288.0,Healthcare,Biotechnology,95.0,96.0,84.0,90.0,2.7326,2.6822,24244.0,35740.0,46.95,14.05,104787528,NO,39.03,36.16,30.27,35.64,32.65,,2157,0.0,9288,NO,NO,2025-12-17,5206904.0
291,PLPC,412.86,406.93,73743.0,Industrials,Electrical Equipment & Parts,95.0,95.0,77.0,94.0,26.5096,24.6618,102246.0,97760.0,504.69,184.02,2018349056,NO,426.9,384.4,301.25,388.01,338.48,,6874,0.0,73743,NO,NO,2025-07-14,470600.0
293,UNHU,49.25,49.67,1219.0,ETF,ETF,95.0,4.0,70.0,,1.4825,0.9664,4295.0,1560.0,67.11,22.15,0,NO,51.28,54.4,,54.25,,,106,0.0,1219,NO,NO,2026-07-16,57000.0
296,PBT,34.61,34.75,74650.0,Energy,Oil & Gas Midstream,95.0,94.0,84.0,95.0,1.5629,1.5471,126484.0,105170.0,35.5,16.25,1613130496,NO,32.59,29.03,23.07,29.62,25.26,,11550,0.0,74650,NO,NO,2025-06-03,3721800.0
299,OII,49.91,50.46,1084570.0,Energy,Oil & Gas Equipment & Services,95.0,10.0,92.0,87.0,2.0496,1.9511,1099500.0,876490.0,54.25,22.02,4967524864,NO,50.48,45.05,35.41,46.75,39.65,,12809,0.0,1084570,NO,NO,2019-11-04,20401800.0
302,MATX,222.82,222.68,161622.0,Industrials,Marine Shipping,95.0,81.0,89.0,89.0,5.9268,5.8011,297095.0,237600.0,230.74,86.97,6663088640,NO,212.38,207.45,166.91,210.78,184.97,,13441,0.0,161622,NO,NO,2014-03-21,7525600.0
