Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
4,DLLL,210.34,875238.0,ETF,ETF,99.0,99.0,99.0,99.0,20.021,13.8729,216309.0,714830.0,244.99,17.34,,,No,68.9,37.33,91.53,47.18
10,SNDK,1716.36,6730751.0,Technology,Computer Hardware,99.0,97.0,99.0,99.0,113.0995,109.1316,16188271.0,11147170.0,1804.0,36.87,,254175330304.0,No,1118.53,505.17,1251.12,708.4
18,SNXX,225.76,2835052.0,ETF,ETF,99.0,98.0,99.0,,26.2299,25.3027,9371985.0,6077100.0,249.0,25.11,,,No,111.74,,135.05,
25,SNDU,136.05,422136.0,ETF,ETF,99.0,98.0,,,15.5437,14.9365,660901.0,751790.0,149.61,17.16,,,No,67.38,,81.3,
102,BRUN,36.74,2441117.0,Technology,Software - Infrastructure,98.0,99.0,99.0,98.0,4.8854,4.5099,907806.0,2114420.0,40.98,10.15,,2256889600.0,No,18.28,13.33,21.43,14.89
103,RKLX,73.83,3084678.0,ETF,ETF,98.0,99.0,98.0,99.0,16.6728,13.7392,3139377.0,3880290.0,114.83,9.96,,,No,51.94,41.27,58.37,44.87
108,DELL,435.31,15637095.0,Technology,Computer Hardware,98.0,99.0,99.0,99.0,27.3864,19.1143,8703265.0,14153610.0,469.47,108.01,,282763558912.0,No,227.59,157.37,262.88,175.94
110,SLGL,73.73,12840.0,Healthcare,Biotechnology,98.0,23.0,4.0,95.0,7.2425,7.0434,41769.0,45390.0,97.97,6.8,,239273760.0,No,73.47,54.02,74.65,64.73
114,LUNR,39.57,10077461.0,Industrials,Aerospace & Defense,98.0,97.0,98.0,99.0,5.5102,5.1838,15055576.0,21096150.0,46.75,7.78,,6349097472.0,No,27.92,17.12,31.08,20.9
121,VSAT,72.61,2402030.0,Technology,Communication Equipment,98.0,86.0,95.0,97.0,6.0914,5.3614,1850668.0,3176130.0,89.79,8.77,,9916272640.0,No,63.14,43.9,66.72,49.53
175,ORKA,55.23,1134801.0,Healthcare,Biotechnology,98.0,8.0,96.0,96.0,3.2279,3.14,1466187.0,1283270.0,91.0,10.77,,3331037184.0,No,60.65,35.63,61.43,42.4
180,PLU,61.13,206616.0,ETF,ETF,98.0,97.0,98.0,,9.939,9.4796,219426.0,234690.0,71.0,15.11,,,No,42.95,,46.83,
184,RKLB,123.32,19247040.0,Industrials,Aerospace & Defense,98.0,97.0,96.0,98.0,12.3264,10.2699,25554309.0,30511890.0,151.0,25.24,,71385931776.0,No,93.38,69.92,101.19,78.8
192,LUNL,39.81,682638.0,ETF,ETF,98.0,99.0,99.0,,11.0168,10.3431,720130.0,1164430.0,56.68,8.65,,,No,24.24,,28.63,
211,CRWL,67.02,331838.0,ETF,ETF,97.0,99.0,99.0,95.0,5.2281,4.9376,289271.0,238700.0,70.21,15.25,,,No,30.8,31.32,36.19,30.88
214,BKSY,43.91,1571325.0,Industrials,Specialty Business Services,97.0,93.0,97.0,98.0,4.8003,4.3355,2102542.0,2522880.0,52.88,10.8,,1629457280.0,No,36.73,25.01,39.04,27.15
245,EWY,214.53,13830688.0,ETF,ETF,97.0,95.0,95.0,97.0,9.235,6.815,22578698.0,16894960.0,217.76,61.68,,,No,160.51,115.36,170.2,132.12
248,PALU,40.6,1198770.0,ETF,ETF,97.0,99.0,99.0,96.0,3.3176,3.0965,142168.0,298930.0,42.05,9.85,,,No,19.14,20.03,22.59,18.65
265,TSMX,95.45,641126.0,ETF,ETF,97.0,93.0,93.0,96.0,5.9418,5.1924,1019866.0,865440.0,96.16,24.18,,,No,72.49,57.0,76.89,62.98
