Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
40,AFJK,37.94,3708.0,Financial Services,Shell Companies,98.0,2.0,98.0,98.0,214138.0,7570.0,130.37,6.75,232258544.0,No
87,MAZE,44.22,262003.0,Healthcare,Biotechnology,98.0,56.0,89.0,98.0,456146.0,615290.0,49.25,6.71,2127841920.0,No
100,GPCR,66.55,927070.0,Healthcare,Biotechnology,97.0,3.0,97.0,98.0,1615435.0,1033000.0,94.9,13.22,4701037568.0,No
182,ANAB,54.19,389835.0,Healthcare,Biotechnology,97.0,94.0,94.0,97.0,499266.0,567400.0,57.65,13.99,1515856768.0,No
202,RVMD,101.83,1604540.0,Healthcare,Biotechnology,96.0,10.0,93.0,97.0,3349961.0,2001840.0,124.49,29.17,19685756928.0,No
305,DAN,34.27,1005874.0,Consumer Cyclical,Auto Parts,95.0,92.0,97.0,94.0,1801835.0,1339210.0,34.28,10.11,4004016640.0,No
347,PSIX,88.09,349650.0,Industrials,Specialty Industrial Machinery,95.0,92.0,96.0,58.0,463720.0,583490.0,121.78,18.1,2029675392.0,No
466,HP,35.63,1415476.0,Energy,Oil & Gas Drilling,94.0,84.0,90.0,95.0,1724133.0,2490690.0,36.73,14.65,3543041280.0,No
470,BBC,40.82,19043.0,ETF,ETF,94.0,22.0,82.0,94.0,28863.0,24590.0,44.1,13.42,,No
487,KALU,129.02,344834.0,Basic Materials,Aluminum,93.0,23.0,93.0,93.0,189068.0,223640.0,150.0,46.81,2090931072.0,No
491,ISBA,52.45,8197.0,Financial Services,Banks - Regional,93.0,70.0,88.0,92.0,25170.0,34370.0,58.83,21.5,384725792.0,No
522,BTSG,41.06,989725.0,Healthcare,Health Information Services,93.0,73.0,88.0,93.0,1801545.0,1509200.0,41.26,15.48,7405265920.0,No
632,OII,34.79,2037314.0,Energy,Oil & Gas Equipment & Services,92.0,96.0,94.0,91.0,942501.0,1159770.0,35.77,15.46,3486222592.0,No
746,TNK,72.88,550522.0,Energy,Oil & Gas Midstream,91.0,94.0,75.0,92.0,411823.0,356610.0,74.0,33.35,2517199616.0,No
753,TPH,46.31,5923092.0,Consumer Cyclical,Residential Construction,90.0,97.0,94.0,86.0,1222990.0,3033870.0,46.47,27.9,3980506624.0,No
787,TINY,66.03,489.0,ETF,ETF,90.0,85.0,90.0,90.0,1053.0,2730.0,68.78,31.16,,No
801,PSMT,153.73,170599.0,Consumer Defensive,Discount Stores,90.0,76.0,89.0,88.0,209506.0,241410.0,157.87,81.25,4737398784.0,No
802,ON,69.11,5167487.0,Technology,Semiconductors,90.0,87.0,95.0,88.0,9670635.0,12435720.0,73.63,31.04,27808370688.0,No
813,BIB,86.41,5921.0,ETF,ETF,90.0,55.0,64.0,91.0,14478.0,9690.0,89.06,33.78,,No
826,IPX,42.23,100556.0,Basic Materials,Other Industrial Metals & Mining,90.0,7.0,90.0,55.0,164705.0,189320.0,61.45,12.28,1420290688.0,No
835,LCII,147.58,262485.0,Consumer Cyclical,Recreational Vehicles,90.0,25.0,91.0,89.0,306776.0,266450.0,159.66,72.31,3577971456.0,No
921,PRG,40.5,560915.0,Industrials,Rental & Leasing Services,89.0,96.0,95.0,80.0,493645.0,429280.0,43.25,23.5,1601596416.0,No
942,NC,55.77,5570.0,Energy,Thermal Coal,88.0,90.0,61.0,91.0,10711.0,11990.0,56.29,30.0,416041696.0,No
950,SBIO,50.91,14444.0,ETF,ETF,88.0,21.0,60.0,90.0,46335.0,56290.0,54.79,22.33,,No
956,MCB,94.11,70914.0,Financial Services,Banks - Regional,88.0,70.0,91.0,83.0,120391.0,87960.0,97.84,47.08,969145088.0,No
973,ROG,107.49,130829.0,Technology,Electronic Components,88.0,82.0,90.0,89.0,145805.0,152530.0,112.81,51.43,1947900032.0,No
1056,DK,34.37,575627.0,Energy,Oil & Gas Refining & Marketing,87.0,96.0,8.0,87.0,1372571.0,1595770.0,43.5,11.03,2067438208.0,No
1082,RTX,204.92,10270262.0,Industrials,Aerospace & Defense,87.0,70.0,77.0,84.0,5355950.0,6457580.0,206.48,112.27,275061571584.0,No
1116,MBIN,45.33,295935.0,Financial Services,Banks - Regional,87.0,97.0,93.0,88.0,296260.0,936990.0,48.26,27.25,2080337536.0,No
1148,MCHP,77.73,6961403.0,Technology,Semiconductors,86.0,61.0,95.0,72.0,9488275.0,12105160.0,83.35,34.13,42062462976.0,No
1167,DE,662.49,2987445.0,Industrials,Farm & Heavy Construction Machinery,86.0,96.0,92.0,86.0,1554801.0,1859600.0,666.92,404.42,179584122880.0,No
1182,TRGP,231.35,1596618.0,Energy,Oil & Gas Midstream,86.0,96.0,91.0,88.0,1381288.0,1329870.0,231.4,144.14,49784635392.0,No
1200,FTWO,47.74,12294.0,ETF,ETF,86.0,79.0,83.0,84.0,12773.0,27090.0,47.83,26.12,,No
1204,STEL,38.86,408726.0,Financial Services,Banks - Regional,86.0,94.0,88.0,85.0,495770.0,1277490.0,40.21,24.12,1989146112.0,No
1207,COKE,182.22,533140.0,Consumer Defensive,Beverages - Non-Alcoholic,86.0,95.0,68.0,91.0,480828.0,431940.0,184.79,105.21,12138398720.0,No
1230,ENVA,145.33,279573.0,Financial Services,Credit Services,85.0,15.0,82.0,86.0,313341.0,442570.0,176.68,79.41,3593254656.0,No
1242,TTXD,33.33,548.0,ETF,ETF,85.0,78.0,85.0,,1993.0,4950.0,36.19,21.03,,No
1284,HCA,532.3,695344.0,Healthcare,Medical Care Facilities,85.0,92.0,65.0,84.0,1226718.0,1175570.0,552.9,295.0,119034101760.0,No
1302,NOVTU,63.06,1359.0,Technology,Scientific & Technical Instruments,85.0,68.0,88.0,,182048.0,42040.0,64.51,47.57,,No
1320,USFD,96.71,2864667.0,Consumer Defensive,Food Distribution,84.0,93.0,90.0,79.0,2718093.0,4309040.0,102.13,57.36,21560664064.0,No
1426,LFSC,36.4,36597.0,ETF,ETF,83.0,36.0,55.0,86.0,5908.0,1570.0,39.6,18.78,,No
1452,TRST,45.8,222122.0,Financial Services,Banks - Regional,83.0,48.0,76.0,82.0,110048.0,124950.0,48.45,27.18,843820096.0,No
