Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Utilities - Independent Power Producers,Utilities,93,88,82,93,"VST,NRG,TLN,PAM,TAC,KEN"
2,Silver,Basic Materials,92,91,47,68,"AG,MAG,EXK"
3,Other Precious Metals & Mining,Basic Materials,90,82,66,48,"SBSW,TFPM,BVN,HL,PPTA,MUX"
4,Banks - Diversified,Financial Services,85,84,82,81,"JPM,BAC,WFC,HSBC,RY,C,MUFG,SAN,TD,UBS,BBVA,SMFG,BMO,BK,BNS,ING,BCS,CM,NTB"
5,Gold,Basic Materials,83,85,90,73,"NEM,AEM,WPM,B,FNV,AU,GFI,KGC,AGI,PAAS,RGLD,HMY,CDE,OR,EQX,EGO,IAG,ORLA,SAND,SSRM,NG,FSM,AUGO,SA,AAUC,CGAU,ARMN,DRD,CNL,CMCL,BGL,IDR,CTGO,USAU"
6,Uranium,Energy,79,75,38,37,"CCJ,UEC,NXE,LEU,UUUU,ISOU"
7,Metal Fabrication,Industrials,79,85,73,59,"CRS,ATI,MLI,ESAB,WOR,CMPO,PRLB,IIIN,RYI,MEC,TG,GIFI,MTEN,TPCS,CMPOW"
8,Electrical Equipment & Parts,Industrials,78,74,50,61,"VRT,HUBB,NVT,AYI,BE,AEIS,ENS,HAYW,POWL,ENVX,ENR,ATKR,EOSE,AMPX,PLPC,ADSE,KE,LTBR,TGEN,NEOV,ULBI,ESP,RFIL"
9,Computer Hardware,Technology,77,79,43,72,"ANET,DELL,SMCI,STX,WDC,HPQ,PSTG,LOGI,IONQ,SNDK,CRSR,SSYS,RGTIW,QBTS,RGTI,QUBT,UMAC,OSS,ALOT,QMCO"
10,Engineering & Construction,Industrials,76,75,60,64,"PWR,FER,EME,FIX,J,ACM,APG,MTZ,STN,BLD,TTEK,STRL,DY,FLR,IESC,KBR,PRIM,ROAD,ACA,GVA,ECG,EXPO,AGX,MYRG,TPC,CDLR,WLDN,AMRC,GLDD,BWMN,MTRX,BBCP,ORN,MIMI,PHOE,ESOA,MSGY,VATE,ONEG"
11,Aerospace & Defense,Industrials,76,76,67,63,"GE,RTX,BA,NOC,GD,TDG,HWM,AXON,LHX,HEI,ESLT,RKLB,CW,BWXT,WWD,AVAV,POWWP,LMT,TXT,DRS,ERJ,HII,KTOS,SARO,CAE,KRMN,LOAR,ACHR,HXL,SPR,VSEC,MRCY,AIR,RDW,EVEX,VOYG,PL,VVX,CDRE,DCO,LUNR,ATRO,EH,RCAT,NPK,EVTL,AIRO,RGR,BYRN,TATT,PKE,SWBI,ISSC,PEW,VWAV,DPRO,OPXS,CODA,SIF"
12,Capital Markets,Financial Services,75,75,55,70,"MS,GS,SCHW,IBKR,HOOD,CRCL,TW,LPLA,FUTU,NMR,HLI,JEF,EVR,SF,GLXY,VIRT,XP,MKTX,PJT,MARA,PIPR,MC,LAZ,ETOR,SNEX,BGC,RIOT,IREN,BMNR,CLSK,MRX,HUT,WULF,PWP,CIFR,TIGR,OPY,CNCK,AMRK,FRGE,NCTY,BTM,SRL,DOMH,COHN"
13,Tobacco,Consumer Defensive,74,79,93,81,"PM,BTI,MO,TPB,UVV"
14,Pollution & Treatment Controls,Industrials,74,72,44,62,"VLTO,FSS,ZWS,PCT,CECO,ERII,ADUR,ARQ"
15,Financial Conglomerates,Financial Services,74,32,25,32,"FRHC,RILYP,RILYL,IX,VOYA,HTH,TREE,RILY"
