Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
52,PACS,46.96,47.08,726460,Healthcare,Medical Care Facilities,98.0,94.0,94.0,91.0,1.9993,1.9071,917237.0,901950.0,48.0,7.5,7432471040,NO,44.51,40.12,33.07,41.4,37.53,,574,0.0,726460,NO,NO,2024-11-04,13886700.0
68,TRAX,41.85,42.03,760613,Healthcare,Biotechnology,98.0,98.0,98.0,,4.6729,4.4464,711639.0,848810.0,46.45,14.72,1460246016,NO,30.82,22.48,,25.52,,,78,0.0,760613,NO,NO,2026-07-09,4512600.0
80,CRNX,83.86,83.85,2302579,Healthcare,Biotechnology,97.0,98.0,98.0,95.0,0.1861,0.1811,3732834.0,4070920.0,84.0,25.83,8875761664,NO,75.01,51.17,45.44,55.28,46.29,,2017,0.0,2302579,NO,NO,2026-07-07,80925500.0
153,ENVA,249.04,251.96,272353,Financial Services,Credit Services,96.0,84.0,96.0,95.0,9.7076,8.6144,342645.0,432920.0,252.71,99.61,6200690176,NO,234.65,202.87,159.34,214.54,173.21,,2941,0.0,272353,NO,NO,2015-12-18,2255200.0
157,SPHR,141.3,139.95,821294,Communication Services,Entertainment,96.0,6.0,72.0,94.0,8.0034,7.6095,709942.0,546700.0,174.6,37.89,5057438720,NO,148.83,146.09,111.1,148.76,127.01,,1581,0.0,821294,NO,NO,2023-12-05,9793100.0
169,ANDG,46.55,46.94,464481,Consumer Cyclical,Personal Services,96.0,97.0,95.0,97.0,2.5871,2.541,327190.0,346200.0,48.32,18.12,5236211200,NO,41.8,39.07,,40.03,31.74,,152,0.0,464481,NO,NO,2025-12-17,7670200.0
170,SMST,57.39,54.83,199819,ETF,ETF,96.0,0.0,98.0,5.0,6.8785,5.8364,405062.0,221100.0,154.16,19.78,0,NO,61.38,52.72,58.12,58.09,57.08,,484,0.0,199819,NO,NO,2024-11-21,3572615.0
201,ZBIO,32.29,32.82,765747,Healthcare,Biotechnology,96.0,98.0,98.0,96.0,2.0157,2.0064,797811.0,876030.0,44.6,13.5,0,NO,29.09,23.09,25.64,25.01,22.44,,467,0.0,765747,NO,NO,2026-01-05,8145100.0
225,TIGO,95.64,95.38,1287918,Communication Services,Telecom Services,96.0,86.0,83.0,95.0,3.1573,3.0003,1747531.0,1293560.0,100.75,39.01,16023663616,NO,95.21,89.72,69.63,91.64,78.87,,1896,0.0,1302786,NO,NO,2026-05-29,15237500.0
242,GEO,30.74,30.93,694218,Industrials,Security & Protection Services,95.0,54.0,97.0,97.0,0.8707,0.8493,2010875.0,1501870.0,32.25,12.51,0,NO,30.24,27.75,19.49,28.79,21.28,,8054,0.0,694218,NO,NO,2021-06-09,188207500.0
271,DCO,177.66,183.61,369400,Industrials,Aerospace & Defense,95.0,42.0,92.0,96.0,6.8879,6.2457,271578.0,322190.0,196.63,84.76,2680100352,NO,175.81,163.93,126.07,168.37,141.12,,13421,0.0,369400,NO,NO,2012-06-22,1459500.0
272,LGND,296.28,297.5,327141,Healthcare,Biotechnology,95.0,51.0,93.0,94.0,10.9564,10.8493,352309.0,323500.0,326.63,129.55,5937765376,NO,308.06,269.96,218.0,284.06,231.8,,8478,0.0,327141,NO,NO,2019-01-16,13747168.0
297,TKR,139.92,141.1,904653,Industrials,Tools & Accessories,95.0,22.0,93.0,94.0,4.4504,4.3582,1031506.0,671870.0,146.37,70.57,9723671552,NO,139.63,134.19,103.67,137.55,114.99,,13470,0.0,904653,NO,NO,2012-08-01,14754136.0
315,CCSI,37.13,36.35,102703,Technology,Software - Infrastructure,94.0,53.0,95.0,96.0,1.6932,1.6604,163227.0,129580.0,41.4,19.42,683115904,NO,37.01,34.57,27.68,35.99,29.72,,1210,0.72,118508,NO,NO,2021-10-08,4243100.0
327,MSGS,398.09,397.29,131542,Communication Services,Entertainment,94.0,79.0,88.0,92.0,9.9087,9.4323,257013.0,180260.0,411.73,188.59,9584457728,NO,393.0,380.28,303.07,387.46,339.1,,2729,0.0,131542,NO,NO,2023-07-31,4346300.0
342,GRC,82.43,80.56,220058,Industrials,Specialty Industrial Machinery,94.0,10.0,75.0,95.0,3.6336,3.5836,169439.0,197480.0,92.78,39.64,2176996352,NO,81.44,80.51,62.77,82.11,70.3,,11685,0.0,220058,NO,NO,2006-12-28,1430664.0
349,RHLD,133.11,128.76,170881,Industrials,Specialty Business Services,94.0,83.0,18.0,3.0,9.3915,9.2544,175183.0,124320.0,236.19,38.7,1099148160,NO,138.03,126.57,153.67,132.06,150.68,,357,1.3,170881,NO,NO,2026-03-03,533000.0
359,FSTR,42.02,42.31,82617,Industrials,Railroads,94.0,13.0,94.0,94.0,1.5739,1.5689,102996.0,70090.0,45.81,21.67,439473728,NO,42.52,41.85,32.44,42.45,34.95,,11375,0.0,89688,NO,NO,1993-06-04,1782700.0
401,GCBC,33.84,33.42,18463,Financial Services,Banks - Regional,93.0,67.0,96.0,95.0,1.0168,0.9804,38888.0,37080.0,36.02,21.25,576142400,NO,33.12,29.84,24.64,31.27,25.89,,6810,0.63,20522,NO,NO,2021-06-25,806600.0
409,AMAL,49.89,49.01,138129,Financial Services,Banks - Regional,93.0,80.0,89.0,90.0,1.3331,1.2824,150124.0,178940.0,50.92,25.13,1490081920,NO,47.18,44.61,37.62,45.92,41.57,,2001,0.55,138129,NO,NO,2018-08-09,3584100.0
438,GRDN,41.86,41.46,201041,Healthcare,Medical Care Facilities,93.0,30.0,79.0,92.0,1.4889,1.4726,416429.0,304050.0,44.0,19.3,2650601728,NO,40.71,40.28,34.16,41.28,36.67,,459,0.0,201041,NO,NO,2024-09-26,2846700.0
444,TXNU,44.65,45.09,31109,ETF,ETF,93.0,2.0,12.0,,4.015,3.0521,38509.0,43370.0,70.29,22.9,0,NO,50.63,54.58,,52.1,,,85,0.0,31109,NO,NO,2026-04-23,220800.0
450,HXL,110.03,109.72,964860,Industrials,Aerospace & Defense,92.0,92.0,88.0,91.0,3.235,3.1057,1007239.0,1209980.0,111.74,58.2,8299252736,NO,103.33,96.72,84.28,99.34,90.38,,11685,0.0,964860,NO,NO,2020-06-19,12921200.0
