Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
17,RFAI,41.12,41.5,13433.0,Financial Services,Shell Companies,98.0,98.0,98.0,98.0,9.0984,8.8856,84029.0,22410.0,73.0,8.94,343095616,NO,40.87,22.94,13.9,27.81,16.57,,553,0.0,13474.0,NO,NO,2026-08-21,3150800.0
40,FTH,35.13,34.24,362979.0,Healthcare,Biotechnology,98.0,90.0,98.0,68.0,3.6013,3.5849,270348.0,335710.0,42.14,7.45,907774144,NO,35.75,31.84,22.83,31.66,27.63,,1411,1.93,362979.0,NO,NO,2026-02-18,12540600.0
50,PLSE,50.61,49.61,571319.0,Healthcare,Medical Instruments & Supplies,98.0,93.0,98.0,97.0,4.5971,4.4882,477377.0,811950.0,58.9,12.56,3609637120,NO,51.13,41.77,25.65,43.59,29.99,,2598,0.0,571882.0,NO,NO,2022-09-26,4339700.0
62,PRAX,310.47,308.99,542977.0,Healthcare,Biotechnology,98.0,3.0,87.0,48.0,14.8756,14.8649,435316.0,281770.0,392.7,41.77,8668318720,NO,348.43,339.35,313.71,339.27,323.36,,1486,0.0,545338.0,NO,NO,2025-10-16,13741900.0
67,RVMD,196.94,195.92,1810655.0,Healthcare,Biotechnology,98.0,10.0,92.0,97.0,7.6923,7.6309,2216258.0,1471800.0,224.31,42.18,42211414016,NO,207.96,199.11,139.24,199.99,157.44,,1657,0.0,1820759.0,NO,NO,2025-06-27,26439100.0
88,PBRG,46.21,46.158,334.0,ETF,ETF,97.0,98.0,97.0,51.0,2.3471,1.3576,2222.0,3630.0,52.49,14.83,0,NO,42.39,37.81,,38.79,38.76,,187,0.0,334.0,NO,NO,2026-03-30,38900.0
109,ELVN,50.24,49.12,1930193.0,Healthcare,Biotechnology,97.0,3.0,84.0,96.0,2.3871,2.3729,1219901.0,1155440.0,62.32,14.79,3681123072,NO,57.42,56.32,38.93,56.18,45.83,,1638,0.94,1963455.0,NO,NO,2022-09-07,25749275.0
123,ANDG,54.82,55.01,233077.0,Consumer Cyclical,Personal Services,97.0,96.0,96.0,96.0,1.8568,1.8032,458827.0,346160.0,57.62,18.12,6194027008,NO,54.25,49.22,,50.38,38.84,,188,0.0,233153.0,NO,NO,2025-12-17,7670200.0
139,UNX,92.53,93.965,1887.0,ETF,ETF,97.0,1.0,98.0,98.0,4.2912,2.037,5062.0,1280.0,273.0,18.37,0,NO,99.68,83.11,82.26,86.84,54.59,,253,0.0,1887.0,NO,NO,2026-02-11,1401460.0
151,HBB,31.12,30.73,50576.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",97.0,11.0,97.0,96.0,1.3791,1.3366,66332.0,78060.0,34.26,13.56,418325376,NO,31.57,28.21,21.14,28.96,22.69,,2256,1.24,50576.0,NO,NO,2022-06-24,1353100.0
152,MAN,57.67,57.93,604074.0,Industrials,Staffing & Employment Services,96.0,33.0,97.0,97.0,2.358,2.2044,1243108.0,747700.0,63.88,25.15,2681976064,NO,59.98,55.26,36.52,57.09,39.55,,9558,0.0,604074.0,NO,NO,2025-09-19,9102700.0
156,UCO,52.25,52.29,1580930.0,ETF,ETF,96.0,96.0,96.0,80.0,1.8857,1.4471,2969017.0,2792220.0,54.44,18.12,0,NO,47.52,43.06,35.56,44.3,41.42,,4479,0.0,1582351.0,NO,NO,2020-04-21,207308000.0
166,UGA,144.65,145.91,39367.0,ETF,ETF,96.0,95.0,96.0,91.0,4.5739,3.8898,44945.0,55970.0,145.91,60.4,0,NO,132.24,123.21,97.46,126.16,111.3,,4668,0.0,39382.0,NO,NO,2020-04-23,2350100.0
230,AMN,34.55,34.92,642810.0,Healthcare,Medical Care Facilities,95.0,69.0,77.0,96.0,1.2982,1.2868,756959.0,587650.0,37.22,14.97,1338121216,NO,34.12,33.9,24.9,34.28,28.15,,6250,0.0,642810.0,NO,NO,2015-10-22,5523800.0
243,IBTA,41.85,41.58,104020.0,Technology,Software - Application,95.0,94.0,96.0,94.0,1.7129,1.7022,223229.0,211560.0,43.43,19.1,972009152,NO,38.86,34.74,29.48,35.52,32.69,,605,0.0,104020.0,NO,NO,2025-08-14,4331900.0
266,CXW,35.54,34.93,1248742.0,Industrials,Security & Protection Services,95.0,93.0,93.0,95.0,1.2593,1.2514,1534637.0,1921180.0,36.07,15.74,3514674688,NO,34.09,32.59,23.77,33.0,26.05,,7340,0.26,1248742.0,NO,NO,2016-08-18,39922800.0
268,MLAB,127.14,125.29,72152.0,Technology,Scientific & Technical Instruments,95.0,95.0,94.0,94.0,4.4607,4.3614,167600.0,135940.0,132.7,63.48,711458752,NO,125.56,111.35,96.5,113.46,102.31,,10721,0.87,72154.0,NO,NO,2025-09-19,1121900.0
301,OII,46.2,46.61,790977.0,Energy,Oil & Gas Equipment & Services,95.0,5.0,94.0,89.0,1.9468,1.8489,1085358.0,860170.0,54.25,22.02,4598269952,NO,50.15,48.73,37.5,49.62,41.29,,12825,0.0,793871.0,NO,NO,2019-11-04,20401800.0
302,ANF,138.6,139.89,740394.0,Consumer Cyclical,Apparel Retail,95.0,98.0,97.0,94.0,6.045,5.8143,1538162.0,1583140.0,155.22,65.45,5881404928,NO,136.84,115.93,99.66,120.03,97.73,,7541,0.0,842637.0,NO,NO,2012-11-14,35280600.0
313,GCT,53.15,51.64,629808.0,Technology,Software - Infrastructure,94.0,92.0,97.0,83.0,2.6152,2.5258,635816.0,523810.0,56.27,25.39,1897999104,NO,51.29,46.54,41.45,48.23,42.5,,1024,1.86,630000.0,NO,NO,2022-08-19,36268800.0
314,APA,45.46,44.79,5073471.0,Energy,Oil & Gas E&P,94.0,91.0,94.0,82.0,1.5836,1.4014,5608958.0,5469450.0,47.44,21.63,15926979584,NO,43.88,39.75,34.4,40.57,37.87,,11933,0.0,5074437.0,NO,NO,2020-04-09,92502300.0
332,CON,35.53,36.37,1064365.0,Healthcare,Medical Care Facilities,94.0,78.0,92.0,94.0,0.8772,0.8392,925488.0,752010.0,36.71,18.55,4530704896,NO,34.74,33.33,25.79,33.86,27.91,,539,0.0,1064532.0,NO,NO,2024-11-26,8703500.0
336,BJRI,59.93,59.6,384176.0,Consumer Cyclical,Restaurants,94.0,11.0,86.0,95.0,2.2168,2.1518,523837.0,429970.0,74.6,28.46,1274936704,NO,62.44,65.03,47.85,65.19,50.79,,7532,0.08,384176.0,NO,NO,2012-10-26,5316700.0
