IndustryRank,Ticker,Price,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,Gap (%),IPO,HVE
1,QMMM,119.4,Communication Services,Advertising Agencies,98.0,70.0,42.0,41.0,0.0,0.0,0.0,NO,NO
2,ZD,54.01,Communication Services,Advertising Agencies,92.0,74.0,87.0,92.0,1.7989,1.6946,1.21,NO,NO
3,MGNI,19.57,Communication Services,Advertising Agencies,82.0,16.0,96.0,90.0,0.7773,0.7452,0.0,NO,NO
4,ADV,39.65,Communication Services,Advertising Agencies,79.0,67.0,71.0,93.0,2.8575,2.7043,0.0,NO,NO
5,QNST,15.61,Communication Services,Advertising Agencies,69.0,30.0,89.0,80.0,0.7046,0.6618,0.0,NO,NO
1,DFNS,61.5,Industrials,Aerospace & Defense,98.0,98.0,98.0,98.0,16.6469,10.543,51.41,NO,NO
2,SIF,26.48,Industrials,Aerospace & Defense,98.0,87.0,97.0,98.0,1.8793,1.8593,0.0,NO,NO
3,DCO,182.83,Industrials,Aerospace & Defense,95.0,24.0,93.0,95.0,7.7836,7.17,0.0,NO,NO
4,ATRO,71.12,Industrials,Aerospace & Defense,95.0,50.0,92.0,80.0,3.3296,3.1346,0.0,NO,NO
5,AIR,143.06,Industrials,Aerospace & Defense,94.0,68.0,93.0,90.0,7.0346,6.5189,0.0,NO,NO
1,UAN,125.57,Basic Materials,Agricultural Inputs,77.0,91.0,23.0,83.0,3.2654,3.0426,0.0,NO,NO
2,CF,118.3,Basic Materials,Agricultural Inputs,77.0,86.0,18.0,87.0,4.5296,3.7496,0.0,NO,NO
3,SMG,68.16,Basic Materials,Agricultural Inputs,68.0,33.0,79.0,51.0,3.5553,3.3,2.09,NO,NO
4,CTVA,76.04,Basic Materials,Agricultural Inputs,41.0,5.0,14.0,46.0,2.5012,2.0162,0.0,NO,NO
5,NTR,65.96,Basic Materials,Agricultural Inputs,31.0,60.0,8.0,16.0,1.8121,1.6157,0.0,NO,NO
1,ALGT,103.48,Industrials,Airlines,94.0,5.0,95.0,79.0,5.1016,4.2873,4.07,NO,NO
2,DAL,91.59,Industrials,Airlines,93.0,31.0,94.0,92.0,2.6657,2.2436,2.01,NO,NO
3,UAL,128.39,Industrials,Airlines,91.0,17.0,95.0,86.0,4.8478,4.2664,3.3,NO,NO
4,AAL,16.04,Industrials,Airlines,88.0,6.0,95.0,83.0,0.7129,0.5964,3.27,NO,NO
5,LUV,47.07,Industrials,Airlines,88.0,11.0,90.0,30.0,1.7907,1.55,3.62,NO,NO
1,CAAP,25.6,Industrials,Airports & Air Services,54.0,61.0,63.0,8.0,0.7759,0.7606,0.0,NO,NO
2,OMAB,106.73,Industrials,Airports & Air Services,30.0,14.0,46.0,11.0,2.5393,2.4271,0.0,NO,NO
3,PAC,218.14,Industrials,Airports & Air Services,9.0,4.0,7.0,5.0,5.7718,5.6932,0.0,NO,NO
4,ASR,278.6,Industrials,Airports & Air Services,8.0,6.0,11.0,5.0,7.2857,7.0193,0.65,NO,NO
1,KALU,163.88,Basic Materials,Aluminum,92.0,10.0,14.0,90.0,8.9964,8.1479,0.0,NO,NO
2,CSTM,28.42,Basic Materials,Aluminum,91.0,17.0,8.0,87.0,1.3064,1.2336,0.0,NO,NO
3,CENX,45.2,Basic Materials,Aluminum,85.0,75.0,2.0,32.0,2.1871,1.9429,0.0,NO,NO
4,AA,44.84,Basic Materials,Aluminum,17.0,8.0,1.0,5.0,1.8786,1.7079,0.0,NO,NO
1,ZGN,15.25,Consumer Cyclical,Apparel Manufacturing,94.0,95.0,91.0,96.0,0.5632,0.5436,1.43,NO,NO
2,GIII,36.4,Consumer Cyclical,Apparel Manufacturing,87.0,89.0,85.0,85.0,1.0049,0.9056,0.0,NO,NO
3,KTB,84.66,Consumer Cyclical,Apparel Manufacturing,86.0,39.0,87.0,92.0,3.1411,2.9632,0.0,NO,NO
4,LEVI,24.62,Consumer Cyclical,Apparel Manufacturing,78.0,55.0,79.0,85.0,0.7925,0.7541,0.0,NO,NO
5,PVH,88.8,Consumer Cyclical,Apparel Manufacturing,71.0,95.0,19.0,92.0,3.1679,2.9021,2.26,NO,NO
1,DBGI,18.2,Consumer Cyclical,Apparel Retail,98.0,98.0,98.0,98.0,4.1433,2.7132,6.8,NO,NO
2,LVLU,18.7,Consumer Cyclical,Apparel Retail,98.0,98.0,98.0,35.0,2.5621,2.5036,3.55,NO,NO
3,VSXY,89.11,Consumer Cyclical,Apparel Retail,98.0,95.0,98.0,95.0,4.3396,4.0385,0.0,NO,NO
4,CTRN,69.89,Consumer Cyclical,Apparel Retail,96.0,97.0,96.0,95.0,2.925,2.6486,2.83,NO,NO
5,ROST,252.91,Consumer Cyclical,Apparel Retail,92.0,96.0,79.0,90.0,5.8986,5.4829,0.0,NO,NO
1,MAAS,18.49,Financial Services,Asset Management,98.0,97.0,98.0,98.0,2.6299,2.5827,0.0,NO,NO
2,AAMI,89.78,Financial Services,Asset Management,95.0,97.0,95.0,95.0,3.4481,3.2817,0.31,NO,NO
3,VCTR,103.77,Financial Services,Asset Management,93.0,96.0,94.0,93.0,2.9937,2.8812,0.32,NO,NO
4,AMG,380.89,Financial Services,Asset Management,93.0,91.0,94.0,84.0,15.6164,14.8229,0.54,NO,NO
5,WT,20.99,Financial Services,Asset Management,92.0,95.0,92.0,88.0,0.8793,0.8457,0.46,NO,NO
1,OPLN,41.17,Consumer Cyclical,Auto & Truck Dealerships,93.0,60.0,94.0,91.0,1.2171,1.0914,1.61,NO,NO
2,KMX,58.43,Consumer Cyclical,Auto & Truck Dealerships,90.0,94.0,97.0,89.0,2.2221,2.0657,1.1,NO,NO
3,PAG,217.5,Consumer Cyclical,Auto & Truck Dealerships,89.0,96.0,93.0,91.0,7.2,5.8293,0.0,NO,NO
4,RUSHA,80.96,Consumer Cyclical,Auto & Truck Dealerships,89.0,91.0,80.0,87.0,2.7336,2.6964,0.53,NO,NO
