Rank,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Health technology,96,91,98,95,SI
2,Energy,68,78,37,68,"PBF,DK,PARR,NGL,NESR,OII,FET,DINO,VLO,INSW,PBT,MPC,EC,FTK,WKC,EFXT,CVE,WTTR,LPG,FRO,NBR,TEN,CMBT,BWLP,PSX,FTI,EQNR,APA,TRGP,SUNC,YPF,WBI,OVV,KGS,SU,SM,WHD,PR,TALO,E,DHT,EE,TNK,SUN,SOBO,CNQ,PAGP,HP,LB,MUR,PAA,CHRD,WDS,PBR,INVX,TS,STNG,IMO,TRMD,VIST,DKL,EOG,NVGS,AROC,FANG,TTE,TBN,CVI,VAL,SDRL,TRP,TDW,PBA,XOM,NE,OXY,BP,NOV,CVX,KNTK,SHEL,COP,NGS,AM,REPX,APC,SMC,DVN,DTM,NCSM,WES,SLB,FLNG,OKE,EPD,LNG,TPL,CQP,ET,ENB,KMI,BKR,MPLX,WMB,HESM,GLNG,XPRO,PDS,VTOL,VNOM,WFRD,NC,HMH,USAC,RNGR,TGS,PNRG,DMLP,CAPL,HAL,EROK,CNX,GLP,RRC,WHK,ARLP,AR,SBR,FLOC,MTDR,MGY,SEI,NFG,IMPPP,CRC,BKV,EQT,CNR,EXE,GEL,LBRT,NRP,BTU,GPOR,NOG,CCJ,VTS,LEU"
3,Healthcare,68,52,67,58,"ERAS,QTTB,FBRX,AGL,DMRA,ALMS,ORKA,SYRE,DFTX,ANRO,LQDA,MBX,RLYB,NVCT,TXG,RLAY,RVMD,DNTH,CDNA,TNGX,ETON,SLGL,BDSX,PACS,NBTX,FTH,KOD,MCTA,GH,APGE,ARWR,CRNX,TRAX,CORT,TWST,MANE,PLSE,ELVN,PRAX,TVTX,QURE,MNPR,FBIOP,ANIK,PVLA,FTRE,OSCR,LBRX,NEO,COGT,URGN,EWTX,DVA,KNSA,XNCR,ROIV,AXGN,PTGX,ANAB,ILMN,SEPN,TRVI,BTSG,HNGE,GHRS,NHC,ELMD,CUE,BTSGU,IMVT,AMN,AMRX,RAPP,TCMD,JAZZ,BCAX,CNC,NKTR,ESTA,BRKR,NRIX,KYMR,BLLN,ADPT,BRKRP,ELOX,RCUS,CGEM,AMLX,TYRA,STRO,DYN,KRYS,ZBIO,JBIO,TGTX,CGON,AVTX,ALKS,SMTI,GKOS,LGND,PGNY,HUM,BWAY,CTNM,APLM,MRNA,SION,PNTG,CON,VTRS,XENE,VCYT,MD,INDV,GPCR,LIVN,YARW,INBX,ACHC,BLTE,IART,NTRA,AXSM,THC,ITGR,PDEX,COAG,LNTH,HAE,CYTK,RPRX,CLDX,TEVA,BLFS,CVS,NGNE,GLUE,MIRM,ICUI,GRDN,MRK,VTVT,RIGL,SNDA,DNLI,PARK,INCY,ELAN,LLY,CRL,EXEL,IMNM,HCSG,BAX,NUTX,PHVS,DGX,NRC,HALO,CAH,UNH,WST,SRZN,ABVX,BMY,VCEL,AVBP,ARQT,IQV,BBIO,JNJ,BIIB,CHE,ASTH,TECX,HSTM,TECH,NBIX,UFPT,DXCM,SIBN,MEDP,HSIC,RVTY,SOLV,SNDX,GRAL,NVST,UTHR,DRUG,SLP,IDYA,KIDS,AMGN,ABBV,LH,SRRK,OMDA,CSTL,ASND,MMED,SHC,STOK,PCRX,ATRC,WRBY,WAT,IRMD,NVS,ODTX,UTMD,TFX,ENOV,HQY,VOR,REGN,BIO,PCVX,CNMD,ARGX,MLTX,TBPH,MMSI,PTHS,TMO,BDX,ACAD,A,ADUS,TAK,GSK,CELC,PEN,MOH,IRON,ALMR,BLCO,ELV,ICLR,IMCR,MDGL,AKTS,TNDM,RYTM,BMRN,LMAT,ZYME,MCK,HRMY,VRTX,STAA,PBLS,RGEN,MTD,FMS,GMED,GMAB,PTCT,KMTS,ZBH,EHC,VRDN,EW,INVA,COO,MAZE,CBLL,GILD,SPTX,ATR,STVN,INMD,USPH,VERA,TARS,ENSG,MLYS,ONC,RDNT,PRVA,ASMB,ALGN,ANIP,HROW,COLL,SDGR,VEEV,ABT,LFMDP,SUPN,VKTX,STE,DHR,GEHC,PFE,COR,AVLN,NVO,SNN,AZN,QGEN,PHG,NAMS,PRPO,MDT,OMCL,CI,BEAM,AZTA,KARD,AGIO,HCA,RARE,IDXX,SYK,UHS,QDEL,SGRY,MDLN,SGP,OPCH,SNY,SCTX,FLGT,PAHC,LKFT,ALC,RMD,JANX,AMPH,CRSP,BNTX,IRTC,PBH,HTFL,HIMS,ZLAB,IONS,WAY,WGS,LEGN,PODD,CTEV,INSM,AORT,ISRG,TEM,INSP,TMDX,CAI,KLRA,AAPG,PRCT,ZTS,BSX,ALNY,DOCS,SPRB,QNCX"
4,Financial Services,60,54,63,57,"MAAS,HUT,RACC,SEZL,ENVA,ECPG,ATLC,CARE,AAMI,MSBI,MRX,UFCS,CIB,WULF,BFH,BOTJ,BWFG,SNEX,PGC,MBIN,AMTB,GCBC,AMAL,EZPW,IX,HFBL,FSEA,SAFT,CMTV,CBNA,STT,SHBI,FNWD,CHMG,AMG,ALRS,VCTR,SMFG,UVE,RBCAA,TRST,FNRN,SMBK,MUFG,PLGO,VIRT,HBT,BBVA,ACNB,BAP,IFS,INBK,HSBC,SRCE,PFIS,PKBK,CAC,BPOP,FISI,TMP,FCAP,DGICB,CNO,AGM,HG,OBK,UVSP,RRBI,CFBK,BMO,VBNK,THFF,KF,CTBI,PLBC,TRV,THG,FBIZ,RY,CZFS,BNY,BY,CBC,OBT,TD,PEBO,PBAM,CCNE,FNLC,OSBC,FBP,FVCB,ALL,ING,FMAO,VOYA,SKWD,FMBH,PS,TFSL,WT,FXNC,WASH,CBK,EGBN,ATLO,GSBC,CM,DCOM,AVBC,STBA,BEN,SBFG,FRAF,WRLD,WSFS,AIZ,PBFS,WTBA,CPF,TWN,SMBC,ASIC,PDLB,KINS,MCY,FSBC,FCBC,PFG,CIVB,GL,AROW,BNS,BUSE,PMTS,FRST,SLF,WSBC,ESQ,PEBK,PRK,NP,RBB,TSBK,NKSH,BSRR,CATY,NIC,UBS,KB,MYFW,SFST,WSBF,CZWI,OFG,CNOB,NTRS,MFC,PCB,QCRH,NTB,LCNB,CFG,OPY,FFBC,EBC,BHB,MPB,FCF,HBCP,GABC,NWFL,MBWM,AVBH,BLX,MET,TCBK,BPRN,FULT,NBTB,NWBI,FDSB,HWBK,USCB,MCBS,ACT,BFST,FCCO,CBNK,CCBG,STK,MS,CFR,FUNC,CZNC,ORRF,ECBK,LARK,BCAL,UMBF,EBMT,USB,BSTZ,BOW,CPBI,GOLD,FITB,UBSI,HWC,BCS,ITIC,FRBA,PNC,SYBT,LOB,BBAR,TFIN,MTB,NBBK,WBS,FBLA,PRU,CBAN,FCFS,HTB,HBNC,ZION,FDBC,IBKR,LNC,NWG,GS,LIFE,LSBK,RIOT,SHG,BAC,IVZ,PRI,RGA,NECB,CHCO,PFS,SRBK,MCHB,AUB,MVBF,HMN,C,HFWA,TWFG,RNR,SFNC,EQBK,EFSC,AFL,CNS,HAFC,MKTW,EIG,CB,IOR,ONB,BBT,BOKF,COSO,WABC,SEIC,CLST,ISTR,BHRB,BWB,NMIH,WTW,BSAC,BMA,SIGI,HQH,IBCP,HQL,FMNB,CBOE,HNVR,JXN,EWBC,BCH,NODK,CFFI,CACC,JMSB,HRTG,BSVN,DBRG,ASB,IGIC,MRBK,UNTY,BMRC,MCB,MIAX,FBNC,TRMK,FAF,TCBX,RNST,EMF,RF,NRIM,PFBC,INDB,JPM,BVFL,SFBS,HTH,CEE,CVBF,FIBK,WAFD,COFS,FUSB,SPFI,MTG,SPNT,RDN,GLRE,HAPN,PBHC,WHG,COLB,VABK,FGNXP,NFJ,CINF,SLDE,BFC,WTFC,OPBK,CNA,FHI,UNM,L,HOMB,PNFP,FNB,AX,KEY,OVLY,FCNCA,AFBI,BHF,BME,HASI,CWBC,BWIN,DGICA,BTO,PEO,CBSH,EG,ABCB,FBK,BST,MGYR,SBCF,BOH,WF,IOND,NBN,ORI,PB,HYNE,EVT,ACGL,FRME,CAF,RGT,EFSI,AMP,PLMR,HIPO,BGR,ADX,SCHW,ESNT,BANR,IBOC,FHN,UCB,HCI,AON,DB,PROV,TRIN,FRBT,NXG,AFG,CCD,CASH,SFBC,HIG,SSB,BKU,CBU,FSUN,CUBI,FGBIP,V,TOWN,NBHC,AXS,RJF,FFIN,GAIN,BANC,MNSB,NCZ,MXF,RLI,RMBI,TROW,OZK,GGZ,MA,AFRM,TFC,OVBC,EMO,CBFV,UTF,FSBW,ASGI,ETO,RMI,FOA,TCBS,NCV,BMEZ,RVT,ETG,SRV,GDV,BCAT,FHB,WRB,BCML,TCBI,GSHD,ISBA,TBLD,PRAA,MRSH,GAM,SF,GBCI,OMF,STEW,OCFC,CSQ,AJG,EQH,AIO,MBINL,SBSI,ACV,GGAL,SPXX,NPB,UBCP,CNOBP,PUK,WTM,ATLCP,RLTY,AIG,CET,FFA,TY,NEWTP,LKFN,QQQX,MEGI,SII,ALLY,JCE,SATA,HTD,HBAN,THQ,JCAP,BCV,ECCC,CII,CRBG,LGI,IBN,CSWC,AUBN,SYF,EOT,WFC,TBBK,AII,IREN,MBINM,BUSEP,NIE,RVI,NNI,MSBIP,HIFS,MNSBP,JEF,SOR,ETB,NDAQ,OXLCO,AXP,RYAN,COF,OXLCN,OCCIN,SCD,MBNKO,BUI,PJT,EICA,FRHC,EIIA,MKL,CCNEP,BWBBP,CCID,LPLA,VLYPN,SLMBP,VLYPO,AGO,SPME,GLU,BANX,PGR,FDUS,BPYPM,WSBCO,ONBPP,EFSCP,BMN,SPMA,ONBPO,PDPA,OCCIM,VLYPP,BANF,PYPL,WTFCN,BLK,SLM,PFX,TRU,WAFDP,BTT,MBINN,UMBFO,BRO,TIPT,EVR,FRMEP,SDHY,DFP,FDS,STC,MCO,WAL,FFC,HBANL,GUG,VRTS,PDX,HPF,HPI,MC,FG,MSCI,BBN,TCBIO,ASA,LDP,ETX,EOI,FNF,RNP,UTG,FLC,MORN,MKTX,IGI,OZKAP,PSF,NBB,GBLI,APAM,APO,KNSL,CME,FULTP,PTA,IIF,FPF,NTRSO,FCNCP,BNT,TYG,HTGC,ACGLN,NPFD,ACGLO,ETOR,JLS,HBANZ,SIGIP,VEL,FCNCO,BN,HOOD,HBANM,ARCC,BAM,XP,HBANP,VALU,LCLN,UNB,EOS,ICE,MAIN,ARES,SPGI,AB,ERIE,PSUS,BX,GLAD,ZIONP,RM,CRVL,PIPR,KLAR,PDI,LMND,MPV,TW,KKR,BXSL,ONIT,XFLT,MCI,TPG,LAZ,CG,XZO,AMSF,HERZ,PWP,SAR,ROOT,AIFU,TSLX,WD,BETR,SOFI,HDB,TRUP,HLNE,DXYZ,STEP,HLI,PFSI,GLXY,KMPR,GSIW,BOT,UPST,FUTU,FIGR,GBFH,BMNR,CRCL,COIN,TREE,CCB,VCX"
5,Technology,57,45,57,58,"MGRT,SNDK,AXTI,PN,CHRN,WDC,MU,STX,LITE,MXL,ALOT,DELL,AEHR,DOCN,ICHR,TSEM,VSAT,VPG,PENG,RTB,INTC,SIMO,SAIH,UCTT,FSLY,AAOI,BAND,ASX,UMC,HPE,DDOG,VICR,TER,ALAB,FTNT,VIAV,AMBQ,AMD,CIEN,AIP,MRVL,CIFR,AMAT,SILC,PANW,LASR,RNG,ACMR,FORM,OKTA,MKSI,KLIC,OOMA,LRCX,NTAP,COHU,FROG,FLEX,SNOW,SKYT,CRWD,IMOS,SITM,RDVT,UMAC,VSH,DAVE,DGII,EXTR,ASYS,NVEC,STM,NAVN,PTRN,MITK,RELL,CCSI,LSCC,VECO,SMTC,ALNT,BRUN,TWLO,ONTO,OUST,ARW,BHE,ARM,CGNX,YOU,CSCO,NTCT,COHR,NSIT,SNX,ASML,BELFB,KN,MPTI,PDFS,ATEN,FEIM,KEYS,CRDO,RAL,PLXS,TTMI,AVT,LFUS,FIVN,NET,SCSC,GLW,FFIV,KARO,TENB,CNXN,ADEA,SYNA,SLAB,KLAC,SHAZ,ACLS,RAMP,CTS,QLYS,BELFA,ST,RELY,GCT,PLTS,ACIW,AKAM,MTSI,NATL,ROG,ESE,WYFI,TXN,TDC,GRND,GRMN,NYAX,MPWR,TSM,DBX,FLYW,CEVA,DJCO,CPAY,AGYS,S,ADI,AAPL,INOD,HPQ,AMBA,AMKR,ZETA,JBL,PAY,OSPN,NTNX,DIOD,MDB,APH,CLMB,GEN,ITRN,WEX,Q,ANET,ON,PLUS,SAIC,SANM,MANH,MLAB,APLD,BKTI,SEDG,INGM,CORZ,ZBRA,BOX,IOT,VRNS,RBRK,XYZ,DLO,NOVTU,PRGS,VRSN,ALRM,IBEX,POWI,GTLB,DBD,TDY,AEVA,SAIL,TSAT,FTV,NOVT,INTA,SWMR,KSPI,ENTG,ZM,PAYX,ADP,ENPH,GFS,ALGM,CLS,AVGO,TTAN,APPN,P,DT,PAYC,PCTY,BILL,ESTC,BDC,LYTS,LOGI,NVDA,BRZE,CVLT,SONY,AOSL,MSFT,CDW,DAKT,CDNS,FSLR,QRVO,LYFT,MSI,PGY,QTWO,U,IDCC,EVTC,CSIQ,RDWR,PI,SSNC,CHYM,NVMI,TEAM,WDAY,DOCU,ROP,MBGL,ITRI,CSQR,TOST,WOLF,CRUS,PLAB,NTGR,MCHP,JKHY,SMCIP,MQ,TEL,NXT,CAMT,LIF,OTEX,GIB,NXPI,MCHPP,CACI,NOW,DCBO,SPSC,ALKT,CLFD,UPBD,EXLS,WK,BMI,EEFT,DSGX,STRC,SWKS,STRF,G,FN,FOUR,AVNW,GWRE,BSY,APPF,DFIN,EFOR,IPGP,RMBS,ACFN,ADSK,SAP,PCOR,BLKB,CRM,QCOM,SHOP,FICO,BSP,CTSH,FIG,VIA,TCX,NCNO,UBER,CHKP,ADBE,SKHY,DUOL,PTC,QNT,OSIS,IBM,IIIV,VNT,QBTS,NICE,OCTV,MNDY,UI,GDS,BR,ARQQ,ZS,SMCI,ALMU,IONQ,PLTR,FIS,HUBS,ASTS,FORTY,PAR,GDDY,TRMB,SNPS,PAYP,IBTA,KVYO,BL,TYL,IT,ACN,STRD,DOX,CNXC,EPAM,CALX,OLED,LDOS,STRK,PSN,ORCL,GLOB,PEGA,JKS,CRWV,CBRS,INTU,ALIT,WIX,BLSH,MSTR"
6,Industrials,55,43,49,51,"DFNS,SIF,BUUU,FCEL,NCEW,BE,CDNL,EDRY,XMTR,PHOE,PKOH,SHIP,TH,GEO,SMX,CYRX,TWIN,HSHP,DCO,ECO,ARCB,KFRC,KELYB,MAN,IESC,ATI,STRL,ATRO,CXW,PLPC,AGX,CRS,FIX,TKR,NVRI,MATX,PAMT,GRC,VVX,AIR,FSTR,ARXS,NMM,UNF,POWL,RHLD,ALGT,FA,CMDB,EFTY,PRLB,DAL,PBI,JBHT,PKE,HLIO,NVT,BLBD,DAC,CBZ,ACA,MSM,CMPR,ARMK,PL,SBLK,GHM,MEC,CVLG,KNX,PRG,RHI,HWM,ESEA,SNDR,MRCY,HXL,GNK,ESLT,UHAL,UAL,CAT,GEV,LGN,CASS,GWW,WAB,GSL,SXI,CSX,PESI,ASC,PWR,SWK,FDX,NPO,WCC,AIRT,R,XPO,ENS,ZIM,AAL,CMI,ODFL,EXPD,CNI,LUV,TFII,AIT,GE,ROK,MYRG,MG,DSGR,ECG,RTX,URI,CIX,UNP,IEX,LXFR,WTS,NSP,KFY,AEIS,TNET,PCAR,HURC,CMCO,BRC,HEI,JCI,RJET,DY,RRX,CPA,TRNS,AZZ,MIDD,RXO,CSW,WWD,CLH,WERN,TPC,FLS,AER,CR,NDSN,AME,MMM,CW,PH,LMT,EBF,HRI,CMRE,DXPE,SNA,HUBG,LSTR,MLI,RBC,ULS,LIME,NSC,ESP,SKYW,GD,VRT,EML,ISSC,ITW,VSEC,KMT,DRS,CECO,CP,RCMT,MSA,GHC,GTES,DLX,DE,BCO,GPN,DCI,RYZ,OC,ABM,TEX,LTM,VMI,HON,CTAS,TTC,ZTO,FAST,PAM,KEX,CAAP,GIC,MATW,HURN,SPXC,SARO,TRN,EMBJ,FELE,CMC,BBSI,JBTM,ALK,ZWS,CRAI,EMR,AYI,ETN,OTTR,WSC,ITT,LOAR,VSECU,FPS,LECO,APOG,MAS,GVA,TISI,FBIN,EME,TNC,FSS,UPS,HONA,CCEC,GBX,SEB,RBA,ALLE,GFF,FER,IIIN,FTAIM,GATX,DOV,AXON,NPK,IR,CHRW,MGRC,WM,ICFI,TT,MTZ,CXT,CSL,POWWP,WOR,APG,CWST,OMAB,OSK,FTAI,ASTE,SAIA,KAI,AIRTP,HUBB,WMS,MDA,AADX,ENR,HAYW,HII,TXT,ATKR,VLTO,EXPO,KRNT,J,WCN,RYAAY,RSG,DPC,CDLR,NX,FLR,TAYD,CARR,TTEK,AAON,AWI,TATT,GGG,GNRC,SUNB,GFL,KE,TREX,TRC,TDG,MWA,RKLB,BA,OFLX,EPAC,LNN,REZI,ONT,FDXF,FERG,RGR,NSSC,CAE,FCN,VRSK,GXO,BKSY,TITN,AOS,NOC,ATS,CDRE,XYL,AGCO,LHX,PAC,ROAD,KBR,CAR,LPX,DLB,HY,ASR,RELX,BBUC,BXC,EFX,AERO,OTIS,BWXT,MAIR,ALG,BETA,ROCK,AMTM,PPIH,CNM,BAH,MMS,TRI,VOYG,RTO,LII,WLDN,BWMN,AMRC,ESAB,WSO,CPRT,POOL,SYM,ACM,INIO,SITE,EQPT,LMB,STN,PNR,KRMN,SPCX,BLDR,KTOS,AMSC,HAWK,FLY,AVAV,PRIM,AVEX,XE,NNE,WLFC,MFP,PSIX"
7,Real Estate,53,55,58,57,"CBL,PEB,XHR,OUT,RHP,HST,MAC,PK,FVR,APLE,PSTL,DOC,CDP,LXP,HIW,LAMR,NHP,SPG,JAN,WELL,NHPAP,CURB,PINE,CTO,NHPBP,AHR,VTR,CUZ,FRT,HR,AAT,SKT,SEG,IVT,KRG,NREF,VNO,OHI,RMR,TRNO,BNL,CTRE,PECO,FR,KIM,CCS,MDV,IRM,EGP,GTY,JLL,EPR,EQIX,BRX,CHCT,PLD,IIPR,SLG,AKR,NNN,OLP,SBRA,LTC,NTST,UHT,PSA,LINE,UE,BXP,ESS,VTMX,KRC,MLP,REG,LANDO,SAFE,DEA,WPC,MMI,JOE,ADAMN,ADAML,ELS,XRN,BXDC,O,BFS,LANDP,ADC,FOR,CPT,EQR,BPYPP,INVH,ALX,UDR,CUBE,AMH,DLR,ARL,EXR,FCPT,NLY,GOODN,STAG,EPRT,BPYPO,NHI,IRT,AVB,WY,SMA,ADAMZ,AGNCM,AGNCN,AGNCO,AGNCP,AGNCL,ADAMM,WHLRD,AGNCZ,TCI,SUI,ARE,IRS,REXR,MAA,REGCP,UMH,RYN,MAYS,FRPH,GLPI,AXR,REGCO,ARR,CBRE,BEKE,AMT,FSV,MRP,HHH,VICI,ACR,CSR,SBAC,NXRT,STWD,NEN,STRS,EUDA,CCI,OZ,CIGI,CSGP,OPI"
8,Consumer Cyclical,52,54,56,49,"DBGI,VSXY,NDLS,LVLU,ELA,LIND,MYE,BJRI,MOV,ANDG,FLXS,CTRN,CAKE,GTX,LTH,CBRL,RCKY,KRT,CALY,VIK,LOCO,SN,EAT,VAC,BZH,M,PRSU,OPLN,ROST,BWA,CASY,ESCA,CROX,SHOO,GEF,JAKK,CYD,KSS,MGA,LQDT,DIN,HZO,PAG,RSI,MUSA,SAH,BBY,RUSHA,VGNT,HBB,MLKN,TILE,KMX,BDL,ETSY,GIII,EXPE,LAD,RUSHB,COOK,GM,JILL,BSET,WEYS,GCO,YETI,BURL,PENN,AIN,MGM,THRM,KTB,STRT,IHG,CRI,SON,TPR,PLOW,BOBS,EBAY,MAR,BH,WSM,LEGH,TXRH,CZR,MCRI,CVEO,CCK,FIVE,PHIN,PKG,GLBE,TNL,LEA,LEVI,OSW,MLR,ANF,MOD,INTG,VVV,BALL,GOLF,FTDR,BROS,REYN,MHO,ABNB,LZB,RL,RRR,H,HRB,HVT,LGIH,AMZN,W,SW,DORM,RGS,TRS,SBUX,PRKS,MCFT,PVH,HLT,MHK,ALSN,MTN,HAS,CART,DAN,SKY,BC,TJX,SCI,AMCR,RCL,CVCO,REF,BWMX,CHH,IP,HMC,JOUT,ALH,PII,TOL,JMKE,JD,HNI,ABG,GRBK,ALV,XPEL,AEO,HOV,URBN,DDS,PHM,AN,CARG,RACE,SIG,DRI,LOVE,COLM,JACK,RIVN,SMP,DOO,HOG,RVLV,QSR,MTH,GPC,WWW,YUMC,BKNG,YUM,BYD,AAP,HTHT,ATMU,RH,AS,HGV,AVY,CMG,VC,CCL,KBH,ADNT,NATH,CPS,VIPS,DECK,GNTX,DASH,FND,OXM,WH,DHI,SE,TM,CPHC,ULTA,BIRK,RICK,ZUMZ,HD,ETD,MMYT,MBUU,SLGN,ATAT,GIL,GME,LCII,MELI,ORLY,WYNN,BBWI,LVS,DPZ,MCD,NCLH,EYE,DKS,ASO,ONON,CSV,MAT,NVR,FOXF,KEQU,BABA,LOW,WGO,IBP,GAP,CAVA,BKE,BOOT,WINA,CHDN,SGI,CVNA,APTV,BFAM,DKNG,PDD,THO,TSLA,FUN,AZO,PATK,SHOE,LEN,TCOM,CPRI,GPI,CHWY,HSAI,PZZA,NKE,BBW,LULU,BGSI,KRUS,LKQ,CPNG,TSCO,PLNT,FLUT,ROL,SHAK,WING,WHR"
9,Basic Materials,50,42,33,35,"INHD,HYMC,CLMT,NWPX,FRD,ODC,MT,AYA,MTRN,NUE,KOP,STLD,GPRE,CGAU,KALU,RMIX,ASH,HBM,ELVR,PRM,CSTM,SCCO,CMP,BHP,SCL,TECK,RS,CLW,FCX,TX,SKE,NEU,ERO,CF,MEOH,AUGO,UAN,NGVT,CENX,AXTA,KWR,SSRM,REX,CBT,ESI,MTX,RIO,SXT,DD,BVN,JHX,IFF,CMT,VALE,SQM,ACNT,IOSP,MTUS,B,SA,HCC,WDFC,CTVA,SMG,AU,APD,LYB,EGO,BCPC,AVNT,ECL,NTR,AG,FNV,PAAS,NEM,OGC,WS,PPG,DOW,SHW,LIN,SSD,SIM,IPI,EMN,WLKP,RPM,SOLS,WFG,ASIX,TFPM,CC,BCC,TTAM,MUX,AA,USLM,RGLD,WPM,ALB,HMY,KNF,EXP,KGC,FUL,IDR,AMRZ,ELE,UFPI,VMC,DRD,AEM,AAUC,OR,MLM,GFI,CE,TGLS,SLVM,CRH,PKX,AMR,MOS,AGI,HWKN,OLN,WLK,PPTA,SMID,CMCL,MSB,CTGO,MP,IPX"
10,Communication Services,49,52,46,48,"CCG,QMMM,ATEX,BBGI,NBIS,STRZ,IRDM,MCS,SPHR,GSAT,TIGO,GRPN,LILAP,MSGS,MSGE,IMAX,WLYB,ROKU,WLY,ZD,EVER,CNK,IDT,SIRI,MANU,JOYY,SCHL,WBD,MGNI,ADV,GOOG,GOOGL,PSO,OPRA,ECHO,VOD,SKM,BATRK,MTCH,BATRA,LYV,NYT,ATNI,QNST,AMX,EA,LLYVK,LLYVA,VZ,CRTO,FWONK,FWONA,TTWO,PPLI,ATHM,NTES,OMC,NWSA,VEON,NWS,GRVY,CHT,TKO,PINS,BZ,WPP,SPOT,NXST,PHI,FOXA,LBRDP,BIDU,RCI,FOX,BCE,VSNT,T,YELP,WMG,KT,DIS,RDDT,CMCSA,APP,TMUS,TIMB,META,TDS,LFTO,BILI,LBRDA,LBRDK,NFLX,CHTR,GLIBA,AD,GLIBK,GIBO,ZG,Z,TTD,RBLX,CABO"
