Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
29,MRVU,111.0,119.64,103968.0,ETF,ETF,98.0,91.0,0.0,98.0,13.4693,11.1192,243056.0,194730.0,308.77,20.8,0,NO,114.48,111.56,,106.94,100.83,,145,0.0,103968.0,NO,NO,2026-06-03,1251400.0
30,PLSE,54.43,52.97,907707.0,Healthcare,Medical Instruments & Supplies,98.0,96.0,98.0,98.0,3.8935,3.8474,446591.0,710860.0,58.9,12.56,3882089472,NO,49.46,39.38,24.67,41.29,29.06,,2593,0.0,907707.0,NO,NO,2022-09-26,4339700.0
62,AEHR,93.81,95.56,3361159.0,Technology,Semiconductor Equipment & Materials,98.0,1.0,41.0,97.0,7.8493,7.0743,2652398.0,3112560.0,147.4,18.7,3060124416,NO,98.75,90.77,63.84,90.97,79.16,,7312,0.0,3361159.0,NO,NO,2021-07-19,139700300.0
94,MRVL,226.96,235.01,16050991.0,Technology,Semiconductors,97.0,90.0,8.0,98.0,13.6714,11.5121,32302750.0,24930210.0,329.88,66.14,203970002944,NO,227.05,217.56,154.02,215.12,183.04,,6587,0.0,16050991.0,YES,NO,2026-06-18,250989400.0
104,DOCN,131.05,132.67,2192660.0,Technology,Software - Infrastructure,97.0,91.0,2.0,97.0,7.516,7.0631,3234022.0,2329010.0,187.5,33.69,15408800768,NO,118.91,123.58,98.4,121.49,116.24,,1373,0.0,2192660.0,NO,NO,2026-04-08,16602000.0
126,MANE,98.14,99.67,380906.0,Healthcare,Biotechnology,97.0,9.0,70.0,97.0,5.0771,5.0721,728035.0,518990.0,131.24,32.0,4100302592,NO,102.91,108.85,,106.99,90.36,,151,0.0,380906.0,NO,NO,2026-06-26,4047300.0
132,MAN,57.02,56.72,716742.0,Industrials,Staffing & Employment Services,97.0,80.0,98.0,97.0,2.3857,2.2907,1260474.0,748680.0,63.88,25.15,2651747584,NO,60.21,53.32,35.78,55.25,38.61,,9553,0.0,716742.0,NO,NO,2025-09-19,9102700.0
144,FORM,112.12,114.18,1185697.0,Technology,Semiconductor Equipment & Materials,97.0,14.0,19.0,83.0,6.3854,5.7068,1519367.0,1148570.0,160.27,29.58,8758896640,NO,111.78,112.09,102.98,111.42,117.23,,5849,0.0,1185697.0,NO,NO,2018-03-09,14323200.0
154,COHU,54.73,56.68,803118.0,Technology,Semiconductor Equipment & Materials,96.0,86.0,40.0,97.0,3.1021,2.8037,1167414.0,956480.0,74.6,18.67,2590832384,NO,52.65,52.59,40.83,52.6,46.84,,11716,0.0,803118.0,NO,NO,2025-09-25,6205800.0
176,NUTX,195.2,197.68,89663.0,Healthcare,Medical Care Facilities,96.0,95.0,96.0,97.0,9.7619,9.7619,144356.0,162960.0,204.0,82.45,1336724352,NO,190.63,176.56,142.27,175.32,139.45,,1113,0.0,89663.0,NO,NO,2025-07-22,1422400.0
189,KYMR,117.0,115.43,734281.0,Healthcare,Biotechnology,96.0,90.0,96.0,93.0,5.2101,5.113,857640.0,615510.0,130.05,43.74,9624137728,NO,119.74,114.39,89.87,114.63,95.62,,1520,0.52,734281.0,NO,NO,2025-12-08,7495500.0
209,LPG,54.41,53.63,543129.0,Energy,Oil & Gas Midstream,96.0,97.0,92.0,96.0,1.8749,1.6682,660982.0,565950.0,55.28,23.76,2327805696,NO,50.65,45.83,36.64,47.75,40.93,,3104,0.73,543129.0,NO,NO,2020-01-14,9706000.0
211,PVLA,150.39,151.34,265901.0,Healthcare,Biotechnology,96.0,37.0,96.0,53.0,6.9593,6.9054,236866.0,183650.0,161.38,53.3,2166880256,NO,151.13,148.34,119.79,149.26,130.64,,2939,0.0,265901.0,NO,NO,2024-07-24,5845900.0
216,CXW,34.41,34.37,1449783.0,Industrials,Security & Protection Services,96.0,80.0,93.0,97.0,1.1739,1.1718,1468245.0,1692400.0,35.3,15.74,3402924800,NO,33.46,32.14,23.33,32.58,25.4,,7335,0.0,1449783.0,NO,NO,2016-08-18,39922800.0
231,OII,50.57,48.49,931579.0,Energy,Oil & Gas Equipment & Services,95.0,68.0,93.0,93.0,2.0036,1.9525,1074720.0,747930.0,54.25,22.02,5033214464,NO,51.42,47.93,36.92,49.16,40.89,,12820,1.11,931579.0,NO,NO,2019-11-04,20401800.0
256,CHEF,109.77,109.29,433337.0,Consumer Defensive,Food Distribution,95.0,76.0,93.0,96.0,3.6918,3.6639,673364.0,820870.0,117.65,53.2,4478185984,NO,111.41,105.53,78.26,107.21,85.48,,3802,0.39,433337.0,NO,NO,2011-07-28,6574100.0
266,GEO,31.38,31.61,734170.0,Industrials,Security & Protection Services,95.0,57.0,83.0,97.0,1.1007,1.075,2039691.0,2149720.0,33.15,12.51,4130222336,NO,31.57,30.94,21.82,31.18,24.29,,8085,0.0,734170.0,NO,NO,2021-06-09,188207500.0
298,BJRI,60.11,60.78,404872.0,Consumer Cyclical,Restaurants,95.0,8.0,91.0,96.0,2.5646,2.5454,527035.0,454100.0,74.6,28.46,1278765952,NO,63.84,64.94,47.27,65.36,50.15,,7527,0.0,404872.0,NO,NO,2012-10-26,5316700.0
304,HUM,400.73,400.02,770661.0,Healthcare,Healthcare Plans,95.0,91.0,80.0,98.0,13.6711,13.4075,1338509.0,905230.0,428.88,163.11,48119783424,NO,390.72,389.03,282.31,388.61,301.27,,11263,0.0,784011.0,NO,NO,2008-03-12,64314100.0
320,GCT,51.8,51.88,549426.0,Technology,Software - Infrastructure,94.0,76.0,97.0,79.0,2.4529,2.3635,652809.0,564500.0,56.27,25.39,1849790208,NO,51.01,44.66,41.05,46.35,41.89,,1019,0.0,549426.0,NO,NO,2022-08-19,36268800.0
322,KRYS,345.55,348.09,175568.0,Healthcare,Biotechnology,94.0,89.0,81.0,90.0,11.6646,11.2209,412135.0,235880.0,382.54,137.02,10227877888,NO,349.49,348.21,292.48,345.75,308.68,,2255,0.0,175568.0,NO,NO,2021-11-29,8480400.0
328,FROG,88.65,87.32,1026351.0,Technology,Software - Application,94.0,84.0,81.0,97.0,6.1149,5.7764,2677320.0,2325270.0,105.76,34.05,10930661376,NO,92.52,89.03,66.11,89.2,69.58,,1503,0.0,1026351.0,NO,NO,2026-06-26,26093700.0
338,UNHU,46.68,47.95,1519.0,ETF,ETF,94.0,12.0,6.0,,1.4943,0.9714,3204.0,1450.0,67.11,22.15,0,NO,48.79,53.16,,52.08,,,117,0.0,1519.0,NO,NO,2026-07-16,57000.0
362,ACU,61.35,61.84,25139.0,Consumer Defensive,Household & Personal Products,94.0,90.0,95.0,92.0,1.9411,1.9254,27909.0,29280.0,64.17,35.5,235205040,NO,62.07,56.03,46.12,57.05,48.39,,11716,0.0,25139.0,NO,NO,2025-06-27,408400.0
363,HAE,101.06,103.16,602320.0,Healthcare,Medical Devices,94.0,95.0,93.0,95.0,2.3368,2.2982,790274.0,604000.0,109.57,47.32,4597932032,NO,102.73,89.32,73.1,91.38,73.02,,8897,0.0,602320.0,NO,NO,1991-05-10,11925600.0
