Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Aluminum,Basic Materials,96,89,91,96,"AA,CENX,CSTM,KALU"
2,Semiconductors,Technology,92,88,94,92,"AVGO,MU,ARM,MCHP,MCHPP,NVDA,TSM,AMD,INTC,TXN,MRVL,QCOM,ADI,ASX,NXPI,MPWR,STM,ALAB,UMC,CBRS,ON,GFS,CRDO,TSEM,MTSI,LSCC,SITM,RMBS,SMTC,SWKS,SIMO,ALGM,QRVO,CRUS,VSH,MXL,SLAB,NVTS,SYNA,DIOD,POWI,PI,LASR,HIMX,WOLF,POET,IMOS,SKYT,AMBQ,AIP,AOSL,CEVA,INDI,MRAM,NVEC,ALMU,QUIK,GSIT,MX,IPWR,WKEY,PXLW"
3,Oil & Gas Drilling,Energy,92,16,66,93,"NE,RIG,VAL,PTEN,HP,SDRL,SOC,BORR,NBR,PDS"
4,Semiconductor Equipment & Materials,Technology,92,65,84,92,"ASML,LRCX,AMAT,KLAC,TER,Q,ENTG,AMKR,NVMI,ONTO,FORM,CAMT,AXTI,ACMR,KLIC,IPGP,ACLS,UCTT,VECO,AEHR,AMBA,COHU,ICHR,PLAB,DQ,ATOM,ASYS,INTT,TRT"
5,Copper,Basic Materials,91,91,53,82,"SCCO,FCX,HBM,ERO,TGB,IE"
6,Trucking,Industrials,85,80,80,92,"ODFL,XPO,TFII,KNX,SAIA,SNDR,RXO,ARCB,WERN,MRTN,HTLD,CVLG,ULH,PAMT"
7,Coking Coal,Basic Materials,84,93,85,76,"HCC,AMR,METC,METCB,SXC"
8,Uranium,Energy,84,40,56,75,"CCJ,NXE,UEC,UUUU,LEU,ISOU,NUCL"
9,Computer Hardware,Technology,83,90,88,78,"DELL,SNDK,ANET,STX,WDC,SMCI,P,IONQ,HPQ,LOGI,QBTS,RGTI,QUBT,BRAI,UMAC,CRSR,SSYS,VELO,OSS,DPRO,QMCO,ALOT,AMCI"
10,Electronic Components,Technology,83,76,82,82,"APH,GLW,TEL,FLEX,CLS,JBL,FN,TTMI,VICR,SANM,LFUS,PLXS,RAL,OLED,BELFB,OSIS,KN,BHE,BELFA,OUST,ROG,CTS,ALNT,KOPN,LPTH,DAKT,LYTS,OPTX,MEI,MPTI,RELL,KULR,CPSH,LINK,ELTK,MSAI"
11,Communication Equipment,Technology,82,64,75,83,"CSCO,NOK,CIEN,LITE,HPE,MSI,ASTS,ERIC,UI,AAOI,VIAV,ZBRA,VSAT,ONDS,BDC,EXTR,VISN,DGII,TSAT,HLIT,ADTN,GILT,NTGR,FEIM,CLFD,LTRX,BKTI,AUDC,SILC,INSG,AVNW,CMTL,WATT,OCC,AMPG,AIRG,FIEE"
12,Publishing,Communication Services,81,68,78,84,"NYT,PSO,WLYB,WLY,TDAY,SCHL,LEE"
13,Other Precious Metals & Mining,Basic Materials,81,60,16,63,"HL,BVN,SBSW,TFPM,PPTA,SLSR,VMET,MUX,ASM,ELE,MTA,GMTL,VOXR"
14,Solar,Technology,81,88,80,64,"ASTI,FSLR,NXT,ENPH,SEDG,RUN,SHLS,ARRY,CSIQ,JKS,TOYO,FTCI"
