Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
9,MGRT,74.5,20197.0,Technology,Information Technology Services,99.0,3.0,99.0,99.0,9.5722,9.2182,74041.0,8980.0,170.0,1.5,,1024374976,No,105.84,31.93,100.67,43.45
60,ORKA,83.4,1327344.0,Healthcare,Biotechnology,99.0,98.0,98.0,98.0,5.31,4.6893,1655901.0,1554320.0,91.0,10.79,,5030029312,No,65.56,39.39,66.3,47.2
97,DFTX,36.18,5637102.0,Healthcare,Biotechnology,99.0,99.0,98.0,98.0,2.6904,1.9296,2229409.0,3909590.0,39.16,6.4,,3946036224,No,23.21,16.56,24.29,19.15
107,NBTX,36.6,124505.0,Healthcare,Biotechnology,98.0,12.0,83.0,94.0,2.8188,2.6556,77509.0,78590.0,57.14,4.4,,1858759680,No,38.14,26.77,39.1,30.29
111,VIAV,49.97,4507445.0,Technology,Communication Equipment,98.0,69.0,94.0,98.0,4.7079,4.4586,7277643.0,10369440.0,60.43,9.62,,12326882304,No,49.1,27.96,50.2,34.3
147,WYFI,44.76,4538050.0,Technology,Information Technology Services,98.0,99.0,99.0,99.0,4.6429,4.4536,1570391.0,2453920.0,46.87,10.51,,1728372224,No,24.42,21.77,26.98,20.16
220,VSAT,63.88,1767646.0,Technology,Communication Equipment,97.0,11.0,89.0,97.0,6.1661,5.9939,2173361.0,3298230.0,89.79,12.78,,8724025344,No,67.63,46.5,68.72,52.6
262,UNHU,53.92,621.0,ETF,ETF,97.0,92.0,,,2.0948,1.6136,6042.0,4940.0,55.41,22.15,,0,No,46.42,,49.02,
281,PVLA,118.68,193524.0,Healthcare,Biotechnology,97.0,71.0,40.0,83.0,7.1639,6.8611,246587.0,297500.0,151.18,20.35,,1702208768,No,118.78,98.34,116.77,109.02
287,AFJKU,36.75,2109.0,Financial Services,Shell Companies,97.0,1.0,88.0,94.0,3.8164,2.7286,424.0,790.0,80.0,7.6,,0,No,53.93,37.78,49.18,49.22
408,MRNA,61.0,6769115.0,Healthcare,Biotechnology,95.0,97.0,82.0,97.0,4.5379,4.5114,6916348.0,8883980.0,67.74,22.28,,24203962368,No,50.56,39.58,51.59,46.15
424,MPTI,93.19,267609.0,Technology,Electronic Components,95.0,94.0,95.0,95.0,6.3153,6.2753,105779.0,164960.0,102.0,37.6,,402715296,No,79.61,63.16,84.15,69.17
457,SPRB,52.14,52995.0,Healthcare,Biotechnology,95.0,35.0,10.0,7.0,3.9624,3.8417,68904.0,72940.0,838.12,7.0,,143503776,No,54.76,72.13,53.11,64.91
460,GOOX,77.23,60782.0,ETF,ETF,95.0,4.0,87.0,77.0,5.6419,4.9305,90154.0,105420.0,107.5,21.86,,0,No,88.63,68.79,90.43,76.08
472,NBR,86.51,140784.0,Energy,Oil & Gas Drilling,95.0,6.0,41.0,95.0,5.3364,4.9243,322614.0,314150.0,112.9,27.18,,1279994112,No,95.6,68.14,96.27,78.37
