Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
17,AGL,86.26,86.39,333188,Healthcare,Medical Care Facilities,98.0,0.0,90.0,98.0,10.6794,9.9715,351730.0,490840.0,133.04,7.48,1448409856,NO,102.21,106.07,45.24,107.3,58.24,,1338,0.0,333188,NO,NO,2025-08-05,7008856
20,SYRE,104.09,102.74,908891,Healthcare,Biotechnology,98.0,74.0,95.0,98.0,5.8654,5.634,1272546.0,819230.0,108.14,14.51,9039305728,NO,100.9,92.5,55.61,95.11,67.46,,2602,0.0,908891,NO,NO,2023-06-22,10228380
43,MBX,66.97,66.01,328566,Healthcare,Biotechnology,98.0,87.0,97.0,96.0,4.4721,4.4114,800680.0,501250.0,72.64,9.63,3225281792,NO,63.55,52.27,36.59,57.59,41.2,,477,1.26,328566,NO,NO,2025-09-22,28303500
49,CDNA,47.31,47.23,984911,Healthcare,Diagnostics & Research,98.0,98.0,98.0,97.0,2.4546,2.2109,1021664.0,1458340.0,49.76,11.27,2447546112,NO,40.74,31.67,21.99,35.02,24.79,,3034,0.0,984911,NO,NO,2025-07-17,16111000
57,PLSE,43.32,44.4,333844,Healthcare,Medical Instruments & Supplies,98.0,98.0,98.0,98.0,3.2091,3.0876,380624.0,469580.0,45.9,12.56,3089695232,NO,34.26,29.53,21.05,31.36,24.59,,2570,0.0,333844,NO,NO,2022-09-26,4339700
82,KOD,43.41,42.11,371952,Healthcare,Biotechnology,97.0,83.0,25.0,97.0,2.5621,2.4736,709429.0,558950.0,47.84,8.29,2716530176,NO,42.23,38.3,31.09,40.13,35.13,2026-08-12,1970,2.9,371952,NO,NO,2022-02-23,26802500
90,NBTX,39.44,38.72,179965,Healthcare,Biotechnology,97.0,44.0,10.0,96.0,2.5171,2.0282,96801.0,128680.0,57.14,7.72,2003692544,NO,38.77,37.69,30.08,38.16,34.31,,1419,1.78,179965,NO,NO,2023-05-05,39763000
132,LBRX,45.38,45.33,299885,Healthcare,Biotechnology,97.0,97.0,95.0,96.0,3.4496,3.2281,307109.0,471230.0,49.14,13.36,1301346560,NO,38.71,33.66,25.67,35.74,29.45,,228,0.0,353909,NO,NO,2025-12-19,4085700
133,QURE,45.13,45.0,722200,Healthcare,Biotechnology,97.0,78.0,97.0,96.0,2.2914,2.2202,1955538.0,1583470.0,71.5,8.73,3130506496,NO,41.88,39.27,28.09,41.88,27.79,,3146,0.24,733577,NO,NO,2025-09-24,70079700
143,EWTX,43.56,44.58,939113,Healthcare,Biotechnology,97.0,74.0,91.0,92.0,2.4397,2.2361,1420383.0,1538660.0,48.4,13.38,4730796032,NO,41.05,39.69,30.7,40.42,34.36,,1350,0.0,951718,NO,NO,2025-04-02,16114400
151,ANAB,56.98,57.87,375099,Healthcare,Biotechnology,97.0,5.0,7.0,95.0,2.5969,2.4669,634643.0,474440.0,72.36,11.4,1687091200,NO,54.48,57.4,43.57,58.56,50.15,2026-08-12,2399,0.0,375099,NO,NO,2019-11-08,26495100
182,IMOS,56.47,59.28,99321,Technology,Semiconductors,96.0,3.0,61.0,94.0,3.7036,2.6729,121137.0,121280.0,78.35,15.06,1963512960,NO,55.87,60.7,43.2,60.92,49.7,,5814,0.0,99321,NO,NO,2013-04-19,2513512
185,HZO,52.13,52.46,742705,Consumer Cyclical,Specialty Retail,96.0,98.0,97.0,96.0,2.6507,1.4821,456754.0,1199110.0,52.46,21.42,1151381632,NO,37.48,35.88,29.6,36.87,31.95,,7092,0.0,742705,NO,NO,2026-08-10,7672600
188,CTRN,74.02,76.18,124247,Consumer Cyclical,Apparel Retail,96.0,93.0,97.0,95.0,3.0036,2.7986,176898.0,124460.0,77.91,29.2,616575296,NO,68.37,60.16,48.2,62.39,50.92,,5342,0.0,124247,NO,NO,2007-08-09,3897700
195,TWLO,246.62,255.95,3084364,Technology,Software - Infrastructure,96.0,90.0,92.0,97.0,13.4081,10.7973,2450533.0,3077820.0,258.35,95.21,37874720768,NO,205.56,206.28,154.13,208.92,167.23,,2548,0.0,3084364,NO,NO,2022-11-04,44840800
258,GEO,31.45,31.75,1408144,Industrials,Security & Protection Services,95.0,76.0,96.0,97.0,1.3564,1.3564,1901416.0,1740090.0,32.62,12.51,4139436032,NO,30.81,29.5,20.24,30.22,22.18,,8065,0.0,1408144,NO,NO,2021-06-09,188207500
260,AAMI,92.19,91.55,360694,Financial Services,Asset Management,95.0,91.0,92.0,96.0,3.5047,3.4204,495053.0,480900.0,93.61,41.47,3271834880,NO,86.06,80.2,61.01,81.28,67.02,,2977,0.0,360694,NO,NO,2020-06-19,12096900
275,MYE,32.8,32.28,160644,Consumer Cyclical,Packaging & Containers,95.0,82.0,95.0,93.0,1.5771,1.5057,455988.0,532680.0,37.45,15.54,1233872768,NO,32.77,29.76,22.62,31.17,24.86,,11693,1.3,160644,NO,NO,2024-11-26,6520700
277,QLYS,187.15,188.31,510185,Technology,Software - Infrastructure,95.0,95.0,98.0,95.0,11.0664,9.2079,799938.0,970640.0,201.54,74.51,6590862848,NO,159.24,138.49,120.69,145.59,114.14,,3484,0.0,510185,NO,NO,2015-05-05,9904700
282,BTSG,59.68,57.89,3131842,Healthcare,Health Information Services,95.0,2.0,70.0,93.0,3.983,3.5773,3854646.0,3787200.0,73.75,21.58,11808537600,NO,66.46,66.2,47.84,66.43,53.15,,638,0.4,3131842,NO,NO,2026-07-16,32760800
286,UNHU,51.79,50.86,542,ETF,ETF,95.0,4.0,43.0,,1.9354,1.4672,4706.0,3100.0,67.11,22.15,0,NO,55.24,54.87,,55.2,,,97,1.06,542,NO,NO,2026-07-16,57000
295,ELIL,31.44,31.97,69851,ETF,ETF,95.0,63.0,96.0,84.0,2.0771,1.7973,110241.0,160960.0,34.28,12.24,0,NO,29.57,29.19,25.53,29.77,25.19,,345,0.0,69851,NO,NO,2025-08-07,1728500
305,NWPX,113.67,111.76,106872,Basic Materials,Steel,94.0,2.0,50.0,94.0,6.4743,6.3114,195770.0,228940.0,152.03,49.25,1095460736,NO,127.17,130.43,88.3,131.46,101.77,,7721,0.0,106872,NO,NO,2008-12-30,1481600
315,MT,74.18,73.71,1126528,Basic Materials,Steel,94.0,93.0,88.0,86.0,2.0742,1.8053,1877500.0,1405130.0,75.66,31.93,55934816256,NO,69.59,67.19,55.94,67.37,61.86,,7295,0.0,1126528,NO,NO,2013-01-10,32161712
336,FROG,86.04,88.15,2066446,Technology,Software - Application,94.0,7.0,90.0,95.0,5.5426,5.4073,2782654.0,2557390.0,99.22,34.05,10421141504,NO,83.67,85.09,62.09,85.76,64.1,,1482,0.0,2066446,NO,NO,2026-06-26,26093700
340,AVT,97.31,95.96,1485533,Technology,Electronics & Computer Distribution,94.0,89.0,87.0,92.0,4.5071,3.7236,1320414.0,1456390.0,100.0,44.25,7981763072,NO,89.99,88.76,67.55,89.34,76.6,,13429,0.0,1485533,NO,NO,2008-04-15,8983800
