Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
5,DFNS,34.54,36.83,248577,Industrials,Aerospace & Defense,98.0,98.0,98.0,98.0,20.9024,14.6469,3268381.0,3786130.0,1948.75,3.7,34902500,NO,30.38,12.27,5.11,10.54,4.28,,1523,0.0,248577,NO,NO,2026-06-12,369341100
8,AXTI,77.45,78.47,7335698,Technology,Semiconductor Equipment & Materials,98.0,97.0,1.0,98.0,11.3029,9.8929,10288698.0,17100740.0,143.16,2.05,5067025408,NO,60.46,69.69,49.87,68.53,65.94,,7101,0.0,7336204,NO,NO,2024-02-23,103105600
15,FBRX,76.86,76.78,1142745,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,2.1593,0.5907,1101077.0,1286810.0,77.2,9.91,1574860800,NO,68.02,40.77,28.99,45.52,33.14,,2345,0.05,1150105,NO,NO,2024-11-20,29599400
20,DMRA,30.73,31.0,227243,Healthcare,Biotechnology,98.0,84.0,90.0,87.0,1.722,1.6806,579312.0,369390.0,38.33,2.45,1897132544,NO,30.19,26.69,24.48,27.6,26.28,,1451,0.0,227243,NO,NO,2025-10-07,77432200
26,SYRE,101.85,104.09,504488,Healthcare,Biotechnology,98.0,29.0,93.0,98.0,5.9001,5.639,1274691.0,788540.0,108.14,14.51,8980497408,NO,101.29,93.15,56.0,94.88,67.39,,2603,0.0,515119,NO,NO,2023-06-22,10228380
35,ATEX,91.49,88.8,304299,Communication Services,Telecom Services,98.0,5.0,97.0,98.0,8.0345,7.6627,457529.0,367730.0,113.0,17.58,1794099328,NO,96.78,89.03,46.74,93.15,59.64,,2896,0.0,304299,NO,NO,2020-12-21,3077900
39,DFTX,43.9,42.79,2662729,Healthcare,Biotechnology,98.0,10.0,98.0,98.0,3.0143,2.8543,2978617.0,2673280.0,49.7,8.7,5898708992,NO,43.51,39.04,22.51,40.65,26.74,,2448,0.0,2662729,NO,NO,2024-03-07,38010300
44,LITE,880.41,932.47,4607915,Technology,Communication Equipment,98.0,92.0,6.0,93.0,88.6914,77.7235,5393909.0,5828720.0,1085.68,111.2,78004322304,NO,788.33,813.92,631.95,809.92,763.12,,2781,0.0,4607915,NO,NO,2026-03-20,22868800
48,SNOU,70.21,68.21,40592,ETF,ETF,98.0,98.0,98.0,98.0,5.1362,4.8465,210764.0,87640.0,76.31,10.51,0,NO,54.37,45.31,37.39,47.41,31.37,,327,0.0,40592,NO,NO,2026-05-28,1302300
55,DNTH,109.6,112.41,369461,Healthcare,Biotechnology,98.0,86.0,91.0,97.0,5.7,5.6443,1054074.0,810690.0,114.55,19.84,5991418880,NO,107.18,96.6,70.02,98.68,82.47,,2047,0.0,403288,NO,NO,2025-09-08,5974200
79,ZETX,38.69,35.74,10741,ETF,ETF,97.0,98.0,98.0,97.0,3.3585,2.8014,57924.0,60840.0,39.23,11.82,0,NO,24.73,22.54,,22.66,,,131,0.73,10741,NO,NO,2026-06-18,688600
91,ELVN,58.06,57.92,489935,Healthcare,Biotechnology,97.0,88.0,93.0,97.0,2.9271,2.9271,1421693.0,1368660.0,62.32,14.79,4254100480,NO,55.59,49.48,34.33,52.17,40.9,,1613,0.0,489935,NO,NO,2022-09-07,25749275
102,PACS,44.99,45.47,480396,Healthcare,Medical Care Facilities,97.0,32.0,72.0,74.0,2.7399,2.6881,931643.0,1064150.0,49.49,7.5,7120674816,NO,46.03,42.35,35.25,43.49,38.01,,587,0.0,480396,NO,NO,2024-11-04,13886700
132,URGN,48.12,49.0,840186,Healthcare,Biotechnology,97.0,94.0,96.0,97.0,2.5921,2.4681,772035.0,1111910.0,49.67,15.86,2344488192,NO,42.69,37.34,26.2,38.89,27.95,,2331,0.0,840186,NO,NO,2025-06-12,21079900
135,HBB,33.25,32.99,60206,Consumer Cyclical,"Furnishings, Fixtures & Appliances",97.0,98.0,97.0,96.0,1.9564,1.7472,41130.0,81790.0,34.26,12.72,446957536,NO,25.15,22.49,18.95,23.89,20.68,,2231,0.0,60206,NO,NO,2022-06-24,1353100
182,TWLO,249.42,246.62,2151644,Technology,Software - Infrastructure,96.0,93.0,92.0,97.0,13.4947,10.9511,2457316.0,3218170.0,258.35,98.44,38304731136,NO,207.69,206.68,154.81,209.2,167.33,,2549,0.31,2151644,NO,NO,2022-11-04,44840800
187,SNOW,337.38,332.26,2675294,Technology,Software - Application,96.0,95.0,98.0,96.0,15.1278,14.3585,7601385.0,5684860.0,341.95,118.3,116935909376,NO,298.08,268.25,214.11,273.37,206.06,,1484,1.43,2675294,NO,NO,2024-11-21,55121600
199,RAPP,47.36,47.73,242095,Healthcare,Biotechnology,96.0,93.0,89.0,95.0,2.4407,2.3772,357180.0,304360.0,49.5,13.86,2272251648,NO,43.29,40.63,32.99,41.37,35.34,,547,0.0,242095,NO,NO,2025-09-08,13877600
210,HNGE,87.42,86.32,651304,Healthcare,Health Information Services,96.0,48.0,97.0,97.0,4.7361,4.6461,1951538.0,2119110.0,93.13,30.08,7054305792,NO,81.25,77.89,53.32,79.94,56.47,,308,0.74,651304,NO,NO,2025-05-22,9172800
230,KNSA,77.83,78.15,451320,Healthcare,Drug Manufacturers - Specialty & Generic,95.0,94.0,92.0,96.0,4.2183,3.7102,759243.0,567560.0,82.94,32.82,6072609280,NO,71.48,62.27,49.26,65.3,53.59,,2062,0.0,451320,NO,NO,2025-06-27,8685900
