Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Aluminum,Basic Materials,96,48,88,97,"AA,CENX,CSTM,KALU"
2,Oil & Gas Drilling,Energy,93,31,87,95,"NE,RIG,VAL,PTEN,HP,SDRL,SOC,BORR,NBR,PDS"
3,Semiconductor Equipment & Materials,Technology,93,81,88,90,"ASML,LRCX,AMAT,KLAC,TER,Q,ENTG,AMKR,NVMI,ONTO,FORM,CAMT,AXTI,KLIC,ACLS,IPGP,ACMR,UCTT,VECO,AMBA,PLAB,AEHR,ICHR,COHU,DQ,ATOM,ASYS,INTT,TRT"
4,Semiconductors,Technology,90,93,90,85,"TSM,AVGO,AMD,TXN,MRVL,MCHPP,NVDA,MU,INTC,ARM,QCOM,ADI,MPWR,NXPI,ASX,MCHP,STM,ON,GFS,UMC,CRDO,ALAB,MTSI,TSEM,SITM,LSCC,RMBS,SMTC,SWKS,ALGM,CRUS,SIMO,QRVO,MXL,SLAB,DIOD,PI,VSH,SYNA,POWI,LASR,NVTS,HIMX,WOLF,IMOS,SKYT,POET,AIP,AOSL,CEVA,AMBQ,MRAM,ALMU,NVEC,QUIK,GSIT,WKEY,PXLW"
5,Copper,Basic Materials,90,26,25,87,"SCCO,FCX,HBM,ERO,TGB,IE"
6,Gold,Basic Materials,86,23,45,86,"NEM,AEM,B,WPM,AU,FNV,GFI,KGC,PAAS,RGLD,CDE,AGI,EQX,HMY,IAG,EGO,OR,OGC,AUGO,SSRM,ORLA,ARIS,NG,AAUC,HYMC,CGAU,SA,FSM,DRD,CNL,DC,CTGO,IDR,MAKO,CMCL,USAU"
7,Other Precious Metals & Mining,Basic Materials,86,32,36,87,"HL,SBSW,BVN,TFPM,PPTA,SLSR,MUX,VMET,ASM,ELE,MTA,GMTL,VOXR"
8,Publishing,Communication Services,83,47,88,81,"NYT,PSO,WLY,TDAY,SCHL,LEE"
9,Other Industrial Metals & Mining,Basic Materials,83,79,71,83,"BHP,RIO,VALE,TECK,MP,USAR,ALM,EMAT,MTRN,SKE,TMC,SGML,USAS,LAC,CRML,LAR,NEXA,ELVR,UAMY,IPX,CMP,NB,TMCR,SCZM,BMM,ALOY,LZM,SBMT,NVA,USGO,ATLX,NICM"
10,Silver,Basic Materials,82,65,72,95,"AG,EXK,SVM,AYA,HSLV,NEWP"
11,Communication Equipment,Technology,81,58,75,74,"CSCO,CIEN,MSI,LITE,NOK,UI,HPE,ERIC,ASTS,AAOI,VIAV,ZBRA,VSAT,BDC,ONDS,EXTR,TSAT,VISN,DGII,GILT,HLIT,ADTN,NTGR,FEIM,CLFD,BKTI,INSG,SILC,LTRX,AUDC,AVNW,WATT,AIRG,OCC,FIEE"
12,Real Estate - Diversified,Real Estate,81,15,30,79,"JOE,STRS"
