Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Aluminum,Basic Materials,94,0,0,0,"AA,CENX,CSTM,KALU"
2,Oil & Gas Drilling,Energy,94,0,0,0,"NE,RIG,PTEN,HP,SDRL,SOC,BORR,PDS,NBR"
3,Oil & Gas Integrated,Energy,90,0,0,0,"XOM,CVX,SHEL,TTE,PBR,BP,EQNR,E,SU,IMO,CVE,EC,YPF,NFG,TGS,DEC"
4,Other Precious Metals & Mining,Basic Materials,89,0,0,0,"HL,BVN,SBSW,TFPM,PPTA,SLSR,MUX,ELE,VMET,ASM,MTA"
5,Semiconductor Equipment & Materials,Technology,89,0,0,0,"ASML,AMAT,LRCX,KLAC,TER,Q,ENTG,NVMI,AMKR,ONTO,FORM,CAMT,IPGP,KLIC,AXTI,ACLS,UCTT,ACMR,PLAB,AMBA,VECO,ICHR,DQ,COHU,AEHR,INTT,ASYS,TRT"
6,Real Estate - Diversified,Real Estate,88,0,0,0,"JOE,STRS"
7,Copper,Basic Materials,87,0,0,0,"SCCO,FCX,HBM,ERO,TGB,IE"
8,Oil & Gas Equipment & Services,Energy,87,0,0,0,"SLB,BKR,HAL,TS,FTI,NOV,VAL,WFRD,AROC,LB,SEI,KGS,LBRT,USAC,TDW,OII,WHD,EFXT,FLOC,NESR,NEXT,WTTR,XPRO,PUMP,AESI,INVX,RES,HLX,VTOL,NPKI,ACDC,WBI,CLB,OIS,FET,FTK,NGS,RNGR,NOA,SND,NCSM,GEOS"
9,Business Equipment & Supplies,Industrials,86,0,0,0,"EBF,ACTG"
10,Other Industrial Metals & Mining,Basic Materials,85,0,0,0,"BHP,RIO,VALE,TECK,MP,ALM,EMAT,USAR,SKE,MTRN,USAS,NEXA,UAMY,LAR,SGML,CMP,CRML,ELVR,IPX,SCZM,ALOY,BMM,NVA,USGO,CHNR"
11,Gold,Basic Materials,84,0,0,0,"NEM,AEM,B,WPM,FNV,AU,GFI,KGC,PAAS,RGLD,AGI,CDE,IAG,EQX,HMY,EGO,OR,AUGO,SSRM,ORLA,AAUC,ARIS,NG,CGAU,HYMC,FSM,SA,DRD,CNL,CMCL,IDR,CTGO,USAU"
12,Oil & Gas Midstream,Energy,84,0,0,0,"ENB,WMB,EPD,KMI,ET,TRP,LNG,MPLX,OKE,TRGP,VG,CQP,PBA,VNOM,WES,PAA,DTM,AM,HESM,FRO,SOBO,PAGP,GLNG,STNG,EE,CMBT,INSW,SUNC,KNTK,DHT,TRMD,TNK,GEL,FLNG,NGL,LPG,NVGS,NAT,TEN,SBR,TK,PBT,SMC,KNOP,MARPS,IMPPP,GLP"
13,Marine Shipping,Industrials,84,0,0,0,"KEX,MATX,HAFN,ZIM,BWLP,SBLK,DAC,CMRE,ECO,NMM,SFL,GSL,CCEC,GNK,SB,ASC,HSHP,PANL,ESEA,CMDB,GASS,SHIP,SMHI,EDRY,HTCO,EHLD"
14,Thermal Coal,Energy,84,0,0,0,"CNR,BTU,ARLP,NRP,HNRG,NC"
15,Chemicals,Basic Materials,81,0,0,0,"DOW,CE,MEOH,OLN,HUN,REX,TROX,LXU,GPRE,WLKP,RYAM,ASIX,VHI,ACNT"
16,Oil & Gas E&P,Energy,81,0,0,0,"COP,CNQ,EOG,OXY,FANG,WDS,EQT,TPL,DVN,CTRA,EXE,PR,OVV,APA,AR,RRC,CHRD,MTDR,SM,VIST,CRK,CRC,MGY,MUR,CNX,CRGY,GPOR,BSM,BKV,NOG,TALO,MNR,VET,KRP,DMLP,HPK,REPX,GFR,TBN,GRNT,VTS,TXO,EGY,SD,OBE,FTW,GPRK,PNRG,INR,GTE,ANNA,AMPY,SJT,PED,KGEI,EPSN,BATL,NRT,CRT,MXC,CKX,MTR"
