Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
3,KOD,40.63,1641535.0,Healthcare,Biotechnology,98.0,98.0,95.0,98.0,1058088.0,3087300.0,45.6,1.92,2480397568.0,No
39,NKTR,76.99,543429.0,Healthcare,Biotechnology,98.0,92.0,98.0,90.0,1124919.0,955530.0,78.81,6.45,2208686336.0,No
131,INTG,38.07,29534.0,Consumer Cyclical,Lodging,97.0,95.0,93.0,96.0,13398.0,8950.0,42.5,9.57,81805272.0,No
133,CNTA,39.69,3526357.0,Healthcare,Biotechnology,97.0,98.0,96.0,96.0,2363995.0,7193170.0,40.26,9.6,6138538496.0,No
151,CLMT,35.06,1073064.0,Basic Materials,Specialty Chemicals,97.0,96.0,97.0,97.0,1515267.0,1995070.0,36.94,7.68,3042385920.0,No
187,LINC,41.74,213882.0,Consumer Defensive,Education & Training Services,97.0,95.0,97.0,96.0,479657.0,541530.0,42.42,14.84,1330628096.0,No
192,ECG,123.88,287280.0,Industrials,Engineering & Construction,96.0,89.0,95.0,94.0,692254.0,501240.0,137.64,31.38,6323034112.0,No
212,AA,71.53,5478960.0,Basic Materials,Aluminum,96.0,95.0,94.0,97.0,7843708.0,7319120.0,72.17,21.53,18874091520.0,No
227,NBR,79.99,431216.0,Energy,Oil & Gas Drilling,96.0,82.0,95.0,97.0,394657.0,363890.0,92.38,23.27,1173708160.0,No
229,XOMX,49.66,98199.0,ETF,ETF,96.0,94.0,97.0,97.0,49608.0,54760.0,60.28,22.13,,No
333,MRVU,39.0,62589.0,ETF,ETF,95.0,98.0,,,29297.0,38970.0,39.9,20.8,,No
405,PDS,94.49,122801.0,Energy,Oil & Gas Drilling,94.0,92.0,93.0,95.0,132962.0,162020.0,103.8,36.2,1237843840.0,No
420,VIST,71.62,1227673.0,Energy,Oil & Gas E&P,94.0,96.0,95.0,97.0,1702070.0,2622150.0,79.2,31.63,7602381824.0,No
495,BTSGU,143.86,1804.0,Healthcare,Health Information Services,93.0,87.0,85.0,92.0,21634.0,30950.0,151.08,56.77,,No
498,MIRM,94.17,704261.0,Healthcare,Biotechnology,93.0,84.0,88.0,89.0,871078.0,1246330.0,109.28,36.88,5682370048.0,No
510,DCO,127.04,75524.0,Industrials,Aerospace & Defense,93.0,16.0,93.0,90.0,168534.0,168460.0,140.02,51.76,1903941760.0,No
552,DVXE,39.86,982.0,ETF,ETF,93.0,93.0,96.0,93.0,3052.0,14480.0,46.13,24.23,,No
611,HP,34.81,487595.0,Energy,Oil & Gas Drilling,92.0,85.0,89.0,94.0,1728855.0,1606000.0,37.87,14.65,3461500672.0,No
643,ROST,219.98,2124105.0,Consumer Cyclical,Apparel Retail,92.0,88.0,90.0,93.0,2642090.0,2871480.0,222.03,124.36,71543275520.0,No
647,CRC,67.72,454734.0,Energy,Oil & Gas E&P,92.0,93.0,96.0,88.0,1025703.0,1443280.0,71.98,30.97,6009262592.0,No
663,RRBI,91.54,57143.0,Financial Services,Banks - Regional,92.0,83.0,92.0,92.0,54791.0,85290.0,93.9,46.33,602075584.0,No
682,MVLL,30.06,509607.0,ETF,ETF,91.0,98.0,94.0,89.0,392560.0,362560.0,32.36,9.66,,No
687,ESEA,67.28,105417.0,Industrials,Marine Shipping,91.0,61.0,90.0,77.0,65068.0,133910.0,72.87,26.3,474719680.0,No
691,ESP,56.76,9469.0,Industrials,Electrical Equipment & Parts,91.0,73.0,89.0,93.0,21493.0,15180.0,62.15,24.85,167943920.0,No
731,CRAK,48.76,99646.0,ETF,ETF,91.0,90.0,92.0,90.0,103808.0,152380.0,49.75,24.17,,No
764,MRVL,107.11,23569249.0,Technology,Semiconductors,90.0,98.0,91.0,88.0,18248209.0,24873410.0,107.84,47.09,93663223808.0,No
773,UAN,126.0,95723.0,Basic Materials,Agricultural Inputs,90.0,94.0,90.0,92.0,69508.0,74320.0,139.5,63.45,1331774336.0,No
785,XOM,160.69,25214624.0,Energy,Oil & Gas Integrated,90.0,92.0,93.0,93.0,22894309.0,29805410.0,176.41,97.8,669557260288.0,No
840,ARCB,100.51,222350.0,Industrials,Trucking,90.0,37.0,94.0,93.0,363147.0,331570.0,112.92,55.19,2262582784.0,No
862,GXPE,34.97,1518.0,ETF,ETF,89.0,91.0,93.0,90.0,1718.0,4720.0,37.46,24.66,,No
868,CE,64.06,2573255.0,Basic Materials,Chemicals,89.0,97.0,96.0,94.0,2630922.0,2544180.0,67.82,35.13,7169771520.0,No
874,RNG,37.78,930643.0,Technology,Software - Application,89.0,45.0,93.0,91.0,2532855.0,1626580.0,42.42,20.59,3234925056.0,No
937,CSNR,37.74,10720.0,ETF,ETF,89.0,87.0,90.0,89.0,19939.0,20090.0,38.77,21.32,,No
946,BLBD,58.63,176282.0,Industrials,Farm & Heavy Construction Machinery,89.0,83.0,91.0,70.0,438881.0,329770.0,62.9,30.04,1853704960.0,No
948,TVTX,30.44,1112538.0,Healthcare,Biotechnology,89.0,92.0,10.0,86.0,1956909.0,1457310.0,42.13,12.91,2807832832.0,No
965,LNGX,45.6,143247.0,ETF,ETF,88.0,91.0,92.0,,48155.0,160660.0,49.01,33.81,,No
975,TINY,64.53,642.0,ETF,ETF,88.0,43.0,87.0,84.0,1862.0,1980.0,70.71,31.16,,No
983,ISBA,45.91,48534.0,Financial Services,Banks - Regional,88.0,41.0,21.0,89.0,23740.0,30960.0,58.83,21.5,336521952.0,No
1005,FCUS,36.74,38593.0,ETF,ETF,88.0,64.0,88.0,81.0,25595.0,29760.0,42.46,19.52,,No
1008,NAMS,32.99,723327.0,Healthcare,Biotechnology,88.0,91.0,25.0,79.0,789378.0,850210.0,42.0,14.06,3793039360.0,No
1033,UTI,36.55,307353.0,Consumer Defensive,Education & Training Services,88.0,86.0,94.0,82.0,760504.0,743500.0,40.41,21.29,2010999424.0,No
1109,GNR,74.68,245375.0,ETF,ETF,87.0,86.0,89.0,88.0,459829.0,589830.0,76.14,45.18,,No
1122,CSD,113.96,1620.0,ETF,ETF,87.0,46.0,86.0,86.0,6554.0,6060.0,122.17,63.06,,No
1132,IBRN,33.17,8216.0,ETF,ETF,87.0,90.0,69.0,87.0,1860.0,700.0,37.0,17.86,,No
1140,CNR,104.25,516064.0,Energy,Thermal Coal,86.0,93.0,88.0,86.0,943824.0,1411370.0,114.8,58.19,5314617344.0,No
1163,XOMA,32.98,92957.0,Healthcare,Biotechnology,86.0,97.0,90.0,16.0,367509.0,111440.0,39.92,18.35,392648384.0,No
1170,BWFG,49.42,24025.0,Financial Services,Banks - Regional,86.0,87.0,79.0,80.0,32073.0,35070.0,51.54,26.39,394212864.0,No
1201,DARP,47.68,4150.0,ETF,ETF,86.0,35.0,76.0,79.0,11563.0,21110.0,52.5,24.74,,No
1206,TAYD,57.47,106034.0,Industrials,Specialty Industrial Machinery,86.0,0.0,40.0,87.0,46921.0,53960.0,90.37,29.5,181209696.0,No
1219,EDN,30.56,119810.0,Utilities,Utilities - Regulated Electric,86.0,95.0,65.0,97.0,124262.0,212880.0,38.1,14.38,1434962304.0,No
1254,VTMX,33.99,30631.0,Real Estate,Real Estate - Development,85.0,76.0,83.0,86.0,73911.0,54390.0,37.41,21.3,2877984256.0,No
1261,AIVC,70.65,1935.0,ETF,ETF,85.0,83.0,73.0,76.0,2721.0,5650.0,75.83,35.69,,No
1263,USNG,33.04,18243.0,ETF,ETF,85.0,72.0,89.0,83.0,1900.0,3890.0,34.57,24.49,,No
1268,SOBO,33.17,1371106.0,Energy,Oil & Gas Midstream,85.0,74.0,89.0,84.0,1001837.0,1214510.0,34.9,21.16,6960476160.0,No
1284,NBET,40.45,10390.0,ETF,ETF,85.0,85.0,90.0,86.0,5995.0,7950.0,42.09,27.68,,No
1287,SUNC,60.91,286596.0,Energy,Oil & Gas Midstream,85.0,87.0,90.0,,547614.0,535310.0,63.65,47.0,3137912576.0,No
1322,USLM,135.66,107664.0,Basic Materials,Building Materials,85.0,91.0,85.0,64.0,113514.0,185480.0,137.96,80.47,3889379840.0,No
1337,FCA,31.46,28620.0,ETF,ETF,84.0,29.0,83.0,74.0,55718.0,27060.0,34.56,17.34,,No
1376,CVI,31.65,1249469.0,Energy,Oil & Gas Refining & Marketing,84.0,96.0,91.0,18.0,1487721.0,1862580.0,41.67,15.1,3181793536.0,No
1389,PYZ,121.58,1176.0,ETF,ETF,84.0,29.0,82.0,81.0,5295.0,3480.0,133.75,71.72,,No
1416,SUN,64.74,326655.0,Energy,Oil & Gas Refining & Marketing,84.0,87.0,90.0,89.0,519306.0,610030.0,67.82,47.98,12197789696.0,No
1429,GCAD,50.88,3574.0,ETF,ETF,83.0,16.0,81.0,78.0,5108.0,5110.0,56.99,25.0,,No
1451,JBSS,82.19,88314.0,Consumer Defensive,Packaged Foods,83.0,88.0,87.0,88.0,63436.0,85490.0,85.15,58.47,960538944.0,No
1460,FSBC,38.31,39051.0,Financial Services,Banks - Regional,83.0,58.0,77.0,84.0,76452.0,86430.0,42.26,22.22,818920384.0,No
1473,TRN,32.97,362726.0,Industrials,Railroads,83.0,43.0,91.0,84.0,817454.0,723830.0,35.62,22.38,2643551744.0,No
1481,EE,32.75,277502.0,Energy,Oil & Gas Midstream,83.0,7.0,87.0,89.0,487245.0,586350.0,43.17,21.29,3735690752.0,No
1579,ALKS,34.84,2356304.0,Healthcare,Drug Manufacturers - Specialty & Generic,82.0,96.0,91.0,80.0,2392375.0,3940980.0,36.48,25.17,5806083584.0,No
1648,CSGS,80.05,461855.0,Technology,Software - Infrastructure,81.0,80.0,72.0,86.0,446372.0,493130.0,80.67,54.65,2283066880.0,No
1657,FCBC,41.96,78232.0,Financial Services,Banks - Regional,81.0,89.0,91.0,86.0,77929.0,102340.0,42.79,31.21,812517632.0,No
1666,GCOW,46.28,197673.0,ETF,ETF,81.0,79.0,84.0,82.0,359657.0,340660.0,47.57,32.52,,No
1701,TJX,161.29,3041286.0,Consumer Cyclical,Apparel Retail,81.0,75.0,73.0,78.0,5250449.0,4432190.0,162.68,116.37,179505889280.0,No
1744,ESTA,58.31,274392.0,Healthcare,Medical Devices,80.0,4.0,10.0,93.0,526255.0,543480.0,83.31,26.56,1709698560.0,No
1766,DBEM,33.9,13656.0,ETF,ETF,80.0,51.0,77.0,75.0,14209.0,6880.0,38.0,21.45,,No
1769,HECO,39.78,25.0,ETF,ETF,80.0,15.0,57.0,28.0,637.0,220.0,47.79,21.46,,No
1784,VZ,49.4,22502669.0,Communication Services,Telecom Services,80.0,46.0,89.0,79.0,32224396.0,30053530.0,51.68,38.39,208353607680.0,No
