Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
15,AGL,96.75,92.66,145645.0,Healthcare,Medical Care Facilities,98.0,10.0,98.0,98.0,10.9797,10.4054,403436.0,358050.0,133.04,7.48,1614156288,NO,111.76,105.0,42.12,108.55,54.03,,1329,2.77,145645.0,NO,NO,2025-08-05,7008856.0
41,ETON,49.03,48.13,588341.0,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,98.0,98.0,98.0,2.6518,2.6082,473285.0,661830.0,50.18,13.78,1343047296,NO,40.85,35.69,23.51,36.74,26.56,,1936,0.0,590393.0,NO,NO,2023-08-11,15757000.0
80,BAND,38.83,36.95,2251254.0,Technology,Software - Infrastructure,97.0,0.0,97.0,98.0,6.3026,5.3519,1437277.0,1442530.0,79.08,12.5,1249580032,NO,64.14,61.7,29.33,61.83,36.2,,2190,0.99,2263598.0,NO,NO,2022-11-02,11116300.0
84,OSCX,116.34,111.194,1648.0,ETF,ETF,97.0,92.0,98.0,98.0,8.4163,5.1483,7995.0,1860.0,136.0,17.62,0,NO,112.63,99.2,58.93,102.32,60.21,,212,0.23,1648.0,NO,NO,2025-11-24,357050.0
87,VPG,87.92,81.26,679169.0,Technology,Scientific & Technical Instruments,97.0,0.0,97.0,97.0,9.3116,8.1816,602144.0,483350.0,151.78,25.58,0,NO,105.97,119.64,63.9,118.2,75.64,,4050,6.94,679169.0,NO,NO,2026-05-13,1453400.0
101,PLSE,35.04,34.25,316642.0,Healthcare,Medical Instruments & Supplies,97.0,97.0,98.0,98.0,2.4371,2.4314,375201.0,455840.0,36.78,12.56,2425108480,NO,29.62,27.38,20.27,27.82,22.69,,2564,0.0,316642.0,NO,NO,2022-09-26,4339700.0
104,TER,365.49,319.41,6952697.0,Technology,Semiconductor Equipment & Materials,97.0,3.0,88.0,94.0,31.8764,25.2157,4341019.0,4040450.0,487.91,102.42,0,NO,349.4,379.52,288.26,377.67,332.51,,13473,8.92,6952697.0,NO,NO,2020-09-18,30212400.0
125,SILC,38.48,34.92,195475.0,Technology,Communication Equipment,97.0,4.0,95.0,98.0,4.395,4.2436,183432.0,181660.0,52.95,13.34,221168064,NO,41.75,42.91,26.12,42.19,30.93,,8164,8.36,195475.0,NO,NO,1999-12-08,2163100.0
129,CRWL,57.7,54.084,98533.0,ETF,ETF,97.0,11.0,98.0,97.0,6.2968,6.2467,180134.0,77190.0,80.52,15.25,0,NO,63.46,57.84,36.7,58.1,36.6,,428,0.58,98533.0,NO,NO,2026-02-23,1426500.0
149,DDOG,268.56,264.2,3960946.0,Technology,Software - Application,97.0,74.0,98.0,97.0,13.1607,12.7114,5665463.0,3724700.0,278.7,98.01,95596666880,NO,258.36,243.82,166.74,246.61,172.58,,1724,0.0,4011717.0,NO,NO,2025-07-08,86386000.0
