Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,FLYD,72.41,342.0,ETF,ETF,99.0,98.0,98.0,98.0,5803.0,7230.0,72.41,5.38,,No
2,SLGL,87.63,22749.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,22833.0,28400.0,87.63,4.02,244118512.0,No
3,TERN,41.45,1260311.0,Healthcare,Biotechnology,98.0,95.0,95.0,98.0,3000113.0,1534160.0,48.26,1.86,4508403712.0,No
4,GLTO,31.75,846595.0,Healthcare,Biotechnology,98.0,96.0,97.0,98.0,157981.0,559080.0,38.33,2.01,1912622336.0,No
5,ANL,10.12,258573.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,919190.0,229240.0,12.09,0.88,373430720.0,No
6,LITE,688.27,3557607.0,Technology,Communication Equipment,98.0,98.0,98.0,98.0,4539023.0,4588490.0,698.5,45.65,49142480896.0,No
7,CLSM,24.33,5385.0,ETF,ETF,98.0,61.0,55.0,98.0,25055.0,43490.0,24.5,2.28,,No
8,IBCA,26.22,62779.0,ETF,ETF,98.0,55.0,33.0,40.0,168518.0,142710.0,26.72,1.0,,No
9,BW,9.18,1183824.0,Industrials,Specialty Industrial Machinery,98.0,25.0,93.0,98.0,2992658.0,2125440.0,11.57,0.22,1019898944.0,No
10,FIEE,6.88,36318.0,Technology,Communication Equipment,98.0,98.0,98.0,97.0,171928.0,55530.0,7.95,0.16,43316220.0,No
11,GDXU,417.69,554606.0,ETF,ETF,98.0,15.0,98.0,98.0,735073.0,703620.0,540.78,36.34,,No
12,SCZM,12.08,554542.0,Basic Materials,Other Industrial Metals & Mining,98.0,6.0,98.0,97.0,443907.0,398580.0,17.64,0.96,1103461120.0,No
13,ONDS,10.4,68291293.0,Technology,Communication Equipment,98.0,10.0,95.0,96.0,94243460.0,81696790.0,15.28,0.57,4680957440.0,No
14,ALMS,28.08,1070450.0,Healthcare,Biotechnology,98.0,92.0,98.0,98.0,2956910.0,1358100.0,30.6,2.76,3501320448.0,No
15,SOGP,14.55,8121.0,Communication Services,Internet Content & Information,98.0,82.0,92.0,98.0,72596.0,26620.0,37.0,1.18,60528000.0,No
16,PRAX,342.71,494696.0,Healthcare,Biotechnology,98.0,88.0,97.0,98.0,688943.0,435860.0,356.0,26.7,9506395136.0,No
17,VTYX,13.96,1087391.0,Healthcare,Biotechnology,98.0,36.0,92.0,98.0,3373145.0,2885000.0,25.0,0.78,1001632000.0,No
18,IBRX,11.55,82287047.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,31511991.0,39804800.0,12.28,1.83,11376348160.0,No
19,NUAI,5.04,3141414.0,Technology,Software - Infrastructure,98.0,3.0,93.0,98.0,6438920.0,2994610.0,9.45,0.32,270312224.0,No
20,RAPT,57.93,1001588.0,Healthcare,Biotechnology,98.0,50.0,98.0,98.0,2374971.0,4997530.0,57.98,5.66,1677686400.0,No
21,BE,166.2,10366371.0,Industrials,Electrical Equipment & Parts,98.0,92.0,96.0,98.0,11891565.0,10305580.0,176.49,15.15,46627115008.0,No
22,OPTX,6.39,268442.0,Technology,Electronic Components,98.0,97.0,98.0,98.0,2800185.0,817710.0,9.15,1.02,235920224.0,No
23,CELC,105.79,353457.0,Healthcare,Biotechnology,98.0,23.0,65.0,95.0,782975.0,616350.0,120.31,7.58,4895036416.0,No
24,SNSE,35.07,247354.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,313713.0,1385350.0,35.78,5.0,44233476.0,No
25,OILD,54.77,27272.0,ETF,ETF,98.0,98.0,98.0,98.0,357920.0,525110.0,56.41,5.21,,No
26,USAS,8.72,6530958.0,Basic Materials,Other Industrial Metals & Mining,98.0,19.0,98.0,98.0,6389031.0,7802380.0,10.5,1.0,2800817920.0,No
27,TE,7.09,16089824.0,Industrials,Electrical Equipment & Parts,98.0,9.0,98.0,98.0,20864573.0,17585930.0,9.78,0.92,1505673600.0,No
