Rank,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Communications,89,8,1,4,ECHO
2,Health technology,86,52,77,78,"ERAS,FBRX,DMRA,DFTX,DNTH,ELVN,ETON,FBIOP,EWTX,ELMD,SI,DCTH,DYN,ELOX,DNLI,CSTL,DRUG,DXCM,CYTK,ESTA,CUE,EXEL,EW,DHR,ELAN,ENOV"
3,Transportation,75,62,63,81,"EDRY,ECO,DAL,FDX,DAC,CSX,CVLG,EXPD,ESEA,DHT,DASH,FLNG,FDXF"
4,Energy minerals,73,86,61,72,"DK,EC,DINO,CVE,EQNR,E,FANG,EOG,DVN,CVX,CVI,EQT,EXE"
5,Electronic technology,72,55,50,70,"DELL,FCEL,DGII,DCO,FEIM,FLEX,DIOD,CSCO,ESLT,CTS,ESE,EXTR,ESP,EMBJ,DRS,EMR,CW,DBD,CRUS,CSIQ,FLY"
6,Healthcare,71,55,71,62,"QTTB,AGL,ORKA,TXG,SYRE,ANRO,TWST,ALMS,LQDA,RVMD,RLAY,MBX,CDNA,PRAX,RLYB,SLN,FTH,TNGX,TRAX,PACS,SLGL,NVCT,KOD,PLSE,APGE,ARWR,CRNX,BDSX,MANE,QURE,TVTX,LBRX,PVLA,CORT,COGT,GH,URGN,NBTX,SEPN,OBX,MNPR,HNGE,ANAB,XNCR,PTGX,NEO,ANIK,GHRS,NRIX,AMLX,AXGN,CGEM,RAPP,VREX,BCAX,CGON,ADPT,ROIV,YARW,STRO,NTRA,NKTR,BTSG,KNSA,NUTX,CNC,GKOS,MCTA,GPCR,IMVT,MRNA,BTSGU,COAG,KYMR,JBIO,OSCR,AMN,ACHC,RCUS,CLDX,TRVI,CRL,SMTI,INBX,JAZZ,PARK,FTRE,ZBIO,APLM,ILMN,OMDA,HAE,LGND,NHC,HUM,CON,ALKS,BWAY,TNDM,AMRX,SRZN,BLFS,HALO,IMNM,NGNE,KRYS,ANGO,GLUE,XENE,PDEX,LNTH,ITGR,VTVT,TGTX,BRKR,BAX,TECX,LLY,UFPT,AXSM,GRDN,PHVS,BBIO,BLTE,ICUI,RIGL,AVBP,AZTA,TCMD,THC,IART,STOK,KMTS,AVTX,TEVA,ODTX,SRRK,ATRC,PNTG,SPRB,TECH,BRKRP,SIBN,KIDS,CBIO,NVCR,PCVX,IDYA,MRK,TYRA,RPRX,SNDA,SCTX,ASTH,UNH,MMED,IQV,MD,NRC,BIO,ZYME,ACAD,JNJ,CAH,AMGN,SHC,MEDP,LIVN,BBNX,SPTX,RGEN,CHE,GRAL,PGNY,ARQT,INCY,WST,ABVX,VTRS,MOH,VCYT,VCEL,RDNT,VOR,LH,BMRN,HSTM,GMED,VRTX,BMY,SDGR,HQY,ALMR,HSIC,BIIB,NVST,MMSI,TMO,WGS,AVLN,CBLL,A,RVTY,AKTS,INDV,BDX,WAT,REGN,RYTM,ABBV,HRMY,ASND,CNMD,UTHR,VRDN,MIRM,SOLV,UTMD,ICLR,SLP,SNDX,HCSG,PEN,PTHS,GMAB,NVS,VEEV,MTD,NBIX,MDGL,MCK,COO,TARS,PBLS,MAZE,ONC,TAK,USPH,ADUS,ARGX,MLYS,APMD,CAI,ALGN,ZBH,PTCT,AGMB,IRON,IMCR,AUPH,INSM,CELC,ZLAB,COR,MESO,TBPH,TFX,GSK,BEAM,PCRX,QGEN,IRMD,VERA,HROW,BLCO,WRBY,PRPO,VKTX,PFE,ATR,INMD,SYK,STVN,AGIO,ABT,FMS,STE,STAA,GEHC,GILD,MDT,ALC,MLTX,INSP,LTGO,GLSI,NVO,BLLN,INVA,SGP,PRVA,LFMDP,CI,HIMS,OMCL,CRSP,RARE,ASMB,JANX,OPCH,SUPN,HTFL,PHG,TEM,SGRY,IDXX,KARD,TMDX,WW,WAY,SNY,HCA,AZN,ANIP,RMD,BRVE,UHS,AMPH,BNTX,ATTO,SNN,SRPT,PBH,PAHC,LKFT,IRTC,IONS,LMAT,NAMS,ISRG,AORT,MDLN,KLRA,LEGN,PRCT,QNCX,COLL,AAPG,BSX,ZTS,PODD,ALNY"
7,Energy,68,65,48,64,"NESR,FTK,PBF,NGL,OII,PBT,PARR,VLO,WTTR,MPC,APA,HP,NBR,INSW,WHD,PSX,FTI,WKC,CMBT,OVV,TALO,LB,TDW,FRO,PR,KGS,SM,INVX,TRGP,TEN,VAL,NCSM,LPG,YPF,TBN,WBI,BWLP,SUNC,XPRO,CHRD,CNQ,NOV,OXY,SDRL,VIST,REPX,SU,XOM,PAGP,WDS,SUN,IMO,SLB,TTE,PAA,COP,SOBO,NE,KNTK,SMC,PBR,BKR,MUR,TNK,LNG,TS,CQP,WES,SHEL,STNG,OKE,PBA,NGS,TRMD,SEI,AM,PDS,CNR,WFRD,VTOL,RNGR,AROC,WMB,TRP,BP,MTDR,GLNG,HAL,MPLX,HESM,KMI,AR,NVGS,KRP,CAPL,PNRG,RRC,LBRT,GLP,CNX,MGY,APC,HMH,CRC,TPL,VNOM,USAC,BTU,BKV,NOG,WHK,SBR,ARLP,TGS,NFG,IMPPP,CCJ,NRP,GEL,GPOR,NC,VTS,LEU"
8,Technology,64,53,54,68,"AXTI,SNDK,MGRT,AEHR,MU,AAOI,BLZE,CHRN,LITE,MXL,SAIH,BAND,FSLY,ALOT,TSEM,STX,WDC,ICHR,UMAC,INTC,HPE,RTB,OCC,PENG,UCTT,PANW,MEI,ASX,MRVL,VSAT,ALNT,PUBM,ACMR,RNG,VICR,UMC,SNOW,SITM,SIMO,AMAT,AEVA,SILC,OUST,FTNT,NTAP,CIEN,AMD,AMBQ,FORM,NAVN,TSAT,IMOS,ONTO,OKTA,VIAV,ALAB,COHR,TER,TWLO,FROG,NSIT,LRCX,QLYS,ARM,RELL,COHU,AIP,SMTC,NVEC,MKSI,STM,CRDO,VSH,GCT,WATT,MITK,RAL,ASYS,TTMI,NET,OOMA,AVT,TENB,LSCC,ZETA,KLIC,RBRK,ASML,ADEA,ZBRA,PDFS,CHYM,VPG,PLXS,GLW,MTSI,KEYS,KN,BELFB,BHE,VECO,APPN,KLAC,U,GRMN,SNX,S,MDB,RDVT,LFUS,SHAZ,MPTI,PTRN,ARW,RAMP,VRNS,ANET,PAYC,MRAM,INTA,PAY,TEAM,CCSI,OSPN,ADIG,CIFR,ATEN,CGNX,NTCT,APH,PATH,KARO,P,BRUN,YOU,SLAB,LASR,CNXN,PLTS,SAIL,HPQ,TXN,IOT,BELFA,ACLS,SCSC,ADI,SAIC,BRZE,TSM,BSP,RELY,ROG,ST,CPAY,GTLB,JBL,NOVTU,NTNX,AMKR,NOVT,SWMR,SHOP,WEX,CACI,AOSL,IBTA,BOX,MANH,SYNA,ON,INGM,AGYS,AKAM,POWI,MLAB,GEN,MPWR,Q,PI,GRND,PRGS,ZM,WOLF,TDY,ACIW,TTAN,TOST,CEVA,CAMT,AVGO,NYAX,ALRM,KSPI,AAPL,SANM,PLTR,WYFI,NATL,PAYX,MSI,ADP,AMBA,ALGM,PLUS,MSFT,BDC,IBEX,LIF,PCTY,IDCC,WDAY,XYZ,VRSN,BILL,FTV,ARQQ,CLBT,PGY,RDWR,QTWO,LYTS,LYFT,NOW,NVDA,BKTI,CLMB,QRVO,GFS,GWRE,FSLR,ITRN,FN,NTSK,CDW,IT,AVNW,WK,SONO,MCHP,ALKT,ITRI,NXT,SSNC,SONY,SMCIP,SPSC,INOD,APLD,CLS,ROP,SWKS,TDC,CORZ,MCHPP,PLAB,PCOR,LOGI,TEL,CDNS,APPF,JKHY,SAP,ASTS,NN,BLKB,NVMI,ADSK,NXPI,VNT,UPBD,CRM,UBER,ADBE,IONQ,STRC,GIB,VIA,OSIS,BR,QNT,ACFN,QCOM,BMI,NCNO,G,NICE,BSY,RMBS,QBTS,STRF,ZS,IBM,SEDG,PTC,NTGR,MBGL,OTEX,IPGP,ALMU,KVYO,RGTI,OCTV,CHKP,LDOS,STRD,GDDY,UI,TRMB,MQ,SNPS,PAR,MNDY,ACN,SMCI,CLFD,TYL,HUBS,SKHY,OLED,FORTY,STRK,CNXC,FOUR,GDS,PEGA,ORCL,GLOB,CALX,CBRS,PSN,BL,IIIV,INTU,JKS,WIX,BLSH,MSTR"
9,Health services,64,48,69,59,"DGX,DVA,ELV,EHC,ENSG,FLGT"
10,Retail trade,63,55,55,53,"CTRN,ELA,FIVE,ETSY,DLTR,CVS,EBAY,DDS,DG,CVNA,DKS,EYE"
