IndustryRank,Ticker,Price,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,Gap (%),IPO,HVE
1,MF,17.51,Communication Services,Advertising Agencies,98.0,98.0,98.0,0.0,2.7421,2.5832,0.0,NO,NO
2,MGNI,23.56,Communication Services,Advertising Agencies,95.0,94.0,98.0,97.0,1.0776,0.9069,0.0,NO,NO
3,QNST,20.49,Communication Services,Advertising Agencies,95.0,96.0,97.0,96.0,1.1554,0.8568,0.0,NO,NO
4,ZD,55.73,Communication Services,Advertising Agencies,94.0,80.0,92.0,96.0,2.125,1.945,0.0,NO,NO
5,WPP,27.02,Communication Services,Advertising Agencies,89.0,97.0,95.0,92.0,1.3532,0.8461,1.67,NO,NO
1,SIF,21.18,Industrials,Aerospace & Defense,97.0,1.0,71.0,94.0,2.2479,1.8964,0.0,NO,NO
2,DCO,183.96,Industrials,Aerospace & Defense,95.0,60.0,92.0,92.0,7.9246,7.4891,0.0,NO,NO
3,ATRO,74.75,Industrials,Aerospace & Defense,95.0,78.0,84.0,83.0,5.66,5.1629,0.0,NO,NO
4,IA,20.94,Industrials,Aerospace & Defense,93.0,83.0,92.0,8.0,1.4043,1.391,0.0,NO,NO
5,ARXS,53.06,Industrials,Aerospace & Defense,92.0,93.0,96.0,,2.7818,2.7775,0.0,NO,NO
1,CF,129.24,Basic Materials,Agricultural Inputs,88.0,57.0,68.0,89.0,5.1668,4.6418,0.0,NO,NO
2,UAN,125.07,Basic Materials,Agricultural Inputs,78.0,45.0,35.0,87.0,3.8728,3.3357,0.0,NO,NO
3,IPI,37.89,Basic Materials,Agricultural Inputs,78.0,84.0,15.0,76.0,1.7442,1.6949,0.0,NO,NO
4,NTR,74.29,Basic Materials,Agricultural Inputs,72.0,82.0,67.0,43.0,1.9154,1.7004,0.0,NO,NO
5,CTVA,82.81,Basic Materials,Agricultural Inputs,62.0,7.0,59.0,56.0,1.9571,1.8146,0.26,NO,NO
1,DAL,82.48,Industrials,Airlines,84.0,13.0,73.0,83.0,2.2239,1.8925,0.0,NO,NO
2,UAL,113.57,Industrials,Airlines,71.0,11.0,82.0,50.0,3.5864,3.1879,0.0,NO,NO
3,ALGT,81.63,Industrials,Airlines,64.0,2.0,46.0,4.0,5.0157,4.6357,0.0,NO,NO
4,LUV,40.71,Industrials,Airlines,49.0,5.0,32.0,4.0,1.2321,1.1093,0.0,NO,NO
5,SKYW,101.68,Industrials,Airlines,48.0,16.0,88.0,32.0,2.7939,2.6025,0.0,NO,NO
1,CAAP,23.85,Industrials,Airports & Air Services,16.0,9.0,14.0,6.0,0.9166,0.9031,0.68,NO,NO
2,OMAB,102.91,Industrials,Airports & Air Services,10.0,21.0,32.0,4.0,2.7145,2.6266,0.0,NO,NO
3,PAC,205.41,Industrials,Airports & Air Services,4.0,10.0,6.0,2.0,5.5438,5.4974,0.0,NO,NO
4,ASR,260.52,Industrials,Airports & Air Services,3.0,14.0,6.0,2.0,6.2461,6.0389,0.0,NO,NO
1,KALU,152.5,Basic Materials,Aluminum,89.0,8.0,6.0,81.0,9.3779,8.5407,0.0,NO,NO
2,CSTM,26.63,Basic Materials,Aluminum,85.0,6.0,4.0,47.0,1.115,1.035,0.0,NO,NO
3,CENX,43.66,Basic Materials,Aluminum,70.0,9.0,1.0,6.0,3.435,3.2464,0.0,NO,NO
4,AA,49.39,Basic Materials,Aluminum,41.0,85.0,2.0,5.0,2.4332,2.0195,0.0,NO,NO
1,FIGS,15.21,Consumer Cyclical,Apparel Manufacturing,94.0,98.0,89.0,90.0,0.9558,0.7454,0.14,NO,NO
2,KTB,83.23,Consumer Cyclical,Apparel Manufacturing,79.0,22.0,87.0,85.0,3.4218,3.0068,0.84,NO,NO
