Rank,Ticker,Price,Sector,Industry,Relative Strength Percentile,1 Month Ago Percentile,3 Months Ago Percentile,6 Months Ago Percentile
66,KC,13.67,Technology,Software - Application,99,99.0,99.0,99.0
67,SOGP,5.19,Communication Services,Internet Content & Information,99,99.0,3.0,25.0
68,TZUP,13.1,Communication Services,Advertising Agencies,99,97.0,94.0,1.0
69,PGY,29.94,Technology,Software - Infrastructure,99,98.0,85.0,10.0
70,JOBY,16.83,Industrials,Airports & Air Services,99,96.0,85.0,94.0
71,LAYS,45.6,ETF,ETF,99,96.0,26.0,99.0
72,ONEG,6.02,Industrials,Engineering & Construction,99,99.0,5.0,4.0
73,OUST,22.49,Technology,Electronic Components,99,99.0,21.0,92.0
74,PHOE,8.54,Industrials,Engineering & Construction,99,99.0,7.0,99.0
75,ASTS,54.32,Technology,Communication Equipment,99,99.0,99.0,99.0
76,CRWV,102.89,Technology,Software - Infrastructure,99,99.0,94.0,98.0
77,TNGX,6.3,Healthcare,Biotechnology,99,99.0,0.0,0.0
78,VWAV,8.28,Industrials,Aerospace & Defense,99,99.0,99.0,98.0
79,VRNA,105.14,Healthcare,Biotechnology,99,99.0,99.0,99.0
80,PAYS,7.53,Technology,Software - Infrastructure,99,99.0,5.0,3.0
81,BE,37.65,Industrials,Electrical Equipment & Parts,99,93.0,90.0,98.0
82,XGN,8.63,Healthcare,Diagnostics & Research,99,98.0,99.0,98.0
83,SPCY,38.9,ETF,ETF,99,96.0,14.0,98.0
84,GRRR,16.31,Technology,Software - Infrastructure,99,99.0,99.0,99.0
85,OCFT,7.4,Technology,Software - Application,99,99.0,99.0,93.0
86,ATHE,5.2,Healthcare,Biotechnology,99,97.0,98.0,99.0
87,MSGY,10.44,Industrials,Engineering & Construction,99,99.0,99.0,98.0
88,MTEN,13.95,Industrials,Metal Fabrication,99,98.0,98.0,79.0
89,PLTU,81.65,ETF,ETF,98,98.0,99.0,96.0
90,BLBX,7.58,Technology,Software - Application,98,98.0,92.0,88.0
91,PRPO,14.48,Healthcare,Diagnostics & Research,98,98.0,92.0,79.0
92,HIMS,65.57,Consumer Defensive,Household & Personal Products,98,98.0,99.0,99.0
93,YSG,8.98,Consumer Defensive,Household & Personal Products,98,99.0,87.0,8.0
94,CTEV,38.74,Healthcare,Health Information Services,98,99.0,97.0,93.0
95,TTMI,48.73,Technology,Electronic Components,98,98.0,94.0,90.0
96,AMDG,25.36,ETF,ETF,98,86.0,2.0,5.0
97,SGMT,8.89,Healthcare,Biotechnology,98,99.0,18.0,65.0
98,RBLX,124.98,Communication Services,Electronic Gaming & Multimedia,98,98.0,97.0,96.0
99,HSAI,19.13,Consumer Cyclical,Auto Parts,98,99.0,99.0,99.0
100,PDYN,8.2,Technology,Software - Infrastructure,98,99.0,99.0,
101,LTBR,13.82,Industrials,Electrical Equipment & Parts,98,99.0,99.0,99.0
102,GRPN,31.72,Communication Services,Internet Content & Information,98,99.0,98.0,36.0
103,GEV,654.99,Industrials,Specialty Industrial Machinery,98,98.0,98.0,97.0
104,NBIS,51.29,Communication Services,Internet Content & Information,98,98.0,75.0,95.0
105,IONQ,39.94,Technology,Computer Hardware,98,99.0,99.0,99.0
106,TAOX,6.72,Technology,Software - Infrastructure,98,99.0,6.0,7.0
107,VRTL,47.28,ETF,ETF,98,97.0,30.0,98.0
108,ORCX,36.15,ETF,ETF,98,97.0,5.0,98.0
109,INKT,16.54,Healthcare,Biotechnology,98,13.0,27.0,90.0
110,VHC,16.26,Technology,Software - Infrastructure,98,97.0,92.0,93.0
111,AMLX,7.98,Healthcare,Biotechnology,98,98.0,99.0,53.0
112,ETU,31.12,ETF,ETF,98,5.0,0.0,19.0
113,ADUR,11.17,Industrials,Pollution & Treatment Controls,98,97.0,86.0,89.0
114,LASR,20.55,Technology,Semiconductors,98,98.0,8.0,11.0
115,AZ,9.7,Technology,Software - Application,98,99.0,99.0,99.0
116,RCAT,8.19,Technology,Computer Hardware,98,99.0,99.0,
117,COMM,8.12,Technology,Communication Equipment,98,99.0,99.0,98.0
118,ASPI,9.38,Basic Materials,Chemicals,98,98.0,97.0,95.0
119,FORD,11.22,Consumer Cyclical,Footwear & Accessories,98,95.0,97.0,93.0
120,WLDN,82.62,Industrials,Engineering & Construction,98,97.0,88.0,66.0
121,AVGX,42.45,ETF,ETF,98,97.0,25.0,94.0
122,BKSY,18.47,Industrials,Specialty Business Services,98,99.0,19.0,98.0
123,OSS,5.31,Technology,Computer Hardware,98,96.0,18.0,97.0
124,APP,363.83,Communication Services,Advertising Agencies,98,98.0,99.0,99.0
125,TLN,373.36,Utilities,Utilities - Independent Power Producers,98,96.0,97.0,98.0
126,SMCL,26.62,ETF,ETF,98,54.0,4.0,1.0
127,HIMZ,34.75,ETF,ETF,98,86.0,96.0,98.0
128,FLYE,5.55,Consumer Cyclical,Auto Manufacturers,98,97.0,2.0,0.0
129,AVL,46.21,ETF,ETF,98,97.0,15.0,92.0
130,DOMO,16.41,Technology,Software - Application,98,98.0,30.0,53.0
131,ISSC,15.21,Industrials,Aerospace & Defense,98,98.0,18.0,96.0
132,GOGO,16.43,Communication Services,Telecom Services,98,97.0,38.0,58.0
133,PVLA,37.44,Healthcare,Biotechnology,98,95.0,98.0,30.0
134,AMDL,13.32,ETF,ETF,98,29.0,0.0,0.0
135,EYE,24.44,Consumer Cyclical,Specialty Retail,98,98.0,81.0,6.0
136,IREN,16.14,Financial Services,Capital Markets,98,97.0,12.0,97.0
137,ETHT,83.5,ETF,ETF,98,2.0,0.0,2.0
138,PL,6.28,Industrials,Aerospace & Defense,98,98.0,93.0,99.0
139,MGRM,5.62,Healthcare,Medical Devices,98,67.0,92.0,82.0
140,KTOS,57.96,Industrials,Aerospace & Defense,98,97.0,97.0,95.0
141,LGCY,11.95,Consumer Defensive,Education & Training Services,98,98.0,96.0,98.0
142,BGLC,7.18,Basic Materials,Specialty Chemicals,98,99.0,3.0,8.0
143,ACFN,26.75,Technology,Scientific & Technical Instruments,98,92.0,96.0,97.0
144,TPC,47.67,Industrials,Engineering & Construction,98,98.0,75.0,92.0
145,SYM,52.66,Industrials,Specialty Industrial Machinery,98,96.0,10.0,19.0
146,ETHU,119.42,ETF,ETF,98,2.0,0.0,2.0
147,NAGE,9.53,Healthcare,Biotechnology,98,99.0,99.0,97.0
148,GEOS,16.22,Energy,Oil & Gas Equipment & Services,98,96.0,5.0,4.0
149,VNET,8.02,Technology,Information Technology Services,98,96.0,99.0,99.0
150,FTK,11.96,Energy,Oil & Gas Equipment & Services,98,98.0,96.0,98.0
151,RFIL,8.18,Industrials,Electrical Equipment & Parts,98,97.0,31.0,95.0
152,MEIP,5.03,Healthcare,Biotechnology,98,18.0,5.0,6.0
153,AS,38.87,Consumer Cyclical,Leisure,98,98.0,97.0,98.0
154,AGX,241.32,Industrials,Engineering & Construction,98,98.0,98.0,97.0
155,ALAB,129.08,Technology,Semiconductors,98,92.0,71.0,96.0
156,CEP,28.86,Financial Services,Shell Companies,98,99.0,99.0,46.0
157,PTHS,21.82,Healthcare,Biotechnology,98,93.0,57.0,95.0
158,SOFI,21.88,Financial Services,Credit Services,98,97.0,94.0,97.0
159,SBSW,8.52,Basic Materials,Other Precious Metals & Mining,98,97.0,81.0,9.0
160,AMSC,43.94,Industrials,Specialty Industrial Machinery,98,97.0,69.0,93.0
161,RGTX,39.94,ETF,ETF,98,95.0,98.0,97.0
162,MIMI,8.48,Industrials,Engineering & Construction,98,96.0,13.0,86.0
163,UPSX,48.91,ETF,ETF,98,92.0,98.0,97.0
164,IONX,56.8,ETF,ETF,98,98.0,98.0,97.0
165,CONL,52.0,ETF,ETF,98,98.0,0.0,94.0
166,GENVR,9.23,n/a,n/a,98,98.0,95.0,97.0
167,NET,200.9,Technology,Software - Infrastructure,98,98.0,94.0,96.0
168,NVDL,89.39,ETF,ETF,98,91.0,12.0,81.0
169,PPIH,23.28,Industrials,Building Products & Equipment,98,98.0,90.0,93.0
170,UPST,83.32,Financial Services,Credit Services,98,97.0,96.0,97.0
171,SOFX,28.46,ETF,ETF,98,89.0,1.0,8.0
172,AAPG,37.51,Healthcare,Biotechnology,98,98.0,97.0,49.0
173,NVDG,19.16,ETF,ETF,98,90.0,5.0,5.0
174,CNL,9.03,Basic Materials,Gold,98,99.0,99.0,96.0
175,WKEY,5.8,Technology,Semiconductors,98,98.0,98.0,99.0
176,APLD,10.04,Technology,Information Technology Services,98,95.0,69.0,96.0
177,SLGL,12.48,Healthcare,Biotechnology,97,73.0,92.0,87.0
178,TARK,64.48,ETF,ETF,97,97.0,19.0,96.0
179,STRT,62.68,Consumer Cyclical,Auto Parts,97,97.0,89.0,89.0
180,SEI,33.2,Energy,Oil & Gas Equipment & Services,97,98.0,98.0,99.0
181,PARR,31.98,Energy,Oil & Gas Refining & Marketing,97,97.0,7.0,6.0
182,METC,19.79,Basic Materials,Coking Coal,97,39.0,26.0,5.0
183,IPX,38.6,Basic Materials,Other Industrial Metals & Mining,97,96.0,88.0,96.0
184,STRL,263.37,Industrials,Engineering & Construction,97,97.0,95.0,88.0
185,CFSB,13.93,Financial Services,Banks - Regional,97,98.0,85.0,73.0
186,DFEN,59.8,ETF,ETF,97,96.0,81.0,85.0
187,CAR,172.59,Industrials,Rental & Leasing Services,97,98.0,80.0,7.0
188,TPR,108.21,Consumer Cyclical,Luxury Goods,97,96.0,97.0,96.0
189,AIRS,6.13,Healthcare,Medical Care Facilities,97,96.0,2.0,36.0
190,SGHC,10.72,Consumer Cyclical,Gambling,97,99.0,98.0,98.0
191,EVLV,6.66,Industrials,Security & Protection Services,97,98.0,95.0,92.0
192,FIX,702.79,Industrials,Engineering & Construction,97,95.0,91.0,92.0
193,LIF,76.36,Technology,Software - Application,97,97.0,92.0,92.0
194,SIFY,6.5,Communication Services,Telecom Services,97,95.0,96.0,16.0
195,IDN,5.03,Technology,Software - Application,97,98.0,41.0,78.0
196,NVDU,125.99,ETF,ETF,97,89.0,8.0,40.0
197,ARTL,12.23,Healthcare,Biotechnology,97,96.0,13.0,70.0
198,WGS,103.51,Healthcare,Diagnostics & Research,97,97.0,98.0,99.0
199,GDS,35.27,Technology,Information Technology Services,97,97.0,98.0,99.0
200,XYF,14.17,Financial Services,Credit Services,97,99.0,99.0,96.0
201,IESC,345.72,Industrials,Engineering & Construction,97,97.0,95.0,93.0
202,SORA,5.97,Consumer Cyclical,Luxury Goods,97,96.0,4.0,97.0
203,TSAT,24.12,Technology,Communication Equipment,97,97.0,97.0,98.0
204,ELTX,9.95,Healthcare,Biotechnology,97,96.0,15.0,97.0
205,RBRK,95.47,Technology,Software - Infrastructure,97,98.0,98.0,98.0
206,NVDX,18.4,ETF,ETF,97,88.0,8.0,46.0
207,JFB,6.75,Real Estate,Real Estate - Development,97,98.0,95.0,97.0
208,OLO,10.48,Technology,Software - Application,97,96.0,94.0,93.0
209,ACHR,10.15,Industrials,Aerospace & Defense,97,98.0,99.0,98.0
210,VST,206.99,Utilities,Utilities - Independent Power Producers,97,96.0,94.0,98.0
211,APPS,5.01,Technology,Software - Application,97,99.0,94.0,15.0
212,SNES,5.09,Basic Materials,Specialty Chemicals,97,98.0,5.0,4.0
213,USD,88.93,ETF,ETF,97,92.0,12.0,81.0
214,CYD,22.12,Consumer Cyclical,Auto Manufacturers,97,98.0,98.0,76.0
215,SNOU,52.88,ETF,ETF,97,97.0,86.0,97.0
216,TOYO,5.01,Technology,Solar,97,47.0,20.0,3.0
217,ALTS,6.22,Technology,Software - Application,97,99.0,99.0,99.0
218,SRAD,29.33,Technology,Software - Application,97,97.0,98.0,97.0
219,QS,8.79,Consumer Cyclical,Auto Parts,97,91.0,8.0,9.0
220,LITE,109.74,Technology,Communication Equipment,97,94.0,75.0,96.0
221,INOD,48.49,Technology,Information Technology Services,97,98.0,99.0,99.0
222,XYZG,25.2,ETF,ETF,97,96.0,9.0,97.0
223,SSSS,8.22,Financial Services,Asset Management,97,97.0,83.0,92.0
224,SMCX,71.72,ETF,ETF,97,7.0,1.0,0.0
225,ATRO,36.16,Industrials,Aerospace & Defense,97,96.0,94.0,42.0
226,FUTU,150.94,Financial Services,Capital Markets,97,94.0,94.0,91.0
227,CUPR,7.83,Healthcare,Medical Instruments & Supplies,97,96.0,97.0,97.0
228,ADPT,10.44,Healthcare,Biotechnology,97,98.0,99.0,97.0
229,MENS,18.02,Healthcare,Biotechnology,97,7.0,98.0,96.0
230,ALNT,39.65,Technology,Electronic Components,97,96.0,30.0,63.0
231,EVEX,6.54,Industrials,Aerospace & Defense,97,97.0,31.0,91.0
232,NRG,166.7,Utilities,Utilities - Independent Power Producers,97,97.0,96.0,92.0
233,KOD,7.26,Healthcare,Biotechnology,97,90.0,91.0,95.0
234,KORU,85.63,ETF,ETF,97,97.0,13.0,1.0
235,TRVI,7.42,Healthcare,Biotechnology,97,93.0,99.0,96.0
236,UUUU,9.1,Energy,Uranium,97,89.0,15.0,13.0
237,SNWV,35.84,Healthcare,Medical Devices,97,96.0,98.0,97.0
238,MIND,9.63,Technology,Scientific & Technical Instruments,97,96.0,92.0,97.0
239,KDEF,42.1,ETF,ETF,97,97.0,96.0,96.0
240,SEDG,25.81,Technology,Solar,97,86.0,5.0,0.0
241,SPCB,9.08,Industrials,Security & Protection Services,97,98.0,83.0,98.0
242,HRTG,20.91,Financial Services,Insurance - Property & Casualty,97,98.0,99.0,93.0
243,IHS,6.38,Real Estate,Real Estate Services,97,97.0,97.0,88.0
244,OWLT,7.73,Healthcare,Medical Devices,97,98.0,17.0,58.0
245,MASS,6.79,Healthcare,Medical Devices,97,98.0,98.0,1.0
246,INBX,22.99,Healthcare,Biotechnology,97,38.0,20.0,36.0
247,IONL,40.2,ETF,ETF,97,98.0,96.0,96.0
248,BNR,6.47,Healthcare,Diagnostics & Research,97,2.0,1.0,93.0
249,NNE,36.07,Industrials,Specialty Industrial Machinery,97,95.0,99.0,99.0
250,FIVE,138.9,Consumer Cyclical,Specialty Retail,97,95.0,22.0,13.0
251,BELFB,125.91,Technology,Electronic Components,97,91.0,37.0,82.0
252,NBTX,6.68,Healthcare,Biotechnology,97,83.0,9.0,2.0
253,SMU,46.58,ETF,ETF,97,97.0,97.0,96.0
254,AAOI,23.0,Technology,Communication Equipment,97,97.0,81.0,98.0
255,KEP,13.87,Utilities,Utilities - Regulated Electric,97,98.0,93.0,14.0
256,GHM,56.38,Industrials,Specialty Industrial Machinery,97,96.0,40.0,97.0
257,SRRK,37.81,Healthcare,Biotechnology,97,98.0,98.0,99.0
258,ESLT,462.42,Industrials,Aerospace & Defense,97,97.0,98.0,94.0
259,JFIN,13.51,Communication Services,Internet Content & Information,97,98.0,98.0,92.0
260,YB,27.31,Technology,Software - Application,97,91.0,32.0,96.0
261,NEUP,8.16,Healthcare,Biotechnology,97,84.0,77.0,85.0
262,MGNI,22.82,Communication Services,Advertising Agencies,97,98.0,24.0,95.0
263,ACMR,32.08,Technology,Semiconductor Equipment & Materials,97,91.0,59.0,75.0
264,KEN,47.88,Utilities,Utilities - Independent Power Producers,97,95.0,89.0,87.0
265,HWM,192.37,Industrials,Aerospace & Defense,96,97.0,98.0,94.0
266,XXRP,44.89,ETF,ETF,96,61.0,96.0,96.0
267,APED,32.03,ETF,ETF,96,97.0,67.0,96.0
268,ESEA,51.15,Industrials,Marine Shipping,96,95.0,90.0,6.0
269,PLTG,28.79,ETF,ETF,96,87.0,92.0,96.0
270,COIN,377.48,Financial Services,Financial Data & Stock Exchanges,96,97.0,17.0,95.0
271,FEIM,26.41,Technology,Communication Equipment,96,96.0,96.0,93.0
272,ETON,14.48,Healthcare,Drug Manufacturers - Specialty & Generic,96,98.0,99.0,99.0
273,OPRX,12.64,Healthcare,Health Information Services,96,98.0,97.0,3.0
274,RIOX,20.2,ETF,ETF,96,54.0,0.0,6.0
275,EOSE,5.97,Industrials,Electrical Equipment & Parts,96,97.0,99.0,99.0
276,TVRD,25.69,Healthcare,Biotechnology,96,97.0,98.0,55.0
277,AVGG,24.33,ETF,ETF,96,91.0,97.0,96.0
278,LMB,138.02,Industrials,Building Products & Equipment,96,98.0,97.0,97.0
279,W,65.59,Consumer Cyclical,Internet Retail,96,90.0,7.0,41.0
280,CPS,24.37,Consumer Cyclical,Auto Parts,96,96.0,97.0,18.0
281,JG,10.18,Technology,Software - Infrastructure,96,97.0,98.0,99.0
282,URAA,29.56,ETF,ETF,96,96.0,5.0,9.0
283,SLDB,7.05,Healthcare,Biotechnology,96,51.0,19.0,0.0
284,FMFC,7.37,Consumer Cyclical,Footwear & Accessories,96,62.0,97.0,96.0
285,AVGO,302.62,Technology,Semiconductors,96,95.0,92.0,95.0
286,JBL,226.42,Technology,Electronic Components,96,97.0,90.0,91.0
287,COE,28.92,Consumer Defensive,Education & Training Services,96,97.0,97.0,98.0
288,ORCL,250.6,Technology,Software - Infrastructure,96,95.0,65.0,86.0
289,EPRX,5.28,Healthcare,Biotechnology,96,98.0,97.0,46.0
290,LFMD,10.11,Healthcare,Health Information Services,96,99.0,92.0,73.0
291,MGIC,20.84,Technology,Information Technology Services,96,97.0,92.0,85.0
292,IBKR,66.22,Financial Services,Capital Markets,96,95.0,90.0,97.0
293,CVNA,333.4,Consumer Cyclical,Auto & Truck Dealerships,96,98.0,98.0,98.0
294,TATT,36.85,Industrials,Aerospace & Defense,96,94.0,98.0,98.0
295,TIL,27.01,Healthcare,Biotechnology,96,88.0,17.0,93.0
296,DB,33.26,Financial Services,Banks - Regional,96,95.0,97.0,83.0
297,TME,21.07,Communication Services,Internet Content & Information,96,95.0,91.0,41.0
298,ALLT,7.7,Technology,Software - Infrastructure,96,98.0,98.0,99.0
299,STRM,5.31,Healthcare,Health Information Services,96,95.0,10.0,58.0
300,OPRT,6.18,Financial Services,Credit Services,96,97.0,97.0,97.0
301,PCT,13.64,Industrials,Pollution & Treatment Controls,96,97.0,16.0,86.0
302,FULC,6.9,Healthcare,Biotechnology,96,98.0,92.0,4.0
303,U,32.98,Technology,Software - Application,96,85.0,79.0,36.0
304,PCTTU,17.49,Industrials,Pollution & Treatment Controls,96,96.0,7.0,87.0
305,CECO,43.53,Industrials,Pollution & Treatment Controls,96,68.0,51.0,86.0
306,COEP,10.94,Healthcare,Biotechnology,96,94.0,95.0,97.0
307,LNSR,13.26,Healthcare,Medical Devices,96,97.0,99.0,99.0
308,CCJ,77.74,Energy,Uranium,96,96.0,55.0,57.0
309,ARMU,36.96,ETF,ETF,96,96.0,19.0,95.0
310,WILC,21.29,Consumer Defensive,Food Distribution,96,95.0,92.0,95.0
311,ARKW,157.79,ETF,ETF,96,96.0,89.0,94.0
312,OPXS,11.89,Industrials,Aerospace & Defense,96,97.0,28.0,9.0
313,SMCI,60.7,Technology,Computer Hardware,96,84.0,20.0,4.0
314,TNXP,38.62,Healthcare,Biotechnology,96,97.0,9.0,0.0
315,AETH,51.4,ETF,ETF,96,64.0,11.0,26.0
316,URBN,76.3,Consumer Cyclical,Apparel Retail,96,96.0,93.0,93.0
317,CRS,283.74,Industrials,Metal Fabrication,96,97.0,97.0,97.0
318,KFS,13.96,Consumer Cyclical,Auto & Truck Dealerships,96,97.0,76.0,10.0
319,RCL,331.12,Consumer Cyclical,Travel Services,96,96.0,92.0,96.0
320,ACOG,9.2,Healthcare,Biotechnology,96,97.0,85.0,53.0
321,WAVE,8.41,Utilities,Utilities - Renewable,96,86.0,96.0,98.0
322,CRNC,8.53,Technology,Software - Application,96,98.0,98.0,99.0
323,ETH,35.44,ETF,ETF,96,20.0,3.0,26.0
324,CETH,18.79,ETF,ETF,96,19.0,3.0,27.0
325,QETH,37.45,ETF,ETF,96,19.0,3.0,26.0
326,ETHV,55.14,ETF,ETF,96,20.0,3.0,27.0
327,TPB,82.55,Consumer Defensive,Tobacco,96,96.0,97.0,96.0
328,EZET,28.59,ETF,ETF,96,20.0,3.0,26.0
329,ETHW,27.0,ETF,ETF,96,20.0,3.0,26.0
330,ETHA,28.5,n/a,n/a,96,20.0,3.0,26.0
331,RAIL,10.2,Industrials,Railroads,96,95.0,73.0,99.0
332,FETH,37.55,ETF,ETF,96,19.0,3.0,26.0
333,REVG,49.15,Industrials,Farm & Heavy Construction Machinery,96,97.0,93.0,92.0
334,DXPE,112.13,Industrials,Industrial Distribution,96,94.0,97.0,98.0
335,AFRM,67.42,Technology,Software - Infrastructure,96,96.0,95.0,96.0
336,SCPH,5.24,Healthcare,Biotechnology,96,89.0,4.0,4.0
337,ATI,93.97,Industrials,Metal Fabrication,96,95.0,88.0,87.0
338,GRAL,33.77,Healthcare,Diagnostics & Research,96,99.0,99.0,98.0
339,BTCL,61.92,ETF,ETF,96,96.0,94.0,97.0
340,BTFX,61.71,ETF,ETF,96,95.0,93.0,97.0
341,SSRM,12.05,Basic Materials,Gold,96,98.0,98.0,94.0
342,AGEN,5.9,Healthcare,Biotechnology,96,97.0,4.0,2.0
343,STG,9.85,Consumer Defensive,Education & Training Services,96,14.0,6.0,6.0
344,ETHE,31.11,ETF,ETF,96,19.0,5.0,80.0
345,OPOF,40.29,Financial Services,Banks - Regional,96,98.0,99.0,92.0
346,CCRD,26.24,Technology,Software - Application,96,97.0,93.0,96.0
347,OPFI,10.69,Financial Services,Credit Services,96,99.0,99.0,99.0
348,CMCL,19.25,Basic Materials,Gold,96,97.0,89.0,7.0
349,ECG,75.19,Industrials,Engineering & Construction,96,93.0,12.0,91.0
350,MIR,22.42,Industrials,Specialty Industrial Machinery,96,96.0,94.0,92.0
351,ILPT,5.39,Real Estate,REIT - Industrial,96,88.0,9.0,23.0
352,ALGM,33.89,Technology,Semiconductors,96,93.0,12.0,51.0
353,ARKF,53.66,ETF,ETF,95,96.0,88.0,94.0
354,CVAC,5.42,Healthcare,Biotechnology,95,97.0,87.0,86.0
355,EME,639.71,Industrials,Engineering & Construction,95,92.0,79.0,88.0
356,AIBU,46.77,ETF,ETF,95,93.0,42.0,92.0
357,APPX,40.98,ETF,ETF,95,92.0,92.0,95.0
358,AISP,5.17,Technology,Software - Infrastructure,95,96.0,80.0,97.0
359,HIBL,51.76,ETF,ETF,95,88.0,4.0,77.0
360,DASH,248.0,Consumer Cyclical,Internet Retail,95,96.0,96.0,94.0
361,COGT,11.53,Healthcare,Biotechnology,95,26.0,4.0,73.0
362,KRMN,50.56,Industrials,Aerospace & Defense,95,94.0,94.0,95.0
363,AEHR,17.77,Technology,Semiconductor Equipment & Materials,95,93.0,6.0,8.0
364,BYON,9.14,Consumer Cyclical,Internet Retail,95,78.0,0.0,12.0
365,SIF,5.0,Industrials,Aerospace & Defense,95,83.0,10.0,58.0
366,MYRG,200.37,Industrials,Engineering & Construction,95,95.0,90.0,64.0
367,AVAV,267.72,Industrials,Aerospace & Defense,95,97.0,19.0,61.0
368,UI,428.86,Technology,Communication Equipment,95,97.0,98.0,98.0
