Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,RGTX,138.56,1280669,ETF,ETF,99.0,95.0,95.0,,773930.0,843350.0,143.05,14.93,,No
2,AMPX,11.73,10492373,Industrials,Electrical Equipment & Parts,99.0,99.0,98.0,98.0,8814926.0,10251690.0,12.1,0.83,1475894912.0,No
3,NVFY,5.16,437147,Consumer Cyclical,"Furnishings, Fixtures & Appliances",99.0,97.0,97.0,8.0,830655.0,3475360.0,5.93,0.39,121814056.0,No
4,ONDS,6.74,32690162,Technology,Communication Equipment,99.0,99.0,98.0,85.0,35351004.0,49829840.0,6.86,0.57,2203580672.0,No
5,NEGG,55.34,2458601,Consumer Cyclical,Internet Retail,99.0,,95.0,1.0,1505525.0,2553060.0,137.84,3.32,1135709824.0,No
6,ATGL,29.2,3810,Technology,Software - Infrastructure,99.0,99.0,99.0,99.0,6519.0,4480.0,57.32,1.24,480705024.0,No
7,QBTX,189.49,767913,ETF,ETF,99.0,96.0,99.0,,383734.0,517260.0,194.99,19.66,,No
8,TDUP,10.52,1261319,Consumer Cyclical,Internet Retail,99.0,,99.0,99.0,2401644.0,1898160.0,12.28,0.5,1296884096.0,No
9,NNNN,42.9,63291,Healthcare,Medical Instruments & Supplies,99.0,,99.0,95.0,134380.0,34990.0,55.65,5.18,1880079488.0,No
10,SLGL,30.98,38012,Healthcare,Biotechnology,99.0,99.0,91.0,2.0,20303.0,21450.0,30.98,4.01,86303776.0,No
11,EPSM,34.79,1917407,Consumer Defensive,Beverages - Wineries & Distilleries,99.0,99.0,99.0,84.0,337953.0,367380.0,155.0,4.23,467509216.0,No
12,PTIR,32.52,6290946,ETF,ETF,99.0,99.0,99.0,99.0,4998163.0,5063290.0,36.34,2.22,,No
13,MNPR,63.29,125946,Healthcare,Biotechnology,99.0,99.0,99.0,,47274.0,54030.0,68.18,4.12,390496832.0,No
14,JL,6.53,81008,Consumer Cyclical,Apparel Manufacturing,99.0,,,99.0,13753.0,26240.0,13.41,0.23,24563902.0,No
15,GSRTR,8.76,119374,n/a,n/a,99.0,99.0,99.0,95.0,50314.0,84380.0,8.81,1.06,,No
16,MFI,39.74,56374,Technology,Software - Application,99.0,99.0,,6.0,48970.0,81580.0,60.73,4.08,65827684.0,No
17,TURB,8.7,479355,Technology,Solar,99.0,85.0,95.0,98.0,2372726.0,14928290.0,20.45,1.25,95848768.0,No
18,LIXT,5.45,118573,Healthcare,Biotechnology,99.0,99.0,0.0,2.0,2112185.0,228300.0,6.26,0.64,24859428.0,No
19,BE,84.93,12125223,Industrials,Electrical Equipment & Parts,99.0,99.0,92.0,96.0,10614709.0,13252110.0,85.4,9.02,19874617344.0,No
20,HOOX,139.71,50951,ETF,ETF,99.0,99.0,99.0,28.0,100007.0,86990.0,139.76,10.22,,No
21,RGTU,134.54,84956,ETF,ETF,99.0,90.0,18.0,,28108.0,62700.0,135.98,25.46,,No
22,IONX,157.41,819557,ETF,ETF,99.0,90.0,98.0,67.0,799992.0,883220.0,159.94,17.41,,No
23,NKTR,55.49,972958,Healthcare,Biotechnology,99.0,98.0,98.0,8.0,2218123.0,1698650.0,59.58,6.45,1055340608.0,No
24,IMRX,9.22,452092,Healthcare,Biotechnology,99.0,99.0,97.0,11.0,984242.0,1055690.0,9.37,1.1,383277472.0,No
25,HOOG,89.69,156153,ETF,ETF,99.0,99.0,99.0,18.0,310625.0,319040.0,90.0,6.88,,No
26,PRCH,18.86,3573901,Technology,Software - Application,99.0,99.0,99.0,99.0,2136760.0,2337560.0,19.22,1.26,1966511232.0,No
27,CELC,51.88,1452938,Healthcare,Biotechnology,99.0,99.0,23.0,6.0,1308738.0,913240.0,63.06,7.58,2201097984.0,No
28,TGEN,8.69,1629591,Industrials,Electrical Equipment & Parts,99.0,99.0,99.0,99.0,873607.0,644860.0,11.55,0.81,258013024.0,No
29,UAMY,6.38,19231757,Basic Materials,Other Industrial Metals & Mining,99.0,99.0,99.0,99.0,5906215.0,5433380.0,6.67,0.49,791595008.0,No
30,APPX,122.31,224080,ETF,ETF,99.0,96.0,94.0,,395830.0,284730.0,123.0,20.21,,No
31,IREN,38.58,30595397,Financial Services,Capital Markets,99.0,98.0,94.0,5.0,29845650.0,33547400.0,39.87,5.12,10488927232.0,No
32,DBVT,9.65,6156,Healthcare,Biotechnology,99.0,,99.0,99.0,32722.0,43670.0,12.78,0.44,263907472.0,No
33,SONN,6.21,1753228,Healthcare,Biotechnology,99.0,98.0,1.0,1.0,4384434.0,2492070.0,19.3,1.08,42397856.0,No
34,IONL,112.93,213534,ETF,ETF,99.0,75.0,97.0,16.0,155738.0,202030.0,113.96,12.7,,No
35,PSIX,109.98,951400,Industrials,Specialty Industrial Machinery,99.0,99.0,99.0,99.0,729795.0,634560.0,121.78,15.3,2532822528.0,No
36,KALA,19.63,361219,Healthcare,Biotechnology,99.0,96.0,7.0,24.0,202741.0,308450.0,20.6,2.92,137823008.0,No
37,OKLL,92.15,3563031,ETF,ETF,99.0,56.0,9.0,,1224640.0,1509780.0,92.89,16.09,,No
38,MSGY,16.0,69118,Industrials,Engineering & Construction,99.0,99.0,,,230475.0,327400.0,18.68,3.83,227600000.0,No
39,MOB,8.11,514242,Industrials,Aerospace & Defense,99.0,99.0,98.0,92.0,449465.0,521180.0,8.34,1.03,67060048.0,No
40,LEU,294.97,3238814,Energy,Uranium,99.0,99.0,99.0,93.0,1382865.0,1158350.0,301.57,42.2,5370754560.0,No
41,RYM,39.91,6271,Industrials,Farm & Heavy Construction Machinery,99.0,99.0,99.0,99.0,21177.0,15530.0,84.44,2.71,79922488.0,No
42,ENTO,5.16,160902,Healthcare,Biotechnology,99.0,96.0,8.0,5.0,1883419.0,222590.0,5.2,0.93,8196190.0,No
43,TMC,5.79,7108748,Basic Materials,Other Industrial Metals & Mining,99.0,99.0,,98.0,10606976.0,5462620.0,8.63,0.72,3055591936.0,No
44,CTEV,51.54,76087,Healthcare,Health Information Services,99.0,99.0,99.0,97.0,140028.0,112640.0,74.07,4.8,849113024.0,No
45,ROBN,83.22,795046,ETF,ETF,99.0,99.0,98.0,1.0,1610452.0,1382030.0,83.75,6.05,,No
46,DALN,15.96,364768,Communication Services,Publishing,99.0,99.0,11.0,51.0,173069.0,97930.0,16.24,3.66,85425744.0,No
47,PTHS,33.6,8318,Healthcare,Biotechnology,99.0,99.0,83.0,98.0,63203.0,14470.0,54.29,4.5,102216000.0,No
48,MFH,10.0,488339,Technology,Information Technology Services,99.0,92.0,96.0,99.0,763014.0,189550.0,10.67,1.03,690770432.0,No
49,IONQ,70.69,36332050,Technology,Computer Hardware,99.0,98.0,99.0,99.0,21251468.0,30524140.0,71.3,7.5,22899138560.0,No
50,AREN,5.97,357448,Communication Services,Internet Content & Information,99.0,99.0,99.0,98.0,250792.0,247360.0,10.05,0.56,285269152.0,No
51,SCLX,29.08,462147,Healthcare,Drug Manufacturers - General,99.0,98.0,0.0,0.0,214017.0,217720.0,39.9,3.6,202271760.0,No
52,RKLX,86.06,575925,ETF,ETF,99.0,99.0,99.0,84.0,402342.0,496940.0,122.58,11.44,,No
53,CIFR,12.28,35281534,Financial Services,Capital Markets,99.0,92.0,84.0,1.0,36286074.0,41042320.0,12.81,1.86,4829510656.0,No
54,YI,5.22,30332,Healthcare,Medical Distribution,99.0,99.0,99.0,,14912.0,25710.0,11.35,0.41,45244036.0,No
55,SIFY,11.94,71401,Communication Services,Telecom Services,99.0,99.0,96.0,96.0,129903.0,163740.0,12.5,2.04,863863744.0,No
56,JMIA,11.65,2488250,Consumer Cyclical,Internet Retail,99.0,98.0,21.0,1.0,4599620.0,4733200.0,12.37,1.6,1424855040.0,No
57,GDXU,172.55,944341,ETF,ETF,99.0,98.0,97.0,98.0,682903.0,632420.0,174.41,25.83,,No
58,LPTH,7.24,2789240,Technology,Electronic Components,99.0,98.0,98.0,90.0,728039.0,1433350.0,7.34,1.15,310588288.0,No
59,AMLX,13.3,1907361,Healthcare,Biotechnology,99.0,98.0,98.0,93.0,1770819.0,2309520.0,13.5,2.6,1419210240.0,No
60,OCC,9.0,47270,Technology,Communication Equipment,99.0,97.0,53.0,27.0,301752.0,152960.0,10.07,2.02,79833960.0,No
61,ABTC,7.2,3431343,Financial Services,Capital Markets,99.0,97.0,99.0,0.0,3776857.0,9382420.0,14.65,0.63,6541834752.0,No
