Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Shell Companies,Financial Services,98,98,98,98,"RFAIU,RFAI"
2,Packaged software,Technology services,95,98,98,93,NIQ
3,Copper,Basic Materials,94,88,88,83,"ERO,HBM,TECK,SCCO,FCX"
4,Silver,Basic Materials,94,90,93,49,"AYA,AG"
5,Medical specialties,Health technology,92,23,95,93,SI
6,Electronics & Computer Distribution,Technology,88,67,66,93,"NSIT,AVT,ARW,SNX,SCSC,CNXN,CLMB"
7,Coking Coal,Basic Materials,87,96,76,88,"HCC,AMR"
8,Marine Shipping,Industrials,87,86,82,78,"EDRY,ECO,HSHP,MATX,CMDB,SHIP,NMM,ZIM,DAC,SBLK,GNK,ASC,GSL,KEX,ESEA,CCEC"
9,Oil & Gas Refining & Marketing,Energy,85,79,83,81,"PBF,DK,VLO,DINO,MPC,PARR,PSX,CVI,WKC,SUN,DKL,CAPL,APC"
10,Staffing & Employment Services,Industrials,84,44,83,92,"MAN,KELYB,HQI,KELYA,NSP,KFRC,RHI,TNET,KFY,BBSI"
11,Oil & Gas Drilling,Energy,84,92,33,48,"HP,NBR,SDRL,NE,VAL,PDS"
12,Banks - Diversified,Financial Services,82,59,79,85,"BBVA,ING,MUFG,BNY,SMFG,HSBC,UBS,TD,BNS,RY,BMO,CM,C,BAC,NTB,BCS,JPM,WFC,FRBT"
13,Semiconductor Equipment & Materials,Technology,80,18,16,74,"AXTI,AEHR,ICHR,UCTT,FORM,COHU,LRCX,ACMR,TER,ONTO,AMAT,ASML,ASYS,KLIC,KLAC,ENTG,VECO,AMKR,CAMT,ACLS,Q,PLAB,NVMI,AMBA,IPGP"
