20260123T,0,1000,0,206.64,0
20260126T,0,1000,0,206.64,0
20260127T,0,1000,0,206.64,0
20260128T,0,1000,0,206.64,0
20260129T,0,1000,0,206.64,0
20260123T,0,1000,0,123.31,0
20260126T,0,1000,0,123.31,0
20260127T,0,1000,0,123.31,0
20260128T,0,1000,0,123.31,0
20260129T,0,1000,0,123.31,0
20260123T,0,1000,0,102.24,0
20260126T,0,1000,0,102.24,0
20260127T,0,1000,0,102.24,0
20260128T,0,1000,0,102.24,0
20260129T,0,1000,0,102.24,0
20260123T,0,1000,0,95.46,0
20260126T,0,1000,0,95.46,0
20260127T,0,1000,0,95.46,0
20260128T,0,1000,0,95.46,0
20260129T,0,1000,0,95.46,0
20260123T,0,1000,0,91.28,0
20260126T,0,1000,0,91.28,0
20260127T,0,1000,0,91.28,0
20260128T,0,1000,0,91.28,0
20260129T,0,1000,0,91.28,0
20260123T,0,1000,0,75.01,0
20260126T,0,1000,0,75.01,0
20260127T,0,1000,0,75.01,0
20260128T,0,1000,0,75.01,0
20260129T,0,1000,0,75.01,0
20260123T,0,1000,0,40.71,0
20260126T,0,1000,0,40.71,0
20260127T,0,1000,0,40.71,0
20260128T,0,1000,0,40.71,0
20260129T,0,1000,0,40.71,0
