Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
7,SNDK,1530.9,1551.99,6817861.0,Technology,Computer Hardware,98.0,20.0,3.0,97.0,95.7887,88.093,13910974.0,11773420.0,2354.39,89.56,224152125440,NO,1584.87,1509.74,1046.85,1484.48,1342.18,,398,0.0,6817861.0,NO,NO,2025-11-26,43000900.0
12,AXTI,57.7,57.06,4671678.0,Technology,Semiconductor Equipment & Materials,98.0,0.0,0.0,79.0,5.5814,5.0229,10297129.0,8474110.0,143.16,3.85,3783574272,NO,64.87,62.58,56.25,63.72,72.73,,7123,0.0,4671678.0,NO,NO,2024-02-23,103105600.0
38,MXL,67.12,64.79,1910926.0,Technology,Semiconductors,98.0,2.0,4.0,98.0,4.6193,4.0807,3266170.0,2485480.0,128.3,12.77,6087327232,NO,65.09,72.28,49.1,70.28,63.61,,4145,2.15,1910926.0,NO,NO,2026-04-24,29044000.0
55,AMLX,33.15,33.64,1825709.0,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,98.0,98.0,98.0,1.7382,1.7175,2462653.0,1679870.0,41.14,10.83,3693674240,NO,35.18,25.99,17.42,27.32,19.32,,1175,0.0,1825709.0,NO,NO,2024-03-08,61466800.0
59,CLMT,57.55,56.55,1056005.0,Basic Materials,Specialty Chemicals,98.0,96.0,98.0,97.0,2.385,2.3093,1158833.0,1313850.0,58.4,17.42,5058543104,NO,51.54,46.14,32.77,48.01,37.92,,5191,0.19,1056006.0,NO,NO,2016-04-18,11492600.0
73,DK,78.14,74.47,1752319.0,Energy,Oil & Gas Refining & Marketing,98.0,96.0,98.0,96.0,4.3857,4.0971,1482309.0,2205300.0,79.15,25.85,4784681984,NO,71.85,66.32,46.08,68.81,52.81,,5123,0.0,1753037.0,NO,NO,2014-05-15,9035100.0
89,ANDG,54.21,56.4,184594.0,Consumer Cyclical,Personal Services,97.0,94.0,96.0,98.0,2.0039,1.9296,458025.0,369930.0,57.62,18.12,6125104128,NO,53.3,48.62,,50.32,38.82,,186,0.0,184594.0,NO,NO,2025-12-17,7670200.0
92,VLO,397.04,382.95,3609548.0,Energy,Oil & Gas Refining & Marketing,97.0,95.0,97.0,95.0,12.7339,12.2854,2875466.0,3148520.0,399.76,155.29,114318721024,NO,363.81,329.69,246.01,342.44,277.0,,11265,0.15,3609548.0,NO,NO,2004-04-28,84719360.0
99,FEIM,85.05,85.5,368286.0,Technology,Communication Equipment,97.0,92.0,87.0,96.0,5.2979,4.0564,331961.0,388660.0,89.76,26.05,950648960,NO,66.05,66.92,57.35,70.57,62.48,,11654,0.0,368286.0,NO,NO,2026-07-29,2025300.0
106,KRT,49.45,49.16,168084.0,Consumer Cyclical,Packaging & Containers,97.0,87.0,98.0,96.0,1.7339,1.7325,145388.0,127000.0,50.81,20.61,985623552,NO,48.16,43.64,30.75,45.48,34.24,,1361,0.0,168084.0,NO,NO,2021-04-15,1963200.0
111,PARR,83.6,81.7,946976.0,Energy,Oil & Gas Refining & Marketing,97.0,88.0,97.0,94.0,4.335,4.3164,971030.0,839570.0,87.03,33.21,4188328704,NO,79.55,77.32,57.17,79.37,65.32,,3526,0.06,946976.0,NO,NO,2023-12-15,8762400.0
146,DOCN,117.85,120.21,1509531.0,Technology,Software - Infrastructure,97.0,13.0,1.0,95.0,8.5794,8.1401,3229511.0,2548210.0,187.5,33.69,13856749568,NO,117.08,122.68,99.54,119.41,117.78,,1376,0.0,1520263.0,NO,NO,2026-04-08,16602000.0
152,NUTX,215.33,217.02,126289.0,Healthcare,Medical Care Facilities,96.0,95.0,96.0,98.0,10.5347,10.5069,146493.0,168350.0,219.0,83.99,1474574080,NO,194.13,177.6,143.47,178.97,143.42,,1116,0.0,126289.0,NO,NO,2025-07-22,1422400.0
192,SPRB,55.17,56.85,99472.0,Healthcare,Biotechnology,96.0,89.0,83.0,10.0,3.3975,3.2025,78598.0,117750.0,240.0,7.26,158544928,NO,57.09,50.61,62.09,50.81,54.72,,1489,0.0,99472.0,NO,NO,2025-10-06,24947100.0
202,CIX,38.39,38.15,20489.0,Industrials,Security & Protection Services,96.0,97.0,97.0,95.0,2.085,2.0479,9222.0,19180.0,40.29,20.29,473082144,NO,33.78,30.24,25.35,31.43,26.68,,7176,0.0,20489.0,NO,NO,1998-03-06,3453400.0
209,DIG,74.11,71.04,101144.0,ETF,ETF,96.0,94.0,96.0,84.0,2.6143,2.325,35872.0,49460.0,74.54,32.7,0,NO,70.05,63.35,54.47,65.59,59.98,,4936,0.14,101219.0,NO,NO,2009-01-06,36635600.0
210,NSIT,160.72,161.84,256664.0,Technology,Electronics & Computer Distribution,96.0,88.0,96.0,97.0,4.9954,4.6854,391983.0,242640.0,165.79,63.62,4716947456,NO,154.51,139.62,99.86,145.56,108.66,,7963,0.0,256664.0,NO,NO,2002-07-18,12058000.0
228,AXTQ,50.86,51.95,88709.0,ETF,ETF,95.0,,,,8.5136,7.4799,114794.0,150240.0,67.92,25.89,0,NO,47.3,,,,,,20,0.0,88709.0,NO,NO,2026-09-10,248600.0
