IndustryRank,Ticker,Price,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,Gap (%),IPO,HVE
1,TJGC,16.84,Communication Services,Advertising Agencies,98.0,98.0,98.0,98.0,1.3275,1.3254,0.0,NO,NO
2,MGNI,25.15,Communication Services,Advertising Agencies,94.0,90.0,95.0,97.0,1.1171,1.035,0.0,NO,NO
3,ZD,57.49,Communication Services,Advertising Agencies,92.0,88.0,92.0,89.0,1.6543,1.6021,0.0,NO,NO
4,WPP,25.42,Communication Services,Advertising Agencies,91.0,25.0,95.0,95.0,0.8057,0.5971,0.0,NO,NO
5,QNST,17.55,Communication Services,Advertising Agencies,89.0,3.0,94.0,92.0,0.74,0.7164,0.0,NO,NO
1,SIF,20.62,Industrials,Aerospace & Defense,96.0,66.0,14.0,87.0,1.1236,1.0993,0.0,NO,NO
2,DCO,166.25,Industrials,Aerospace & Defense,92.0,3.0,60.0,88.0,6.8411,6.7018,0.0,NO,NO
3,ARXS,52.02,Industrials,Aerospace & Defense,89.0,17.0,90.0,,2.2393,2.2307,0.0,NO,NO
4,ATRO,65.71,Industrials,Aerospace & Defense,89.0,2.0,6.0,79.0,3.3143,3.0857,0.22,NO,NO
5,EMBJ,75.07,Industrials,Aerospace & Defense,87.0,34.0,92.0,86.0,2.0468,1.9832,0.0,NO,NO
1,CF,127.7,Basic Materials,Agricultural Inputs,91.0,92.0,92.0,35.0,5.8921,5.4557,0.0,NO,NO
2,UAN,133.91,Basic Materials,Agricultural Inputs,88.0,93.0,90.0,36.0,3.2887,3.0001,0.0,NO,NO
3,NTR,77.09,Basic Materials,Agricultural Inputs,85.0,93.0,91.0,34.0,2.3319,2.1772,0.0,NO,NO
4,IPI,37.49,Basic Materials,Agricultural Inputs,82.0,81.0,81.0,21.0,1.92,1.8979,0.0,NO,NO
5,CTVA,80.53,Basic Materials,Agricultural Inputs,65.0,85.0,67.0,39.0,2.5382,2.3989,0.0,NO,NO
1,DAL,79.62,Industrials,Airlines,73.0,28.0,21.0,81.0,2.1248,1.8727,0.0,NO,NO
2,CPA,131.73,Industrials,Airlines,46.0,82.0,10.0,77.0,3.2636,2.8407,0.0,NO,NO
3,SKYW,96.38,Industrials,Airlines,38.0,19.0,73.0,49.0,2.7684,2.5091,0.0,NO,NO
4,UAL,108.71,Industrials,Airlines,35.0,18.0,15.0,69.0,3.5889,3.0232,0.07,NO,NO
5,LUV,40.98,Industrials,Airlines,32.0,61.0,9.0,31.0,1.1964,1.0268,0.42,NO,NO
1,CAAP,23.62,Industrials,Airports & Air Services,22.0,81.0,9.0,11.0,0.7554,0.7096,0.0,NO,NO
2,OMAB,97.45,Industrials,Airports & Air Services,8.0,27.0,9.0,7.0,2.5668,2.5518,0.0,NO,NO
3,PAC,202.78,Industrials,Airports & Air Services,4.0,52.0,5.0,6.0,5.2714,5.1618,0.06,NO,NO
4,ASR,243.32,Industrials,Airports & Air Services,3.0,18.0,5.0,2.0,5.4593,5.4593,0.0,NO,NO
1,KALU,150.13,Basic Materials,Aluminum,87.0,28.0,7.0,88.0,6.9246,6.2768,0.0,NO,NO
2,CSTM,25.55,Basic Materials,Aluminum,75.0,32.0,3.0,49.0,0.9829,0.8817,0.0,NO,NO
3,CENX,39.01,Basic Materials,Aluminum,34.0,8.0,4.0,3.0,2.3213,2.0642,0.0,NO,NO
4,AA,44.49,Basic Materials,Aluminum,10.0,4.0,3.0,3.0,1.95,1.7013,0.0,NO,NO
1,PVH,73.35,Consumer Cyclical,Apparel Manufacturing,29.0,15.0,23.0,66.0,2.7407,2.6486,0.0,NO,NO
2,COLM,56.84,Consumer Cyclical,Apparel Manufacturing,20.0,20.0,9.0,38.0,1.3661,1.3454,0.0,NO,NO
3,RL,335.1,Consumer Cyclical,Apparel Manufacturing,11.0,7.0,6.0,24.0,9.905,9.71,0.0,NO,NO
4,KTB,66.36,Consumer Cyclical,Apparel Manufacturing,9.0,2.0,8.0,16.0,2.6366,2.5984,0.26,NO,NO
5,LEVI,19.82,Consumer Cyclical,Apparel Manufacturing,9.0,9.0,7.0,50.0,0.5087,0.4959,0.0,NO,NO
1,JILL,23.94,Consumer Cyclical,Apparel Retail,95.0,95.0,97.0,93.0,1.2262,1.1426,0.0,NO,NO
2,VSXY,77.93,Consumer Cyclical,Apparel Retail,95.0,6.0,23.0,94.0,4.2363,3.6299,0.0,NO,NO
3,ANF,135.76,Consumer Cyclical,Apparel Retail,94.0,97.0,97.0,93.0,5.9893,5.73,0.0,NO,NO
4,CTRN,55.39,Consumer Cyclical,Apparel Retail,83.0,1.0,15.0,70.0,3.1993,3.1007,0.0,NO,NO
5,ROST,226.61,Consumer Cyclical,Apparel Retail,80.0,34.0,34.0,49.0,4.7432,4.6175,0.0,NO,NO
1,MAAS,16.82,Financial Services,Asset Management,98.0,90.0,12.0,98.0,1.0221,1.0064,0.0,NO,NO
2,ASST,30.09,Financial Services,Asset Management,97.0,98.0,98.0,98.0,2.1404,1.9293,4.46,NO,NO
3,PS,49.83,Financial Services,Asset Management,97.0,97.0,96.0,,3.5321,3.4786,0.21,NO,NO
4,WT,23.07,Financial Services,Asset Management,95.0,83.0,92.0,95.0,1.1158,1.1065,0.99,NO,NO
5,AAMI,90.74,Financial Services,Asset Management,95.0,69.0,90.0,95.0,3.0923,2.9369,0.17,NO,NO
1,RUSHB,55.42,Consumer Cyclical,Auto & Truck Dealerships,90.0,90.0,87.0,89.0,2.2212,2.1555,0.0,NO,NO
2,PAG,212.61,Consumer Cyclical,Auto & Truck Dealerships,88.0,43.0,91.0,92.0,2.8314,2.6621,0.0,NO,NO
3,KMX,57.21,Consumer Cyclical,Auto & Truck Dealerships,81.0,37.0,78.0,89.0,1.767,1.677,0.0,NO,NO
4,RUSHA,48.92,Consumer Cyclical,Auto & Truck Dealerships,81.0,18.0,74.0,72.0,1.5014,1.3893,0.0,NO,NO
5,OPLN,34.27,Consumer Cyclical,Auto & Truck Dealerships,62.0,68.0,13.0,84.0,0.84,0.805,0.0,NO,NO
1,HMC,32.2,Consumer Cyclical,Auto Manufacturers,78.0,79.0,91.0,87.0,0.6675,0.3911,0.0,NO,NO
2,GM,82.2,Consumer Cyclical,Auto Manufacturers,74.0,35.0,71.0,59.0,2.6168,2.4551,0.0,NO,NO
3,RACE,406.69,Consumer Cyclical,Auto Manufacturers,67.0,28.0,84.0,84.0,7.7329,5.4382,0.0,NO,NO
4,TM,191.53,Consumer Cyclical,Auto Manufacturers,32.0,82.0,82.0,10.0,3.6614,2.2693,0.0,NO,NO
5,TSLA,364.27,Consumer Cyclical,Auto Manufacturers,7.0,88.0,14.0,15.0,14.2085,11.8835,0.0,NO,NO
1,GTX,26.27,Consumer Cyclical,Auto Parts,91.0,35.0,4.0,93.0,0.8154,0.7607,0.0,NO,NO
2,VGNT,45.86,Consumer Cyclical,Auto Parts,90.0,35.0,51.0,,1.9329,1.7843,0.0,NO,NO
3,MLR,53.89,Consumer Cyclical,Auto Parts,86.0,29.0,80.0,82.0,2.0114,1.9754,0.0,NO,NO
4,BWA,63.32,Consumer Cyclical,Auto Parts,80.0,28.0,11.0,79.0,1.77,1.5714,0.0,NO,NO
5,DAN,29.81,Consumer Cyclical,Auto Parts,78.0,35.0,65.0,11.0,0.9821,0.8564,0.0,NO,NO
1,ING,36.4,Financial Services,Banks - Diversified,90.0,89.0,88.0,90.0,0.6264,0.42,0.0,NO,NO
2,MUFG,23.13,Financial Services,Banks - Diversified,90.0,92.0,82.0,89.0,0.4986,0.3221,0.0,NO,NO
3,BBVA,28.36,Financial Services,Banks - Diversified,89.0,66.0,88.0,89.0,0.544,0.3547,0.0,NO,NO
4,SMFG,26.24,Financial Services,Banks - Diversified,88.0,91.0,73.0,88.0,0.5807,0.3593,0.0,NO,NO
5,BNS,94.07,Financial Services,Banks - Diversified,87.0,92.0,80.0,89.0,1.5037,1.4537,0.0,NO,NO
1,HFBL,26.51,Financial Services,Banks - Regional,95.0,93.0,94.0,93.0,0.7514,0.3264,0.0,NO,NO
2,VBNK,22.79,Financial Services,Banks - Regional,94.0,95.0,89.0,95.0,0.9547,0.9361,0.0,NO,NO
3,MSBI,33.54,Financial Services,Banks - Regional,94.0,88.0,86.0,94.0,0.7512,0.7305,0.0,NO,NO
4,CIB,96.63,Financial Services,Banks - Regional,93.0,37.0,89.0,90.0,3.3364,3.2107,0.0,NO,NO
5,AMTB,29.8,Financial Services,Banks - Regional,92.0,89.0,92.0,91.0,0.7839,0.7725,0.0,NO,NO
1,BUD,77.73,Consumer Defensive,Beverages - Brewers,73.0,67.0,28.0,60.0,1.4114,1.1286,0.0,NO,NO
2,FMX,118.72,Consumer Defensive,Beverages - Brewers,64.0,72.0,19.0,60.0,2.6579,2.6579,0.0,NO,NO
3,SAM,171.57,Consumer Defensive,Beverages - Brewers,7.0,12.0,34.0,2.0,6.1064,5.9857,0.0,NO,NO
4,TAP,37.55,Consumer Defensive,Beverages - Brewers,7.0,7.0,23.0,8.0,1.1021,1.0689,0.0,NO,YES
5,STZ,118.97,Consumer Defensive,Beverages - Brewers,5.0,8.0,8.0,3.0,3.2714,3.225,0.0,NO,NO
1,KO,88.25,Consumer Defensive,Beverages - Non-Alcoholic,83.0,44.0,83.0,73.0,1.2104,1.1061,0.0,NO,NO
2,COKE,192.08,Consumer Defensive,Beverages - Non-Alcoholic,80.0,86.0,77.0,10.0,6.0814,5.8243,0.0,NO,NO
3,MNST,44.71,Consumer Defensive,Beverages - Non-Alcoholic,77.0,20.0,37.0,80.0,0.8639,0.8204,0.33,NO,NO
4,KOF,110.12,Consumer Defensive,Beverages - Non-Alcoholic,75.0,39.0,55.0,64.0,2.3407,2.3121,0.0,NO,NO
