Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Aluminum,Basic Materials,96,91,88,97,"AA,CENX,CSTM,KALU"
2,Copper,Basic Materials,93,90,63,83,"SCCO,FCX,HBM,ERO,TGB,IE"
3,Other Precious Metals & Mining,Basic Materials,90,50,57,82,"HL,SBSW,BVN,TFPM,PPTA,SLSR,MUX,ELE,VMET,ASM,GMTL,MTA,VOXR"
4,Semiconductor Equipment & Materials,Technology,90,89,84,89,"ASML,LRCX,AMAT,KLAC,TER,Q,ENTG,NVMI,AMKR,ONTO,FORM,CAMT,IPGP,KLIC,AXTI,UCTT,ACLS,ACMR,PLAB,AMBA,VECO,AEHR,ICHR,COHU,DQ,ASYS,ATOM,INTT,TRT"
5,Gold,Basic Materials,88,61,62,77,"NEM,AEM,B,WPM,AU,FNV,GFI,KGC,PAAS,RGLD,CDE,AGI,EQX,IAG,HMY,AUGO,OGC,OR,EGO,SSRM,ORLA,ARIS,NG,AAUC,CGAU,HYMC,SA,FSM,DRD,CNL,CTGO,DC,MAKO,IDR,CMCL,USAU"
6,Real Estate - Diversified,Real Estate,88,11,78,92,"JOE,STRS"
7,Oil & Gas Integrated,Energy,88,57,92,88,"XOM,CVX,SHEL,TTE,PBR,BP,EQNR,E,SU,IMO,CVE,EC,YPF,NFG,TGS,DEC,SKYQ"
8,Oil & Gas Drilling,Energy,85,32,93,85,"NE,RIG,PTEN,HP,SDRL,SOC,BORR,PDS,NBR"
9,Other Industrial Metals & Mining,Basic Materials,85,62,60,69,"BHP,RIO,VALE,TECK,MP,ALM,SKE,USAR,MTRN,USAS,SGML,NEXA,UAMY,LAR,IPX,ELVR,CRML,CMP,SCZM,ALOY,BMM,NVA,USGO,TMCR,EMAT"
10,Marine Shipping,Industrials,83,77,81,85,"KEX,MATX,HAFN,ZIM,SBLK,BWLP,DAC,CMRE,NMM,ECO,SFL,GSL,CCEC,GNK,SB,HSHP,ASC,ESEA,PANL,CMDB,GASS,SHIP,SMHI,HTCO,EDRY,EHLD,SVRN"
11,Oil & Gas Equipment & Services,Energy,82,56,83,87,"SLB,BKR,HAL,TS,FTI,WFRD,NOV,VAL,AROC,SEI,KGS,LB,LBRT,TDW,USAC,WHD,OII,EFXT,FLOC,NESR,WTTR,NEXT,XPRO,INVX,PUMP,AESI,RES,VTOL,HLX,NPKI,WBI,ACDC,HMH,CLB,OIS,FET,FTK,NGS,NOA,RNGR,NCSM,NINE,GEOS"
12,Electronic Components,Technology,82,81,73,76,"APH,GLW,TEL,CLS,JBL,FLEX,FN,TTMI,LFUS,VICR,SANM,PLXS,RAL,OSIS,OLED,BELFA,BELFB,KN,BHE,ROG,CTS,OUST,ALNT,DAKT,LPTH,LYTS,OPTX,MEI,MPTI,RELL,CPSH,ELTK"
13,Silver,Basic Materials,80,55,69,93,"AG,EXK,SVM,HSLV,NEWP"
14,Communication Equipment,Technology,80,74,73,69,"CSCO,MSI,CIEN,LITE,UI,NOK,ERIC,ASTS,HPE,AAOI,ZBRA,VIAV,VSAT,BDC,ONDS,VISN,EXTR,TSAT,DGII,GILT,ADTN,HLIT,NTGR,FEIM,CLFD,BKTI,AVNW,AUDC,LTRX,INSG,SILC,OCC,WATT,AIRG,FIEE"
15,Banks - Diversified,Financial Services,79,84,58,78,"JPM,BAC,HSBC,WFC,RY,C,MUFG,SAN,TD,UBS,SMFG,BBVA,BMO,CM,BNS,BK,ING,BCS,NTB"
