Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,MNPR,99.39,117834,Healthcare,Biotechnology,99.0,99.0,99.0,,46422.0,83130.0,101.06,4.5,613232448.0,No
2,STEX,5.21,1219279,Healthcare,Medical Devices,99.0,99.0,,38.0,1190314.0,1060570.0,14.11,0.23,184114320.0,No
3,WBX,5.11,61995,Technology,Electronic Components,99.0,,,1.0,19846.0,21990.0,6.6,0.23,89491552.0,No
4,OKLO,127.14,16474323,Utilities,Utilities - Regulated Electric,99.0,99.0,99.0,98.0,19309860.0,32372010.0,144.49,9.01,18758176768.0,No
5,BQ,15.98,505335,Consumer Cyclical,Specialty Retail,99.0,53.0,4.0,5.0,1087165.0,6282020.0,24.0,1.62,46016232.0,No
6,ORBS,8.24,1964817,Consumer Cyclical,Packaging & Containers,99.0,42.0,4.0,2.0,6270526.0,2683450.0,83.12,0.98,1549864192.0,No
7,QURE,54.92,2781739,Healthcare,Biotechnology,99.0,97.0,97.0,92.0,2950703.0,12443470.0,60.7,4.82,3383279104.0,No
8,ROBN,115.34,914104,ETF,ETF,99.0,98.0,99.0,3.0,1388574.0,855040.0,117.78,6.05,,No
9,DBVT,12.93,234599,Healthcare,Biotechnology,99.0,99.0,,99.0,39849.0,78440.0,14.44,0.44,353518528.0,No
10,NVFY,5.36,571058,Consumer Cyclical,"Furnishings, Fixtures & Appliances",99.0,99.0,99.0,9.0,955147.0,875250.0,5.93,0.39,126459992.0,No
11,AMPX,12.78,6990693,Industrials,Electrical Equipment & Parts,99.0,99.0,99.0,96.0,9288474.0,9536970.0,13.21,1.11,1596593152.0,No
12,MOB,10.04,724520,Industrials,Aerospace & Defense,99.0,99.0,97.0,86.0,522242.0,746830.0,10.91,1.04,99794280.0,No
13,MENS,48.0,458111,Healthcare,Biotechnology,99.0,99.0,8.0,,205555.0,450630.0,67.0,6.01,3649327872.0,No
14,SLGL,33.75,21914,Healthcare,Biotechnology,99.0,99.0,85.0,2.0,21384.0,12710.0,36.05,4.01,94018080.0,No
15,IREN,50.4,40130010,Financial Services,Capital Markets,99.0,99.0,98.0,9.0,31222073.0,42736920.0,52.19,5.12,13722775552.0,No
16,UAMY,7.72,12091165,Basic Materials,Other Industrial Metals & Mining,99.0,99.0,99.0,99.0,7043701.0,13102860.0,8.4,0.49,996353472.0,No
17,GSRTR,9.15,287514,n/a,n/a,99.0,99.0,99.0,91.0,62274.0,116110.0,9.65,1.06,,No
18,BE,90.29,11124290,Industrials,Electrical Equipment & Parts,99.0,99.0,96.0,94.0,12604446.0,18152690.0,93.74,9.02,21127675904.0,No
19,NBTX,20.5,63500,Healthcare,Biotechnology,99.0,98.0,92.0,19.0,41377.0,125830.0,21.12,2.76,988395584.0,No
20,TDUP,9.41,1288224,Consumer Cyclical,Internet Retail,99.0,99.0,99.0,99.0,2268073.0,2356260.0,12.28,0.5,1159559680.0,No
21,BETR,60.2,1922698,Financial Services,Mortgage Finance,99.0,98.0,64.0,18.0,473074.0,2658890.0,94.06,7.71,924113152.0,No
22,IONX,163.3,1172862,ETF,ETF,99.0,96.0,99.0,94.0,808773.0,846170.0,181.22,17.41,,No
23,TGEN,9.16,795218,Industrials,Electrical Equipment & Parts,99.0,99.0,,99.0,899106.0,849880.0,11.55,0.83,272116160.0,No
24,CDTX,101.99,1295500,Healthcare,Biotechnology,99.0,99.0,99.0,94.0,728550.0,1572460.0,106.63,10.14,2586267648.0,No
25,RKLX,114.2,1101078,ETF,ETF,99.0,99.0,99.0,91.0,453787.0,774460.0,122.58,11.44,,No
26,NEGG,46.98,599629,Consumer Cyclical,Internet Retail,99.0,99.0,99.0,0.0,1701528.0,1774910.0,137.84,3.32,962056448.0,No
27,BMNR,56.6,48547598,Financial Services,Capital Markets,99.0,99.0,99.0,,47350284.0,49930680.0,161.0,3.92,15821092864.0,No
28,EMPG,17.07,314979,Healthcare,Medical Distribution,99.0,98.0,2.0,,442387.0,513310.0,18.14,2.55,140492000.0,No
29,IONL,116.95,217713,ETF,ETF,99.0,94.0,98.0,70.0,158261.0,184790.0,129.25,12.7,,No
30,PTIR,29.03,11994984,ETF,ETF,99.0,99.0,99.0,99.0,4555941.0,4235260.0,36.34,2.6,,No
31,NBIS,128.67,20054596,Communication Services,Internet Content & Information,99.0,98.0,98.0,29.0,15893198.0,19094290.0,132.98,14.09,32079454208.0,No
32,GDXU,209.11,637145,ETF,ETF,99.0,99.0,96.0,99.0,735641.0,810840.0,218.9,25.83,,No
