Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Aluminum,Basic Materials,94,42,62,88,"AA,CENX,CSTM,KALU"
2,Semiconductor Equipment & Materials,Technology,91,70,82,89,"ASML,AMAT,LRCX,KLAC,TER,Q,ENTG,AMKR,NVMI,ONTO,FORM,CAMT,ACMR,KLIC,ACLS,AXTI,UCTT,IPGP,VECO,AEHR,ICHR,COHU,AMBA,PLAB,DQ,ASYS,ATOM,INTT,TRT"
3,REIT - Hotel & Motel,Real Estate,90,94,92,89,"HST,RHP,APLE,PK,DRH,SHO,PEB,XHR,RLJ,INN,CLDT"
4,Semiconductors,Technology,90,55,92,91,"NVDA,TSM,AVGO,MU,AMD,INTC,ARM,TXN,MRVL,QCOM,ADI,ASX,NXPI,MPWR,ALAB,UMC,STM,CRDO,MCHP,CBRS,GFS,ON,TSEM,MTSI,LSCC,SITM,SMTC,RMBS,SWKS,SIMO,ALGM,QRVO,VSH,MXL,CRUS,SLAB,NVTS,SYNA,DIOD,POWI,PI,LASR,HIMX,WOLF,IMOS,AIP,POET,SKYT,AMBQ,AOSL,CEVA,MRAM,NVEC,ALMU,QUIK,GSIT,MX,IPWR,WKEY,PXLW,MCHPP"
5,Textile Manufacturing,Consumer Cyclical,88,84,94,82,"AIN,SMJF"
6,Trucking,Industrials,85,69,84,86,"ODFL,XPO,KNX,TFII,SAIA,SNDR,RXO,ARCB,WERN,MRTN,HTLD,CVLG,ULH,PAMT"
7,Healthcare Plans,Healthcare,85,86,91,78,"UNH,CVS,ELV,CI,HUM,CNC,MOH,OSCR,ALHC,CLOV,PGNY"
8,Silver,Basic Materials,84,26,46,58,"AG,AYA,EXK,SVM"
9,Electronic Components,Technology,81,74,78,81,"APH,GLW,TEL,FLEX,CLS,JBL,TTMI,FN,VICR,SANM,LFUS,RAL,PLXS,OLED,OSIS,KN,BHE,OUST,ROG,CTS,ALNT,DAKT,LYTS,LPTH,MEI,OPTX,MPTI,RELL,CPSH,ELTK,MSAI"
10,Banks - Diversified,Financial Services,80,83,83,75,"JPM,BAC,HSBC,RY,WFC,C,MUFG,TD,SAN,UBS,SMFG,BMO,BNS,CM,BNY,ING,NTB,FRBT"
11,Copper,Basic Materials,79,56,66,70,"SCCO,FCX,HBM,ERO,TGB,IE"
12,Publishing,Communication Services,79,60,66,81,"NYT,PSO,WLYB,WLY,TDAY,SCHL,LEE"
13,Marine Shipping,Industrials,79,33,61,78,"KEX,MATX,HAFN,ZIM,SBLK,DAC,ECO,NMM,CMRE,SFL,GSL,CCEC,GNK,ASC,SB,HSHP,PANL,ESEA,CMDB,SHIP,GASS,SMHI,EDRY,EHLD,SVRN"
