Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
14,RFAI,51.04,58.0,424931.0,Financial Services,Shell Companies,98.0,98.0,98.0,98.0,6.7709,5.0502,67885.0,345700.0,73.0,8.94,425865760,NO,15.37,12.77,11.33,19.75,13.86,,536,0.0,424931,NO,NO,2026-08-21,3112800
20,TWST,140.8,145.59,1804771.0,Healthcare,Diagnostics & Research,98.0,97.0,98.0,98.0,9.8979,8.47,1808412.0,1737490.0,145.93,23.3,8829205504,NO,115.99,101.3,59.85,108.6,73.41,,1962,0.0,1804771,NO,NO,2022-11-15,7568500
47,ATEX,90.38,93.25,376895.0,Communication Services,Telecom Services,98.0,11.0,95.0,97.0,7.1371,6.8807,452633.0,407630.0,113.0,17.58,1772332416,NO,93.23,94.22,50.43,95.76,64.08,,2906,0.0,376895,NO,NO,2020-12-21,3077900
48,CDNA,47.5,48.61,769370.0,Healthcare,Diagnostics & Research,98.0,94.0,98.0,98.0,1.9018,1.8748,1060530.0,983210.0,49.76,12.37,2457375744,NO,45.07,36.15,23.52,39.52,26.56,,3044,0.0,769370,NO,NO,2025-07-17,16111000
61,PALU,52.08,54.234,41100.0,ETF,ETF,98.0,88.0,97.0,98.0,4.4467,4.3686,193380.0,89860.0,67.86,9.85,0,NO,55.57,49.94,26.63,51.67,30.32,,354,0.0,41100,NO,NO,2026-06-02,1848600
64,PANG,31.94,33.294,25745.0,ETF,ETF,98.0,88.0,97.0,98.0,2.5585,2.4155,56922.0,24130.0,41.59,6.05,0,NO,34.15,30.75,16.54,31.78,18.66,,358,0.0,25745,NO,NO,2026-02-18,646000
68,OSCX,113.87,114.825,773.0,ETF,ETF,98.0,90.0,97.0,98.0,10.3859,7.5998,6388.0,3070.0,136.0,17.62,0,NO,107.89,109.31,60.83,111.16,68.95,,229,0.0,773,NO,NO,2025-11-24,357050
75,TRAX,43.28,43.11,677249.0,Healthcare,Biotechnology,98.0,92.0,98.0,,3.0082,3.0082,759264.0,594180.0,49.91,14.72,1546430848,NO,44.77,33.58,,36.34,,,98,0.0,677249,NO,NO,2026-07-09,4512600
79,SNOU,63.45,67.77,39683.0,ETF,ETF,97.0,96.0,98.0,98.0,4.4641,4.2198,182843.0,45140.0,76.31,10.51,0,NO,62.44,49.73,37.21,53.2,33.28,,335,0.0,39683,NO,NO,2026-05-28,1302300
92,APGE,134.79,134.75,1148993.0,Healthcare,Biotechnology,97.0,34.0,97.0,96.0,0.1925,0.1718,2787561.0,1183130.0,134.88,35.39,10201949184,NO,134.48,129.31,89.3,134.04,97.33,,781,0.0,1148993,NO,NO,2026-06-22,61663500
131,DK,68.08,71.47,1672123.0,Energy,Oil & Gas Refining & Marketing,97.0,79.0,96.0,97.0,4.1343,3.9564,1263719.0,1554170.0,72.0,24.7,4168686592,NO,65.18,58.48,43.57,61.37,48.61,,5108,0.0,1672123,NO,NO,2014-05-15,9035100
137,SPHR,157.31,158.36,521353.0,Communication Services,Entertainment,97.0,89.0,89.0,91.0,7.6609,7.4402,740888.0,790600.0,181.63,42.4,5649569792,NO,158.26,154.19,120.49,154.72,135.83,,1601,0.0,521353,NO,NO,2023-12-05,9793100
143,SILC,41.81,43.94,155336.0,Technology,Communication Equipment,97.0,72.0,10.0,97.0,3.6471,3.4602,182438.0,240570.0,52.95,13.34,240336352,NO,43.01,43.12,28.41,42.88,34.7,,8181,0.0,155336,NO,NO,1999-12-08,2163100
166,PKOH,44.82,45.7,78266.0,Industrials,Specialty Industrial Machinery,96.0,89.0,95.0,95.0,2.7875,2.6789,89951.0,120220.0,53.3,18.06,649442240,NO,45.06,40.22,28.95,42.02,32.84,,13490,0.0,78266,NO,NO,2009-06-26,1219900
204,AXGN,49.23,50.4,704122.0,Healthcare,Medical Devices,96.0,93.0,88.0,90.0,2.235,2.2036,1245785.0,909000.0,51.06,13.64,2646679296,NO,46.56,44.14,36.37,44.77,39.58,,9996,0.0,704122,NO,NO,2025-07-29,5556000
