Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Copper,Basic Materials,96,96,96,96,"SCCO,FCX,HBM,ERO,TGB,IE"
2,Other Precious Metals & Mining,Basic Materials,96,93,94,95,"HL,SBSW,BVN,TFPM,PPTA,SLSR,ASM,MUX,ELE,MTA,VOXR"
3,Silver,Basic Materials,96,95,96,95,"AG,EXK,SVM,DVS"
4,Gold,Basic Materials,95,88,93,95,"NEM,AEM,B,WPM,AU,GFI,FNV,KGC,PAAS,RGLD,AGI,CDE,HMY,EQX,IAG,EGO,NGD,OR,BTG,ORLA,AUGO,SSRM,NG,ARMN,HYMC,CGAU,AAUC,SA,FSM,DRD,CNL,DC,CMCL,IDR,CTGO,NAMM,USAU"
5,Uranium,Energy,95,96,70,93,"CCJ,UEC,NXE,UUUU,LEU,UROY,ISOU,AEC"
6,Aluminum,Basic Materials,95,88,95,94,"AA,CENX,CSTM,KALU"
7,Other Industrial Metals & Mining,Basic Materials,90,87,80,91,"RIO,BHP,VALE,TECK,MP,TMC,SKE,EMAT,USAR,ALM,USAS,MTRN,VZLA,CRML,IPX,NEXA,LAC,SGML,SCZM,UAMY,SLI,LAR,TMQ,CMP,ELVR,NB,LZM,NVA,IONR,USGO,ATLX"
8,Real Estate - Diversified,Real Estate,90,88,94,88,"JOE,STRS"
9,Semiconductor Equipment & Materials,Technology,88,84,83,88,"ASML,LRCX,AMAT,KLAC,TER,Q,ENTG,NVMI,AMKR,ONTO,CAMT,FORM,IPGP,ACMR,KLIC,AMBA,ACLS,PLAB,UCTT,VECO,DQ,COHU,ICHR,AXTI,AEHR,ASYS,INTT,TRT"
10,Solar,Technology,86,59,63,88,"FSLR,NXT,ENPH,RUN,SEDG,ARRY,SHLS,CSIQ,JKS,TOYO,FTCI,SPRU,ASTI"
11,Banks - Diversified,Financial Services,83,54,79,78,"JPM,BAC,HSBC,WFC,RY,MUFG,C,SAN,TD,UBS,BBVA,SMFG,BMO,BNS,BCS,CM,ING,BK,NTB"
12,Department Stores,Consumer Cyclical,83,8,60,88,"DDS,M,PLBL,KSS"
13,Steel,Basic Materials,81,72,70,81,"MT,NUE,STLD,PKX,RS,TX,CMC,CLF,SIM,WS,MTUS,NWPX,ZEUS,MSB,LUD,FRD"
14,Electronic Components,Technology,81,75,71,79,"APH,GLW,TEL,CLS,JBL,FLEX,FN,TTMI,SANM,LFUS,VICR,RAL,OLED,PLXS,OSIS,BELFA,BELFB,KN,BHE,ROG,CTS,OUST,DAKT,ALNT,LYTS,LPTH,MEI,OPTX,MPTI,RELL,CPSH,ELTK"
15,Marine Shipping,Industrials,77,80,78,73,"KEX,MATX,HAFN,ZIM,SBLK,BWLP,CMRE,DAC,NMM,ECO,GSL,CCEC,SFL,GNK,SB,PANL,ASC,HSHP,ESEA,CMDB,GASS,SHIP,SMHI,HTCO,EDRY,EHLD"
16,Luxury Goods,Consumer Cyclical,76,42,63,78,"TPR,SIG,CPRI,REAL,LUXE,MOV,ELA"
