Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
680,SAA,37.04,4932,ETF,ETF,89.0,86.0,89.0,90.0,0.8936,0.7434,7067.0,11700.0,38.39,21.09,0,NO,33.72,28.87,34.49,30.7,,4891,0.0,4932,NO,NO,2010-06-29,6045000.0
684,MCHS,47.88,3212,ETF,ETF,89.0,62.0,88.0,91.0,1.8816,0.7691,13039.0,25270.0,53.25,29.35,0,NO,46.32,38.18,46.88,40.41,,497,0.69,3212,NO,NO,2026-07-02,155500.0
686,CROX,125.78,826547,Consumer Cyclical,Footwear & Accessories,89.0,75.0,93.0,91.0,4.9546,4.5168,1266857.0,1258040.0,129.79,73.21,6249964032,NO,113.37,92.64,117.56,99.02,,5132,0.0,826547,NO,NO,2007-11-01,60485700.0
691,MPWR,1346.13,841329,Technology,Semiconductors,89.0,2.0,78.0,91.0,103.7365,86.8129,832621.0,1552020.0,1714.09,686.87,66135367680,NO,1538.84,1171.64,1487.66,1265.94,,5438,2.92,841329,NO,NO,2021-02-11,10003300.0
696,XNTK,370.8,50172,ETF,ETF,89.0,16.0,91.0,86.0,14.3093,10.7332,60434.0,44260.0,392.44,230.0,0,NO,352.39,295.26,360.69,305.46,,6476,1.66,50172,NO,NO,2001-12-05,5182000.0
700,CSD,141.8,14775,ETF,ETF,89.0,60.0,82.0,90.0,3.7839,2.7425,16739.0,18070.0,150.43,82.99,0,NO,137.46,113.69,139.73,122.5,,4916,0.0,14775,NO,NO,2014-04-15,882400.0
701,ADI,388.83,4425458,Technology,Semiconductors,89.0,7.0,80.0,90.0,19.2907,14.9989,4612698.0,7083060.0,445.91,218.37,189394042880,NO,408.88,318.26,405.15,351.28,,11669,3.09,4425458,NO,NO,2006-08-11,27748000.0
706,MIDU,72.46,16833,ETF,ETF,89.0,69.0,89.0,90.0,2.7964,2.4493,28311.0,24740.0,75.06,42.69,0,NO,67.7,57.64,68.94,61.5,,4398,0.39,16833,NO,NO,2010-05-04,3607200.0
708,UMDD,36.45,5517,ETF,ETF,89.0,68.0,89.0,90.0,1.2936,1.04,8521.0,7810.0,37.66,21.52,0,NO,34.05,29.0,34.65,30.93,,4123,0.0,5517,NO,NO,2011-10-04,9932000.0
713,MQQQ,235.84,31348,ETF,ETF,89.0,13.0,92.0,85.0,10.1647,7.1518,66454.0,46760.0,253.87,145.39,0,NO,230.4,192.99,234.81,197.96,,460,2.58,31348,NO,NO,2025-09-26,585700.0
714,WWD,423.48,382729,Industrials,Aerospace & Defense,89.0,93.0,65.0,89.0,15.2957,14.3679,835709.0,1103250.0,450.92,233.31,25232150528,NO,379.87,333.88,386.83,365.45,,8117,0.06,382729,NO,NO,2018-02-08,6412900.0
719,UFOX,89.78,34097,ETF,ETF,89.0,5.0,83.0,89.0,3.2061,2.8337,47621.0,52150.0,106.59,52.0,0,NO,92.73,73.14,93.83,77.58,,1844,0.0,34097,NO,NO,2020-09-09,1203700.0
720,SGRT,34.43,32430,ETF,ETF,89.0,9.0,83.0,88.0,1.7102,1.2417,68536.0,75600.0,38.43,19.66,0,NO,35.21,28.38,35.34,30.34,,219,2.11,32430,NO,NO,2025-12-26,524100.0
723,FDTX,54.96,55790,ETF,ETF,89.0,14.0,92.0,87.0,2.1765,1.7159,46985.0,78400.0,62.47,34.84,0,NO,52.18,43.25,53.32,44.58,,768,0.78,55790,NO,NO,2024-02-22,136600.0
724,GOLD,44.05,428154,Financial Services,Capital Markets,88.0,86.0,46.0,84.0,1.7178,1.6507,520865.0,456780.0,66.7,20.55,1277642624,NO,42.48,39.37,42.59,44.71,,3094,0.0,428154,NO,NO,2021-03-04,2739600.0
728,XTL,218.68,71269,ETF,ETF,88.0,10.0,54.0,90.0,5.9625,5.7262,119636.0,122910.0,247.62,114.88,0,NO,226.23,180.23,225.1,196.11,,3881,0.82,71269,NO,NO,2021-03-08,1571100.0
730,AFOS,45.56,12522,ETF,ETF,88.0,48.0,82.0,86.0,1.1226,0.7089,13819.0,9950.0,48.0,25.76,0,NO,43.91,37.3,44.48,39.89,,257,0.0,12522,NO,NO,2025-07-02,81400.0
733,ROKT,118.83,28910,ETF,ETF,88.0,15.0,59.0,89.0,3.0321,2.8829,54424.0,33450.0,137.63,65.57,0,NO,118.3,97.83,119.76,107.34,,1933,0.0,28910,NO,NO,2026-04-20,255500.0
735,QQQP,224.31,255,ETF,ETF,88.0,14.0,92.0,83.0,7.5627,3.7636,2034.0,1010.0,239.8,139.75,0,NO,219.98,184.61,223.27,189.86,,440,2.57,255,NO,NO,2025-06-05,365300.0
737,NVTX,33.9,273867,ETF,ETF,88.0,0.0,94.0,93.0,12.8271,11.8182,335093.0,260670.0,210.0,16.3,0,NO,87.16,52.62,84.66,49.48,,206,3.84,273867,NO,NO,2026-06-03,1594100.0
738,LUV,50.81,4660775,Industrials,Airlines,88.0,94.0,89.0,79.0,1.9207,1.69,6992837.0,7464900.0,55.11,28.98,24834592768,NO,43.11,40.35,45.16,43.81,,11721,0.0,4660775,NO,NO,2020-04-29,101007800.0
740,ST,46.12,939351,Technology,Scientific & Technical Instruments,88.0,5.0,88.0,88.0,2.0282,1.7125,2252511.0,1958390.0,53.89,28.16,6707325952,NO,47.37,37.27,48.06,40.16,,4104,1.21,939651,NO,NO,2023-09-15,23136900.0
745,LOUP,97.97,5904,ETF,ETF,88.0,38.0,90.0,83.0,2.6056,2.0454,17059.0,11520.0,100.31,61.13,0,NO,90.4,79.9,92.65,81.69,,1990,0.78,5904,NO,NO,2018-08-22,187800.0
750,TFII,140.87,222101,Industrials,Trucking,88.0,7.0,84.0,88.0,4.4237,4.2366,383045.0,303230.0,167.69,80.63,11577545728,NO,146.36,114.33,147.22,125.77,,5189,0.86,222101,NO,NO,2020-02-13,2600800.0
755,RSPT,62.41,932174,ETF,ETF,88.0,12.0,89.0,88.0,1.8943,1.5064,586790.0,959130.0,67.49,40.28,0,NO,60.17,49.69,61.54,52.15,,4943,0.73,932174,NO,NO,2023-05-09,18775000.0
768,QCLN,58.7,802748,ETF,ETF,88.0,5.0,84.0,85.0,2.8536,2.2814,222386.0,213580.0,69.2,33.62,0,NO,61.16,50.45,61.06,53.18,,4877,1.39,802748,NO,NO,2021-01-07,2309400.0
772,TD,120.64,2393963,Financial Services,Banks - Diversified,88.0,77.0,84.0,83.0,1.8879,1.8021,2291106.0,2373700.0,122.65,72.21,199303430144,NO,112.59,95.71,114.99,102.69,,7507,0.42,2393963,NO,NO,2007-10-02,25521400.0
778,IXN,139.47,424822,ETF,ETF,88.0,13.0,90.0,86.0,4.7811,3.4276,421440.0,338470.0,149.83,92.17,0,NO,135.26,113.16,137.97,117.51,,6190,1.81,424822,NO,NO,2018-07-10,19988400.0
786,URI,1099.68,212822,Industrials,Rental & Leasing Services,88.0,70.0,93.0,87.0,29.4659,26.3774,541586.0,528150.0,1143.69,701.59,68891164672,NO,1015.05,892.54,1037.12,905.05,,7178,0.0,212822,NO,NO,2007-11-14,36409300.0
789,TTEQ,42.86,62377,ETF,ETF,88.0,15.0,90.0,85.0,1.5552,1.1684,124145.0,106220.0,45.76,28.69,0,NO,41.63,34.86,42.36,36.01,,423,1.5,62377,NO,NO,2026-05-28,946200.0
790,TEK,40.42,2624,ETF,ETF,88.0,14.0,91.0,87.0,1.5361,0.8866,5518.0,4280.0,43.85,26.72,0,NO,39.5,32.88,40.13,33.82,,425,0.0,2624,NO,NO,2025-08-13,286500.0
792,BULD,35.88,1565,ETF,ETF,88.0,64.0,87.0,88.0,1.3014,0.7736,5904.0,8770.0,38.5,22.53,0,NO,33.68,29.32,34.44,30.69,,1043,0.0,1565,NO,NO,2026-06-15,36100.0
794,FRAF,63.95,72478,Financial Services,Banks - Regional,88.0,88.0,82.0,83.0,2.0884,2.0584,33560.0,45000.0,64.88,36.7,287329408,NO,58.79,52.36,60.11,54.59,,8115,0.0,72478,NO,NO,2025-06-27,552500.0
800,RRX,217.91,769955,Industrials,Specialty Industrial Machinery,87.0,56.0,76.0,92.0,12.4996,10.6811,1134585.0,1407390.0,247.8,127.96,14506175488,NO,212.23,177.49,211.37,193.27,,11669,0.0,769955,NO,NO,2021-10-05,5195500.0
802,DXPE,162.58,84153,Industrials,Industrial Distribution,87.0,71.0,63.0,91.0,7.4336,7.1186,190180.0,237700.0,183.91,84.04,2520853760,NO,159.73,133.01,157.62,143.98,,7083,0.49,85009,NO,NO,2005-09-06,5090000.0
805,APH,166.81,7614808,Technology,Electronic Components,87.0,87.0,86.0,79.0,7.0893,6.2721,9937460.0,9735480.0,178.52,95.19,205215416320,NO,146.47,139.07,148.55,143.19,,8723,0.0,7614808,NO,NO,1997-01-23,220096000.0
807,MAKX,69.3,908,ETF,ETF,87.0,13.0,87.0,88.0,2.4326,1.2873,2344.0,1800.0,75.53,46.19,0,NO,68.03,57.15,68.84,59.63,,1194,0.0,908,NO,NO,2026-05-01,19900.0
808,BMO,176.1,532951,Financial Services,Banks - Diversified,87.0,79.0,86.0,87.0,2.9607,2.7693,782793.0,768060.0,178.7,109.64,123343372288,NO,161.91,140.75,165.71,148.2,,7973,0.4,532951,NO,NO,2010-12-17,10489300.0
812,RULE,31.93,250,ETF,ETF,87.0,16.0,87.0,89.0,1.0437,0.3485,1337.0,3290.0,34.42,21.46,0,NO,30.82,25.6,31.43,27.02,,1169,0.0,250,NO,NO,2022-06-09,649000.0
815,NYAX,71.96,7681,Technology,Software - Infrastructure,87.0,73.0,84.0,90.0,2.6689,1.6714,25857.0,13870.0,76.86,39.17,2689917696,NO,68.06,55.59,68.31,61.0,,949,0.47,7681,NO,NO,2022-09-22,398600.0
824,R,262.49,261474,Industrials,Rental & Leasing Services,87.0,53.0,85.0,88.0,7.8021,7.6393,427767.0,447290.0,284.25,157.67,10156004352,NO,253.22,208.17,255.8,223.74,,11721,0.33,261474,NO,NO,2017-06-16,9940400.0
826,FWD,140.15,289665,ETF,ETF,87.0,16.0,84.0,87.0,4.7908,3.2533,225998.0,230380.0,149.57,88.34,0,NO,137.24,116.09,138.75,121.99,,824,1.44,289665,NO,NO,2026-03-23,1808600.0
827,FCLD,38.95,11309,ETF,ETF,87.0,20.0,91.0,85.0,1.0741,0.9409,20663.0,16360.0,41.71,26.01,0,NO,36.09,30.99,37.31,31.74,,1189,0.76,11309,NO,NO,2023-06-15,227600.0
829,BHP,83.64,1999066,Basic Materials,Other Industrial Metals & Mining,87.0,10.0,66.0,88.0,2.2189,1.6354,2682206.0,2909190.0,93.83,49.23,212474462208,NO,84.74,69.41,85.2,75.47,,11669,0.0,1999066,NO,NO,2008-11-25,22855281.0
835,ALRS,31.12,242132,Financial Services,Banks - Regional,87.0,83.0,87.0,88.0,0.6911,0.6911,205504.0,411160.0,31.86,20.26,782003456,NO,28.47,24.5,29.2,25.91,,5860,0.0,242132,NO,NO,2020-06-26,1362100.0
838,QQQS,44.51,7262,ETF,ETF,87.0,65.0,86.0,85.0,0.8926,0.8006,8383.0,10200.0,45.2,26.89,0,NO,41.96,36.62,42.73,38.06,,933,0.78,7262,NO,NO,2024-07-12,88300.0
840,FTDR,79.07,565764,Consumer Cyclical,Personal Services,87.0,95.0,92.0,88.0,2.3939,2.3639,619452.0,905370.0,80.09,48.47,5553475072,NO,66.52,61.39,68.58,62.65,,1961,0.0,565764,NO,NO,2022-07-05,17877100.0
848,CTS,60.34,216515,Technology,Electronic Components,87.0,8.0,83.0,89.0,2.7221,2.4057,315940.0,506920.0,69.55,36.03,1725296256,NO,62.18,50.28,62.84,54.52,,11669,0.0,216515,NO,NO,2001-03-07,3751300.0
854,MYFW,33.01,66610,Financial Services,Banks - Regional,87.0,90.0,88.0,79.0,0.9868,0.9646,49273.0,109210.0,33.69,20.4,321153216,NO,29.43,25.83,30.31,27.28,,2000,0.0,66610,NO,NO,2022-06-24,983600.0
856,WAR,33.28,18845,ETF,ETF,87.0,13.0,89.0,90.0,1.148,0.9244,29019.0,22480.0,36.16,22.4,0,NO,32.32,27.12,32.77,28.01,,377,0.58,18845,NO,NO,2026-03-06,92800.0
861,IDNA,34.68,90114,ETF,ETF,87.0,92.0,76.0,86.0,0.6945,0.6289,49096.0,90380.0,34.92,20.56,0,NO,30.22,28.04,31.01,29.54,,1773,0.0,90114,NO,NO,2020-04-21,313800.0
867,RY,208.05,1214445,Financial Services,Banks - Diversified,87.0,80.0,85.0,78.0,2.9393,2.8957,1663445.0,2181940.0,209.37,127.38,289119240192,NO,190.84,168.14,195.51,177.7,,7729,0.02,1214445,NO,NO,2015-01-22,9830200.0
870,NXT,115.03,2194449,Technology,Solar,86.0,2.0,34.0,86.0,7.9609,7.333,2748618.0,5301100.0,163.13,52.61,17505644544,NO,126.21,106.4,127.13,115.17,,852,0.0,2194449,NO,NO,2026-06-26,27197700.0
872,RBC,609.6,202256,Industrials,Tools & Accessories,86.0,70.0,57.0,87.0,18.2493,17.1057,254260.0,303480.0,667.69,364.5,19284914176,NO,600.86,510.27,598.44,554.86,,5257,0.24,202256,NO,NO,2005-08-10,4659200.0
885,QQQG,31.55,18748,ETF,ETF,86.0,25.0,90.0,85.0,0.971,0.6035,12585.0,19660.0,33.46,21.58,0,NO,29.99,25.51,30.71,26.34,,468,0.0,18748,NO,NO,2026-06-03,74900.0
891,CYD,46.24,162879,Consumer Cyclical,Auto Manufacturers,86.0,3.0,74.0,85.0,3.0443,2.8525,192291.0,272290.0,61.48,21.27,1734847360,NO,49.22,42.75,50.02,45.37,,7938,1.38,162879,NO,NO,2003-11-12,10089300.0
895,SPHB,150.29,217049,ETF,ETF,86.0,27.0,86.0,84.0,4.6489,3.2832,372911.0,281400.0,157.57,98.4,0,NO,144.43,124.33,146.75,130.4,,3813,0.93,217049,NO,NO,2020-12-01,8418500.0
896,FYC,124.03,70586,ETF,ETF,86.0,78.0,83.0,84.0,2.3864,2.2271,58060.0,59380.0,127.57,77.11,0,NO,116.02,101.96,118.02,106.58,,3823,0.26,70586,NO,NO,2023-10-27,719900.0
904,AAON,109.35,852326,Industrials,Building Products & Equipment,86.0,1.0,89.0,90.0,7.2511,6.3489,1119519.0,1005590.0,150.46,62.0,8957045760,NO,124.78,99.75,129.02,102.66,,8444,0.24,852326,NO,NO,2000-01-28,30539405.0
908,ROBN,41.01,939248,ETF,ETF,86.0,98.0,97.0,4.0,4.5642,4.2809,1693331.0,951900.0,123.06,14.49,0,NO,24.45,48.14,27.69,30.83,,357,0.0,939248,NO,NO,2025-04-04,6933000.0
909,CM,115.36,945522,Financial Services,Banks - Diversified,86.0,77.0,78.0,83.0,2.1636,2.0686,1402236.0,2289740.0,117.05,71.0,105300688896,NO,111.78,96.38,112.26,102.45,,7202,0.42,945522,NO,NO,2017-06-23,26519600.0
912,FRWD,32.46,21625,ETF,ETF,86.0,18.0,91.0,,1.2044,0.7799,123906.0,100530.0,34.75,21.57,0,NO,31.22,,31.77,,,119,0.0,21625,NO,NO,2026-03-26,2003300.0
913,XLK,183.57,8692265,ETF,ETF,86.0,12.0,89.0,83.0,6.0736,4.7104,12662734.0,12374430.0,198.73,126.6,0,NO,179.09,151.88,182.5,156.53,,6924,1.15,8692265,NO,NO,2018-10-11,136539000.0
915,ITRN,57.94,160971,Technology,Scientific & Technical Instruments,86.0,7.0,63.0,87.0,2.3415,2.2636,143991.0,158510.0,68.3,32.71,1146061440,NO,61.12,48.0,61.44,52.84,,5223,0.26,160971,NO,NO,2005-09-28,2976100.0
916,WCC,316.99,807017,Industrials,Industrial Distribution,86.0,4.0,66.0,84.0,14.6839,12.3404,594498.0,696620.0,377.9,188.96,15438963712,NO,349.25,284.63,347.74,305.81,,6828,0.55,807017,NO,NO,2023-06-16,7823100.0
922,AIN,73.98,102505,Consumer Cyclical,Textile Manufacturing,86.0,90.0,91.0,91.0,2.2283,2.1619,246242.0,303510.0,76.56,41.15,2097700352,NO,65.34,56.96,68.35,59.75,,9763,0.37,102505,NO,NO,2006-03-08,3370700.0
923,HZO,35.33,142866,Consumer Cyclical,Specialty Retail,86.0,60.0,86.0,91.0,1.4979,1.4893,336327.0,340310.0,38.14,21.41,778254720,NO,33.41,28.13,34.62,29.88,,7065,1.1,142866,NO,NO,2007-01-08,2812800.0
931,VERS,72.55,135,ETF,ETF,86.0,10.0,91.0,80.0,1.7513,0.4634,462.0,250.0,84.91,50.55,0,NO,74.26,63.48,75.47,64.25,,1076,0.0,100,NO,NO,2024-04-22,71500.0
932,WTS,369.56,168944,Industrials,Specialty Industrial Machinery,86.0,91.0,85.0,87.0,13.3214,12.1636,401398.0,781260.0,394.54,242.77,12339937280,NO,319.44,297.49,329.37,309.75,,10043,0.0,168944,NO,NO,2022-01-31,5752500.0
933,GVA,148.41,420603,Industrials,Engineering & Construction,86.0,76.0,80.0,84.0,5.5079,5.1129,778426.0,1174090.0,162.08,89.8,6492447744,NO,140.07,122.26,143.06,130.42,,9117,0.01,420603,NO,NO,2019-12-20,8582800.0
934,IQM,114.47,1735,ETF,ETF,86.0,12.0,85.0,85.0,4.8838,3.1183,7936.0,3650.0,126.21,74.5,0,NO,114.58,97.01,114.97,101.0,,1596,1.99,1735,NO,NO,2026-06-12,165400.0
936,DARP,57.85,3354,ETF,ETF,86.0,18.0,79.0,83.0,1.7739,1.1717,10996.0,8050.0,61.76,35.04,0,NO,57.36,49.15,57.6,51.93,,1139,1.44,3354,NO,NO,2023-10-05,484100.0
938,WELD,60.34,38642,ETF,ETF,86.0,60.0,79.0,88.0,2.3834,1.9639,37167.0,79290.0,67.0,39.83,0,NO,58.28,50.16,58.83,53.39,,789,1.06,38642,NO,NO,2025-02-07,2136700.0
945,LLY,1200.06,1749091,Healthcare,Drug Manufacturers - General,85.0,84.0,86.0,59.0,37.9307,37.7771,3283216.0,3761780.0,1238.0,623.78,1070143176704,NO,1060.49,987.19,1110.85,1037.03,,13635,0.0,1749091,NO,NO,2019-03-06,74822500.0
956,DEHP,42.1,33844,ETF,ETF,85.0,18.0,83.0,85.0,1.361,0.8952,39224.0,96200.0,45.13,27.76,0,NO,41.44,35.33,41.75,37.26,,1050,2.32,33844,NO,NO,2022-08-29,1157700.0
957,AGIX,45.53,175773,ETF,ETF,85.0,13.0,89.0,81.0,1.5024,1.264,440891.0,287010.0,49.67,30.86,0,NO,44.42,38.15,45.27,38.82,,492,2.02,175773,NO,NO,2026-06-16,1130900.0
958,REX,45.5,77083,Basic Materials,Chemicals,85.0,24.0,26.0,89.0,1.2578,1.2378,201196.0,284290.0,53.36,24.88,1498666112,NO,46.81,38.03,46.26,40.98,,10573,0.0,77083,NO,NO,2000-01-06,51880500.0
963,BPOP,168.69,331085,Financial Services,Banks - Regional,85.0,88.0,82.0,87.0,3.3539,3.2054,530016.0,672430.0,170.02,108.74,10886865920,NO,153.85,134.35,156.71,142.45,,11669,0.07,344718,NO,NO,2010-04-14,21428080.0
967,WQTM,36.19,275263,ETF,ETF,85.0,9.0,91.0,89.0,1.5724,1.4321,378073.0,451410.0,41.38,23.18,0,NO,35.72,,36.42,30.31,,184,1.12,275463,NO,NO,2026-05-22,1458400.0
977,PRN,237.87,45088,ETF,ETF,85.0,17.0,76.0,88.0,9.1714,7.4064,35021.0,50760.0,262.73,154.67,0,NO,241.67,201.35,242.01,214.28,,4961,0.87,45088,NO,NO,2007-09-14,2106600.0
988,NVMI,466.63,448993,Technology,Semiconductor Equipment & Materials,85.0,6.0,43.0,90.0,38.9679,30.565,422644.0,588400.0,615.99,232.73,14841708544,NO,517.96,419.22,509.56,462.98,,6596,0.0,448993,NO,NO,2000-04-11,4895500.0
989,TRFM,61.97,40890,ETF,ETF,85.0,35.0,87.0,85.0,1.6387,1.2784,32180.0,27310.0,64.5,42.64,0,NO,58.67,51.36,59.67,52.87,,999,0.64,40890,NO,NO,2026-05-01,322800.0
993,JETS,33.34,1718700,ETF,ETF,85.0,92.0,88.0,73.0,0.8843,0.7382,3802932.0,2518030.0,33.98,22.91,0,NO,28.45,27.11,29.78,28.16,,2811,0.3,1718700,NO,NO,2021-12-06,33592800.0
994,HOOG,40.86,685420,ETF,ETF,85.0,98.0,97.0,4.0,4.51,4.1911,822077.0,631590.0,132.19,14.43,0,NO,24.35,50.33,27.55,31.15,,323,0.0,685420,NO,NO,2026-04-29,2566600.0
1000,MNRS,38.81,4647,ETF,ETF,85.0,2.0,93.0,84.0,2.8558,2.4074,11777.0,10560.0,56.46,23.24,0,NO,43.28,37.71,43.72,35.78,,358,4.75,4647,NO,NO,2025-01-31,115600.0
1001,PBW,37.52,617735,ETF,ETF,85.0,4.0,75.0,79.0,1.6757,1.5625,846786.0,614640.0,47.22,21.07,0,NO,40.31,34.42,40.36,35.76,,5368,0.82,617735,NO,NO,2025-05-28,4637200.0
1004,INCY,115.62,1223358,Healthcare,Biotechnology,85.0,91.0,79.0,70.0,4.1379,3.815,1697457.0,2323170.0,118.69,66.85,23098814464,NO,101.08,98.09,104.31,100.85,,8220,0.0,1225009,NO,NO,2017-02-27,33193000.0
1005,MCHP,87.59,7940647,Technology,Semiconductors,85.0,9.0,88.0,88.0,5.5179,4.3064,11838865.0,15434790.0,105.91,48.52,47480725504,NO,93.77,73.88,92.45,79.26,,8380,2.93,7940647,NO,NO,2007-12-04,90537000.0
1007,JHAI,34.66,4227,ETF,ETF,85.0,19.0,88.0,83.0,1.2046,0.8082,6773.0,5710.0,36.93,24.41,0,NO,33.5,28.9,33.98,29.73,,219,0.0,4227,NO,NO,2025-08-28,95200.0
1009,BNS,87.09,8169598,Financial Services,Banks - Diversified,85.0,79.0,82.0,72.0,1.4114,1.3221,2551275.0,3156240.0,87.98,54.32,106778959872,NO,80.83,73.05,82.47,76.54,,6057,0.73,8169598,NO,NO,2026-04-06,9542600.0
1010,HOOX,46.22,97087,ETF,ETF,85.0,98.0,97.0,4.0,4.8794,4.5241,143727.0,75920.0,154.38,16.44,0,NO,27.58,58.03,31.22,35.47,,325,0.0,97087,NO,NO,2026-04-29,549600.0
1011,DRIV,37.63,27581,ETF,ETF,85.0,7.0,80.0,83.0,1.2536,1.0024,75734.0,53800.0,42.76,23.34,0,NO,39.05,32.81,39.1,34.49,,2065,1.57,27581,NO,NO,2021-01-19,4130100.0
1012,SPMO,152.98,2125720,ETF,ETF,85.0,26.0,88.0,83.0,5.3808,3.7776,2157290.0,2627830.0,162.3,107.24,0,NO,147.07,126.45,149.75,130.14,,2697,0.0,2125720,NO,NO,2024-08-19,14305300.0
1013,IYW,247.39,519874,ETF,ETF,84.0,17.0,88.0,80.0,7.0529,5.5571,965757.0,723020.0,261.01,172.54,0,NO,240.0,207.54,244.23,212.51,,6569,0.91,519874,NO,NO,2015-02-02,52116000.0
1016,ALAI,44.95,74195,ETF,ETF,84.0,23.0,88.0,80.0,1.3659,1.0859,94904.0,118950.0,46.88,30.17,0,NO,43.28,37.93,43.97,38.47,,562,1.72,74195,NO,NO,2025-09-19,766800.0
1024,VOLT,39.63,388036,ETF,ETF,84.0,35.0,65.0,88.0,1.2418,0.9581,417442.0,410830.0,42.16,25.25,0,NO,39.89,33.82,39.68,35.85,,394,0.79,388036,NO,NO,2025-06-24,848600.0
1028,FFBC,34.63,814649,Financial Services,Banks - Regional,84.0,90.0,82.0,88.0,0.7393,0.7393,952344.0,1301320.0,35.0,23.06,3633704448,NO,31.23,27.77,31.93,29.35,,10716,0.0,814649,NO,NO,2018-03-29,7526100.0
1034,CVEO,32.02,360214,Consumer Cyclical,Lodging,84.0,12.0,79.0,89.0,1.4996,1.4839,107485.0,257570.0,36.5,19.75,350404352,NO,33.23,26.88,33.15,29.07,,3050,2.23,360214,NO,NO,2014-12-30,4745067.0
1038,IGM,159.65,266331,ETF,ETF,84.0,13.0,87.0,80.0,4.6621,3.6864,652029.0,525420.0,171.48,111.77,0,NO,156.1,134.93,158.46,138.33,,6361,1.19,266331,NO,NO,2018-10-12,11570400.0
1039,WSFS,77.91,310021,Financial Services,Banks - Regional,84.0,85.0,74.0,89.0,1.5504,1.5189,438575.0,644990.0,79.13,49.92,4054752000,NO,72.91,62.87,73.83,67.14,,9975,0.0,323532,NO,NO,2021-02-26,11161300.0
1040,TMP,94.64,74641,Financial Services,Banks - Regional,84.0,87.0,74.0,85.0,2.1555,2.0713,73926.0,127930.0,97.12,61.21,1361201536,NO,87.51,77.21,89.19,82.1,,10100,0.0,74641,NO,NO,2008-12-01,852610.0
1043,IPO,58.62,29775,ETF,ETF,84.0,66.0,90.0,83.0,1.9843,1.7486,42488.0,60000.0,60.33,39.31,0,NO,53.67,48.2,54.99,48.55,,3197,0.35,29775,NO,NO,2020-12-09,1199600.0
1044,HG,34.47,324192,Financial Services,Insurance - Reinsurance,84.0,92.0,64.0,79.0,0.862,0.8341,480014.0,634310.0,34.71,20.44,3421354496,NO,31.56,28.54,32.01,30.2,,662,0.0,324192,NO,NO,2023-11-10,4339000.0
1048,IWC,198.65,114642,ETF,ETF,84.0,75.0,80.0,82.0,4.1364,3.8957,145490.0,114710.0,203.28,126.19,0,NO,187.34,167.57,189.94,174.56,,5253,0.31,114642,NO,NO,2009-12-01,1425500.0
1056,OBT,37.68,46441,Financial Services,Banks - Regional,84.0,86.0,71.0,85.0,1.4025,1.3989,77159.0,144930.0,40.1,22.98,505209824,NO,35.05,30.75,35.67,33.31,,5715,0.0,50047,NO,NO,2023-06-23,1200800.0
1058,CVRT,49.88,3100,ETF,ETF,84.0,12.0,70.0,85.0,1.0757,0.7938,8139.0,9230.0,54.09,32.14,0,NO,50.73,42.73,50.85,45.18,,689,0.0,3100,NO,NO,2025-04-16,406100.0
1066,FPXI,78.07,147976,ETF,ETF,84.0,24.0,83.0,85.0,2.8945,1.3121,44659.0,149510.0,86.63,53.64,0,NO,76.01,65.74,76.97,68.72,,2927,0.67,147976,NO,NO,2021-04-05,1021800.0
1069,FMTM,41.2,320230,ETF,ETF,84.0,20.0,71.0,83.0,1.3441,1.0444,182939.0,315390.0,48.0,26.02,0,NO,40.86,35.26,40.95,37.28,,324,0.94,320230,NO,NO,2026-07-02,471200.0
1073,EBAY,113.67,1866621,Consumer Cyclical,Internet Retail,84.0,71.0,79.0,85.0,3.0782,2.9546,5249447.0,3600360.0,119.31,75.12,50469478400,NO,109.26,94.44,111.14,98.07,,6986,0.0,1866621,NO,NO,1998-11-10,577698739.0
1075,MTUM,321.71,1901249,ETF,ETF,84.0,22.0,87.0,84.0,12.3407,8.7286,1299663.0,1845200.0,345.59,229.42,0,NO,310.43,267.09,315.28,275.44,,3323,0.0,1901249,NO,NO,2024-11-08,13786600.0
1078,FESM,47.79,928907,ETF,ETF,84.0,75.0,82.0,82.0,0.8092,0.7503,677898.0,806660.0,48.62,31.72,0,NO,45.2,40.11,45.88,41.74,,656,0.15,928907,NO,NO,2025-03-07,5100800.0
1081,RMBS,113.25,2815518,Technology,Semiconductors,84.0,0.0,80.0,79.0,12.2507,11.1171,2962629.0,4796010.0,174.1,61.16,12246511616,NO,134.75,109.13,131.87,113.82,,7330,0.0,2815518,NO,NO,2000-06-16,64340700.0
1082,SCSC,51.39,170043,Technology,Electronics & Computer Distribution,84.0,85.0,91.0,85.0,1.2146,1.1804,238647.0,269380.0,53.14,33.76,1044477504,NO,45.92,41.44,47.78,41.67,,8127,0.0,170043,NO,NO,2002-12-19,8674400.0
1086,NP,33.39,521876,Financial Services,Insurance Brokers,83.0,97.0,88.0,65.0,1.5693,1.5443,807926.0,1444250.0,34.41,14.78,4618869248,NO,27.76,,29.26,26.06,,190,0.0,521876,NO,NO,2025-10-01,13034000.0
