Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Aluminum,Basic Materials,96,49,83,97,"AA,CENX,CSTM,KALU"
2,Oil & Gas Drilling,Energy,94,44,92,95,"NE,RIG,VAL,PTEN,HP,SDRL,SOC,BORR,NBR,PDS"
3,Semiconductor Equipment & Materials,Technology,92,86,84,89,"ASML,LRCX,AMAT,KLAC,TER,Q,ENTG,AMKR,NVMI,ONTO,FORM,CAMT,AXTI,KLIC,ACLS,IPGP,UCTT,ACMR,AMBA,PLAB,VECO,AEHR,ICHR,COHU,DQ,ATOM,ASYS,INTT,TRT"
4,Semiconductors,Technology,90,93,90,82,"TSM,AVGO,AMD,TXN,ARM,MCHPP,NVDA,MU,INTC,ADI,QCOM,MRVL,MPWR,NXPI,ASX,MCHP,STM,GFS,ON,ALAB,CRDO,UMC,TSEM,MTSI,LSCC,SITM,RMBS,SWKS,SMTC,ALGM,QRVO,CRUS,SIMO,MXL,SLAB,DIOD,PI,VSH,POWI,NVTS,SYNA,LASR,HIMX,IMOS,WOLF,SKYT,POET,AIP,AOSL,CEVA,AMBQ,ALMU,MRAM,NVEC,QUIK,GSIT,WKEY,PXLW"
5,Uranium,Energy,85,71,14,49,"CCJ,NXE,UEC,UUUU,LEU,ISOU,NUCL"
6,Real Estate - Diversified,Real Estate,84,18,37,84,"JOE,STRS"
7,Oil & Gas Equipment & Services,Energy,84,62,77,83,"SLB,BKR,HAL,TS,FTI,WFRD,NOV,SEI,AROC,KGS,LBRT,LB,TDW,USAC,WHD,OII,EFXT,FLOC,NESR,AESI,WTTR,NEXT,PUMP,XPRO,INVX,RES,HLX,VTOL,WBI,ACDC,NPKI,HMH,FET,CLB,FTK,OIS,NGS,NINE,NOA,RNGR,SND,GEOS,NCSM"
8,Copper,Basic Materials,84,26,7,76,"SCCO,FCX,HBM,ERO,TGB,IE"
9,Oil & Gas Integrated,Energy,83,25,82,84,"XOM,CVX,SHEL,TTE,PBR,BP,EQNR,E,SU,IMO,CVE,EC,YPF,NFG,TGS,DEC,SKYQ"
10,Gold,Basic Materials,82,15,20,76,"NEM,AEM,B,WPM,AU,FNV,GFI,KGC,PAAS,RGLD,CDE,AGI,EQX,HMY,IAG,EGO,OR,AUGO,OGC,SSRM,ORLA,AAUC,ARIS,NG,CGAU,HYMC,SA,FSM,DRD,CNL,DC,CTGO,IDR,MAKO,CMCL,USAU"
11,Other Precious Metals & Mining,Basic Materials,82,19,11,75,"HL,SBSW,BVN,TFPM,PPTA,SLSR,MUX,VMET,ELE,ASM,MTA,GMTL,VOXR"
12,Publishing,Communication Services,82,43,89,80,"NYT,PSO,WLYB,WLY,TDAY,SCHL,LEE"
13,Marine Shipping,Industrials,81,64,75,82,"KEX,MATX,HAFN,ZIM,SBLK,DAC,ECO,NMM,CMRE,SFL,GSL,CCEC,GNK,ASC,SB,HSHP,PANL,ESEA,CMDB,GASS,SHIP,SMHI,EDRY,HTCO,EHLD,SVRN"
