Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Shell Companies,Financial Services,92,49,68,32,"CCXIU,CCXI,AFJKU,AFJK"
2,Medical specialties,Health technology,91,98,92,91,SI
3,Semiconductor Equipment & Materials,Technology,90,40,77,90,"AXTI,ICHR,UCTT,AEHR,ACMR,KLIC,COHU,AMAT,LRCX,TER,FORM,ASYS,AMKR,ONTO,KLAC,VECO,ASML,INTT,ACLS,Q,NVMI,AMBA,IPGP,CAMT,PLAB"
4,Trucking,Industrials,89,25,80,91,"RXO,CVLG,ARCB,KNX,WERN,SNDR,TFII,MRTN,XPO,SAIA,ODFL"
5,REIT - Hotel & Motel,Real Estate,88,73,89,89,"PEB,XHR,APLE,RHP,HST"
6,Semiconductors,Technology,87,23,87,87,"MXL,MU,INTC,ALAB,SIMO,UMC,AMD,ASX,IMOS,MRVL,VSH,AMBQ,AIP,TSEM,CRDO,STM,ARM,QUIK,MRAM,SMTC,SITM,CEVA,WOLF,NVTS,MTSI,LASR,LSCC,ALGM,SKYT,GFS,SYNA,ON,DIOD,AOSL,POWI,TXN,TSM,NVEC,MPWR,ADI,SLAB,NXPI,MCHP,RMBS,QCOM,ALMU,MCHPP,AVGO,PI,CRUS,NVDA,QRVO,SWKS,CBRS"
7,Textile Manufacturing,Consumer Cyclical,86,90,91,91,AIN
8,Silver,Basic Materials,84,32,42,64,"AYA,AG"
9,Healthcare Plans,Healthcare,83,89,88,80,"OSCR,CNC,HUM,PGNY,ALHC,CVS,UNH,MOH,CI"
10,Copper,Basic Materials,82,5,28,75,"HBM,SCCO,FCX"
11,Electronic Components,Technology,81,32,76,79,"VICR,OUST,FLEX,TTMI,MEI,GLW,BHE,BELFB,SANM,ALNT,BELFA,PLXS,MPTI,KN,RELL,ROG,RAL,LFUS,CLS,JBL,APH,CTS,LYTS,FN,DAKT,TEL,OSIS,OLED"
