Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
1,NFEGP,505.0,504.0,5470.0,,,98.0,,,,,,31075.0,31075.0,519.84,38.4,0,YES,,,,,,,5,0.0,5470.0,NO,NO,2026-09-15,106600.0
14,EDRY,68.78,71.85,137140.0,Industrials,Marine Shipping,98.0,98.0,98.0,98.0,5.4575,5.3968,119411.0,199400.0,73.07,11.87,218694880,NO,57.9,40.76,23.99,43.46,28.65,,2086,0.0,137140.0,NO,NO,2020-11-12,15683900.0
16,TXG,76.6,76.97,2828397.0,Healthcare,Medical Devices,98.0,96.0,98.0,98.0,4.3067,4.0881,3081788.0,2753590.0,79.94,11.16,9980303360,NO,66.64,56.67,31.33,57.99,36.82,,1764,0.0,2828397.0,NO,NO,2025-06-27,17909500.0
18,MRNA,154.04,158.07,19989035.0,Healthcare,Biotechnology,98.0,7.0,98.0,98.0,10.2917,9.971,16139845.0,11785120.0,176.66,22.28,61498294272,NO,145.89,98.17,60.25,101.99,70.12,,1955,0.0,19989035.0,YES,NO,2026-08-19,199252300.0
20,RFAI,40.5,41.12,6135.0,Financial Services,Shell Companies,98.0,98.0,98.0,98.0,8.4505,8.2376,84133.0,21380.0,73.0,8.94,337922496,NO,42.26,23.53,14.04,27.75,16.55,,554,0.0,6135.0,NO,NO,2026-08-21,3150800.0
32,LINT,134.5,134.86,87188.0,ETF,ETF,98.0,97.0,0.0,98.0,12.2209,8.8726,134245.0,126190.0,266.71,23.87,0,NO,107.26,113.66,97.28,112.07,122.68,,208,0.0,87188.0,NO,NO,2026-01-23,456000.0
47,FTH,34.5,35.13,2173866.0,Healthcare,Biotechnology,98.0,89.0,98.0,62.0,3.5134,3.497,275140.0,314500.0,42.14,7.45,891494656,NO,35.87,31.88,22.96,31.6,27.61,,1412,0.0,2173866.0,NO,NO,2026-02-18,12540600.0
54,DFTX,38.81,38.68,3065919.0,Healthcare,Biotechnology,98.0,3.0,97.0,97.0,1.9939,1.9382,2978543.0,2420300.0,49.7,8.77,5214781440,NO,40.0,42.44,26.13,42.14,30.62,,2473,0.0,3065919.0,NO,NO,2024-03-07,38010300.0
59,CRWL,85.44,91.746,203375.0,ETF,ETF,98.0,97.0,97.0,98.0,8.7505,8.0558,157896.0,265350.0,94.87,15.25,0,NO,73.04,70.14,42.6,69.9,47.77,,463,0.0,203375.0,NO,NO,2026-02-23,1426500.0
72,INTC,108.6,108.8,170974358.0,Technology,Semiconductors,98.0,95.0,6.0,97.0,5.5957,4.275,107640025.0,104893200.0,142.35,28.73,574070980608,NO,95.87,97.09,77.16,96.86,91.28,,11722,0.0,170974358.0,YES,NO,1993-04-19,567708800.0
94,HPE,60.74,61.04,25356712.0,Technology,Communication Equipment,97.0,94.0,93.0,98.0,4.1039,3.5386,20773627.0,32323460.0,64.25,19.84,80630218752,NO,55.23,52.47,34.92,53.4,39.99,,2745,0.0,22685562.0,YES,NO,2026-06-02,153197800.0
101,SILC,45.99,45.5,103218.0,Technology,Communication Equipment,97.0,91.0,38.0,98.0,3.1111,2.9411,188230.0,156220.0,52.95,13.34,264303888,NO,42.71,42.82,30.92,43.04,37.03,,8199,0.0,103218.0,NO,NO,1999-12-08,2163100.0
106,QURE,44.0,44.09,2081954.0,Healthcare,Biotechnology,97.0,10.0,23.0,98.0,2.0599,1.9888,1502540.0,1141430.0,71.5,8.73,3052122368,NO,46.38,44.43,29.09,44.8,31.71,,3174,0.0,2081954.0,NO,NO,2025-09-24,70079700.0
107,MANE,106.75,108.68,1867125.0,Healthcare,Biotechnology,97.0,30.0,86.0,96.0,4.9296,4.8518,754311.0,614120.0,131.24,32.0,4460029440,NO,101.04,106.5,,105.79,92.46,,157,0.0,1867125.0,NO,NO,2026-06-26,4047300.0
109,GH,179.38,183.1,3036591.0,Healthcare,Diagnostics & Research,97.0,93.0,95.0,97.0,8.51,8.4707,2464809.0,1622030.0,183.51,55.38,24072110080,NO,166.49,161.07,120.28,162.12,126.88,,1999,0.0,3036591.0,NO,NO,2026-06-26,18771300.0
113,NESR,32.58,32.49,3096783.0,Energy,Oil & Gas Equipment & Services,97.0,38.0,94.0,93.0,1.3306,1.2809,2094125.0,1583460.0,36.94,9.92,3285750272,NO,33.72,31.49,24.29,31.62,26.7,,552,0.0,3096783.0,NO,NO,2025-06-27,8949700.0
116,TEAM,192.02,192.53,8805947.0,Technology,Software - Application,97.0,93.0,98.0,98.0,8.9384,8.0391,4331603.0,2907150.0,198.6,56.01,48607715328,NO,183.84,144.27,110.97,151.6,104.53,,2709,0.0,8805947.0,NO,NO,2026-05-01,27384500.0
123,FEIM,85.53,83.82,653861.0,Technology,Communication Equipment,97.0,97.0,88.0,97.0,5.3954,4.1661,338846.0,420380.0,89.76,26.05,964204224,NO,68.38,68.36,58.19,70.62,62.49,,11657,0.0,653861.0,NO,NO,2026-07-29,2025300.0
151,HBB,31.64,31.12,125768.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",97.0,18.0,96.0,96.0,1.3377,1.297,66604.0,74470.0,34.26,13.56,425315392,NO,31.47,28.43,21.22,29.01,22.71,,2257,0.1,125768.0,NO,NO,2022-06-24,1353100.0
152,CRWD,237.65,245.7,18480324.0,Technology,Software - Infrastructure,97.0,95.0,95.0,97.0,13.1194,12.1273,10007958.0,11514550.0,250.32,85.68,243338117120,NO,215.86,207.08,146.97,207.64,160.11,,1828,0.0,18480324.0,YES,NO,2024-06-21,209024000.0
175,TEN,52.09,52.81,701628.0,Energy,Oil & Gas Midstream,96.0,96.0,95.0,91.0,1.73,1.7086,291756.0,577600.0,53.84,20.5,1569346944,NO,45.32,41.96,35.74,42.67,39.96,,6176,0.0,701628.0,NO,NO,2023-03-16,1751600.0
191,NBIS,223.54,217.99,21136960.0,Communication Services,Internet Content & Information,96.0,70.0,4.0,96.0,14.77,13.3151,20532367.0,15688870.0,299.86,73.52,56756400128,NO,217.4,211.96,160.71,212.43,187.14,,479,0.07,21136960.0,YES,NO,2025-09-09,88378300.0
203,ARKG,51.64,51.59,6375596.0,ETF,ETF,96.0,92.0,95.0,96.0,1.6136,1.5097,3690120.0,3471370.0,52.09,24.6,0,NO,47.99,43.94,34.24,44.42,35.92,,2987,0.0,6375596.0,NO,NO,2020-12-29,15040000.0
212,ROIV,39.77,39.98,30004895.0,Healthcare,Biotechnology,96.0,91.0,92.0,91.0,1.7247,1.4472,6840325.0,8988730.0,42.5,14.5,28726786048,NO,37.79,36.2,29.39,36.25,31.9,,1451,0.0,30004895.0,YES,NO,2024-03-28,65648400.0
235,CRL,278.06,281.67,1477802.0,Healthcare,Diagnostics & Research,95.0,29.0,96.0,96.0,8.7661,8.0068,910727.0,862920.0,303.31,144.26,13393518592,NO,285.41,263.5,204.92,266.25,208.53,,6598,0.0,1477802.0,NO,NO,2025-04-11,11604900.0
242,XMTR,97.18,95.26,1655349.0,Industrials,Industrial Distribution,95.0,95.0,73.0,98.0,4.2931,4.0971,722304.0,675230.0,106.08,35.86,5368792064,NO,90.16,90.88,70.23,91.35,74.63,,1311,0.0,1655349.0,NO,NO,2026-02-24,6999500.0
264,VSXY,77.93,77.48,4316548.0,Consumer Cyclical,Apparel Retail,95.0,6.0,23.0,94.0,4.2363,3.6299,1828069.0,2609780.0,102.46,25.09,6216011776,NO,80.58,84.78,64.58,84.36,67.4,,1297,0.0,4316548.0,NO,NO,2024-03-07,25901500.0
272,NMM,92.96,93.71,102314.0,Industrials,Marine Shipping,95.0,94.0,94.0,90.0,1.94,1.9121,137724.0,203280.0,95.0,43.02,2688942592,NO,90.58,83.2,69.67,84.59,74.95,,4741,0.0,102314.0,NO,NO,2021-04-05,2107700.0
273,SNOW,332.43,338.39,4245045.0,Technology,Software - Application,95.0,85.0,96.0,96.0,18.4539,14.4153,5405404.0,6461130.0,384.56,118.3,117281300480,NO,328.93,310.38,222.71,314.9,230.24,,1509,0.0,4245045.0,NO,NO,2024-11-21,55121600.0
283,NTAP,197.79,196.92,4739964.0,Technology,Software - Infrastructure,95.0,83.0,92.0,96.0,9.2468,8.6989,2591940.0,2576370.0,209.06,93.69,38849716224,NO,188.97,184.34,134.34,186.87,147.03,,7756,0.0,4739964.0,NO,NO,2012-05-24,54215800.0
290,CRAK,65.39,66.46,839611.0,ETF,ETF,95.0,92.0,96.0,89.0,1.3357,1.0914,370962.0,652450.0,66.59,35.5,0,NO,63.06,58.51,48.54,59.42,51.72,,2786,0.0,839611.0,NO,NO,2026-09-09,1107300.0
300,TGTX,56.87,56.47,4795602.0,Healthcare,Biotechnology,95.0,93.0,78.0,96.0,2.3209,2.2976,2198879.0,1473200.0,59.3,26.76,8705863680,NO,55.31,53.45,40.06,53.64,44.23,,4121,0.0,4795602.0,NO,NO,2023-11-01,50843300.0
302,APA,44.87,45.46,11896603.0,Energy,Oil & Gas E&P,95.0,87.0,95.0,75.0,1.5821,1.3957,5490711.0,5550180.0,47.44,21.63,15720271872,NO,43.91,39.99,34.5,40.51,37.85,,11934,0.0,11896603.0,YES,NO,2020-04-09,92502300.0
308,PDEX,72.55,69.48,84464.0,Healthcare,Medical Instruments & Supplies,94.0,92.0,85.0,92.0,5.0629,4.4132,86167.0,95960.0,77.0,23.47,232401888,NO,65.37,63.05,53.04,64.05,58.51,,10106,1.17,84464.0,NO,NO,2014-09-19,5321400.0
328,VIAV,35.36,34.74,11912542.0,Technology,Communication Equipment,94.0,11.0,3.0,39.0,2.0986,1.8257,5352348.0,4950280.0,60.43,12.05,8725073920,NO,36.38,38.38,35.68,38.17,41.42,,8264,0.0,11912542.0,YES,NO,2013-12-20,87404420.0
340,DAR,65.36,66.49,4191163.0,Consumer Defensive,Packaged Foods,94.0,43.0,91.0,68.0,2.4386,2.3964,2438409.0,1926510.0,69.98,29.15,10313998336,NO,65.32,63.66,54.94,63.84,60.16,,8060,0.0,4191163.0,NO,NO,2013-12-13,34955800.0
344,ATI,191.63,183.64,4026289.0,Industrials,Metal Fabrication,94.0,7.0,23.0,86.0,8.5993,8.2304,1702490.0,1551530.0,243.57,75.02,26094331904,NO,202.18,203.0,162.83,204.65,178.91,,6742,0.58,4026289.0,NO,NO,2025-03-21,25961500.0
353,DAC,161.19,162.4,115018.0,Industrials,Marine Shipping,94.0,93.0,93.0,91.0,2.9079,2.8771,114772.0,130100.0,163.64,83.56,0,NO,154.62,144.49,121.13,146.66,129.68,,5012,0.0,115018.0,NO,NO,2019-11-22,2851600.0
355,TEMC,32.71,35.07,6596.0,ETF,ETF,94.0,98.0,,,2.4578,1.6214,659.0,360.0,35.07,10.77,0,NO,25.13,19.96,,20.55,,,50,0.0,6596.0,NO,YES,2026-09-18,6596.0
358,GNOM,66.4,66.92,24883.0,ETF,ETF,94.0,71.0,93.0,93.0,1.4757,1.2607,34824.0,38530.0,68.0,37.25,0,NO,64.89,60.02,50.55,60.4,51.96,,1871,0.0,24883.0,NO,NO,2023-10-26,2182525.0
370,IDNA,39.83,40.0,45671.0,ETF,ETF,94.0,44.0,93.0,90.0,0.763,0.6458,84762.0,139000.0,41.49,22.33,0,NO,39.53,36.15,31.0,36.42,32.27,,1826,0.0,45671.0,NO,NO,2026-09-10,340600.0
376,APPN,37.52,38.11,1375661.0,Technology,Software - Infrastructure,94.0,72.0,98.0,92.0,2.1673,1.9659,861311.0,993140.0,46.06,18.63,2687467520,NO,38.44,33.07,28.17,33.83,26.81,,2342,0.0,1375661.0,NO,NO,2020-11-30,7563900.0
379,CSTL,35.34,36.78,504416.0,Healthcare,Diagnostics & Research,94.0,93.0,97.0,90.0,1.4732,1.4271,396274.0,293840.0,44.28,17.72,1079619584,NO,33.81,30.09,29.26,30.68,25.83,,1798,0.0,504416.0,NO,NO,2023-07-07,12789100.0
386,ITGR,126.28,126.33,820463.0,Healthcare,Medical Devices,93.0,79.0,95.0,93.0,0.3604,0.3111,960927.0,802660.0,126.8,62.0,4293149696,NO,125.73,116.95,93.34,119.51,98.73,,6530,0.0,820463.0,NO,NO,2025-10-23,14161400.0
389,TGT,158.19,159.83,6685267.0,Consumer Defensive,Discount Stores,93.0,67.0,90.0,90.0,3.6986,3.4364,4211432.0,3050580.0,170.75,83.44,71865204736,NO,161.3,151.71,125.65,153.21,134.64,,13508,0.0,6685267.0,NO,NO,1987-10-20,80400000.0
390,SUNC,81.4,80.36,351201.0,Energy,Oil & Gas Midstream,93.0,90.0,93.0,87.0,1.91,1.91,476980.0,615960.0,83.5,47.0,4193500160,NO,79.16,76.44,64.05,76.97,68.66,,217,0.0,351201.0,NO,NO,2025-11-06,4044700.0
394,DDOG,229.92,236.0,5154485.0,Technology,Software - Application,93.0,54.0,69.0,96.0,10.605,10.0931,4402677.0,3458720.0,292.72,98.01,82558525440,NO,226.26,243.63,179.23,239.96,198.21,,1759,0.0,5154485.0,NO,NO,2025-07-08,86386000.0
409,SNX,266.16,264.41,2685942.0,Technology,Electronics & Computer Distribution,93.0,90.0,19.0,95.0,7.7193,6.8704,747380.0,586560.0,296.47,142.22,0,NO,257.66,254.4,209.81,255.45,231.73,,5739,0.65,2685942.0,NO,NO,2019-06-28,10486600.0
413,ZIM,30.1,30.36,1864836.0,Industrials,Marine Shipping,93.0,93.0,92.0,59.0,0.7691,0.7019,1482633.0,1442540.0,30.4,12.33,3627641856,NO,28.69,26.85,25.16,27.34,26.43,,1417,0.0,1864836.0,NO,NO,2026-02-17,39624500.0
417,GSAT,82.84,82.52,1316102.0,Communication Services,Telecom Services,93.0,77.0,69.0,89.0,0.6486,0.5786,959227.0,479730.0,84.85,33.9,10733031424,NO,82.01,81.62,73.2,81.91,77.63,,4999,0.0,1316102.0,NO,NO,2021-08-30,37190507.0
421,UNHU,44.32,43.86,459.0,ETF,ETF,93.0,20.0,9.0,,1.6471,1.0379,3211.0,2300.0,67.11,22.15,0,NO,47.57,51.56,,50.54,,,123,0.39,459.0,NO,NO,2026-07-16,57000.0
423,BWIN,31.93,31.95,6248153.0,Financial Services,Insurance Brokers,93.0,85.0,97.0,93.0,1.1111,0.9379,2249245.0,6724270.0,32.7,15.88,3092055808,NO,30.85,29.36,24.0,29.75,24.67,,1734,0.0,6248153.0,NO,NO,2026-09-14,22670700.0
428,VRNS,47.56,47.81,2669898.0,Technology,Software - Infrastructure,93.0,94.0,96.0,97.0,2.0441,1.9834,2103085.0,2114590.0,63.9,19.7,5462765056,NO,44.9,44.41,33.24,44.57,34.32,,3158,0.0,2669898.0,NO,NO,2025-10-29,29366700.0
449,NTNX,69.8,69.97,5426479.0,Technology,Software - Infrastructure,93.0,91.0,96.0,95.0,1.9287,1.8287,2993927.0,2095340.0,79.56,34.01,18868373504,NO,67.67,62.92,49.39,63.9,50.98,,2505,0.0,5426479.0,NO,NO,2020-08-28,68037500.0
481,BLTE,170.96,170.35,90690.0,Healthcare,Biotechnology,92.0,82.0,88.0,48.0,8.5618,8.1476,195088.0,269720.0,200.0,68.21,6884925952,NO,168.13,162.51,159.98,163.9,158.31,,1101,0.0,90690.0,NO,NO,2022-05-03,7495900.0
488,DCO,166.25,166.56,543735.0,Industrials,Aerospace & Defense,92.0,3.0,60.0,88.0,6.8411,6.7018,272762.0,238170.0,210.39,84.76,2510338304,NO,172.65,179.79,142.7,180.42,156.48,,13458,0.0,543735.0,NO,NO,2012-06-22,1459500.0
