Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Shell Companies,Financial Services,98,98,98,98,"RFAIU,RFAI"
2,Packaged software,Technology services,96,66,98,95,NIQ
3,Silver,Basic Materials,93,57,89,70,"AYA,AG"
4,Copper,Basic Materials,91,70,65,89,"ERO,HBM,SCCO,TECK,FCX"
5,Electronics & Computer Distribution,Technology,91,86,68,94,"NSIT,AVT,ARW,SNX,CNXN,SCSC,CLMB"
6,Marine Shipping,Industrials,88,88,87,77,"EDRY,ECO,SVRN,HSHP,SHIP,MATX,CMDB,NMM,SBLK,DAC,ZIM,GNK,ASC,GSL,KEX,ESEA,CCEC,CMRE"
7,Oil & Gas Drilling,Energy,88,42,74,30,"HP,NBR,SDRL,VAL,NE,PDS"
8,Oil & Gas Refining & Marketing,Energy,87,83,89,80,"PBF,DK,VLO,DINO,MPC,PARR,CVI,PSX,WKC,SUN,DKL,APC,CAPL"
9,Staffing & Employment Services,Industrials,84,35,87,92,"MAN,HQI,KELYB,KELYA,KFRC,NSP,TNET,RHI,KFY,BBSI"
10,Diagnostics & Research,Healthcare,83,74,87,84,"CDNA,BDSX,PSNL,NEO,GH,ADPT,ILMN,NTRA,CRL,RVTY,FRNM,IQV,CSTL,GRAL,TMO,DGX,MEDP,WGS,WAT,A,LH,RDNT,SHC,PRPO,ICLR,MTD,FLGT,BLLN,DHR,QGEN,VCYT,IDXX"
11,Oil & Gas Integrated,Energy,81,72,82,43,"CVE,EQNR,YPF,EC,PBR,SU,E,XOM,IMO,CVX,TTE,SHEL,BP,NFG,TGS"
12,Financial Conglomerates,Financial Services,78,85,68,78,"VOYA,IX,FRHC,HTH"
13,Banks - Diversified,Financial Services,76,58,65,83,"MUFG,ING,BBVA,SMFG,BNS,BNY,TD,HSBC,BMO,CM,RY,UBS,NTB,JPM,C,BAC,BCS,WFC,FRBT"
14,Healthcare Plans,Healthcare,76,67,59,86,"OSCR,CNC,HUM,ELV,PGNY,MOH,UNH,CVS,CI"
15,Insurance - Reinsurance,Financial Services,75,81,73,65,"HG,RGA,SPNT,RNR,EG,GLRE"
16,Medical Care Facilities,Healthcare,75,57,70,67,"AGL,CMPS,NUTX,PACS,MCTA,AMN,CON,NHC,THC,PARK,ACHC,PNTG,GRDN,MD,DVA,SNDA,CHE,ASTH,EHC,USPH,ADUS,HCSG,UHS,ENSG,HCA,FMS,OPCH,WW"
