Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
9,MGRT,100.08,99.0,6437,Technology,Information Technology Services,98.0,94.0,2.0,98.0,4.8636,4.715,16127.0,23940.0,170.0,2.92,1376099968,NO,93.12,83.63,45.97,85.92,63.21,,270,0.51,6437,NO,NO,2025-12-17,3760600.0
15,FBRX,76.83,76.86,490157,Healthcare,Biotechnology,98.0,98.0,98.0,97.0,0.1986,0.1729,1117580.0,1165070.0,77.2,10.11,1631030912,NO,71.01,43.14,29.63,45.51,33.14,,2347,0.0,490157,NO,NO,2024-11-20,29599400.0
23,ANRO,32.14,32.3,494930,Healthcare,Biotechnology,98.0,92.0,94.0,96.0,1.9345,1.9045,509464.0,420850.0,33.67,3.05,1261241216,NO,28.14,25.79,20.56,26.47,22.65,,635,0.0,494930,NO,NO,2025-10-03,61880600.0
29,TXG,56.09,58.15,2007020,Healthcare,Health Information Services,98.0,95.0,98.0,98.0,3.6879,3.6057,3278814.0,3630970.0,60.69,11.16,7308031488,NO,49.84,41.74,25.37,42.75,28.94,,1740,0.0,2007020,NO,NO,2025-06-27,17909500.0
33,ATEX,91.53,91.49,433732,Communication Services,Telecom Services,98.0,12.0,97.0,98.0,7.8466,7.4748,458393.0,372580.0,113.0,17.58,1794883712,NO,96.23,91.66,48.32,93.1,59.63,,2900,0.0,433732,NO,NO,2020-12-21,3077900.0
34,DELL,490.81,494.51,3574867,Technology,Computer Hardware,98.0,95.0,98.0,98.0,35.8408,30.1279,8706300.0,5964050.0,514.0,110.22,317133160448,NO,436.13,422.14,229.82,421.76,272.4,,2512,0.0,3574867,NO,NO,2016-09-07,147907159.0
48,LINT,125.06,130.28,73882,ETF,ETF,98.0,73.0,1.0,98.0,14.9919,12.4841,168967.0,117110.0,266.71,23.87,0,NO,114.63,157.74,,158.18,110.77,,184,0.0,73882,NO,NO,2026-01-23,456000.0
65,LRCU,58.6,61.24,72453,ETF,ETF,98.0,5.0,48.0,92.0,7.2684,5.3775,130009.0,83910.0,113.66,7.68,0,NO,51.95,67.61,43.41,67.03,51.45,,248,0.0,72453,NO,NO,2026-07-30,400400.0
71,EDRY,36.57,38.64,81722,Industrials,Marine Shipping,98.0,98.0,97.0,98.0,2.4821,2.3043,64256.0,115670.0,40.0,10.18,105707304,NO,28.44,24.94,18.71,25.47,21.36,,2059,0.0,81722,NO,NO,2020-11-12,15683900.0
72,PLSE,44.54,44.92,398573,Healthcare,Medical Instruments & Supplies,98.0,98.0,98.0,96.0,3.1898,3.1744,369522.0,427520.0,46.97,12.56,3176709120,NO,36.16,30.33,21.32,31.48,24.63,,2572,0.0,398573,NO,NO,2022-09-26,4339700.0
94,FRD,45.85,44.21,67802,Basic Materials,Steel,97.0,96.0,98.0,97.0,3.0239,2.7982,83761.0,111230.0,46.69,16.46,330706464,NO,37.65,34.6,23.53,36.71,25.32,,11698,0.0,67802,NO,NO,2005-02-22,876000.0
99,INTC,102.5,104.56,94307788,Technology,Semiconductors,97.0,74.0,8.0,97.0,6.8493,5.79,122727264.0,111447140.0,142.35,22.78,541825761280,NO,96.82,109.4,70.14,109.88,82.81,,11698,0.0,94307788,YES,NO,1993-04-19,567708800.0
107,ZETX,37.03,38.69,9524,ETF,ETF,97.0,98.0,98.0,,3.6571,3.1053,57640.0,60200.0,39.23,11.82,0,NO,26.56,23.44,,22.46,,,130,0.0,9524,NO,NO,2026-06-18,688600.0
110,APGE,134.55,134.45,1479779,Healthcare,Biotechnology,97.0,33.0,97.0,96.0,0.2332,0.2218,2722467.0,1375210.0,134.88,35.39,10183785472,NO,134.34,123.51,86.93,124.96,92.86,,775,0.0,1479779,NO,NO,2026-06-22,61663500.0
117,CLMT,47.72,48.79,758404,Basic Materials,Specialty Chemicals,97.0,91.0,96.0,96.0,2.3079,2.2243,1049837.0,1509300.0,49.17,12.94,4194503680,NO,43.51,39.11,29.38,39.39,33.3,,5170,0.0,758404,NO,NO,2016-04-18,11492600.0
122,PBF,71.85,74.36,2517469,Energy,Oil & Gas Refining & Marketing,97.0,92.0,98.0,97.0,4.7029,4.3786,2936267.0,3414710.0,74.74,22.13,8516872192,NO,66.02,54.39,41.59,55.35,45.37,,3437,0.0,2517469,NO,NO,2022-11-30,33081200.0
133,FORM,131.6,131.67,819744,Technology,Semiconductor Equipment & Materials,97.0,89.0,43.0,90.0,10.329,7.9411,1694170.0,1293580.0,160.27,27.0,10280688640,NO,111.62,122.64,97.45,122.46,113.83,,5830,0.0,819744,NO,NO,2018-03-09,14323200.0
136,ATRO,93.45,92.61,589182,Industrials,Aerospace & Defense,97.0,97.0,95.0,93.0,5.0757,4.5529,741400.0,774970.0,94.46,26.23,4611608576,NO,74.58,74.7,59.04,76.26,65.4,,11698,0.04,589182,NO,NO,2025-09-10,7185830.0
