Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
370,NRGU,39.61,66945.0,ETF,ETF,96.0,89.0,93.0,97.0,3.1914,2.6174,227239.0,122460.0,53.08,14.12,,,No,39.56,25.8,39.34,28.52
371,TSMX,78.54,497713.0,ETF,ETF,96.0,87.0,78.0,94.0,5.8639,5.143,1004234.0,1019840.0,85.93,23.4,,,No,69.0,55.46,69.82,60.36
375,BTSG,58.5,1447457.0,Healthcare,Health Information Services,96.0,95.0,94.0,95.0,2.0083,1.9511,3030142.0,2349670.0,59.65,19.01,,11344226304.0,No,48.13,37.07,49.12,41.42
390,DRAM,52.82,20843736.0,ETF,ETF,96.0,98.0,,,3.7286,2.9357,21248850.0,40611830.0,56.38,26.14,,,No,,,,
396,TSMG,37.94,56368.0,ETF,ETF,96.0,87.0,80.0,93.0,2.7884,2.4216,115329.0,108710.0,41.53,11.7,,,No,33.33,27.29,33.72,29.55
423,ENS,232.24,520800.0,Industrials,Electrical Equipment & Parts,95.0,90.0,93.0,94.0,10.8164,9.1421,373873.0,535420.0,244.3,80.82,,8480887808.0,No,198.63,152.84,202.48,171.07
434,XMTR,89.21,415449.0,Industrials,Industrial Distribution,95.0,99.0,96.0,91.0,6.559,5.3895,909703.0,939760.0,93.13,29.6,,4692338688.0,No,54.28,54.69,56.57,56.73
435,OSCX,70.31,32655.0,ETF,ETF,95.0,99.0,99.0,95.0,8.1085,7.0468,10765.0,11220.0,129.04,17.62,,,No,42.93,,43.29,42.53
436,PARR,58.83,685769.0,Energy,Oil & Gas Refining & Marketing,95.0,11.0,94.0,87.0,4.2136,3.8407,1506593.0,1270630.0,70.39,20.74,,2949987840.0,No,61.8,44.24,62.31,48.4
441,CDNL,48.85,417702.0,Industrials,Engineering & Construction,95.0,48.0,94.0,,4.7509,4.6699,442570.0,580770.0,63.18,21.98,,747062272.0,No,45.77,,46.68,
459,OILU,47.29,230464.0,ETF,ETF,95.0,81.0,88.0,96.0,3.1264,2.5174,280742.0,170160.0,61.42,18.91,,,No,47.3,31.82,47.09,35.46
478,NVT,164.66,1472098.0,Industrials,Electrical Equipment & Parts,95.0,92.0,94.0,92.0,7.0832,6.395,2295178.0,1849390.0,175.0,63.6,,26628888576.0,No,139.82,112.77,142.12,120.01
479,GH,118.95,2819648.0,Healthcare,Diagnostics & Research,95.0,97.0,90.0,76.0,6.235,5.9671,2061847.0,2426140.0,121.01,37.73,,15772761088.0,No,91.17,87.7,91.87,98.55
512,IMVT,34.15,1685458.0,Healthcare,Biotechnology,94.0,93.0,90.0,91.0,2.1927,1.8866,1758662.0,3459020.0,36.28,13.79,,7011299840.0,No,26.93,23.14,27.15,26.02
516,UGA,115.24,48862.0,ETF,ETF,94.0,72.0,96.0,95.0,4.1457,3.1379,86173.0,35160.0,125.47,57.63,,,No,108.2,76.76,109.29,82.37
529,EMEQ,63.46,84342.0,ETF,ETF,94.0,94.0,91.0,94.0,2.5619,1.6321,207770.0,164230.0,66.81,27.16,,,No,53.61,43.26,53.95,46.77
531,HP,39.88,983220.0,Energy,Oil & Gas Drilling,94.0,81.0,82.0,91.0,1.8271,1.6179,1284022.0,1055100.0,41.82,15.03,,3985246464.0,No,37.29,29.65,37.17,33.02
539,TWLO,187.88,1322260.0,Technology,Software - Infrastructure,94.0,97.0,97.0,93.0,8.1764,7.9305,2387760.0,2699830.0,203.71,91.84,,28515272704.0,No,151.49,126.66,154.78,136.02
554,REX,48.77,109267.0,Basic Materials,Chemicals,94.0,76.0,94.0,92.0,1.7986,1.7264,204047.0,147930.0,53.36,19.44,,1606372480.0,No,45.76,35.83,46.43,38.17
565,TIGO,85.84,1335386.0,Communication Services,Telecom Services,94.0,60.0,91.0,93.0,3.5776,3.3855,1422918.0,1458770.0,86.93,35.48,,14381756416.0,No,79.96,60.22,80.53,65.58
576,INDV,37.53,1061751.0,Healthcare,Drug Manufacturers - Specialty & Generic,94.0,91.0,83.0,69.0,1.1489,1.1475,2648601.0,1771750.0,41.0,11.49,,4436217856.0,No,33.69,30.8,33.67,33.58
579,CMTV,40.11,11435.0,Financial Services,Banks - Regional,94.0,46.0,91.0,94.0,1.7236,1.6943,34531.0,17380.0,42.92,17.52,,224265168.0,No,37.86,28.52,38.11,31.05
581,ASTH,37.85,375998.0,Healthcare,Medical Care Facilities,94.0,92.0,98.0,95.0,1.7436,1.7436,496732.0,444640.0,39.93,18.08,,1876732160.0,No,31.13,27.5,31.66,26.5
591,EDC,83.29,74226.0,ETF,ETF,94.0,92.0,77.0,94.0,5.6814,3.7021,189972.0,125600.0,93.45,32.13,,,No,71.36,59.8,71.87,64.41
606,NE,52.0,843853.0,Energy,Oil & Gas Drilling,94.0,82.0,84.0,95.0,1.7007,1.6743,1645237.0,1260560.0,54.98,23.45,,8296389632.0,No,49.69,36.63,49.72,39.76
653,KEN,85.72,11603.0,Utilities,Utilities - Independent Power Producers,93.0,79.0,57.0,91.0,3.7657,2.8393,25206.0,19230.0,95.93,33.99,,4466731520.0,No,85.17,65.73,85.85,73.64
724,HLIO,79.12,257728.0,Industrials,Specialty Industrial Machinery,92.0,92.0,73.0,92.0,3.3321,2.8864,390575.0,515340.0,80.0,28.79,,2614627840.0,No,69.13,60.86,69.39,63.92
728,ERX,95.54,265363.0,ETF,ETF,92.0,85.0,83.0,94.0,4.2921,3.505,522059.0,300040.0,110.78,46.67,,,No,93.23,69.4,92.92,75.47
732,DIG,61.59,17082.0,ETF,ETF,92.0,84.0,83.0,94.0,2.62,2.1164,86665.0,47950.0,71.52,30.26,,,No,60.27,44.87,60.02,48.76
738,GUSH,38.48,566059.0,ETF,ETF,92.0,56.0,91.0,93.0,2.2913,1.8902,1651549.0,931610.0,48.66,20.36,,,No,39.57,28.55,39.47,30.69
745,TEXU,42.5,1863.0,ETF,ETF,92.0,80.0,89.0,95.0,1.5018,1.0963,8052.0,3300.0,47.18,22.49,,,No,40.94,,40.88,32.29
759,FSTR,38.11,65973.0,Industrials,Railroads,92.0,96.0,90.0,90.0,1.9243,1.8164,93470.0,105000.0,42.53,18.55,,398580288.0,No,32.39,28.78,32.59,29.88
777,GRC,72.66,79237.0,Industrials,Specialty Industrial Machinery,92.0,22.0,81.0,94.0,2.5207,2.4029,169326.0,116130.0,79.54,34.96,,1918968448.0,No,69.02,54.41,69.59,58.55
781,JBHT,258.77,839399.0,Industrials,Integrated Freight & Logistics,92.0,61.0,85.0,93.0,8.3071,7.8729,968603.0,1136680.0,264.98,130.12,,24401803264.0,No,231.95,191.32,235.62,210.89
789,AGQ,114.81,2381363.0,ETF,ETF,92.0,20.0,2.0,85.0,12.0614,7.0121,4394196.0,3765960.0,431.47,39.7,,,No,120.59,121.86,117.51,139.7
794,VLO,246.96,2490211.0,Energy,Oil & Gas Refining & Marketing,92.0,80.0,90.0,88.0,9.2786,8.3429,3796642.0,3019270.0,263.75,125.1,,73330515968.0,No,242.34,191.08,242.22,204.49
807,VIST,75.41,643751.0,Energy,Oil & Gas E&P,92.0,84.0,92.0,91.0,3.4353,3.156,1746549.0,1317850.0,81.44,31.63,,8403871744.0,No,70.34,52.55,70.44,58.43
812,TSM,404.52,7085377.0,Technology,Semiconductors,91.0,80.0,75.0,90.0,15.2636,13.4079,13778993.0,12886420.0,421.97,190.56,,2098032410624.0,No,373.11,317.84,375.68,338.74
813,SM,33.77,3026891.0,Energy,Oil & Gas E&P,91.0,92.0,95.0,95.0,1.5364,1.3921,5801170.0,4264060.0,35.88,17.45,,8096313856.0,No,30.0,24.13,30.28,23.68
833,UNFI,49.31,272483.0,Consumer Defensive,Food Distribution,91.0,71.0,91.0,89.0,1.7393,1.6979,708034.0,530880.0,53.18,20.78,,3004547840.0,No,47.05,38.03,47.63,40.22
835,MSGE,69.64,140260.0,Communication Services,Entertainment,91.0,90.0,82.0,90.0,2.7825,2.7496,371404.0,478030.0,70.81,35.31,,3294336256.0,No,62.38,53.18,62.99,57.79
838,XOMX,45.54,11314.0,ETF,ETF,91.0,78.0,50.0,93.0,2.5659,2.1489,50139.0,37510.0,60.28,22.13,,,No,46.62,34.79,46.14,38.35
847,TS,61.61,1306771.0,Energy,Oil & Gas Equipment & Services,91.0,25.0,84.0,92.0,1.6793,1.1721,2042162.0,1760300.0,64.33,32.44,,31101952000.0,No,59.82,45.42,60.09,49.22
857,SIVR,71.82,1026984.0,ETF,ETF,91.0,41.0,9.0,91.0,3.4543,2.0279,2426854.0,2054820.0,115.26,31.24,,,No,72.3,62.1,71.54,69.66
858,PTGX,99.19,393915.0,Healthcare,Biotechnology,91.0,19.0,83.0,72.0,4.5698,4.4112,749954.0,483160.0,107.84,45.28,,6379045376.0,No,101.25,83.24,100.55,90.77
860,CASY,825.02,487226.0,Consumer Cyclical,Specialty Retail,91.0,75.0,89.0,91.0,22.7186,21.7943,609445.0,459780.0,901.0,433.16,,30580961280.0,No,773.98,623.31,778.29,658.61
861,SLV,68.36,14208718.0,ETF,ETF,91.0,41.0,9.0,91.0,3.3014,1.9557,35201211.0,27315720.0,109.83,29.78,,,No,68.82,59.14,68.1,66.34
889,FTHF,46.14,2637.0,ETF,ETF,91.0,88.0,82.0,91.0,1.3664,0.7005,17870.0,12250.0,48.28,24.7,,,No,41.71,35.02,41.84,37.36
894,APEI,51.5,136404.0,Consumer Defensive,Education & Training Services,91.0,11.0,87.0,90.0,2.5293,2.4907,349763.0,314180.0,61.59,25.8,,944689664.0,No,56.5,42.14,56.28,45.42
933,IDR,36.27,328486.0,Basic Materials,Gold,90.0,5.0,19.0,49.0,4.1794,3.7461,283985.0,325540.0,54.7,12.4,,573423616.0,No,38.34,37.0,38.01,39.12
936,SCCO,179.67,867272.0,Basic Materials,Copper,90.0,37.0,11.0,91.0,8.7596,7.0012,1618169.0,1406662.0,221.67,85.61,,149903294464.0,No,175.66,150.61,175.88,166.49
937,PBF,40.21,2081503.0,Energy,Oil & Gas Refining & Marketing,90.0,24.0,86.0,51.0,2.5943,2.2986,3715600.0,2425360.0,52.18,17.53,,4757182976.0,No,43.4,34.59,43.07,37.03
940,REPX,38.6,183387.0,Energy,Oil & Gas E&P,90.0,83.0,94.0,92.0,1.99,1.8829,464036.0,452450.0,41.53,24.08,,837463552.0,No,36.18,29.61,36.22,30.5
956,TBN,35.01,171391.0,Energy,Oil & Gas E&P,90.0,21.0,81.0,90.0,1.6229,1.6194,191927.0,234730.0,52.21,17.29,,991416640.0,No,36.32,28.2,36.93,30.32
984,AIA,134.21,183100.0,ETF,ETF,90.0,90.0,86.0,90.0,3.8736,2.6057,500304.0,722050.0,138.84,74.14,,,No,119.84,103.9,120.32,108.94
1000,COPX,83.35,1853913.0,ETF,ETF,90.0,53.0,15.0,89.0,3.6293,2.5071,4485824.0,5567950.0,99.99,40.55,,,No,80.43,70.72,80.21,76.89
1011,DARP,58.06,5132.0,ETF,ETF,89.0,88.0,85.0,87.0,1.2644,0.9325,15132.0,10260.0,59.69,31.64,,,No,52.6,46.36,52.85,48.78
1017,FRDM,67.52,268725.0,ETF,ETF,89.0,87.0,79.0,90.0,1.9297,1.4201,403973.0,370120.0,69.66,37.63,,,No,61.06,52.61,61.39,56.07
1018,MUR,38.0,1010935.0,Energy,Oil & Gas E&P,89.0,18.0,84.0,82.0,1.62,1.4871,2380440.0,1558900.0,43.34,20.75,,5447283712.0,No,39.27,32.04,39.29,34.55
1035,IMO,133.19,343355.0,Energy,Oil & Gas Integrated,89.0,78.0,81.0,87.0,3.6436,3.3071,687221.0,440860.0,139.44,70.87,,66227126272.0,No,128.88,104.19,128.68,110.21
1039,RIO,104.23,2088432.0,Basic Materials,Other Industrial Metals & Mining,89.0,79.0,69.0,92.0,3.2057,2.1086,2829132.0,2445850.0,112.58,55.64,,169504194560.0,No,97.43,81.42,97.61,87.81
1096,CNQ,48.61,5414689.0,Energy,Oil & Gas E&P,89.0,83.0,84.0,90.0,1.2336,1.0471,11366204.0,6546380.0,51.34,29.3,,101386362880.0,No,47.21,37.45,46.83,40.0
1099,MIRM,98.62,453054.0,Healthcare,Biotechnology,89.0,84.0,17.0,89.0,6.2491,6.0188,1018195.0,1467330.0,114.99,43.3,,6013968896.0,No,96.57,83.53,96.03,87.94
1100,COPP,39.57,100067.0,ETF,ETF,89.0,59.0,18.0,88.0,1.7413,1.2417,196862.0,167830.0,47.46,20.74,,,No,37.9,33.66,37.8,36.32
1115,XPO,202.92,1136262.0,Industrials,Trucking,88.0,9.0,47.0,93.0,8.0893,7.7136,1416729.0,1305700.0,231.46,110.78,,23824834560.0,No,204.78,161.9,205.98,174.85
1125,ILMN,144.41,906015.0,Healthcare,Diagnostics & Research,88.0,92.0,87.0,77.0,5.35,5.3371,1616185.0,1749630.0,155.53,78.79,,21849233408.0,No,131.09,121.09,131.73,130.56
1135,ICOP,52.14,106813.0,ETF,ETF,88.0,52.0,20.0,89.0,1.96,1.3179,172659.0,154750.0,60.08,27.52,,,No,50.06,44.0,50.04,47.45
1143,EMDM,41.01,5085.0,ETF,ETF,88.0,81.0,72.0,88.0,0.9232,0.5087,9847.0,8590.0,42.38,23.4,,,No,38.28,32.89,38.35,34.93
1149,MUSA,542.74,238405.0,Consumer Cyclical,Specialty Retail,88.0,60.0,93.0,90.0,21.1907,21.1907,355063.0,290910.0,609.82,345.23,,10024778752.0,No,522.64,426.35,527.67,444.02
1153,SLVP,34.96,305851.0,ETF,ETF,88.0,14.0,6.0,84.0,2.0021,1.5871,474526.0,500340.0,50.15,15.14,,,No,36.54,32.89,36.31,36.12
1163,ORA,133.46,625397.0,Utilities,Utilities - Renewable,88.0,93.0,85.0,79.0,4.7229,3.9707,983208.0,1232250.0,138.52,71.63,,8201591808.0,No,116.05,109.7,117.3,114.94
1175,DVXE,39.33,324.0,ETF,ETF,88.0,75.0,81.0,91.0,0.7715,0.4459,4175.0,580.0,46.13,24.23,,,No,38.94,31.06,38.91,33.04
1180,PIT,75.2,32993.0,ETF,ETF,88.0,58.0,90.0,86.0,1.3564,1.1439,35916.0,48150.0,78.42,48.39,,,No,73.36,60.51,73.51,63.21
1182,CPRX,31.26,1993234.0,Healthcare,Biotechnology,88.0,91.0,91.0,89.0,0.3371,0.2964,2037327.0,2992550.0,32.56,19.05,,3825629952.0,No,27.0,23.44,27.18,24.65
1186,MNPR,63.12,92185.0,Healthcare,Biotechnology,88.0,93.0,82.0,8.0,5.6604,5.6511,184781.0,234110.0,105.0,28.4,,422844800.0,No,57.17,64.08,56.92,65.34
1209,DAC,130.85,94194.0,Industrials,Marine Shipping,88.0,89.0,88.0,89.0,4.295,4.2,87627.0,100990.0,135.21,82.88,,2381931264.0,No,120.21,102.55,120.35,106.79
1228,FNGO,133.36,4244.0,,,87.0,92.0,94.0,55.0,3.8597,2.7146,10129.0,6630.0,140.87,79.06,,,No,111.66,115.94,112.62,113.25
1232,PSMT,164.65,131957.0,Consumer Defensive,Discount Stores,87.0,57.0,74.0,90.0,4.2643,4.1486,238055.0,212610.0,166.24,99.98,,5087006208.0,No,155.15,134.28,156.1,141.78
1240,VIRT,52.47,482435.0,Financial Services,Capital Markets,87.0,87.0,92.0,92.0,1.6419,1.6007,1267857.0,1257960.0,56.48,31.55,,11290394624.0,No,48.06,39.58,48.45,40.55
1243,MLI,133.39,239812.0,Industrials,Metal Fabrication,87.0,25.0,81.0,82.0,3.53,3.1271,708460.0,562100.0,141.51,72.16,,14749014016.0,No,124.61,113.26,124.99,119.64
1258,ALNT,63.37,124439.0,Technology,Electronic Components,87.0,6.0,24.0,82.0,4.225,3.7036,203540.0,248620.0,80.39,29.9,,1077068928.0,No,66.9,57.21,67.29,61.75
1272,GEME,42.42,74720.0,ETF,ETF,87.0,88.0,81.0,86.0,1.0415,0.8525,76293.0,78420.0,43.99,26.03,,,No,38.38,34.41,38.48,35.83
1275,COPJ,41.96,46145.0,ETF,ETF,87.0,32.0,15.0,77.0,1.8249,1.4494,135926.0,118330.0,53.95,21.8,,,No,41.03,38.15,40.87,41.08
1276,YPF,47.99,1083708.0,Energy,Oil & Gas Integrated,87.0,89.0,91.0,81.0,1.7771,1.6607,2518144.0,2195060.0,49.0,22.82,,20248721408.0,No,43.42,35.9,43.62,38.93
1287,PSX,177.69,1538977.0,Energy,Oil & Gas Refining & Marketing,87.0,89.0,84.0,86.0,5.8136,5.2471,3180663.0,2497140.0,190.61,111.19,,71242145792.0,No,172.19,146.88,172.01,153.57
1293,DY,411.2,442677.0,Industrials,Engineering & Construction,87.0,33.0,30.0,83.0,20.3493,19.1186,433760.0,370570.0,464.82,223.19,,12343648256.0,No,392.55,341.53,394.01,368.49
1337,MGNR,53.24,45494.0,ETF,ETF,86.0,30.0,46.0,85.0,1.0671,0.788,109467.0,92370.0,55.44,30.91,,,No,52.45,45.63,52.43,48.5
1348,EPU,82.6,19516.0,ETF,ETF,86.0,56.0,15.0,87.0,2.19,1.6443,95813.0,57990.0,95.28,46.05,,,No,81.28,72.21,80.95,77.73
1352,MCY,101.03,130559.0,Financial Services,Insurance - Property & Casualty,86.0,70.0,88.0,69.0,3.4336,3.2986,239367.0,236560.0,103.86,59.62,,5595913216.0,No,94.2,87.58,94.11,91.22
1363,OMCL,44.41,290232.0,Healthcare,Health Information Services,86.0,95.0,81.0,84.0,1.4393,1.4264,574886.0,498370.0,55.0,26.85,,2019718272.0,No,38.38,37.92,38.42,40.48
1369,NEM,107.64,5004450.0,Basic Materials,Gold,86.0,20.0,11.0,80.0,4.605,3.645,9259319.0,7034160.0,134.88,51.8,,114911379456.0,No,110.85,99.41,111.19,107.11
1372,OPPJ,58.21,478165.0,ETF,ETF,86.0,82.0,59.0,87.0,1.1029,0.8471,100403.0,117920.0,61.3,34.19,,,No,56.37,48.63,56.37,51.64
1386,FCX,61.99,7837990.0,Basic Materials,Copper,86.0,50.0,19.0,92.0,2.85,2.3621,16872162.0,13152060.0,70.97,35.15,,89114337280.0,No,61.26,52.15,61.2,55.69
1394,ASA,59.54,98827.0,Financial Services,Asset Management,86.0,9.0,6.0,81.0,3.2014,2.755,71618.0,100860.0,83.2,30.35,,1118634880.0,No,64.25,56.38,63.76,61.98
1398,HSBH,103.39,372.0,ETF,ETF,86.0,69.0,73.0,85.0,1.8689,0.9383,6390.0,1660.0,104.11,63.49,,,No,98.01,86.41,98.37,91.42
1405,ADM,77.52,2329169.0,Consumer Defensive,Farm Products,86.0,89.0,83.0,86.0,2.5671,2.5214,4011131.0,3621570.0,83.1,46.81,,37361266688.0,No,73.32,65.04,72.88,66.42
1409,MBIN,45.99,78680.0,Financial Services,Banks - Regional,86.0,11.0,68.0,91.0,1.3061,1.3014,190701.0,117890.0,50.26,28.75,,2112569472.0,No,45.55,37.7,45.63,39.87
1418,B,40.68,8833728.0,Basic Materials,Gold,85.0,54.0,8.0,53.0,1.9807,1.5807,13359831.0,13981480.0,54.69,18.58,,68323622912.0,No,41.09,39.12,40.85,42.72
1421,PXI,60.23,13353.0,ETF,ETF,85.0,73.0,83.0,84.0,1.1629,0.8629,20886.0,8490.0,62.36,40.64,,,No,58.83,50.31,58.83,52.45
1428,RSPG,108.0,85788.0,ETF,ETF,85.0,74.0,77.0,87.0,2.395,1.9043,167396.0,81170.0,114.01,71.27,,,No,105.64,88.58,105.64,93.24
1447,CCJ,104.75,2515422.0,Energy,Uranium,85.0,5.0,12.0,78.0,5.8436,5.345,3309732.0,3142650.0,135.24,57.63,,45622079488.0,No,113.44,100.11,112.65,106.44
1459,AVXC,80.77,17164.0,ETF,ETF,85.0,84.0,76.0,85.0,1.8165,1.0515,42291.0,29040.0,82.77,53.0,,,No,74.24,66.34,74.64,69.14
1461,BEN,31.02,2034989.0,Financial Services,Asset Management,85.0,92.0,83.0,90.0,0.7914,0.7529,5180703.0,3722890.0,32.44,21.06,,16119144448.0,No,27.22,25.16,27.26,25.51
1484,MEMX,46.95,655.0,ETF,ETF,85.0,84.0,72.0,85.0,1.0133,0.3226,3508.0,1190.0,48.27,30.28,,,No,43.42,38.9,43.62,40.59
1487,OXY,58.81,6390743.0,Energy,Oil & Gas E&P,85.0,59.0,81.0,90.0,1.9543,1.5686,16929083.0,11612600.0,67.45,38.8,,58494468096.0,No,58.89,48.16,58.8,49.55
1488,XOP,171.95,2497853.0,ETF,ETF,85.0,56.0,84.0,85.0,5.1386,4.2407,5116560.0,3457660.0,190.36,118.77,,,No,172.84,143.67,172.71,149.81
1504,OPY,93.86,42432.0,Financial Services,Capital Markets,85.0,4.0,74.0,90.0,3.1086,3.0486,65509.0,60800.0,118.77,61.26,,1005053376.0,No,97.95,80.73,97.52,83.82
1505,DVN,47.22,8991636.0,Energy,Oil & Gas E&P,85.0,24.0,73.0,87.0,1.7386,1.4471,15749647.0,13945910.0,52.71,30.24,,54444187648.0,No,48.26,39.7,48.31,42.0
1536,USCI,99.55,8487.0,ETF,ETF,84.0,55.0,87.0,83.0,1.2686,0.9407,24752.0,16450.0,102.93,69.3,,,No,97.27,83.84,97.47,86.59
1555,FENY,33.06,1546093.0,ETF,ETF,84.0,72.0,73.0,86.0,0.7357,0.6029,3479686.0,1591730.0,35.26,22.31,,,No,32.58,27.57,32.52,28.89
1558,VDE,168.02,567252.0,ETF,ETF,84.0,71.0,73.0,86.0,3.7464,3.0679,1154262.0,621070.0,179.34,113.23,,,No,165.73,140.28,165.47,146.96
1561,FNGG,234.04,6996.0,ETF,ETF,84.0,92.0,94.0,26.0,7.3053,6.2151,9026.0,7590.0,273.04,139.12,,,No,196.09,213.72,197.67,203.95
1597,FTXN,37.44,74396.0,ETF,ETF,84.0,71.0,77.0,86.0,0.8762,0.6758,711359.0,137540.0,40.13,25.97,,,No,36.93,31.22,36.88,32.54
1598,XLE,59.49,41720318.0,ETF,ETF,84.0,75.0,72.0,86.0,1.37,1.13,53577727.0,37113270.0,63.46,40.44,,,No,58.43,49.68,58.34,52.03
1599,EMCS,43.94,855.0,ETF,ETF,84.0,85.0,73.0,83.0,0.9455,0.3506,2591.0,850.0,45.57,29.07,,,No,40.68,36.98,40.8,38.32
1607,UMMA,36.57,23275.0,ETF,ETF,84.0,86.0,72.0,86.0,0.8161,0.5891,48644.0,41380.0,36.88,25.27,,,No,33.37,30.38,33.5,31.59
1614,PXE,37.41,22144.0,ETF,ETF,84.0,61.0,84.0,83.0,0.9443,0.7429,70314.0,39430.0,40.74,26.78,,,No,37.35,31.56,37.33,32.73
1616,IYE,62.98,2368063.0,ETF,ETF,84.0,74.0,73.0,86.0,1.3864,1.1321,1766173.0,1093120.0,67.07,43.03,,,No,61.88,52.69,61.8,55.12
1636,MAR,369.15,820086.0,Consumer Cyclical,Lodging,83.0,44.0,72.0,85.0,8.5093,8.3857,1466124.0,1320990.0,380.0,253.56,,97340653568.0,No,348.35,308.24,349.89,325.7
1641,AGEM,47.33,6837.0,ETF,ETF,83.0,82.0,69.0,84.0,1.1035,0.7214,21337.0,6270.0,49.52,29.19,,,No,44.27,40.14,44.34,41.57
1648,IEO,119.14,41448.0,ETF,ETF,83.0,62.0,81.0,84.0,3.075,2.4543,147644.0,73580.0,130.5,84.22,,,No,119.18,100.51,118.94,104.63
1688,PBOG,33.66,38481.0,ETF,ETF,83.0,60.0,78.0,,0.6552,0.4696,249939.0,46160.0,36.36,24.37,,,No,33.66,,33.58,
1717,REMG,35.92,8158.0,ETF,ETF,82.0,81.0,69.0,81.0,0.7992,0.5137,8572.0,10390.0,37.13,24.02,,,No,33.53,30.69,33.63,31.74
1718,EMOP,50.48,50940.0,ETF,ETF,82.0,77.0,69.0,83.0,1.0696,0.5691,215408.0,101300.0,52.37,34.91,,,No,47.53,42.72,47.64,44.37
1727,DRLL,37.36,6426.0,ETF,ETF,82.0,68.0,73.0,84.0,0.8399,0.6324,30445.0,12660.0,41.02,25.93,,,No,37.33,31.76,37.2,33.14
