IndustryRank,Ticker,Price,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,Gap (%),IPO,HVE
1,MF,16.1,Communication Services,Advertising Agencies,97.0,98.0,98.0,0.0,3.4257,3.248,0.0,NO,NO
2,QNST,18.85,Communication Services,Advertising Agencies,94.0,94.0,97.0,95.0,0.73,0.7214,0.0,NO,NO
3,ZD,54.93,Communication Services,Advertising Agencies,94.0,75.0,90.0,97.0,1.2525,1.1996,0.0,NO,NO
4,MGNI,22.76,Communication Services,Advertising Agencies,93.0,93.0,97.0,95.0,0.7514,0.7293,0.0,NO,NO
5,ADV,33.03,Communication Services,Advertising Agencies,87.0,1.0,8.0,97.0,1.8316,1.7766,0.0,NO,NO
1,SIF,21.28,Industrials,Aerospace & Defense,97.0,1.0,76.0,93.0,1.3871,1.3736,0.0,NO,NO
2,DCO,170.65,Industrials,Aerospace & Defense,94.0,10.0,86.0,89.0,7.3169,6.6204,0.0,NO,NO
3,AIR,124.83,Industrials,Aerospace & Defense,90.0,4.0,86.0,50.0,6.1143,5.3479,0.0,NO,NO
4,ARXS,51.25,Industrials,Aerospace & Defense,89.0,11.0,90.0,,2.3564,2.32,0.0,NO,NO
5,NPK,149.52,Industrials,Aerospace & Defense,89.0,94.0,87.0,66.0,5.5132,5.4711,0.0,NO,NO
1,NTR,77.85,Basic Materials,Agricultural Inputs,83.0,89.0,84.0,45.0,1.9869,1.6633,0.62,NO,NO
2,CTVA,87.44,Basic Materials,Agricultural Inputs,81.0,88.0,86.0,65.0,2.1957,1.9485,1.02,NO,NO
3,MOS,25.0,Basic Materials,Agricultural Inputs,14.0,89.0,75.0,11.0,1.0695,1.0031,0.0,NO,NO
1,DAL,76.04,Industrials,Airlines,67.0,3.0,15.0,83.0,2.3929,2.0014,0.0,NO,NO
2,CPA,124.75,Industrials,Airlines,16.0,4.0,10.0,17.0,3.2257,2.7821,0.0,NO,NO
3,LUV,37.62,Industrials,Airlines,13.0,2.0,9.0,5.0,1.1336,1.05,0.0,NO,NO
4,ALGT,72.3,Industrials,Airlines,8.0,0.0,5.0,3.0,3.9536,3.4936,0.0,NO,NO
5,RJET,17.11,Industrials,Airlines,7.0,1.0,15.0,5.0,0.7921,0.7679,0.0,NO,NO
1,OMAB,97.46,Industrials,Airports & Air Services,10.0,6.0,26.0,6.0,2.6493,2.4471,0.0,NO,NO
1,KALU,162.77,Basic Materials,Aluminum,92.0,67.0,10.0,85.0,8.7954,8.2375,0.0,NO,NO
2,CSTM,27.01,Basic Materials,Aluminum,85.0,18.0,4.0,47.0,1.1071,1.045,0.0,NO,NO
3,AA,51.31,Basic Materials,Aluminum,26.0,89.0,1.0,5.0,2.4257,2.2356,0.0,NO,NO
1,GIII,32.3,Consumer Cyclical,Apparel Manufacturing,55.0,4.0,44.0,54.0,0.8386,0.78,0.0,NO,NO
2,KTB,75.37,Consumer Cyclical,Apparel Manufacturing,48.0,4.0,69.0,79.0,3.4268,3.0118,0.0,NO,NO
3,RL,341.05,Consumer Cyclical,Apparel Manufacturing,22.0,5.0,14.0,22.0,10.2121,9.7196,0.0,NO,NO
4,OXM,37.96,Consumer Cyclical,Apparel Manufacturing,8.0,36.0,7.0,27.0,1.3193,1.2457,0.0,NO,NO
5,GIL,50.33,Consumer Cyclical,Apparel Manufacturing,5.0,6.0,7.0,3.0,1.4936,1.3343,0.0,NO,NO
1,VSXY,83.68,Consumer Cyclical,Apparel Retail,97.0,12.0,97.0,92.0,3.9859,3.6281,0.0,NO,NO
2,ANF,141.63,Consumer Cyclical,Apparel Retail,96.0,97.0,98.0,93.0,8.3229,6.6729,0.0,NO,NO
3,CTRN,66.84,Consumer Cyclical,Apparel Retail,95.0,63.0,97.0,93.0,3.4975,3.2532,0.0,NO,NO
4,JILL,19.18,Consumer Cyclical,Apparel Retail,90.0,82.0,97.0,78.0,0.8988,0.8884,0.0,NO,NO
5,ROST,228.98,Consumer Cyclical,Apparel Retail,84.0,6.0,61.0,76.0,6.9687,6.358,0.0,NO,NO
1,MAAS,16.27,Financial Services,Asset Management,98.0,7.0,97.0,98.0,1.4614,1.4509,0.0,NO,NO
2,VCTR,113.27,Financial Services,Asset Management,95.0,91.0,95.0,95.0,3.762,3.6652,0.0,NO,NO
3,AAMI,91.13,Financial Services,Asset Management,95.0,75.0,93.0,95.0,2.5116,2.2748,0.0,NO,NO
4,TWN,103.51,Financial Services,Asset Management,95.0,95.0,59.0,95.0,2.89,2.4671,1.42,NO,NO
5,STT,187.76,Financial Services,Asset Management,93.0,64.0,89.0,93.0,4.0479,3.8643,0.0,NO,NO
1,KMX,60.86,Consumer Cyclical,Auto & Truck Dealerships,92.0,82.0,95.0,93.0,1.8829,1.8536,0.0,NO,NO
2,LAD,369.4,Consumer Cyclical,Auto & Truck Dealerships,86.0,14.0,94.0,91.0,10.115,9.6993,0.0,NO,NO
3,RUSHB,48.9,Consumer Cyclical,Auto & Truck Dealerships,86.0,14.0,87.0,78.0,1.5724,1.5491,0.0,NO,NO
4,RUSHA,48.33,Consumer Cyclical,Auto & Truck Dealerships,82.0,7.0,80.0,41.0,1.4289,1.427,0.0,NO,NO
5,OPLN,35.02,Consumer Cyclical,Auto & Truck Dealerships,77.0,4.0,13.0,87.0,1.0661,0.9596,0.0,NO,NO
1,GM,85.46,Consumer Cyclical,Auto Manufacturers,81.0,16.0,66.0,68.0,1.8693,1.8036,0.0,NO,NO
2,RACE,410.3,Consumer Cyclical,Auto Manufacturers,61.0,75.0,89.0,75.0,8.0343,5.6714,0.0,NO,NO
3,TM,198.17,Consumer Cyclical,Auto Manufacturers,29.0,77.0,79.0,6.0,3.0279,1.9332,0.0,NO,NO
4,RIVN,15.52,Consumer Cyclical,Auto Manufacturers,23.0,69.0,11.0,43.0,0.6961,0.6547,0.0,NO,NO
5,TSLA,355.74,Consumer Cyclical,Auto Manufacturers,8.0,89.0,6.0,11.0,13.7314,12.9536,0.0,NO,NO
1,VGNT,46.09,Consumer Cyclical,Auto Parts,91.0,89.0,65.0,,1.8257,1.7593,0.0,NO,NO
2,GTX,26.65,Consumer Cyclical,Auto Parts,91.0,2.0,7.0,90.0,0.9096,0.8511,0.0,NO,NO
3,MLR,54.37,Consumer Cyclical,Auto Parts,88.0,85.0,88.0,88.0,1.6543,1.6286,0.0,NO,NO
4,GPC,135.21,Consumer Cyclical,Auto Parts,83.0,85.0,96.0,77.0,2.8664,2.62,0.0,NO,NO
5,ALSN,122.84,Consumer Cyclical,Auto Parts,83.0,83.0,82.0,24.0,3.8264,3.6971,0.0,NO,NO
1,MUFG,22.83,Financial Services,Banks - Diversified,91.0,62.0,91.0,88.0,0.4621,0.2957,0.0,NO,NO
2,BNY,160.28,Financial Services,Banks - Diversified,90.0,69.0,85.0,91.0,2.8886,2.7807,0.0,NO,NO
3,TD,119.15,Financial Services,Banks - Diversified,90.0,38.0,78.0,85.0,2.2446,2.1975,0.0,NO,NO
4,BNS,91.14,Financial Services,Banks - Diversified,88.0,75.0,88.0,84.0,2.0036,1.805,0.0,NO,NO
5,RY,202.75,Financial Services,Banks - Diversified,86.0,19.0,78.0,84.0,3.6814,3.665,0.0,NO,NO
1,MSBI,32.38,Financial Services,Banks - Regional,95.0,18.0,90.0,93.0,0.7435,0.7356,0.0,NO,NO
2,GCBC,34.13,Financial Services,Banks - Regional,93.0,68.0,95.0,94.0,0.8021,0.7914,0.0,NO,NO
3,BOTJ,26.75,Financial Services,Banks - Regional,93.0,25.0,89.0,92.0,0.6568,0.6568,0.0,NO,NO
4,SHG,79.81,Financial Services,Banks - Regional,92.0,91.0,94.0,86.0,1.593,1.0323,0.75,NO,NO
5,AMAL,47.11,Financial Services,Banks - Regional,92.0,14.0,88.0,86.0,0.9236,0.905,0.0,NO,NO
1,FMX,119.96,Consumer Defensive,Beverages - Brewers,79.0,9.0,59.0,59.0,2.485,2.4036,0.0,NO,NO
2,SAM,174.64,Consumer Defensive,Beverages - Brewers,10.0,13.0,70.0,5.0,6.4693,5.7829,0.0,NO,NO
3,STZ,130.99,Consumer Defensive,Beverages - Brewers,9.0,47.0,20.0,7.0,3.2364,2.9164,0.0,NO,NO
4,TAP,39.84,Consumer Defensive,Beverages - Brewers,8.0,13.0,58.0,6.0,1.1443,1.0214,0.0,NO,NO
1,KO,87.97,Consumer Defensive,Beverages - Non-Alcoholic,81.0,49.0,84.0,67.0,1.4414,1.3343,0.0,NO,NO
2,KOF,110.83,Consumer Defensive,Beverages - Non-Alcoholic,75.0,68.0,68.0,41.0,2.3407,2.2679,0.0,NO,NO
3,KDP,31.97,Consumer Defensive,Beverages - Non-Alcoholic,62.0,68.0,73.0,58.0,0.8075,0.7232,0.0,NO,NO
