Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
16,SVRN,47.26,42.23,244368.0,Financial Services,Asset Management,98.0,99.0,98.0,98.0,5.1701,4.4537,71098.0,273480.0,52.0,3.12,88651064,NO,17.86,11.37,12.31,13.17,10.18,,1210,0.0,244368.0,NO,NO,2026-03-03,5494625.0
20,RFAIU,43.05,43.0,886.0,Financial Services,Shell Companies,98.0,9.0,98.0,98.0,1.7857,1.6343,179.0,640.0,53.7,10.44,0,NO,46.68,27.78,15.14,33.05,18.35,,589,0.0,900.0,NO,NO,2024-05-17,9572400.0
22,INTW,33.01,35.5,5042627.0,ETF,ETF,98.0,98.0,4.0,98.0,3.3087,2.4721,4665044.0,5537520.0,52.62,4.47,0,NO,24.79,22.92,19.82,23.01,24.99,,406,0.0,5042627.0,NO,NO,2025-09-18,79455200.0
25,LINT,168.98,181.12,114865.0,ETF,ETF,98.0,98.0,4.0,98.0,16.4007,11.9725,131417.0,124000.0,266.71,23.87,0,NO,126.75,116.98,100.66,117.56,127.09,,213,0.0,114865.0,NO,NO,2026-01-23,456000.0
52,CUE,31.41,32.85,228129.0,Healthcare,Biotechnology,98.0,92.0,92.0,98.0,4.8889,4.8867,256795.0,700230.0,45.5,4.98,228175248,NO,30.38,29.4,19.82,29.68,24.05,,2195,0.0,228129.0,NO,NO,2026-05-01,18924600.0
63,INTC,123.0,127.39,96982345.0,Technology,Semiconductors,98.0,98.0,30.0,98.0,6.9443,5.16,108995480.0,121768360.0,142.35,32.89,650190913536,NO,104.54,99.05,79.2,99.66,93.86,,11727,0.0,96982345.0,YES,NO,1993-04-19,567708800.0
64,ORKA,84.46,85.49,499689.0,Healthcare,Biotechnology,98.0,4.0,20.0,96.0,5.1836,5.0736,1069661.0,1158830.0,115.52,15.0,5592071168,NO,92.15,96.67,62.6,96.2,74.5,,7328,0.0,499689.0,NO,NO,2026-04-29,7921000.0
66,STX,916.83,905.92,2794321.0,Technology,Computer Hardware,98.0,91.0,60.0,97.0,47.3871,44.8993,4637517.0,4347890.0,1145.0,209.0,208480731136,NO,849.01,849.75,635.26,862.89,749.58,,5985,0.0,2794321.0,NO,NO,2012-06-29,89629700.0
74,PUL,57.05,53.38,3352.0,ETF,ETF,98.0,97.0,,,4.4604,2.4139,2019.0,4100.0,64.43,18.75,0,NO,38.52,35.97,,37.91,,,58,3.27,3352.0,NO,NO,2026-09-24,26200.0
77,LIFE,34.3,35.31,1263016.0,Financial Services,Insurance Brokers,98.0,6.0,97.0,98.0,2.9602,2.9602,1271320.0,2026600.0,42.55,9.45,3287258880,NO,37.6,31.9,,32.77,22.16,,166,0.0,1263016.0,NO,NO,2026-08-04,5332100.0
