IndustryRank,Ticker,Price,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,Gap (%),IPO,HVE
1,MGNI,23.58,Communication Services,Advertising Agencies,94.0,30.0,97.0,96.0,0.9557,0.94,0.0,NO,NO
2,QNST,17.78,Communication Services,Advertising Agencies,91.0,1.0,96.0,94.0,0.8364,0.8129,0.0,NO,NO
3,ZD,55.32,Communication Services,Advertising Agencies,91.0,78.0,89.0,91.0,1.2521,1.2243,0.0,NO,NO
4,WPP,24.89,Communication Services,Advertising Agencies,87.0,12.0,94.0,93.0,0.8093,0.5864,0.0,NO,NO
5,ADV,31.26,Communication Services,Advertising Agencies,71.0,85.0,4.0,96.0,1.6769,1.6601,0.0,NO,NO
1,SIF,21.12,Industrials,Aerospace & Defense,97.0,25.0,69.0,94.0,1.1607,1.1364,0.0,NO,NO
2,ATRO,75.6,Industrials,Aerospace & Defense,95.0,68.0,83.0,87.0,3.1521,3.0621,0.0,NO,NO
3,DCO,166.38,Industrials,Aerospace & Defense,93.0,3.0,74.0,86.0,6.7393,6.6593,0.0,NO,NO
4,ARXS,52.43,Industrials,Aerospace & Defense,90.0,9.0,93.0,,2.15,2.15,0.0,NO,NO
5,AIR,124.6,Industrials,Aerospace & Defense,88.0,4.0,61.0,72.0,4.5286,4.2614,0.0,NO,NO
1,CF,138.11,Basic Materials,Agricultural Inputs,93.0,93.0,93.0,85.0,5.7157,5.07,2.64,NO,NO
2,IPI,41.26,Basic Materials,Agricultural Inputs,89.0,91.0,89.0,36.0,1.8814,1.8529,0.0,NO,NO
3,UAN,133.16,Basic Materials,Agricultural Inputs,88.0,94.0,85.0,73.0,2.7764,2.6036,0.08,NO,NO
4,NTR,80.72,Basic Materials,Agricultural Inputs,86.0,96.0,90.0,47.0,2.44,2.1464,0.0,NO,NO
5,CTVA,84.75,Basic Materials,Agricultural Inputs,78.0,92.0,84.0,61.0,2.5943,2.4807,0.0,NO,NO
1,DAL,78.75,Industrials,Airlines,75.0,5.0,20.0,89.0,2.105,1.8364,0.0,NO,NO
2,LTM,52.03,Industrials,Airlines,45.0,25.0,71.0,38.0,1.4661,1.3039,0.0,NO,NO
3,CPA,129.91,Industrials,Airlines,43.0,17.0,16.0,41.0,3.2071,2.9521,0.0,NO,NO
4,UAL,107.12,Industrials,Airlines,41.0,4.0,23.0,76.0,3.5693,3.03,0.0,NO,NO
5,SKYW,96.06,Industrials,Airlines,36.0,6.0,80.0,44.0,2.74,2.3386,0.0,NO,NO
1,CAAP,24.46,Industrials,Airports & Air Services,38.0,35.0,14.0,14.0,0.8255,0.7834,0.0,NO,NO
2,OMAB,99.35,Industrials,Airports & Air Services,17.0,9.0,54.0,8.0,2.6321,2.6086,0.0,NO,NO
3,PAC,207.95,Industrials,Airports & Air Services,7.0,21.0,10.0,7.0,5.96,5.8957,0.0,NO,NO
4,ASR,253.64,Industrials,Airports & Air Services,4.0,10.0,10.0,3.0,5.3707,5.2279,0.0,NO,NO
1,KALU,167.41,Basic Materials,Aluminum,92.0,6.0,11.0,89.0,6.3771,6.1014,0.0,NO,NO
2,CENX,47.69,Basic Materials,Aluminum,85.0,10.0,3.0,8.0,2.0829,1.9886,0.0,NO,NO
3,CSTM,27.2,Basic Materials,Aluminum,84.0,11.0,3.0,49.0,0.9329,0.8893,0.0,NO,NO
4,AA,50.73,Basic Materials,Aluminum,29.0,38.0,1.0,5.0,2.2321,1.9777,0.0,NO,NO
1,RL,335.61,Consumer Cyclical,Apparel Manufacturing,11.0,2.0,6.0,21.0,10.275,9.8864,0.0,NO,NO
2,COLM,56.06,Consumer Cyclical,Apparel Manufacturing,11.0,39.0,5.0,31.0,1.4521,1.3807,0.0,NO,NO
3,LEVI,20.35,Consumer Cyclical,Apparel Manufacturing,10.0,3.0,6.0,53.0,0.5909,0.538,0.0,NO,NO
4,PVH,68.51,Consumer Cyclical,Apparel Manufacturing,8.0,1.0,6.0,55.0,3.205,2.9707,0.0,NO,NO
5,GIII,27.54,Consumer Cyclical,Apparel Manufacturing,8.0,1.0,4.0,12.0,1.1929,1.1321,0.0,NO,NO
1,ANF,152.08,Consumer Cyclical,Apparel Retail,96.0,97.0,98.0,96.0,8.6364,7.0229,0.0,NO,NO
2,VSXY,75.72,Consumer Cyclical,Apparel Retail,96.0,0.0,44.0,95.0,4.4848,3.9691,0.0,NO,NO
3,CTRN,66.21,Consumer Cyclical,Apparel Retail,94.0,6.0,97.0,90.0,3.6471,3.3993,0.0,NO,NO
4,JILL,21.74,Consumer Cyclical,Apparel Retail,93.0,94.0,98.0,90.0,1.1694,1.0916,0.0,NO,NO
5,ROST,225.27,Consumer Cyclical,Apparel Retail,77.0,5.0,25.0,47.0,5.8893,5.2543,0.0,NO,NO
1,MAAS,15.02,Financial Services,Asset Management,98.0,0.0,95.0,98.0,1.24,1.2279,0.0,NO,NO
2,ASST,26.69,Financial Services,Asset Management,96.0,98.0,98.0,98.0,2.3108,2.084,0.0,NO,NO
3,AAMI,92.5,Financial Services,Asset Management,96.0,79.0,89.0,96.0,2.7854,2.6357,0.0,NO,NO
4,WT,23.9,Financial Services,Asset Management,95.0,89.0,95.0,93.0,1.0121,0.9857,0.0,NO,NO
5,TWN,103.51,Financial Services,Asset Management,95.0,93.0,79.0,96.0,3.0407,2.7514,0.0,NO,NO
1,KMX,60.29,Consumer Cyclical,Auto & Truck Dealerships,89.0,81.0,92.0,92.0,1.8814,1.8171,0.0,NO,NO
2,PAG,218.31,Consumer Cyclical,Auto & Truck Dealerships,87.0,74.0,90.0,92.0,2.7343,2.6714,0.0,NO,NO
3,LAD,367.72,Consumer Cyclical,Auto & Truck Dealerships,83.0,25.0,90.0,91.0,10.0136,10.0136,0.0,NO,NO
4,RUSHB,50.05,Consumer Cyclical,Auto & Truck Dealerships,83.0,22.0,76.0,85.0,1.79,1.7807,0.0,NO,NO
5,RUSHA,49.34,Consumer Cyclical,Auto & Truck Dealerships,81.0,10.0,77.0,71.0,1.4129,1.3702,0.0,NO,NO
1,GM,83.76,Consumer Cyclical,Auto Manufacturers,73.0,17.0,38.0,63.0,2.1629,2.145,0.0,NO,NO
2,HMC,31.3,Consumer Cyclical,Auto Manufacturers,59.0,44.0,88.0,64.0,0.7193,0.3943,0.0,NO,NO
3,RACE,402.33,Consumer Cyclical,Auto Manufacturers,49.0,47.0,84.0,74.0,8.1479,5.6704,0.0,NO,NO
4,RIVN,16.0,Consumer Cyclical,Auto Manufacturers,35.0,32.0,48.0,20.0,0.644,0.6049,0.0,NO,NO
5,TM,190.97,Consumer Cyclical,Auto Manufacturers,27.0,75.0,78.0,7.0,3.5293,2.3343,0.0,NO,NO
1,GTX,27.49,Consumer Cyclical,Auto Parts,92.0,16.0,5.0,94.0,0.812,0.7906,0.0,NO,NO
2,VGNT,45.74,Consumer Cyclical,Auto Parts,88.0,83.0,11.0,,2.0157,1.8986,0.0,NO,NO
3,MLR,54.76,Consumer Cyclical,Auto Parts,86.0,81.0,83.0,82.0,1.6671,1.645,0.0,NO,NO
4,ALSN,128.14,Consumer Cyclical,Auto Parts,84.0,81.0,79.0,63.0,4.3093,4.3064,0.0,NO,NO
5,GPC,135.24,Consumer Cyclical,Auto Parts,82.0,72.0,95.0,84.0,3.1093,2.8036,0.0,NO,NO
1,BBVA,29.08,Financial Services,Banks - Diversified,91.0,81.0,93.0,88.0,0.3886,0.2786,0.0,NO,NO
2,ING,36.65,Financial Services,Banks - Diversified,91.0,84.0,92.0,90.0,0.48,0.3186,0.0,NO,NO
3,HSBC,105.11,Financial Services,Banks - Diversified,90.0,78.0,88.0,82.0,1.3607,1.1036,0.0,NO,NO
4,MUFG,23.14,Financial Services,Banks - Diversified,90.0,84.0,87.0,88.0,0.425,0.2643,0.0,NO,NO
5,BNY,162.51,Financial Services,Banks - Diversified,90.0,79.0,85.0,92.0,2.7864,2.7121,0.0,NO,NO
1,CIB,100.04,Financial Services,Banks - Regional,94.0,91.0,95.0,92.0,3.2229,3.0293,0.0,NO,NO
2,MSBI,32.89,Financial Services,Banks - Regional,94.0,49.0,85.0,94.0,0.7698,0.7491,0.0,NO,NO
3,HFBL,25.02,Financial Services,Banks - Regional,93.0,88.0,92.0,89.0,0.7729,0.42,0.0,NO,NO
4,CHMG,83.9,Financial Services,Banks - Regional,93.0,82.0,88.0,94.0,1.9379,1.9271,0.0,NO,NO
5,VBNK,21.7,Financial Services,Banks - Regional,93.0,94.0,81.0,93.0,0.8519,0.814,0.0,NO,NO
1,BUD,77.98,Consumer Defensive,Beverages - Brewers,69.0,14.0,17.0,49.0,1.2029,1.0671,0.0,NO,NO
2,FMX,117.98,Consumer Defensive,Beverages - Brewers,67.0,39.0,18.0,54.0,2.4207,2.3721,0.0,NO,NO
3,TAP,38.48,Consumer Defensive,Beverages - Brewers,6.0,8.0,14.0,5.0,1.0843,1.0464,0.0,NO,NO
4,STZ,121.55,Consumer Defensive,Beverages - Brewers,5.0,9.0,6.0,4.0,3.1129,2.9557,0.0,NO,NO
5,SAM,162.33,Consumer Defensive,Beverages - Brewers,4.0,7.0,11.0,1.0,6.2807,5.8214,0.0,NO,NO
1,KO,87.55,Consumer Defensive,Beverages - Non-Alcoholic,78.0,73.0,77.0,65.0,1.2871,1.2486,0.0,NO,NO
2,KOF,109.16,Consumer Defensive,Beverages - Non-Alcoholic,73.0,68.0,67.0,47.0,2.365,2.335,0.0,NO,NO
3,COKE,189.02,Consumer Defensive,Beverages - Non-Alcoholic,71.0,78.0,50.0,10.0,6.1221,5.9807,0.0,NO,NO
4,MNST,42.84,Consumer Defensive,Beverages - Non-Alcoholic,67.0,13.0,14.0,63.0,0.995,0.885,0.0,NO,NO
5,CCEP,103.82,Consumer Defensive,Beverages - Non-Alcoholic,61.0,35.0,76.0,38.0,1.9107,1.5107,0.0,NO,NO
1,DEO,86.1,Consumer Defensive,Beverages - Wineries & Distilleries,30.0,5.0,75.0,47.0,1.6993,1.365,0.0,NO,NO
2,MGPI,15.09,Consumer Defensive,Beverages - Wineries & Distilleries,2.0,3.0,10.0,5.0,0.64,0.6064,0.0,NO,NO
1,MRNA,135.61,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,15.6671,13.5206,0.0,NO,NO
2,OMER,19.39,Healthcare,Biotechnology,98.0,97.0,98.0,95.0,0.8329,0.8121,0.0,NO,NO
3,FTH,36.12,Healthcare,Biotechnology,98.0,96.0,98.0,80.0,3.1584,3.1419,0.0,NO,NO
4,NVCT,22.78,Healthcare,Biotechnology,98.0,96.0,98.0,98.0,1.6146,1.6054,0.0,NO,NO
5,TWST,125.52,Healthcare,Biotechnology,98.0,72.0,98.0,98.0,9.2379,9.0236,0.0,NO,NO
1,BBGI,16.67,Communication Services,Broadcasting,98.0,1.0,3.0,98.0,1.4214,1.4057,0.0,NO,NO
2,NXST,164.91,Communication Services,Broadcasting,4.0,3.0,10.0,1.0,6.0814,6.0614,0.0,NO,NO
1,JHX,28.91,Basic Materials,Building Materials,91.0,17.0,91.0,91.0,0.8736,0.8236,0.0,NO,NO
2,USLM,115.62,Basic Materials,Building Materials,35.0,21.0,76.0,24.0,3.5236,3.4521,0.0,NO,NO
3,VMC,249.89,Basic Materials,Building Materials,6.0,5.0,8.0,11.0,7.0857,6.4821,0.0,NO,NO
4,EXP,186.92,Basic Materials,Building Materials,6.0,5.0,6.0,18.0,5.1957,5.0436,0.0,NO,NO
