Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
80,WOLF,73.5,10972018,Technology,Semiconductors,99.0,99.0,99.0,99.0,10.669,9.7976,4983833.0,12704470.0,80.82,8.05,,3552922368.0,No,32.89,,40.18,25.49
95,INBX,106.85,220178,Healthcare,Biotechnology,99.0,4.0,92.0,84.0,14.0299,13.8414,411603.0,645500.0,155.29,12.68,,1567616256.0,No,94.49,69.13,99.44,84.67
168,RVI,57.5,443309,Financial Services,Asset Management,98.0,99.0,,,9.6579,8.0714,858961.0,1793810.0,77.39,21.0,,1566714880.0,No,34.05,,37.65,
174,RVMD,154.89,2375809,Healthcare,Biotechnology,98.0,91.0,95.0,97.0,5.4767,5.2417,2982810.0,1971020.0,156.25,34.0,,32929067008.0,No,126.81,85.18,130.54,104.0
247,GOOX,97.16,58083,ETF,ETF,97.0,94.0,94.0,91.0,4.5008,4.1622,77461.0,73840.0,107.5,20.83,,,No,78.77,63.72,82.88,73.48
262,INOD,95.91,1470508,Technology,Information Technology Services,97.0,99.0,98.0,95.0,13.1529,11.0936,1685575.0,3243360.0,114.77,34.23,,3131975424.0,No,54.65,56.84,61.68,55.68
276,GTX,33.9,2458500,Consumer Cyclical,Auto Parts,97.0,98.0,96.0,97.0,1.3449,1.2921,2529340.0,3232300.0,34.34,9.57,,6345690112.0,No,22.69,17.83,24.96,20.26
329,PALU,30.65,185612,ETF,ETF,96.0,99.0,99.0,91.0,2.4504,2.3447,114351.0,111790.0,31.7,9.85,,,No,16.98,19.59,18.99,17.98
425,IONL,43.24,1016960,ETF,ETF,95.0,99.0,99.0,87.0,6.8061,6.3376,1097673.0,1466330.0,148.84,8.76,,,No,21.64,43.19,24.76,29.57
487,IONX,81.97,1587996,ETF,ETF,94.0,99.0,99.0,82.0,12.9999,12.047,2262684.0,2601560.0,311.87,16.81,,,No,41.41,88.17,47.2,58.51
507,SPRB,51.81,50386,Healthcare,Biotechnology,94.0,16.0,13.0,2.0,3.4104,3.2436,61345.0,55580.0,838.12,7.0,,142595520.0,No,59.86,68.16,59.23,72.65
530,COCO,76.49,820503,Consumer Defensive,Beverages - Non-Alcoholic,94.0,98.0,93.0,93.0,2.7703,2.7535,1466370.0,1253400.0,79.7,31.79,,4368545792.0,No,59.1,50.12,61.42,55.87
539,ANDG,38.31,187518,Consumer Cyclical,Personal Services,94.0,80.0,97.0,,2.4914,2.4817,300533.0,264880.0,40.11,18.12,,4326439936.0,No,32.18,,33.55,
541,IONQ,63.62,29922202,Technology,Computer Hardware,94.0,98.0,98.0,91.0,5.7714,5.3807,29314541.0,38299330.0,84.64,25.89,,23747434496.0,No,41.57,47.45,44.9,43.92
548,ECPG,81.55,130731,Financial Services,Credit Services,94.0,21.0,93.0,93.0,3.7193,3.6871,353528.0,376900.0,92.64,35.67,,1748465664.0,No,77.65,57.33,79.05,64.36
642,KRYS,302.68,181912,Healthcare,Biotechnology,93.0,88.0,81.0,89.0,11.2014,10.7564,283170.0,276380.0,319.48,123.03,,8922932224.0,No,274.07,230.0,279.22,259.72
672,FPS,49.84,4008062,Industrials,Electrical Equipment & Parts,92.0,97.0,94.0,,3.695,3.5864,4474116.0,5399370.0,51.0,25.95,,15172736000.0,No,36.81,,38.24,
719,PRM,31.37,1096761,Basic Materials,Specialty Chemicals,92.0,55.0,86.0,76.0,1.9094,1.7801,1284903.0,1437830.0,34.89,11.75,,5117296128.0,No,27.72,25.37,28.9,27.24
747,PANW,256.75,7142328,Technology,Software - Infrastructure,92.0,97.0,97.0,86.0,11.9857,11.4264,7944676.0,9034860.0,261.41,139.57,,208224256000.0,No,185.77,188.02,196.15,185.0
760,DAN,35.19,593216,Consumer Cyclical,Auto Parts,92.0,9.0,34.0,94.0,1.2693,1.1068,1170138.0,950040.0,39.56,15.31,,3808814080.0,No,34.72,26.71,35.14,29.89
788,LNTH,100.06,1308813,Healthcare,Drug Manufacturers - Specialty & Generic,91.0,93.0,92.0,95.0,4.0544,3.8346,995735.0,1124880.0,103.89,47.25,,6514514432.0,No,84.36,67.0,87.48,73.37
800,SDRL,49.74,262786,Energy,Oil & Gas Drilling,91.0,67.0,76.0,93.0,2.0827,2.0749,717918.0,776150.0,55.47,22.86,,3110267648.0,No,47.9,37.49,48.39,40.43
819,BBC,43.37,6133,ETF,ETF,91.0,14.0,51.0,81.0,1.3974,1.2944,23656.0,36430.0,48.18,17.67,,,No,43.39,36.19,43.61,40.5
837,IDR,37.3,198827,Basic Materials,Gold,91.0,6.0,20.0,67.0,4.1465,3.7419,284328.0,325540.0,54.7,12.4,,589707712.0,No,38.39,37.07,39.07,39.26
867,PS,36.0,377852,Financial Services,Asset Management,90.0,,,,5.2571,5.2335,1066666.0,543090.0,54.94,22.01,,14400000000.0,Yes,,,,
922,UCYB,69.17,8769,ETF,ETF,90.0,98.0,97.0,82.0,2.7722,2.3434,3675.0,4260.0,72.27,36.03,,,No,47.02,52.91,50.16,50.43
953,XOMA,41.72,66747,Healthcare,Biotechnology,90.0,87.0,95.0,82.0,0.4121,0.3943,222560.0,104900.0,42.81,22.29,,523211776.0,No,37.15,32.38,38.59,31.33
995,E,53.57,261613,Energy,Oil & Gas Integrated,89.0,28.0,87.0,88.0,1.3464,0.8664,587366.0,344370.0,58.0,29.2,,78732288000.0,No,54.84,42.4,54.82,45.82
1140,HZO,34.65,644124,Consumer Cyclical,Specialty Retail,88.0,92.0,88.0,92.0,1.7579,1.645,373681.0,364330.0,36.25,20.52,,763275584.0,No,29.34,26.93,30.69,27.65
1185,UNF,263.98,177823,Industrials,Specialty Business Services,87.0,53.0,81.0,93.0,5.0296,4.9196,323646.0,225170.0,283.77,147.66,,4773789184.0,No,259.11,205.51,257.94,223.07
1207,CBOE,354.49,537181,Financial Services,Financial Data & Stock Exchanges,87.0,92.0,87.0,86.0,10.5671,10.3971,911656.0,941570.0,371.18,218.14,,37098717184.0,No,313.33,270.4,321.3,286.13
1348,PRSU,44.38,121687,Consumer Cyclical,Travel Services,85.0,83.0,87.0,86.0,1.5571,1.55,229855.0,230170.0,45.47,26.9,,1212394624.0,No,40.14,36.64,41.19,37.03
1357,MBIN,46.78,94158,Financial Services,Banks - Regional,85.0,16.0,76.0,91.0,1.2946,1.2889,190178.0,117890.0,50.26,28.75,,2148858368.0,No,45.65,37.79,46.19,40.39
1370,QPUX,45.16,649868,ETF,ETF,85.0,99.0,98.0,20.0,7.3486,6.5559,175293.0,367730.0,268.83,12.18,,,No,24.83,62.05,28.14,40.15
1391,IBKR,82.89,4107528,Financial Services,Capital Markets,85.0,84.0,83.0,84.0,2.7907,2.4689,4801813.0,4998060.0,88.44,49.15,,140917833728.0,No,76.37,70.08,77.76,71.87
1404,SOBO,37.59,589620,Energy,Oil & Gas Midstream,85.0,92.0,86.0,86.0,0.8254,0.7714,987496.0,590010.0,38.39,25.02,,7840695808.0,No,34.17,29.61,34.72,30.87
1413,HASI,41.21,614091,Financial Services,Asset Management,85.0,26.0,79.0,80.0,1.2571,1.23,948543.0,1092710.0,44.13,24.29,,5266681856.0,No,39.51,33.84,40.13,36.34
1427,TDC,33.34,1244185,Technology,Software - Infrastructure,85.0,95.0,78.0,78.0,1.6014,1.5914,2105670.0,2327690.0,41.78,19.83,,3137294080.0,No,28.12,26.67,28.9,29.21
1454,IPI,39.8,153406,Basic Materials,Agricultural Inputs,84.0,83.0,86.0,92.0,2.7396,2.6761,371865.0,247520.0,50.34,22.55,,534634592.0,No,40.18,32.5,39.85,34.35
1620,IBRN,35.12,5430,ETF,ETF,83.0,57.0,71.0,73.0,0.6031,0.3765,1485.0,690.0,37.0,21.78,,,No,33.85,30.65,34.25,32.47
1625,LFSC,38.61,1504,ETF,ETF,82.0,65.0,64.0,61.0,0.6265,0.4371,3306.0,1480.0,40.1,22.53,,,No,36.59,34.11,37.0,36.25
1628,VRSN,306.86,757054,Technology,Software - Infrastructure,82.0,90.0,94.0,76.0,8.0964,8.0914,836235.0,809940.0,312.48,208.86,,27924258816.0,No,271.08,257.39,278.54,253.65
1635,CRAK,47.89,41658,ETF,ETF,82.0,45.0,69.0,73.0,0.975,0.8136,119596.0,123960.0,51.99,29.53,,,No,48.69,41.67,48.52,44.0
1638,BIB,82.52,1033,ETF,ETF,82.0,37.0,18.0,53.0,2.9289,2.4104,10991.0,7550.0,90.91,42.09,,,No,81.82,75.2,81.67,81.34
1681,RWEM,36.65,13724,ETF,ETF,82.0,86.0,74.0,79.0,1.4171,1.2444,25971.0,29770.0,38.86,24.48,,,No,32.66,30.25,33.65,31.3
1686,AFRM,69.27,5528158,Financial Services,Credit Services,82.0,85.0,94.0,54.0,4.3024,4.1809,5406650.0,5124590.0,100.0,42.09,,23198423040.0,No,57.46,67.39,59.75,62.46
1705,RGTU,36.56,797984,ETF,ETF,82.0,99.0,97.0,3.0,5.9504,5.2211,139036.0,337350.0,490.05,11.57,,,No,20.51,74.61,23.33,41.2
1711,MCRI,117.87,96675,Consumer Cyclical,Resorts & Casinos,82.0,61.0,88.0,76.0,2.9557,2.9064,140370.0,124130.0,121.38,81.92,,2092135552.0,No,107.14,99.72,109.29,100.25
1739,SNDA,37.52,696782,Healthcare,Medical Care Facilities,81.0,71.0,69.0,67.0,1.9596,1.9068,643741.0,706960.0,39.66,23.66,,1776431488.0,No,35.07,31.35,35.52,33.77
1804,BWFG,52.49,31788,Financial Services,Banks - Regional,81.0,70.0,75.0,71.0,1.0232,0.9375,41096.0,32240.0,53.86,33.85,,418512224.0,No,50.56,46.78,51.27,48.45
