IndustryRank,Ticker,Price,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,Gap (%),IPO,HVE
5,AAL,15.06,Industrials,Airlines,67.0,10.0,85.0,47.0,0.64,0.5614,0.0,NO,NO
1,CAAP,24.84,Industrials,Airports & Air Services,35.0,37.0,21.0,7.0,0.8634,0.8388,0.0,NO,NO
2,OMAB,107.49,Industrials,Airports & Air Services,16.0,26.0,44.0,6.0,3.0014,2.8943,0.0,NO,NO
3,PAC,209.13,Industrials,Airports & Air Services,5.0,5.0,6.0,2.0,5.798,5.7159,0.0,NO,NO
4,ASR,267.08,Industrials,Airports & Air Services,4.0,7.0,7.0,2.0,7.5218,7.2682,0.0,NO,NO
1,KALU,182.75,Basic Materials,Aluminum,93.0,89.0,45.0,86.0,8.9082,8.0051,0.0,NO,NO
2,CSTM,29.13,Basic Materials,Aluminum,89.0,30.0,5.0,79.0,1.2293,1.1136,0.0,NO,NO
3,CENX,46.39,Basic Materials,Aluminum,68.0,75.0,2.0,8.0,3.0382,2.7168,0.0,NO,NO
4,AA,49.59,Basic Materials,Aluminum,34.0,49.0,2.0,4.0,1.9989,1.585,0.0,NO,NO
1,GIII,33.8,Consumer Cyclical,Apparel Manufacturing,77.0,10.0,82.0,67.0,0.9379,0.88,0.99,NO,NO
2,KTB,84.04,Consumer Cyclical,Apparel Manufacturing,76.0,15.0,80.0,85.0,3.3814,3.0893,1.59,NO,NO
3,RL,387.39,Consumer Cyclical,Apparel Manufacturing,74.0,63.0,84.0,55.0,14.2621,14.0071,0.0,NO,NO
4,PVH,81.66,Consumer Cyclical,Apparel Manufacturing,48.0,65.0,44.0,80.0,3.2943,3.1,0.0,NO,NO
5,LEVI,22.42,Consumer Cyclical,Apparel Manufacturing,42.0,7.0,57.0,38.0,0.7261,0.6996,0.0,NO,NO
1,DBGI,15.5,Consumer Cyclical,Apparel Retail,98.0,98.0,98.0,98.0,4.7017,4.6781,0.0,NO,NO
2,VSXY,91.06,Consumer Cyclical,Apparel Retail,98.0,82.0,98.0,94.0,4.467,4.2763,0.0,NO,NO
3,LVLU,15.45,Consumer Cyclical,Apparel Retail,98.0,97.0,97.0,51.0,1.8993,1.8388,0.0,NO,NO
4,CTRN,74.54,Consumer Cyclical,Apparel Retail,96.0,95.0,97.0,95.0,3.0592,2.93,0.0,NO,NO
5,JILL,18.91,Consumer Cyclical,Apparel Retail,90.0,93.0,96.0,74.0,0.7804,0.7726,0.16,NO,NO
1,MAAS,15.78,Financial Services,Asset Management,98.0,9.0,96.0,98.0,2.0713,2.0636,0.0,NO,NO
2,AAMI,93.16,Financial Services,Asset Management,95.0,89.0,92.0,96.0,3.5204,3.4361,0.44,NO,NO
3,VCTR,118.17,Financial Services,Asset Management,94.0,94.0,93.0,93.0,3.7698,3.4448,0.22,NO,NO
4,STT,189.85,Financial Services,Asset Management,92.0,46.0,90.0,92.0,4.2921,4.0,0.0,NO,NO
5,WT,22.7,Financial Services,Asset Management,92.0,90.0,84.0,91.0,1.0351,0.9958,0.0,NO,NO
1,KMX,60.05,Consumer Cyclical,Auto & Truck Dealerships,92.0,47.0,97.0,88.0,1.9411,1.8768,0.49,NO,NO
2,RUSHB,80.23,Consumer Cyclical,Auto & Truck Dealerships,89.0,74.0,86.0,85.0,2.4125,2.2689,0.56,NO,NO
3,RUSHA,82.45,Consumer Cyclical,Auto & Truck Dealerships,88.0,84.0,80.0,77.0,2.516,2.4788,0.46,NO,NO
4,LAD,378.66,Consumer Cyclical,Auto & Truck Dealerships,86.0,91.0,94.0,79.0,19.0054,17.0032,0.0,NO,NO
5,PAG,218.67,Consumer Cyclical,Auto & Truck Dealerships,86.0,85.0,92.0,86.0,3.9279,3.8764,0.0,NO,NO
1,GM,86.39,Consumer Cyclical,Auto Manufacturers,81.0,88.0,81.0,56.0,2.5846,2.4518,0.0,NO,NO
2,CYD,45.56,Consumer Cyclical,Auto Manufacturers,74.0,17.0,21.0,10.0,2.408,2.183,0.0,NO,NO
3,RIVN,15.82,Consumer Cyclical,Auto Manufacturers,59.0,4.0,76.0,53.0,0.7625,0.7057,0.0,NO,NO
4,HMC,31.2,Consumer Cyclical,Auto Manufacturers,54.0,88.0,91.0,17.0,0.7229,0.4893,0.0,NO,NO
5,RACE,412.29,Consumer Cyclical,Auto Manufacturers,53.0,86.0,89.0,55.0,10.0029,7.9686,0.69,NO,NO
1,GTX,28.69,Consumer Cyclical,Auto Parts,92.0,4.0,17.0,92.0,1.3394,1.2335,0.0,NO,NO
2,VGNT,45.54,Consumer Cyclical,Auto Parts,88.0,91.0,55.0,,2.2376,2.0848,0.2,NO,NO
3,THRM,43.07,Consumer Cyclical,Auto Parts,87.0,92.0,94.0,89.0,1.7814,1.7607,0.24,NO,NO
4,MLR,56.36,Consumer Cyclical,Auto Parts,86.0,91.0,87.0,86.0,1.9975,1.9118,0.0,NO,NO
5,MGA,69.97,Consumer Cyclical,Auto Parts,86.0,75.0,78.0,82.0,2.17,2.055,0.2,NO,NO
1,BBVA,28.65,Financial Services,Banks - Diversified,89.0,88.0,91.0,80.0,0.6111,0.3546,0.0,NO,NO
2,BMO,184.16,Financial Services,Banks - Diversified,89.0,35.0,88.0,87.0,3.0125,2.8918,0.0,NO,NO
3,BNY,162.25,Financial Services,Banks - Diversified,89.0,71.0,87.0,87.0,2.925,2.7557,0.0,NO,NO
4,TD,123.11,Financial Services,Banks - Diversified,89.0,17.0,83.0,86.0,2.0577,1.9477,0.0,NO,NO
5,MUFG,23.1,Financial Services,Banks - Diversified,88.0,44.0,89.0,79.0,0.5068,0.3114,0.0,NO,NO
1,CIB,96.13,Financial Services,Banks - Regional,94.0,92.0,95.0,83.0,3.7079,3.3079,0.0,NO,NO
2,MSBI,33.63,Financial Services,Banks - Regional,94.0,85.0,90.0,92.0,0.8674,0.8339,0.0,NO,NO
3,CARE,32.68,Financial Services,Banks - Regional,93.0,43.0,89.0,93.0,1.0179,0.9979,0.43,NO,NO
4,GCBC,34.96,Financial Services,Banks - Regional,92.0,80.0,95.0,92.0,0.8779,0.8357,0.0,NO,NO
5,BWFG,68.0,Financial Services,Banks - Regional,92.0,92.0,91.0,89.0,1.6686,1.58,0.0,NO,NO
1,BUD,80.23,Consumer Defensive,Beverages - Brewers,64.0,39.0,35.0,49.0,1.8329,1.3443,0.8,NO,NO
2,FMX,116.51,Consumer Defensive,Beverages - Brewers,54.0,4.0,13.0,41.0,4.39,4.3043,0.0,NO,NO
3,STZ,136.35,Consumer Defensive,Beverages - Brewers,9.0,63.0,18.0,6.0,2.9557,2.5925,0.48,NO,NO
4,SAM,184.84,Consumer Defensive,Beverages - Brewers,8.0,84.0,49.0,3.0,6.1607,5.83,0.0,NO,NO
5,TAP,42.12,Consumer Defensive,Beverages - Brewers,7.0,78.0,44.0,4.0,1.3207,1.1532,0.38,NO,NO
1,COKE,190.16,Consumer Defensive,Beverages - Non-Alcoholic,87.0,77.0,76.0,84.0,8.4164,8.0436,0.19,NO,NO
2,COCO,65.21,Consumer Defensive,Beverages - Non-Alcoholic,85.0,3.0,7.0,63.0,2.7001,2.6641,0.0,NO,NO
3,PRMB,24.77,Consumer Defensive,Beverages - Non-Alcoholic,78.0,22.0,61.0,87.0,1.0175,0.8171,3.22,NO,NO
4,KO,87.42,Consumer Defensive,Beverages - Non-Alcoholic,70.0,77.0,72.0,65.0,1.8557,1.5617,0.5,NO,NO
5,CCEP,107.48,Consumer Defensive,Beverages - Non-Alcoholic,69.0,45.0,80.0,61.0,2.7043,2.285,0.0,NO,NO
1,DEO,95.01,Consumer Defensive,Beverages - Wineries & Distilleries,35.0,92.0,78.0,23.0,2.4629,1.615,0.29,NO,NO
2,MGPI,18.15,Consumer Defensive,Beverages - Wineries & Distilleries,4.0,75.0,38.0,2.0,0.9564,0.92,1.07,NO,NO
1,FBRX,76.86,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,2.1593,0.5907,0.05,NO,NO
2,REPL,15.19,Healthcare,Biotechnology,98.0,98.0,98.0,97.0,2.105,1.62,0.0,NO,NO
3,TRAX,44.03,Healthcare,Biotechnology,98.0,96.0,98.0,,4.1229,3.7807,0.0,NO,NO
4,QTTB,15.37,Healthcare,Biotechnology,98.0,14.0,98.0,98.0,1.1201,1.1201,0.0,NO,NO
5,DFTX,43.9,Healthcare,Biotechnology,98.0,10.0,98.0,98.0,3.0143,2.8543,0.0,NO,NO
1,BBGI,24.7,Communication Services,Broadcasting,98.0,76.0,95.0,98.0,2.7671,2.6421,3.5,NO,NO
2,NXST,188.65,Communication Services,Broadcasting,9.0,57.0,16.0,4.0,7.9868,7.5218,0.15,NO,NO
1,RMIX,18.82,Basic Materials,Building Materials,92.0,6.0,79.0,,1.2918,1.2918,0.0,NO,NO
2,JHX,30.89,Basic Materials,Building Materials,91.0,92.0,96.0,80.0,0.9829,0.8164,0.0,NO,NO
3,USLM,117.4,Basic Materials,Building Materials,39.0,88.0,67.0,58.0,4.3461,4.2689,0.0,NO,NO
4,EXP,208.82,Basic Materials,Building Materials,17.0,42.0,56.0,10.0,7.7814,7.3271,0.0,NO,NO
5,TTAM,15.71,Basic Materials,Building Materials,13.0,6.0,17.0,6.0,0.6215,0.5911,0.0,NO,NO
1,GFF,105.97,Industrials,Building Products & Equipment,87.0,91.0,91.0,70.0,4.3064,3.7493,0.0,NO,NO
2,OC,155.85,Industrials,Building Products & Equipment,84.0,84.0,92.0,69.0,5.7536,5.0971,0.0,NO,NO
3,TREX,50.08,Industrials,Building Products & Equipment,81.0,91.0,92.0,72.0,2.2421,2.1893,0.97,NO,NO
4,JCI,151.45,Industrials,Building Products & Equipment,73.0,77.0,59.0,54.0,5.0886,4.6629,0.0,NO,NO
5,NX,21.37,Industrials,Building Products & Equipment,72.0,94.0,77.0,16.0,1.0089,0.9475,0.0,NO,NO
1,EBF,22.08,Industrials,Business Equipment & Supplies,68.0,77.0,62.0,56.0,0.4158,0.3958,0.0,NO,NO
1,MRX,72.36,Financial Services,Capital Markets,95.0,87.0,89.0,96.0,3.4331,3.1753,1.45,NO,NO
2,HUT,82.95,Financial Services,Capital Markets,95.0,1.0,3.0,94.0,11.2315,10.0333,0.0,NO,NO
3,OPY,115.18,Financial Services,Capital Markets,90.0,33.0,86.0,85.0,4.0307,3.9393,0.0,NO,NO
4,WULF,16.31,Financial Services,Capital Markets,88.0,2.0,1.0,39.0,1.6807,1.5029,0.0,NO,NO
5,VIRT,57.2,Financial Services,Capital Markets,87.0,9.0,74.0,92.0,2.2212,2.1946,0.16,NO,NO
1,GPRE,15.54,Basic Materials,Chemicals,82.0,6.0,11.0,35.0,0.85,0.7857,0.6,NO,NO
2,REX,43.69,Basic Materials,Chemicals,77.0,9.0,8.0,83.0,1.3443,1.3364,0.0,NO,NO
3,MEOH,54.21,Basic Materials,Chemicals,76.0,27.0,6.0,61.0,2.1312,1.9655,0.0,NO,NO
4,VHI,16.46,Basic Materials,Chemicals,64.0,93.0,86.0,47.0,0.8075,0.7882,0.0,NO,NO
5,DOW,30.36,Basic Materials,Chemicals,40.0,50.0,3.0,9.0,1.1399,1.0003,0.0,NO,NO
1,HCC,94.38,Basic Materials,Coking Coal,75.0,89.0,63.0,46.0,4.2471,4.085,0.0,NO,NO
2,AMR,155.6,Basic Materials,Coking Coal,7.0,77.0,5.0,3.0,7.7487,7.468,0.0,NO,NO
1,LITE,880.41,Technology,Communication Equipment,98.0,92.0,6.0,93.0,88.6914,77.7235,0.0,NO,NO
2,AAOI,130.08,Technology,Communication Equipment,98.0,93.0,0.0,98.0,16.1915,13.9601,0.0,NO,NO
3,HPE,59.82,Technology,Communication Equipment,97.0,95.0,98.0,98.0,3.4391,3.0558,0.0,NO,NO
4,OCC,16.63,Technology,Communication Equipment,97.0,43.0,95.0,98.0,1.4064,1.2486,0.0,NO,NO
5,SILC,44.89,Technology,Communication Equipment,97.0,83.0,15.0,97.0,4.3379,4.0607,0.0,NO,NO
1,QMCO,24.68,Technology,Computer Hardware,98.0,98.0,98.0,98.0,1.9381,1.7224,0.0,NO,NO
2,DELL,494.51,Technology,Computer Hardware,98.0,93.0,98.0,98.0,37.5657,31.8528,0.0,NO,NO
3,ALOT,28.9,Technology,Computer Hardware,98.0,43.0,98.0,98.0,0.1136,0.1057,0.0,NO,NO
4,STX,921.37,Technology,Computer Hardware,98.0,87.0,79.0,97.0,78.5202,67.4345,0.0,NO,NO
5,SNDK,1528.11,Technology,Computer Hardware,98.0,8.0,60.0,98.0,167.6343,144.8893,0.0,NO,NO
1,MDLZ,63.53,Consumer Defensive,Confectioners,41.0,83.0,50.0,43.0,1.7829,1.4675,0.85,NO,NO
2,TR,40.24,Consumer Defensive,Confectioners,36.0,66.0,29.0,44.0,1.01,0.9679,0.0,NO,NO
3,HSY,186.12,Consumer Defensive,Confectioners,14.0,85.0,14.0,5.0,4.3439,4.1139,0.47,NO,NO
1,AIRT,29.0,Industrials,Conglomerates,87.0,80.0,93.0,84.0,2.0064,1.8079,0.0,NO,NO
2,RCMT,28.92,Industrials,Conglomerates,83.0,76.0,34.0,94.0,0.8314,0.8243,0.56,NO,NO
3,MMM,182.65,Industrials,Conglomerates,71.0,90.0,89.0,49.0,4.0171,3.8793,0.0,NO,NO
4,VMI,492.2,Industrials,Conglomerates,50.0,4.0,15.0,42.0,15.1914,14.0836,0.0,NO,NO
5,OTTR,92.87,Industrials,Conglomerates,47.0,57.0,53.0,56.0,2.7696,2.6961,0.18,NO,NO
1,EFTY,15.02,Industrials,Consulting Services,91.0,38.0,36.0,35.0,0.0,0.0,0.0,NO,NO
2,HURN,155.31,Industrials,Consulting Services,84.0,97.0,96.0,79.0,10.5943,9.5593,1.08,NO,NO
3,ICFI,89.28,Industrials,Consulting Services,81.0,91.0,96.0,73.0,3.8064,3.4579,0.0,NO,NO
4,CRAI,170.83,Industrials,Consulting Services,38.0,78.0,88.0,11.0,9.2586,8.9729,1.26,NO,NO
5,FCN,153.41,Industrials,Consulting Services,23.0,9.0,62.0,23.0,5.8793,5.5021,0.17,NO,NO
1,SONO,16.59,Technology,Consumer Electronics,66.0,84.0,78.0,15.0,1.0014,0.8907,0.44,NO,NO
2,AAPL,305.26,Technology,Consumer Electronics,61.0,6.0,46.0,64.0,8.8236,6.52,0.66,NO,NO
3,SONY,23.61,Technology,Consumer Electronics,12.0,90.0,51.0,42.0,0.6429,0.4864,0.0,NO,NO
1,ERO,34.37,Basic Materials,Copper,92.0,97.0,76.0,58.0,1.6549,1.4122,0.0,NO,NO
2,HBM,26.47,Basic Materials,Copper,91.0,94.0,14.0,34.0,1.3461,1.1139,0.0,NO,NO
3,TECK,63.76,Basic Materials,Copper,85.0,86.0,14.0,49.0,2.5064,1.9429,0.0,NO,NO
4,SCCO,187.59,Basic Materials,Copper,84.0,79.0,45.0,11.0,8.0715,6.5644,0.0,NO,NO
5,FCX,66.83,Basic Materials,Copper,82.0,85.0,32.0,39.0,2.7011,2.2732,0.0,NO,NO
1,PMTS,29.0,Financial Services,Credit Services,97.0,98.0,98.0,97.0,1.71,1.6421,0.0,NO,NO
2,ENVA,261.92,Financial Services,Credit Services,96.0,90.0,96.0,95.0,10.0851,8.9007,0.0,NO,NO
3,ECPG,101.29,Financial Services,Credit Services,96.0,89.0,91.0,96.0,4.7186,4.3079,0.94,NO,NO
4,SEZL,129.87,Financial Services,Credit Services,95.0,0.0,90.0,97.0,14.3916,10.7459,0.44,NO,NO
5,ATLC,97.04,Financial Services,Credit Services,94.0,13.0,91.0,96.0,5.8107,5.67,0.0,NO,NO
1,KSS,19.62,Consumer Cyclical,Department Stores,91.0,92.0,96.0,67.0,0.9168,0.9061,0.0,NO,NO
2,M,23.84,Consumer Cyclical,Department Stores,88.0,36.0,91.0,60.0,0.9464,0.8764,0.0,NO,NO
3,DDS,613.81,Consumer Cyclical,Department Stores,49.0,92.0,70.0,11.0,26.5529,24.9957,0.0,NO,NO
1,CDNA,47.38,Healthcare,Diagnostics & Research,98.0,98.0,98.0,97.0,2.4554,2.2116,0.0,NO,NO
2,TWST,125.29,Healthcare,Diagnostics & Research,98.0,97.0,98.0,98.0,8.7514,8.2157,0.0,NO,NO
3,BDSX,23.79,Healthcare,Diagnostics & Research,97.0,90.0,97.0,97.0,1.8505,1.7798,0.0,NO,NO
4,NEO,16.39,Healthcare,Diagnostics & Research,96.0,89.0,98.0,91.0,0.8407,0.7221,0.0,NO,NO
5,GH,159.54,Healthcare,Diagnostics & Research,96.0,21.0,96.0,93.0,8.7305,7.8627,0.0,NO,NO
1,TBBB,49.2,Consumer Defensive,Discount Stores,93.0,95.0,94.0,86.0,2.1247,1.924,8.16,NO,NO
2,TGT,155.51,Consumer Defensive,Discount Stores,91.0,89.0,91.0,90.0,4.0667,3.6632,0.65,NO,NO
3,PSMT,179.82,Consumer Defensive,Discount Stores,87.0,5.0,80.0,74.0,6.2443,6.0329,0.0,NO,NO
4,DLTR,129.53,Consumer Defensive,Discount Stores,81.0,64.0,93.0,46.0,3.4607,3.2686,0.0,NO,NO
5,DG,122.08,Consumer Defensive,Discount Stores,54.0,39.0,87.0,6.0,3.7486,3.4382,1.67,NO,NO
1,MRK,135.55,Healthcare,Drug Manufacturers - General,89.0,85.0,86.0,72.0,3.3293,3.2818,0.71,NO,NO
2,LLY,1209.0,Healthcare,Drug Manufacturers - General,88.0,71.0,86.0,80.0,42.5764,38.1778,0.0,NO,NO
3,AMGN,417.84,Healthcare,Drug Manufacturers - General,85.0,92.0,89.0,74.0,12.6775,12.1239,0.0,NO,NO
4,JNJ,262.08,Healthcare,Drug Manufacturers - General,83.0,77.0,80.0,58.0,5.965,5.5907,0.33,NO,NO
5,BIIB,210.65,Healthcare,Drug Manufacturers - General,83.0,76.0,70.0,46.0,6.7696,6.4311,0.0,NO,NO
1,ETON,40.8,Healthcare,Drug Manufacturers - Specialty & Generic,97.0,83.0,93.0,98.0,2.6671,2.5886,0.0,NO,NO
2,LQDA,72.1,Healthcare,Drug Manufacturers - Specialty & Generic,97.0,6.0,90.0,96.0,5.3538,5.1724,0.0,NO,NO
3,AMLX,22.48,Healthcare,Drug Manufacturers - Specialty & Generic,96.0,96.0,96.0,94.0,1.4746,1.4435,0.0,NO,NO
4,ANIK,21.17,Healthcare,Drug Manufacturers - Specialty & Generic,96.0,97.0,95.0,97.0,1.5112,1.3169,0.0,NO,NO
5,KNSA,77.83,Healthcare,Drug Manufacturers - Specialty & Generic,95.0,94.0,92.0,96.0,4.2183,3.7102,0.0,NO,NO
1,BWET,370.0,ETF,ETF,98.0,98.0,98.0,98.0,19.6566,15.6307,4.47,NO,NO
2,SNOU,70.21,ETF,ETF,98.0,98.0,98.0,98.0,5.1362,4.8465,0.0,NO,NO
3,DLLL,29.73,ETF,ETF,98.0,97.0,98.0,98.0,4.022,3.361,0.0,NO,NO
4,PALU,66.91,ETF,ETF,98.0,94.0,98.0,98.0,4.2134,4.0519,3.06,NO,NO
5,PANG,41.15,ETF,ETF,98.0,94.0,98.0,98.0,2.4564,2.3496,1.78,NO,NO
1,DAO,17.46,Consumer Defensive,Education & Training Services,95.0,96.0,94.0,96.0,0.9614,0.9471,0.0,NO,NO
2,LAUR,37.38,Consumer Defensive,Education & Training Services,77.0,36.0,81.0,57.0,1.3446,1.2771,0.59,NO,NO
3,CVSA,131.89,Consumer Defensive,Education & Training Services,73.0,90.0,47.0,90.0,7.5536,7.2036,1.5,NO,NO
4,APEI,45.24,Consumer Defensive,Education & Training Services,61.0,1.0,4.0,35.0,3.0164,2.9371,0.0,NO,NO
5,FC,20.13,Consumer Defensive,Education & Training Services,46.0,29.0,13.0,54.0,1.0214,0.9786,0.0,NO,NO
1,ELC,19.79,Utilities,Electric utilities,10.0,16.0,14.0,15.0,0.0792,0.0774,0.0,NO,NO
1,FCEL,20.34,Industrials,Electrical Equipment & Parts,98.0,37.0,46.0,98.0,2.6864,2.4171,0.0,NO,NO
2,BE,236.22,Industrials,Electrical Equipment & Parts,97.0,17.0,4.0,93.0,26.3808,22.5719,0.0,NO,NO
3,OESX,19.3,Industrials,Electrical Equipment & Parts,96.0,98.0,98.0,89.0,1.8536,1.6086,0.0,NO,NO
4,PLPC,447.39,Industrials,Electrical Equipment & Parts,96.0,96.0,91.0,94.0,35.6229,29.8486,0.0,NO,NO
5,ATKR,93.83,Industrials,Electrical Equipment & Parts,90.0,96.0,89.0,91.0,2.9246,1.4218,0.0,NO,NO
1,VICR,226.64,Technology,Electronic Components,97.0,3.0,2.0,91.0,17.6568,14.5811,0.13,NO,NO
2,ALNT,109.68,Technology,Electronic Components,96.0,95.0,97.0,95.0,6.9271,6.1186,0.0,NO,NO
3,MEI,16.72,Technology,Electronic Components,96.0,77.0,87.0,96.0,1.298,1.2109,0.0,NO,NO
4,OUST,45.13,Technology,Electronic Components,95.0,93.0,92.0,97.0,4.4426,4.0384,0.0,NO,NO
5,RELL,20.41,Technology,Electronic Components,94.0,93.0,90.0,91.0,1.2868,1.2282,0.0,NO,NO
1,GRVY,71.56,Communication Services,Electronic Gaming & Multimedia,61.0,89.0,81.0,54.0,2.4471,2.1629,0.0,NO,NO
2,TTWO,241.91,Communication Services,Electronic Gaming & Multimedia,48.0,20.0,64.0,80.0,9.0178,8.4792,0.0,NO,NO
3,NTES,122.65,Communication Services,Electronic Gaming & Multimedia,15.0,8.0,46.0,43.0,3.3521,2.0768,0.0,NO,NO
4,RBLX,37.95,Communication Services,Electronic Gaming & Multimedia,0.0,0.0,9.0,0.0,3.2718,2.6382,0.98,NO,NO
1,NSIT,156.6,Technology,Electronics & Computer Distribution,95.0,97.0,98.0,95.0,7.1196,6.9039,0.0,NO,NO
2,AVT,95.99,Technology,Electronics & Computer Distribution,93.0,86.0,83.0,92.0,4.2286,3.7536,0.0,NO,NO
3,SNX,254.58,Technology,Electronics & Computer Distribution,91.0,46.0,74.0,93.0,8.6229,8.03,0.0,NO,NO
4,ARW,209.19,Technology,Electronics & Computer Distribution,91.0,43.0,64.0,88.0,9.3661,7.6646,0.0,NO,NO
5,CNXN,80.97,Technology,Electronics & Computer Distribution,86.0,78.0,91.0,85.0,3.0907,3.0193,0.8,NO,NO
1,PHOE,22.04,Industrials,Engineering & Construction,96.0,4.0,95.0,97.0,3.0056,2.9427,0.0,NO,NO
2,IESC,748.44,Industrials,Engineering & Construction,93.0,93.0,75.0,92.0,62.2464,51.1136,0.0,NO,NO
3,FIX,1727.64,Industrials,Engineering & Construction,91.0,24.0,6.0,87.0,109.67,90.6779,0.0,NO,NO
4,AGX,558.89,Industrials,Engineering & Construction,90.0,5.0,3.0,89.0,41.3425,37.8646,0.0,NO,NO
5,TPC,94.67,Industrials,Engineering & Construction,87.0,93.0,85.0,65.0,5.1414,4.3071,0.0,NO,NO
1,STRZ,28.0,Communication Services,Entertainment,97.0,45.0,93.0,98.0,2.0042,1.9749,2.04,NO,NO
2,SPHR,176.38,Communication Services,Entertainment,97.0,96.0,91.0,96.0,9.0416,8.5737,0.01,NO,NO
3,MCS,30.14,Communication Services,Entertainment,96.0,97.0,97.0,96.0,1.3946,1.2789,0.13,NO,NO
4,IMAX,53.26,Communication Services,Entertainment,95.0,97.0,96.0,92.0,2.1014,1.925,0.49,NO,NO
5,MSGE,84.29,Communication Services,Entertainment,94.0,90.0,91.0,91.0,3.2474,3.056,0.0,NO,NO
1,MTW,20.87,Industrials,Farm & Heavy Construction Machinery,95.0,98.0,97.0,91.0,1.0186,0.7896,1.79,NO,NO
2,CAT,854.6,Industrials,Farm & Heavy Construction Machinery,87.0,7.0,13.0,62.0,40.0834,32.3899,0.0,NO,NO
3,GENC,18.0,Industrials,Farm & Heavy Construction Machinery,80.0,89.0,89.0,75.0,0.8539,0.7661,0.0,NO,NO
4,PCAR,130.72,Industrials,Farm & Heavy Construction Machinery,78.0,78.0,84.0,36.0,3.9493,3.9493,0.0,NO,NO
5,TEX,66.2,Industrials,Farm & Heavy Construction Machinery,73.0,41.0,61.0,16.0,2.8396,2.6654,0.0,NO,NO
1,ADM,80.15,Consumer Defensive,Farm Products,74.0,13.0,17.0,76.0,2.6343,2.4971,0.23,NO,NO
2,ALCO,41.04,Consumer Defensive,Farm Products,58.0,28.0,38.0,34.0,1.0571,1.0257,0.0,NO,NO
3,BG,112.73,Consumer Defensive,Farm Products,41.0,13.0,8.0,12.0,3.995,3.6786,0.33,NO,NO
4,CHSCN,25.17,Consumer Defensive,Farm Products,22.0,39.0,25.0,26.0,0.1572,0.1436,0.0,NO,NO
5,CHSCM,24.56,Consumer Defensive,Farm Products,18.0,39.0,20.0,22.0,0.1754,0.1732,0.0,NO,NO
1,BANFP,27.27,Finance,Finance/Rental/Leasing,38.0,66.0,50.0,46.0,0.4957,0.4414,0.0,NO,NO
2,GJT,23.47,Finance,Finance/Rental/Leasing,35.0,41.0,48.0,37.0,0.1329,0.0814,0.0,NO,NO
3,PYT,23.53,Finance,Finance/Rental/Leasing,32.0,40.0,47.0,24.0,0.0651,0.015,0.0,NO,NO
4,KTH,28.74,Finance,Finance/Rental/Leasing,32.0,45.0,43.0,32.0,0.2471,0.1414,0.0,NO,NO
5,DDT,26.38,Finance,Finance/Rental/Leasing,32.0,23.0,39.0,35.0,0.1105,0.0977,0.0,NO,NO
