SectorRank,Sector,LeaderRank,Ticker,Leader_Score,Setup_Type,Tightness,Setup_Price,Dist_52WH_%,ATR_%,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,IPO,Gap (%),HVE,SMA50,SMA200,SMA10W,SMA30W,Industry
2,Healthcare,1,FBRX,98.88,Extended Near High,Normal,76.78,0.54,3.57,98.0,98.0,98.0,98.0,NO,0.0,NO,39.62,28.66,45.51,33.14,Biotechnology
2,Healthcare,2,TWST,98.82,Extended Near High,Loose,125.21,0.36,7.03,98.0,97.0,98.0,98.0,NO,0.71,NO,91.66,55.9,97.0,66.89,Diagnostics & Research
2,Healthcare,3,XNCR,98.43,Extended Near High,Loose,23.18,0.69,5.7,97.0,98.0,98.0,97.0,NO,0.14,NO,16.09,14.05,17.2,13.8,Biotechnology
2,Healthcare,4,URGN,97.12,Extended Near High,Loose,49.0,1.35,5.18,97.0,94.0,98.0,97.0,NO,1.08,NO,36.51,25.84,39.27,28.08,Biotechnology
2,Healthcare,5,GKOS,97.12,Extended Near High,Loose,186.63,0.06,4.47,96.0,94.0,94.0,95.0,NO,0.0,NO,146.07,120.5,154.68,129.98,Medical Devices
3,Energy,1,FET,97.17,Extended Near High,Loose,82.86,1.95,5.91,97.0,98.0,96.0,95.0,NO,0.0,NO,55.24,48.98,58.18,55.94,Oil & Gas Equipment & Services
3,Energy,2,MPC,96.2,Extended Near High,Normal,348.25,0.02,3.57,95.0,91.0,94.0,95.0,NO,0.0,NO,284.14,226.97,289.54,246.46,Oil & Gas Refining & Marketing
3,Energy,3,WHD,95.6,Extended Near High,Loose,72.4,0.62,4.07,92.0,97.0,92.0,85.0,NO,0.08,NO,57.16,51.94,58.19,55.46,Oil & Gas Equipment & Services
3,Energy,4,VLO,94.68,Extended Near High,Normal,330.21,0.22,3.56,95.0,85.0,93.0,95.0,NO,0.0,NO,280.82,224.57,285.64,247.04,Oil & Gas Refining & Marketing
3,Energy,5,PSX,94.47,Extended Near High,Normal,225.58,0.43,3.27,93.0,89.0,92.0,92.0,NO,0.0,NO,191.29,163.35,193.68,175.58,Oil & Gas Refining & Marketing
4,Technology,1,QMCO,98.31,Extended Near High,Loose,21.93,1.31,7.92,98.0,98.0,98.0,98.0,NO,3.66,NO,12.29,8.44,12.75,8.88,Computer Hardware
4,Technology,2,NSIT,97.55,Extended Near High,Loose,154.67,0.85,4.72,96.0,96.0,98.0,96.0,NO,0.15,NO,119.94,92.65,123.69,96.51,Electronics & Computer Distribution
4,Technology,3,NTAP,97.53,Extended Near High,Normal,202.05,0.13,3.88,96.0,94.0,97.0,97.0,NO,0.0,NO,169.49,123.45,169.85,131.53,Software - Infrastructure
4,Technology,4,DGII,96.35,Extended Near High,Loose,85.24,1.84,4.37,96.0,96.0,95.0,96.0,NO,1.03,NO,70.03,53.77,71.57,59.51,Communication Equipment
4,Technology,5,TSAT,96.29,Extended Near High,Loose,61.4,0.23,6.79,96.0,98.0,84.0,97.0,NO,2.56,NO,44.76,37.96,45.37,41.9,Communication Equipment
5,Financial Services,1,SAFT,96.15,Extended Near High,Tight,103.52,0.22,2.41,91.0,97.0,96.0,89.0,NO,0.06,NO,81.59,76.79,85.83,78.42,Insurance - Property & Casualty
5,Financial Services,2,VCTR,95.73,Extended Near High,Normal,116.23,0.04,3.19,93.0,93.0,93.0,93.0,NO,0.52,NO,93.46,75.77,95.44,81.31,Asset Management
5,Financial Services,3,PMTS,94.91,Stage 2 Watch,Loose,29.57,5.38,5.72,97.0,98.0,98.0,97.0,NO,0.0,NO,20.09,16.19,21.38,17.25,Credit Services
5,Financial Services,4,ENVA,94.81,Extended Near High,Normal,260.4,1.94,3.94,96.0,88.0,96.0,95.0,NO,2.68,NO,221.65,166.65,233.32,179.86,Credit Services
5,Financial Services,5,AAMI,94.77,Near Breakout,Normal,92.19,1.52,3.8,95.0,91.0,92.0,96.0,NO,0.0,NO,80.2,61.01,81.28,67.02,Asset Management
