IndustryRank,Ticker,Price,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,Gap (%),IPO,HVE
4,VMC,269.58,Basic Materials,Building Materials,10.0,42.0,18.0,9.0,6.6332,6.4054,0.0,NO,NO
5,EXP,194.26,Basic Materials,Building Materials,6.0,9.0,8.0,10.0,5.8279,5.5079,0.0,NO,NO
1,GFF,97.39,Industrials,Building Products & Equipment,82.0,88.0,86.0,77.0,2.8186,2.6914,0.0,NO,NO
2,OC,138.15,Industrials,Building Products & Equipment,70.0,26.0,84.0,81.0,4.3871,4.0857,0.0,NO,NO
3,JCI,138.24,Industrials,Building Products & Equipment,63.0,9.0,62.0,16.0,3.5679,3.3757,0.0,NO,NO
4,NX,19.22,Industrials,Building Products & Equipment,61.0,82.0,71.0,16.0,0.7464,0.6536,0.0,NO,NO
5,TREX,45.58,Industrials,Building Products & Equipment,53.0,76.0,79.0,70.0,1.5179,1.4382,0.0,NO,NO
1,EBF,21.34,Industrials,Business Equipment & Supplies,63.0,19.0,63.0,40.0,0.4175,0.4161,0.0,NO,NO
1,TOP,16.63,Financial Services,Capital Markets,98.0,98.0,98.0,98.0,1.4111,1.4069,0.0,NO,NO
2,MRX,72.48,Financial Services,Capital Markets,96.0,87.0,95.0,95.0,3.8245,3.5188,0.0,NO,NO
3,VIRT,65.64,Financial Services,Capital Markets,94.0,87.0,94.0,94.0,3.2555,3.2019,0.0,NO,NO
4,HUT,78.64,Financial Services,Capital Markets,94.0,0.0,1.0,94.0,7.3565,7.0069,0.0,NO,NO
5,OPY,118.79,Financial Services,Capital Markets,93.0,87.0,92.0,89.0,3.6565,3.588,0.0,NO,NO
1,VHI,18.69,Basic Materials,Chemicals,89.0,97.0,94.0,89.0,0.9082,0.8954,0.72,NO,NO
2,MEOH,58.95,Basic Materials,Chemicals,88.0,79.0,20.0,71.0,2.2014,1.9664,0.0,NO,NO
3,ACNT,15.17,Basic Materials,Chemicals,60.0,19.0,84.0,8.0,0.4246,0.4161,0.0,NO,NO
4,REX,41.08,Basic Materials,Chemicals,52.0,11.0,6.0,76.0,1.3054,1.2711,0.0,NO,NO
5,DOW,30.52,Basic Materials,Chemicals,49.0,46.0,8.0,34.0,0.9189,0.8281,0.0,NO,NO
1,AMR,235.7,Basic Materials,Coking Coal,91.0,98.0,79.0,93.0,11.9457,11.0296,1.52,NO,NO
2,HCC,108.24,Basic Materials,Coking Coal,90.0,96.0,55.0,90.0,4.9685,4.5144,0.0,NO,NO
1,LITE,914.76,Technology,Communication Equipment,98.0,95.0,50.0,79.0,74.2455,67.5705,0.03,NO,NO
2,HPE,52.24,Technology,Communication Equipment,97.0,84.0,82.0,98.0,2.6432,2.4584,0.0,NO,NO
3,SILC,43.05,Technology,Communication Equipment,97.0,83.0,82.0,97.0,3.8736,3.6657,0.0,NO,NO
4,AAOI,107.69,Technology,Communication Equipment,97.0,89.0,1.0,51.0,13.1911,11.6848,1.04,NO,NO
5,CIEN,382.8,Technology,Communication Equipment,96.0,53.0,2.0,60.0,27.8371,23.8607,0.0,NO,NO
1,QMCO,24.33,Technology,Computer Hardware,98.0,98.0,98.0,98.0,2.3288,2.2316,0.0,NO,NO
2,DELL,456.01,Technology,Computer Hardware,98.0,88.0,25.0,98.0,24.3656,22.5685,0.0,NO,NO
3,STX,828.38,Technology,Computer Hardware,98.0,14.0,10.0,97.0,54.8621,47.6822,0.0,NO,NO
4,SNDK,1566.7,Technology,Computer Hardware,98.0,95.0,9.0,98.0,128.9304,109.4875,0.08,NO,NO
5,WDC,450.55,Technology,Computer Hardware,98.0,1.0,5.0,95.0,31.3436,27.6521,0.0,NO,NO
1,TR,40.86,Consumer Defensive,Confectioners,49.0,74.0,78.0,27.0,0.9684,0.8977,0.0,NO,NO
2,MDLZ,62.07,Consumer Defensive,Confectioners,41.0,27.0,54.0,44.0,1.1382,1.0246,0.0,NO,NO
3,HSY,176.21,Consumer Defensive,Confectioners,9.0,45.0,15.0,3.0,3.9221,3.4771,0.0,NO,NO
1,RCMT,41.6,Industrials,Conglomerates,97.0,97.0,98.0,97.0,2.1184,1.8041,0.0,NO,NO
2,AIRT,31.77,Industrials,Conglomerates,94.0,89.0,96.0,94.0,2.1693,1.9257,0.0,NO,NO
3,MMM,171.83,Industrials,Conglomerates,59.0,17.0,85.0,55.0,3.2429,3.1936,0.0,NO,NO
4,OTTR,90.47,Industrials,Conglomerates,56.0,60.0,77.0,52.0,1.6246,1.5946,0.0,NO,NO
5,VMI,469.66,Industrials,Conglomerates,44.0,17.0,9.0,43.0,12.0436,11.4864,0.0,NO,NO
1,HURN,159.89,Industrials,Consulting Services,85.0,76.0,96.0,67.0,5.2318,4.9811,0.0,NO,NO
2,EFTY,15.02,Industrials,Consulting Services,84.0,15.0,33.0,35.0,0.0,0.0,0.0,NO,NO
3,ICFI,89.1,Industrials,Consulting Services,75.0,86.0,93.0,76.0,2.2543,2.15,0.0,NO,NO
4,CRAI,174.5,Industrials,Consulting Services,45.0,17.0,89.0,22.0,5.2571,5.0221,0.0,NO,NO
5,EFX,189.16,Industrials,Consulting Services,13.0,85.0,78.0,12.0,6.1086,5.62,0.0,NO,NO
1,AAPL,316.85,Technology,Consumer Electronics,77.0,62.0,63.0,82.0,6.1232,6.0061,0.0,NO,NO
2,SONY,24.56,Technology,Consumer Electronics,29.0,77.0,78.0,60.0,0.5232,0.3546,0.0,NO,NO
3,SONO,15.6,Technology,Consumer Electronics,25.0,79.0,20.0,54.0,0.6193,0.5979,0.2,NO,NO
1,ERO,37.13,Basic Materials,Copper,95.0,96.0,89.0,68.0,1.9107,1.6794,0.0,NO,NO
2,SCCO,208.87,Basic Materials,Copper,93.0,88.0,78.0,21.0,8.5464,7.3621,0.0,NO,NO
3,HBM,28.66,Basic Materials,Copper,93.0,94.0,14.0,57.0,1.3325,1.1361,0.0,NO,NO
4,FCX,75.74,Basic Materials,Copper,92.0,93.0,84.0,67.0,2.7775,2.4461,0.0,NO,NO
5,TECK,68.12,Basic Materials,Copper,91.0,89.0,45.0,82.0,2.0393,1.7214,0.0,NO,NO
1,PMTS,28.97,Financial Services,Credit Services,97.0,96.0,98.0,98.0,1.13,1.0982,0.03,NO,NO
2,ENVA,226.72,Financial Services,Credit Services,95.0,3.0,96.0,95.0,8.329,8.0896,0.0,NO,NO
3,ECPG,97.01,Financial Services,Credit Services,95.0,67.0,92.0,91.0,3.5336,3.2686,0.0,NO,NO
4,BFH,104.47,Financial Services,Credit Services,92.0,14.0,88.0,93.0,3.2693,3.0807,0.0,NO,NO
5,EZPW,32.32,Financial Services,Credit Services,92.0,84.0,66.0,82.0,1.6989,1.6725,0.0,NO,NO
1,M,21.96,Consumer Cyclical,Department Stores,78.0,3.0,47.0,79.0,0.6704,0.6396,0.0,NO,NO
2,KSS,17.82,Consumer Cyclical,Department Stores,60.0,7.0,90.0,77.0,1.0346,0.9818,0.0,NO,NO
3,DDS,625.97,Consumer Cyclical,Department Stores,46.0,79.0,73.0,45.0,29.6314,26.8029,0.0,NO,NO
1,TWST,139.0,Healthcare,Diagnostics & Research,98.0,97.0,98.0,98.0,9.655,8.5886,0.0,NO,NO
2,BDSX,26.34,Healthcare,Diagnostics & Research,98.0,94.0,98.0,95.0,2.4634,2.4406,0.0,NO,NO
3,CDNA,50.11,Healthcare,Diagnostics & Research,98.0,90.0,98.0,98.0,2.3327,2.3064,0.0,NO,NO
4,NEO,17.91,Healthcare,Diagnostics & Research,97.0,91.0,98.0,96.0,0.7954,0.7354,0.0,NO,NO
5,PSNL,16.78,Healthcare,Diagnostics & Research,97.0,96.0,97.0,96.0,0.9263,0.8084,0.0,NO,NO
1,TGT,160.88,Consumer Defensive,Discount Stores,94.0,87.0,94.0,92.0,5.4011,4.9411,0.0,NO,NO
2,TBBB,48.57,Consumer Defensive,Discount Stores,93.0,91.0,91.0,91.0,2.0768,1.8829,0.0,NO,NO
3,PSMT,170.01,Consumer Defensive,Discount Stores,83.0,3.0,35.0,59.0,4.9089,4.7011,0.2,NO,NO
4,DLTR,126.59,Consumer Defensive,Discount Stores,71.0,27.0,85.0,52.0,4.8564,4.5986,0.0,NO,NO
5,DG,126.75,Consumer Defensive,Discount Stores,59.0,29.0,87.0,6.0,4.0521,3.6664,0.47,NO,NO
1,MRK,147.76,Healthcare,Drug Manufacturers - General,92.0,89.0,94.0,84.0,4.8942,3.9149,0.0,NO,NO
2,AMGN,429.88,Healthcare,Drug Manufacturers - General,89.0,87.0,94.0,69.0,8.8607,8.2293,0.0,NO,NO
3,BMY,66.81,Healthcare,Drug Manufacturers - General,87.0,60.0,91.0,57.0,1.4721,1.3478,0.0,NO,NO
4,JNJ,265.85,Healthcare,Drug Manufacturers - General,87.0,70.0,89.0,56.0,5.0657,4.6093,0.0,NO,NO
5,BIIB,216.65,Healthcare,Drug Manufacturers - General,87.0,80.0,84.0,77.0,5.355,5.0471,0.0,NO,NO
1,AMLX,33.75,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,98.0,98.0,97.0,2.9271,2.4364,0.0,NO,NO
2,ETON,60.44,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,95.0,98.0,98.0,4.4193,3.5079,0.0,NO,NO
3,KNSA,78.63,Healthcare,Drug Manufacturers - Specialty & Generic,97.0,78.0,97.0,96.0,2.2847,2.2133,0.0,NO,NO
4,LQDA,68.17,Healthcare,Drug Manufacturers - Specialty & Generic,97.0,1.0,87.0,97.0,4.4043,4.1993,0.0,NO,NO
5,ANIK,20.87,Healthcare,Drug Manufacturers - Specialty & Generic,96.0,83.0,96.0,93.0,1.06,1.0593,0.0,NO,NO
1,SBTU,43.68,ETF,ETF,98.0,98.0,98.0,98.0,4.8942,2.1228,0.0,NO,NO
2,ZCSH,68.95,ETF,ETF,98.0,98.0,98.0,98.0,4.7549,3.5581,2.82,NO,NO
3,MRNX,79.5,ETF,ETF,98.0,98.0,98.0,98.0,23.3786,16.2307,0.0,NO,NO
4,BWET,416.72,ETF,ETF,98.0,97.0,98.0,98.0,34.8068,27.1656,0.0,NO,NO
5,PALU,60.51,ETF,ETF,98.0,95.0,96.0,98.0,5.3338,4.8299,0.0,NO,NO
1,DAO,16.39,Consumer Defensive,Education & Training Services,95.0,17.0,95.0,94.0,1.1811,1.159,0.0,NO,NO
2,LAUR,37.53,Consumer Defensive,Education & Training Services,83.0,19.0,84.0,78.0,0.8376,0.8291,0.0,NO,NO
3,CVSA,132.33,Consumer Defensive,Education & Training Services,81.0,78.0,77.0,90.0,4.7786,4.77,0.0,NO,NO
4,EDU,57.7,Consumer Defensive,Education & Training Services,80.0,19.0,91.0,52.0,1.6357,1.4664,0.0,NO,NO
5,FC,20.35,Consumer Defensive,Education & Training Services,71.0,10.0,6.0,95.0,0.7725,0.7432,0.0,NO,NO
1,ELC,19.68,Utilities,Electric utilities,13.0,20.0,25.0,16.0,0.1741,0.1646,0.0,NO,NO
1,OESX,22.99,Industrials,Electrical Equipment & Parts,98.0,98.0,98.0,97.0,2.0049,1.9392,0.0,NO,NO
2,FCEL,17.23,Industrials,Electrical Equipment & Parts,97.0,1.0,5.0,97.0,2.1054,1.9561,0.0,NO,NO
3,BE,206.3,Industrials,Electrical Equipment & Parts,96.0,40.0,3.0,86.0,17.4064,14.9436,0.0,NO,NO
4,PLPC,400.85,Industrials,Electrical Equipment & Parts,95.0,88.0,73.0,94.0,23.8393,22.4293,0.0,NO,NO
5,ATKR,93.69,Industrials,Electrical Equipment & Parts,91.0,95.0,86.0,93.0,0.2711,0.2461,0.01,NO,NO
1,MEI,18.23,Technology,Electronic Components,97.0,95.0,97.0,97.0,1.275,1.1107,0.0,NO,NO
2,VICR,187.68,Technology,Electronic Components,95.0,5.0,1.0,11.0,14.8157,13.1393,0.0,NO,NO
3,ALNT,94.01,Technology,Electronic Components,94.0,82.0,84.0,93.0,5.286,4.9738,0.0,NO,NO
4,FLEX,109.25,Technology,Electronic Components,92.0,12.0,3.0,95.0,5.3293,4.5971,0.0,NO,NO
5,RELL,17.32,Technology,Electronic Components,91.0,9.0,61.0,92.0,0.8691,0.8227,0.0,NO,NO
1,GRVY,73.6,Communication Services,Electronic Gaming & Multimedia,78.0,92.0,81.0,74.0,2.2186,2.2057,0.0,NO,NO
2,NTES,121.78,Communication Services,Electronic Gaming & Multimedia,14.0,5.0,31.0,53.0,4.2071,2.3514,0.0,NO,NO
3,TTWO,219.7,Communication Services,Electronic Gaming & Multimedia,14.0,4.0,21.0,44.0,8.8908,8.6804,0.0,NO,NO
4,RBLX,41.29,Communication Services,Electronic Gaming & Multimedia,1.0,91.0,8.0,1.0,1.8214,1.8107,0.13,NO,NO
1,NSIT,157.02,Technology,Electronics & Computer Distribution,94.0,93.0,95.0,96.0,4.6799,4.5827,0.0,NO,NO
2,AVT,89.56,Technology,Electronics & Computer Distribution,92.0,47.0,60.0,92.0,3.5871,3.3236,0.86,NO,NO
3,SNX,252.85,Technology,Electronics & Computer Distribution,92.0,23.0,14.0,95.0,6.8264,6.4621,0.0,NO,NO
4,ARW,204.43,Technology,Electronics & Computer Distribution,91.0,9.0,14.0,91.0,6.8029,6.2029,0.0,NO,NO
5,SCSC,57.09,Technology,Electronics & Computer Distribution,90.0,47.0,89.0,94.0,3.0743,2.6243,0.0,NO,NO
1,PHOE,21.26,Industrials,Engineering & Construction,96.0,4.0,96.0,89.0,2.276,2.126,0.0,NO,NO
2,ACA,145.3,Industrials,Engineering & Construction,89.0,37.0,88.0,90.0,0.3786,0.3254,0.0,NO,NO
3,FIX,1545.62,Industrials,Engineering & Construction,89.0,4.0,7.0,58.0,85.555,74.3364,0.0,NO,NO
4,TPC,88.52,Industrials,Engineering & Construction,88.0,77.0,89.0,83.0,3.472,3.2677,0.0,NO,NO
5,BWMN,42.59,Industrials,Engineering & Construction,85.0,97.0,95.0,88.0,0.16,0.1586,0.0,NO,NO
1,MCS,28.43,Communication Services,Entertainment,96.0,18.0,96.0,95.0,0.9864,0.9643,0.0,NO,NO
2,STRZ,26.48,Communication Services,Entertainment,96.0,55.0,56.0,97.0,1.9475,1.8716,0.0,NO,NO
3,SPHR,136.3,Communication Services,Entertainment,95.0,10.0,14.0,82.0,8.2539,7.9714,0.0,NO,NO
4,ROKU,156.93,Communication Services,Entertainment,94.0,83.0,91.0,95.0,1.9232,1.8239,0.0,NO,NO
5,RDIB,15.1,Communication Services,Entertainment,92.0,98.0,97.0,79.0,1.9486,1.5771,0.0,NO,NO
1,MTW,19.42,Industrials,Farm & Heavy Construction Machinery,96.0,97.0,98.0,89.0,0.7704,0.7482,0.0,NO,NO
2,GENC,18.56,Industrials,Farm & Heavy Construction Machinery,87.0,95.0,94.0,77.0,0.9071,0.8189,0.0,NO,NO
3,DE,654.91,Industrials,Farm & Heavy Construction Machinery,86.0,86.0,90.0,47.0,20.6771,19.1171,2.8,NO,NO
4,CAT,797.47,Industrials,Farm & Heavy Construction Machinery,85.0,19.0,12.0,54.0,25.1136,22.5736,0.0,NO,NO
5,TEX,63.51,Industrials,Farm & Heavy Construction Machinery,75.0,49.0,78.0,12.0,2.2596,2.2153,0.0,NO,NO
1,ADM,81.29,Consumer Defensive,Farm Products,77.0,62.0,28.0,79.0,2.5026,2.4797,0.0,NO,NO
2,BG,116.21,Consumer Defensive,Farm Products,52.0,85.0,9.0,20.0,3.8561,3.8089,0.0,NO,NO
3,ALCO,39.73,Consumer Defensive,Farm Products,47.0,76.0,28.0,18.0,0.96,0.8764,0.0,NO,NO
4,CHSCN,25.2,Consumer Defensive,Farm Products,30.0,37.0,45.0,30.0,0.1482,0.1468,0.08,NO,NO
5,CHSCL,25.54,Consumer Defensive,Farm Products,27.0,43.0,31.0,33.0,0.1326,0.1276,0.32,NO,NO
1,BANFP,27.5,Finance,Finance/Rental/Leasing,46.0,68.0,67.0,49.0,0.72,0.4079,0.0,NO,NO
2,BPOPM,25.5,Finance,Finance/Rental/Leasing,37.0,53.0,49.0,40.0,0.0621,0.0521,0.0,NO,NO
3,NEWTG,25.33,Finance,Finance/Rental/Leasing,35.0,22.0,50.0,39.0,0.142,0.1314,0.0,NO,NO
4,GJT,23.22,Finance,Finance/Rental/Leasing,35.0,19.0,38.0,39.0,0.0429,0.0136,0.0,NO,NO
5,GJS,23.31,Finance,Finance/Rental/Leasing,34.0,24.0,45.0,36.0,0.1136,0.0707,0.0,NO,NO
