20251211T,0,1000,0,181.53,0
20251212T,0,1000,0,181.53,0
20251215T,0,1000,0,181.53,0
20251216T,0,1000,0,181.53,0
20251217T,0,1000,0,181.53,0
20251211T,0,1000,0,115.8,0
20251212T,0,1000,0,115.8,0
20251215T,0,1000,0,115.8,0
20251216T,0,1000,0,115.8,0
20251217T,0,1000,0,115.8,0
20251211T,0,1000,0,99.64,0
20251212T,0,1000,0,99.64,0
20251215T,0,1000,0,99.64,0
20251216T,0,1000,0,99.64,0
20251217T,0,1000,0,99.64,0
20251211T,0,1000,0,94.29,0
20251212T,0,1000,0,94.29,0
20251215T,0,1000,0,94.29,0
20251216T,0,1000,0,94.29,0
20251217T,0,1000,0,94.29,0
20251211T,0,1000,0,91.05,0
20251212T,0,1000,0,91.05,0
20251215T,0,1000,0,91.05,0
20251216T,0,1000,0,91.05,0
20251217T,0,1000,0,91.05,0
20251211T,0,1000,0,75.82,0
20251212T,0,1000,0,75.82,0
20251215T,0,1000,0,75.82,0
20251216T,0,1000,0,75.82,0
20251217T,0,1000,0,75.82,0
20251211T,0,1000,0,42.01,0
20251212T,0,1000,0,42.01,0
20251215T,0,1000,0,42.01,0
20251216T,0,1000,0,42.01,0
20251217T,0,1000,0,42.01,0
