Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
5,SBTU,41.37,41.62,12725.0,ETF,ETF,98.0,98.0,98.0,98.0,3.5469,1.016,149363.0,177820.0,43.3,1.3,0,NO,8.39,4.56,5.8,6.18,4.34,,213,0.0,12725,NO,NO,2026-08-19,636600.0
12,ZCSH,62.98,63.1,303628.0,ETF,ETF,98.0,98.0,97.0,98.0,4.3332,3.1735,93561.0,109160.0,70.02,3.31,0,NO,42.09,36.31,29.62,38.96,29.69,,1219,0.0,303628,NO,NO,2026-06-05,789900.0
15,RFAI,48.89,51.09,44520.0,Financial Services,Shell Companies,98.0,98.0,98.0,98.0,8.2866,6.568,75763.0,400660.0,73.0,8.94,407926656,NO,19.26,14.33,11.72,19.54,13.79,,538,0.0,44520,NO,NO,2026-08-21,3150800.0
18,MRNA,149.66,158.83,21836510.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,18.9152,13.4395,13898833.0,49448700.0,176.66,22.28,59749646336,NO,86.64,73.52,50.61,80.33,60.16,,1939,0.0,21836510,YES,NO,2026-08-19,199252300.0
21,MRNX,90.77,103.09,460543.0,ETF,ETF,98.0,98.0,98.0,98.0,21.4207,14.6593,166595.0,871830.0,143.84,14.95,0,NO,48.65,41.25,,45.11,31.88,,141,0.0,460543,NO,NO,2026-08-19,2943500.0
22,MRVU,133.0,127.93,101209.0,ETF,ETF,98.0,98.0,68.0,98.0,16.3743,13.1229,335087.0,195100.0,308.77,20.8,0,NO,110.61,133.68,,121.91,,,135,0.0,101209,NO,NO,2026-06-03,1251400.0
24,TWST,150.06,151.42,1209309.0,Healthcare,Diagnostics & Research,98.0,98.0,98.0,98.0,9.8021,8.78,1815946.0,1756040.0,154.96,23.3,9409875968,NO,122.37,104.19,61.04,109.53,73.72,,1964,0.0,1209309,NO,NO,2022-11-15,7568500.0
25,MVLL,32.67,31.39,2716045.0,ETF,ETF,98.0,98.0,55.0,98.0,4.1132,3.3352,6131938.0,4688920.0,77.67,4.32,0,NO,27.2,33.13,19.28,30.1,24.11,,370,0.0,2716045,NO,NO,2025-08-29,36696300.0
27,MU,938.4,932.97,17071668.0,Technology,Semiconductors,98.0,88.0,45.0,97.0,51.1836,41.8786,47144060.0,29515380.0,1255.0,114.25,1059822567424,NO,912.35,958.92,581.54,943.45,703.73,,10641,0.0,17071668,YES,NO,2013-10-11,153906100.0
36,EDRY,48.6,53.69,139357.0,Industrials,Marine Shipping,98.0,98.0,98.0,97.0,4.4486,4.3308,81398.0,151370.0,53.93,10.62,139316320,NO,37.6,28.84,20.25,30.56,23.65,,2070,0.0,139357,NO,NO,2020-11-12,15683900.0
42,CDNA,50.96,50.8,1413971.0,Healthcare,Diagnostics & Research,98.0,97.0,98.0,98.0,2.1025,2.0762,1076665.0,1051860.0,51.12,12.37,2636376064,NO,46.6,37.24,23.87,39.87,26.68,,3046,0.0,1413971,NO,NO,2025-07-17,16111000.0
57,PLSE,48.1,49.0,269086.0,Healthcare,Medical Instruments & Supplies,98.0,96.0,98.0,98.0,3.4158,3.4011,377880.0,415690.0,50.9,12.56,3430617344,NO,43.38,34.39,22.8,36.35,26.95,,2583,0.0,269086,NO,NO,2022-09-26,4339700.0
61,FTH,32.97,34.52,140910.0,Healthcare,Biotechnology,98.0,87.0,98.0,18.0,3.2168,3.1882,215534.0,340030.0,37.9,7.45,851958784,NO,29.82,27.7,20.76,28.51,25.56,,1396,0.0,140910,NO,NO,2026-02-18,12540600.0
63,LABU,331.59,335.54,344541.0,ETF,ETF,98.0,96.0,98.0,96.0,23.4091,19.6498,522785.0,455130.0,341.93,68.0,0,NO,283.16,271.36,193.53,281.46,208.52,,2829,0.0,344541,NO,NO,2025-04-09,7938800.0
72,BNMC,65.54,64.0,1233.0,ETF,ETF,98.0,98.0,,,3.3014,0.7736,509.0,430.0,67.77,24.42,0,NO,41.87,,,,,,34,2.16,1233,NO,NO,2026-07-10,9100.0
73,TRAX,44.19,45.11,540205.0,Healthcare,Biotechnology,98.0,73.0,98.0,,2.9386,2.9386,760360.0,573850.0,49.91,14.72,1578945920,NO,45.05,34.65,,36.43,,,100,0.0,540205,NO,NO,2026-07-09,4512600.0
77,MRVL,245.11,240.38,15919680.0,Technology,Semiconductors,98.0,96.0,90.0,98.0,16.3714,13.3043,40789630.0,24468440.0,329.88,61.44,220281487360,NO,219.8,230.76,147.28,224.12,174.27,2026-08-27,6577,0.0,15919680,YES,NO,2026-06-18,250989400.0
78,LRCU,51.79,52.31,23557.0,ETF,ETF,97.0,94.0,4.0,78.0,4.9157,4.2371,127611.0,62720.0,113.66,7.68,0,NO,52.81,63.88,44.86,59.71,52.36,,257,0.0,23557,NO,NO,2026-07-30,400400.0
83,BAND,46.89,46.655,414459.0,Technology,Software - Infrastructure,97.0,4.0,5.0,98.0,3.4935,3.374,1293555.0,688110.0,79.08,12.5,1508957184,NO,48.29,56.34,32.46,56.31,40.96,,2209,0.0,414459,NO,NO,2022-11-02,11116300.0
89,QURE,50.95,51.05,898993.0,Healthcare,Biotechnology,97.0,96.0,98.0,97.0,2.1641,2.0991,1909744.0,1043000.0,71.5,8.73,3534219008,NO,46.61,44.06,27.73,44.92,29.67,,3158,0.0,898993,NO,NO,2025-09-24,70079700.0
102,TXXH,65.39,66.73,20362.0,ETF,ETF,97.0,98.0,92.0,,4.9536,3.5764,18611.0,16060.0,74.74,23.05,0,NO,40.94,44.77,,44.54,,,82,0.0,20362,NO,NO,2026-06-05,72200.0
122,ANAB,58.0,58.37,210309.0,Healthcare,Biotechnology,97.0,85.0,42.0,94.0,2.5204,2.4275,608553.0,343480.0,72.36,11.4,1717291776,NO,56.78,58.45,45.27,58.93,51.94,,2409,0.0,210309,NO,NO,2019-11-08,26495100.0
132,ASX,37.26,37.08,2452436.0,Technology,Semiconductors,97.0,83.0,15.0,93.0,1.63,1.2786,10414263.0,6736840.0,45.52,9.86,97012572160,NO,37.35,38.89,27.3,38.59,31.9,,6513,0.0,2452436,NO,NO,2025-04-09,36777100.0
139,NBIS,213.93,221.97,9167300.0,Communication Services,Internet Content & Information,97.0,94.0,54.0,97.0,21.7413,18.1988,21693487.0,30088900.0,299.86,63.26,54316437504,NO,220.52,221.74,150.79,213.02,174.21,,463,0.0,9167300,YES,NO,2025-09-09,88378300.0
155,PENG,51.86,50.38,1311553.0,Technology,Information Technology Services,96.0,79.0,15.0,98.0,3.8249,3.4384,3363823.0,1607370.0,89.86,16.04,2657446400,NO,55.6,61.04,35.59,59.57,42.26,,2327,0.0,1311553,NO,NO,2019-01-09,15604200.0
161,KYMR,125.55,126.64,558041.0,Healthcare,Biotechnology,96.0,90.0,96.0,91.0,4.9514,4.7243,850587.0,657600.0,130.05,39.84,10439560192,NO,114.16,111.1,87.14,114.1,93.45,,1510,0.0,558041,NO,NO,2025-12-08,7495500.0
165,PUR,33.41,35.16,64658.0,ETF,ETF,96.0,98.0,,,3.3535,2.9878,30680.0,93310.0,36.44,9.66,0,NO,17.4,,,,,,36,0.0,64658,NO,NO,2026-08-20,500100.0
169,HBB,32.44,32.61,50541.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",96.0,96.0,97.0,95.0,1.5216,1.4001,51212.0,96130.0,34.26,13.56,436069216,NO,30.4,25.22,19.9,26.36,21.59,,2241,0.0,50541,NO,NO,2022-06-24,1353100.0
171,AUGO,89.3,90.47,624084.0,Basic Materials,Gold,96.0,98.0,88.0,52.0,4.5163,3.6127,1068668.0,950370.0,110.32,28.22,7486629888,NO,74.65,65.37,66.82,67.67,74.19,,281,0.0,624084,NO,NO,2026-05-29,5244300.0
