Rank,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Health technology,93,4,95,92,SI
2,Healthcare,70,54,68,61,"QTTB,ERAS,FBRX,ORKA,ANRO,DMRA,AGL,SYRE,TXG,TWST,DFTX,RLAY,RVMD,CDNA,MBX,RLYB,DNTH,ALMS,PRAX,FTH,REPL,TRAX,SLGL,SEPN,BDSX,TNGX,PLSE,NVCT,ELVN,CRNX,APGE,PACS,ARWR,OMER,KOD,XNCR,MANE,TVTX,QURE,ETON,LBRX,URGN,PVLA,NRIX,ANAB,LQDA,NBTX,FBIOP,MNPR,CGEM,EWTX,NEO,ANIK,CORT,JBIO,PTGX,GH,AMLX,COGT,RAPP,MRNA,IMUX,AXGN,IMVT,YARW,OSCR,HNGE,GHRS,GKOS,ROIV,KNSA,KYMR,ADPT,INBX,CGON,ELOX,CRL,MCTA,COAG,DCTH,GPCR,CNC,VREX,CLDX,PARK,BTSG,TRVI,SPRB,BWAY,NUTX,ELMD,RCUS,FTRE,NTRA,BTSGU,TNDM,DYN,CON,PDEX,CRVS,ILMN,BCAX,AMN,IMNM,STRO,HAE,HUM,BLFS,OMDA,CUE,ALKS,APLM,NKTR,JAZZ,GLUE,LNTH,SMTI,LGND,ANGO,AMRX,ALMR,TECX,NGNE,ACHC,BRKR,NHC,CBLL,DXCM,TGTX,XENE,KRYS,ZBIO,ITGR,ICUI,DNLI,HALO,ATRC,KIDS,AZTA,BAX,TECH,BBNX,UFPT,ZYME,BRKRP,SRZN,IART,BLTE,THC,CTNM,MMED,SRRK,TEVA,MRK,AXSM,LIVN,AVTX,RGEN,LLY,NRC,RPRX,BBIO,AVBP,NVCR,CSTL,STOK,ESTA,GRDN,MOH,DRUG,IQV,PCVX,BIO,SPTX,IDYA,ASTH,SLP,KMTS,TYRA,VEEV,PHVS,CYTK,PNTG,AMGN,WST,SIBN,MD,CBIO,VCEL,MEDP,VOR,BMRN,SDGR,INCY,WAT,JNJ,HSIC,HSTM,BIIB,RVTY,HQY,CAH,ACAD,RDNT,DGX,AVLN,CHE,UNH,CTEV,ARQT,ICLR,BMY,WGS,A,MMSI,ODTX,SHC,TMO,LH,CLPT,INDV,RIGL,RYTM,CNMD,NVST,VTRS,BDX,VTVT,DVA,VRTX,REGN,ABBV,AKTS,ABVX,MTD,GMAB,SNDA,UTMD,ELV,ZLAB,VCYT,HRMY,CVS,TFX,GRAL,SOLV,TCMD,USPH,PTHS,APMD,EW,MIRM,TARS,IRON,EXEL,COO,GMED,PGNY,HROW,STVN,ASND,PBLS,ADUS,ONC,ALGN,MAZE,SNDX,PTCT,TBPH,ARGX,UTHR,ZBH,WRBY,MCK,HCSG,PEN,EHC,TAK,LTGO,PRPO,IMCR,MDGL,VRDN,NVS,CAI,GENB,MESO,HIMS,OBX,AGIO,INMD,BLCO,QGEN,SCTX,ABT,ELAN,DHR,MLYS,GEHC,AUPH,BEAM,ATR,GILD,MDT,HTFL,COR,GSK,PFE,FMS,ASMB,IRMD,NBIX,ALC,GLSI,BLSM,CRSP,CELC,WAY,STE,SYK,STAA,SRPT,PCRX,ENSG,LFMDP,SUPN,CI,KARD,OMCL,TEM,PHG,INSP,VKTX,NVO,SGP,TMDX,RARE,ENOV,PRVA,VERA,OPCH,RMD,FLGT,JANX,INVA,SNY,IDXX,INSM,MLTX,HCA,SGRY,ANIP,QDEL,SNN,AMPH,LKFT,AZN,BNTX,BLLN,UHS,PAHC,AORT,LMAT,ATTO,MDLN,IRTC,BRVE,PBH,IONS,DOCS,ISRG,NAMS,KLRA,ZTS,PRCT,COLL,LEGN,BSX,AAPG,PODD,ALNY,QNCX"
3,Technology,66,61,59,69,"BVC,MGRT,SNDK,AXTI,AEHR,BLZE,CHRN,MU,QMCO,MXL,DELL,AAOI,LITE,BAND,STX,FSLY,WDC,ALOT,TSEM,ICHR,SAIH,HPE,BNAI,INTC,UCTT,PENG,RNG,UMAC,RTB,DOCN,OCC,PUBM,MRVL,ASX,FORM,SILC,VICR,PANW,ACMR,UMC,CIEN,ONTO,ALNT,VSAT,COHU,IMOS,DGII,VIAV,SIMO,TER,SHAZ,TWLO,SNOW,OKTA,FEIM,MEI,AMD,AMAT,NTAP,CRWD,NAVN,LRCX,QLYS,AMBQ,FTNT,SITM,VELO,ALAB,ZETA,CRDO,ARM,FROG,NET,TENB,MITK,OUST,TSAT,ASYS,NSIT,FIVN,BRUN,KLIC,TTMI,TEAM,RBRK,MKSI,FLEX,AIP,MDB,RDVT,HQ,VSH,ASML,RELL,COHR,U,DAVE,NVEC,PDFS,SMTC,PATH,OOMA,DDOG,AVT,KLAC,CHYM,KEYS,PAYC,STM,P,S,GCT,ENTG,PTRN,AEVA,PAY,INTA,MTSI,GTLB,RELY,VECO,VPG,CCSI,APPN,ADEA,ANET,VRNS,LSCC,ZBRA,BELFB,RAL,PLXS,BHE,ARW,GRMN,BRZE,DIOD,SNX,MPTI,SWMR,RAMP,KN,OSPN,CIFR,HPQ,ESTC,GLW,LFUS,ACLS,WDAY,TTAN,FFIV,JBL,MRAM,DBX,KARO,SAIL,IOT,FLYW,SHOP,CSCO,IBTA,CVLT,MANH,CAMT,BELFA,CPAY,MLAB,WEX,ROG,NTNX,AMKR,DJCO,NTCT,TSM,CNXN,AGYS,SCSC,SAIC,DT,PLTS,AKAM,APH,BOX,SLAB,WYFI,PGY,CGNX,NOVTU,CACI,NOVT,ATEN,PCTY,SMCIP,INGM,Q,ARQQ,EXTR,CTS,ZM,ADI,PAYX,XYZ,ADIG,POWI,TOST,TXN,PRGS,ALGM,EFOR,WK,VIA,SPSC,GWRE,ST,PI,SYNA,ACIW,SANM,KSPI,PLTR,WOLF,ESE,EVTC,ADP,QTWO,NN,NTSK,ON,DOCU,BILL,NATL,MPWR,AOSL,GEN,RDWR,CLMB,LYTS,PCOR,ALKT,BDC,AVGO,DFIN,IBEX,ALRM,SONO,IDCC,LYFT,FN,CLS,GRND,QNT,NOW,YOU,TDY,ITRN,AAPL,GFS,MSI,BKTI,MSFT,FTV,SSNC,CDW,NVDA,AVNW,QRVO,VRSN,CSQR,CEVA,EXLS,SMCI,NCNO,PLUS,GRRR,LASR,ITRI,ROP,NVMI,NXT,AMBA,IT,UPBD,ENPH,PLAB,SAP,CRM,DBD,APLD,MCHP,DCBO,ASTS,SWKS,ADSK,INOD,CTSH,JKHY,CORZ,GIB,APPF,BSP,DUOL,DAKT,LOGI,NYAX,EEFT,VHC,MCHPP,ADBE,DSGX,NICE,BLKB,KVYO,SKHY,TEL,FSLR,HUBS,ACFN,RGTI,GDDY,IBM,QBTS,FIG,G,IONQ,ZS,SONY,STRC,CDNS,UI,BSY,NTGR,OTEX,TDC,CRWV,QCOM,UBER,OSIS,VNT,MBGL,BR,RMBS,NXPI,PTC,MQ,LIF,STRF,MNDY,LDOS,CHKP,ACN,CRUS,TYL,WIX,BMI,BL,STRD,FOUR,TRMB,SEDG,FICO,IPGP,PAR,OCTV,FIS,GDS,SNPS,GLOB,ALMU,PEGA,CSIQ,CNXC,OLED,FORTY,CLFD,DOX,STRK,EPAM,ORCL,CALX,INTU,PSN,CBRS,IIIV,BLSH,JKS,MSTR"
4,Energy,64,59,42,61,"NESR,FET,PBF,FTK,DK,PARR,NGL,VLO,OII,MPC,WTTR,DINO,EC,PBT,INSW,PSX,HP,NBR,FRO,WHD,FTI,CMBT,CVE,APA,TEN,WKC,EQNR,TDW,INVX,XPRO,LPG,EFXT,BWLP,TALO,OVV,SMC,SUNC,TNK,NCSM,DHT,SM,PR,KGS,E,TRGP,TBN,SDRL,SU,SUN,YPF,CNQ,VAL,CHRD,PAGP,NOV,IMO,WBI,PAA,KNTK,VIST,SOBO,STNG,FANG,REPX,COP,OXY,XOM,CVI,LB,NE,SLB,WDS,CQP,PBA,LNG,SEI,OKE,TTE,EOG,PBR,EROK,RNGR,BKR,WES,CVX,TRMD,NGS,VTOL,SHEL,CNR,EE,ET,AROC,PDS,WFRD,AM,GLNG,MUR,FLOC,DVN,MPLX,EPD,TS,BP,DTM,DMLP,WMB,KMI,DKL,TRP,NVGS,FLNG,CAPL,GLP,HAL,AR,HESM,RRC,MTDR,LBRT,KRP,CNX,NOG,APC,IMPPP,MGY,PNRG,ARLP,WHK,ENB,CRC,HMH,USAC,NFG,BKV,TPL,SBR,VNOM,EQT,GEL,CCJ,BTU,NRP,EXE,TGS,GPOR,NC,LEU,VTS"
5,Financial Services,59,52,64,55,"MAAS,RACC,LIFE,PMTS,ENVA,ECPG,HUT,MRX,AAMI,CCXIU,TCGX,SEZL,PRCH,MSBI,CCXI,CIB,VCTR,ATLC,CARE,BFH,TWN,BOTJ,AMAL,WT,GCBC,BWFG,STT,KF,CBNA,PRAA,VBNK,CHMG,PGC,MBIN,HBT,ALRS,ARX,SAFT,AMTB,HFBL,OPY,BWIN,DGICB,HRTG,FNWD,PS,CMTV,SMBK,UFCS,BMO,RBCAA,AMG,FCAP,EGBN,CFBK,PKBK,TD,BNY,WTBA,CZFS,INBK,FMAO,BBVA,PBAM,PLBC,BPOP,PFIS,MUFG,TRST,FBIZ,CAC,RY,RRBI,SHBI,CBK,WULF,FISI,SMFG,FVCB,FBP,OBK,SRCE,TMP,NTRS,THFF,OSBC,VOYA,VIRT,AGM,CBC,CM,ACNB,CTBI,FRST,ATLO,PEBO,TFIN,BNS,OBT,BY,JXN,BSTZ,GOLD,WSFS,HSBC,FNLC,CFG,WASH,ASIC,WRLD,CNO,RBB,GSHD,WSBC,UVE,FRAF,KINS,NIC,HQL,GSBC,AII,CCNE,NP,TRV,WSBF,IX,STK,FSBC,IVZ,FMBH,ESQ,FXNC,PDLB,NKSH,FCBC,DCOM,FDSB,PEBK,UBS,PFG,ING,FSEA,HG,USB,MS,QCRH,SBFG,UVSP,EBC,SKWD,NTB,TSBK,MET,VLY,FUNC,AVBC,SLF,BPRN,HQH,SMBC,CFR,ALL,BAC,SFST,BAP,EZPW,BWB,NBN,CZNC,CATY,USCB,GL,CPBI,SHG,LCNB,FFBC,PRK,OFG,BUSE,MYFW,ZION,CIVB,MBWM,PCB,FITB,FCF,C,MTB,STBA,PNC,RGA,IFS,UMBF,HWC,FNRN,NWBI,CNOB,GABC,THG,HBCP,HASI,FULT,SNEX,ACT,ORRF,FDS,PBFS,AIZ,BOW,BCS,SRBK,CPF,FDBC,BEN,MPB,BHB,MCBS,CNS,TFSL,TCBK,LOB,MFC,KB,NBTB,SEIC,CFFI,NWG,UNM,NWFL,HNVR,BFST,CCBG,CBNK,FCCO,SLDE,UBSI,FBLA,PRU,LARK,BOKF,LNC,FRBA,BSRR,UNTY,TWFG,MCHB,CBAN,COSO,EWBC,SYBT,TCBX,PFS,WBS,CHCO,EBMT,EQBK,ASB,BSVN,MRBK,MBBC,HBNC,AVBH,HAFC,WTW,GS,HWBK,ISTR,PRI,BCAL,HFWA,FMNB,PYPL,IBKR,DBRG,TBBK,NECB,JPM,EFSI,PLGO,SFNC,HAPN,FHI,FBNC,ONB,BST,MNSB,AUB,CACC,IREN,NMIH,EQH,AROW,RF,HTB,FCNCA,PFBC,AFRM,RCBC,SFBS,SSB,ECBK,NBBK,AMP,MCB,HMN,MVBF,EIG,NXG,MCY,FCFS,SBCF,FBK,BFC,TRMK,SPFI,LSBK,CUBI,BBT,BHRB,BSAC,WAFD,IBCP,SCHW,WABC,PBHC,CLST,CVBF,EVT,OMF,FIBK,CWBC,EFSC,BVFL,BANR,CCD,KEY,WTFC,CZWI,EMF,CRBG,BGR,TRIN,PEO,COLB,INDB,CEE,PNFP,AX,RNST,NODK,AJG,VABK,UCB,NRIM,NFJ,HCI,IOR,JMSB,FNB,MTG,RNR,HIPO,HOMB,HIFS,BCH,OPBK,WF,BTO,FSUN,OVBC,ABCB,BME,RLI,COFS,LCLN,FAF,ITIC,RMBI,WHG,CBSH,CB,BMEZ,SIGI,RGT,CNA,SII,ADX,FHN,GAIN,HTH,RJF,TFC,SPNT,FUSB,CAF,RIOT,ESNT,BMRC,LPLA,MGYR,GGZ,SYF,MORN,BLX,PROV,IGIC,V,CSWC,SLM,COF,JCAP,DB,HYNE,VRTS,FRME,EMO,BCV,OVLY,OZK,BKU,WFC,BANC,SF,BX,HBAN,CASH,RVT,BOH,NBHC,THQ,NCZ,PJT,L,GDV,ETG,ETO,NDAQ,AFG,HOOD,BLK,AON,TROW,TCBI,PB,FSBW,TOWN,TPG,MRSH,EG,ASGI,GAM,FHB,CBU,CSQ,UBCP,SATA,AIO,FFIN,MKTW,QQQX,ORI,FGNXP,APO,ALLY,CBFV,TRU,GBCI,MA,PLMR,AFL,PFX,JCE,FFA,SPXX,FRBT,MCO,OCFC,CINF,GLRE,BAM,SFBC,TBLD,BRO,ACGL,CET,FGBIP,WTM,NCV,BHF,TY,RMI,NBXG,SBSI,BCAT,ASA,SRV,BCML,LKFN,ACV,AUBN,TCBS,NPB,ARES,KNSL,LGI,DGICA,IOND,MC,IBOC,STEW,ETV,AXP,KKR,RDN,CII,SCD,EOT,NIE,MSCI,MAIN,CNOBP,HIG,ISBA,MXF,MEGI,NEWTP,KLAR,ECCC,ETB,MBINL,UTF,FOA,MNSBP,RYAN,CRVL,FRHC,APAM,CCNEP,IBN,CBOE,RLTY,BUI,HTD,BMN,BBAR,FDUS,BANF,ATLCP,WRB,MKTX,OCCIN,BWBBP,UNB,MBNKO,SOR,MBINM,BMA,VALU,ARCC,WAL,MSBIP,BANX,BUSEP,OXLCO,SPGI,ONBPO,ONIT,OCCIM,AXS,OXLCN,EIIA,GLU,EICA,NNI,WSBCO,BTT,ECAT,SPME,ONBPP,PGR,PDPA,GBLI,SPMA,CCID,WAFDP,PDX,MIAX,JEF,TRUP,HTGC,BPYPM,SLMBP,EOI,MMD,UMBFO,WTFCN,VLYPN,UTG,VLYPO,SDHY,VLYPP,VEL,HPI,BN,ERIE,HBANL,BNT,TIPT,AIG,FFC,FRMEP,ICE,HPF,DFP,GLAD,MBINN,RVI,STC,BXSL,ETX,BBN,GUG,IGI,MSDL,OZKAP,TCBIO,PSUS,FLC,NBB,LDP,EFSCP,EOS,TYG,TSLX,IIF,PSF,NPFD,RNP,XZO,HLNE,EVR,PTA,FPF,CG,MKL,AGO,PIPR,GGAL,ACGLO,NTRSO,FULTP,ACGLN,SOFI,RKT,FCNCO,FCNCP,DXYZ,FNF,AB,JLS,SIGIP,PUK,HBANP,CME,FG,RM,HBANZ,TW,HBANM,ZIONP,UPST,PWP,LAZ,XFLT,MPV,STEP,LMND,MCI,PDI,FIGR,XP,SAR,HERZ,PFSI,BOT,AIFU,HLI,HDB,KMPR,ETOR,GLXY,TREE,AMSF,ROOT,CRCL,COIN,WD,BMNR,GBFH,FUTU,GSIW,CCB,BETR,VCX"
6,Industrials,55,52,55,47,"DFNS,BUUU,EDRY,FCEL,NCEW,BE,ATRO,SIF,PKOH,MAN,ATI,OESX,PHOE,KFRC,DCO,PLPC,KELYB,MTW,TH,ECO,ARCB,NSP,TWIN,HQI,GEO,CXW,KELYA,PL,FA,PRLB,ARXS,SHIP,PKE,LIME,VOYG,IESC,CRS,CYRX,RHI,MATX,BXC,ARMK,AIR,GHM,PESI,HSHP,XMTR,RXO,JBHT,DXPE,UHAL,FIX,ISSC,TNET,EFTY,TISI,NMM,UNF,GRC,DAL,MG,ATKR,ADUR,NVRI,FWRD,PBI,KNX,FDX,SXI,AGX,SNDR,TKR,NVT,MRCY,CBZ,AEIS,TFII,SWK,CMPR,ZIM,GEV,CASS,GFF,AIRT,CVLG,CAT,WTS,ESLT,CIX,TPC,GPN,ACA,AXON,HXL,BKSY,VVX,KFY,ULH,R,GIC,DAC,TRNS,PRG,HURC,EXPD,SBLK,ODFL,WAB,VSEC,NPO,HLIO,XPO,UAL,CSW,MSM,LGN,OC,CSX,HURN,POWL,AIT,RCMT,ENS,GNK,CLH,IEX,WCC,WERN,RTX,PWR,VRT,ECG,EML,LSTR,URI,HWM,CNI,RYZ,RHLD,TREX,CMDB,ASC,PH,ICFI,FSTR,BRC,DSGR,GENC,ESP,UNP,FLS,LXFR,GE,ESEA,CMI,NDSN,AZZ,BETA,AME,HEI,HRI,PCAR,LUV,GWW,EMBJ,MEC,LMT,EMR,MRTN,CP,CECO,NPK,JCI,TEX,NX,RKLB,DY,ETN,GD,CR,STRL,VSECU,MMM,FLR,CMCO,ALGT,KRNT,BWMN,DNOW,FAST,EBF,TTC,TTEK,AYI,MYRG,AAL,MLI,SNA,NSC,KEX,GSL,OSK,DRS,SKYW,ITT,ITW,DE,GTES,WWD,LOAR,J,CW,APOG,LECO,SUNB,CDNL,DCI,ABM,CMC,HUBG,ROK,AER,MTZ,MSA,LUNR,TATT,LTM,MAS,VMI,CTAS,CCEC,ALLE,RBC,EME,APG,OTTR,FPS,EXPO,SAIA,UPS,FELE,GHC,DPC,IR,HUBB,CPA,BLBD,ENR,KE,FTAI,FBIN,MGRC,DLX,ALK,IIIN,ZWS,TT,FSS,GATX,CSL,MDA,VLTO,HON,CRAI,TRI,MIDD,RGR,KAI,DOV,ZTO,CAAP,FERG,WMS,FTAIM,BCO,WM,KBR,GNRC,RJET,KMT,AWI,WOR,HAYW,BA,ROCK,NSSC,SPXC,RSG,POWWP,TAYD,GFL,FDXF,TXT,WCN,GVA,HII,FER,FOIL,GGG,WSC,FCN,VRSK,CWST,CARR,AADX,NOC,ELMT,DLB,EFX,OMAB,CXT,MWA,RYAAY,AMRC,RRX,SARO,SEB,LNN,TDG,CDRE,PAM,CAR,AIRTP,EPAC,CDLR,LHX,KTOS,XYL,BAH,ROAD,TITN,HY,OFLX,AOS,GBX,CHRW,RELX,TRN,ULS,CAE,REZI,TRC,KRMN,LPX,BBSI,GXO,AERO,FLY,MATW,BBUC,MAIR,AVAV,OTIS,ALG,POOL,SPCX,AMTM,PPIH,CNM,BWXT,ONT,AGCO,JBTM,ASTE,HONA,PAC,WLDN,TNC,EROC,ASR,EVI,INIO,RTO,RBA,AAON,STN,ESAB,MMS,LII,AVEX,CPRT,WSO,BLDR,SITE,XE,SYM,PNR,MIR,EQPT,HAWK,AMSC,NNE,PRIM,PSIX,ACM,ATS,LMB,SMX,MFP,WLFC"
7,Basic Materials,53,62,35,32,"HYMC,CLMT,FRD,AYA,MTRN,CGAU,NWPX,AUGO,ELVR,MT,KALU,NUE,ERO,RMIX,PHOS,STLD,HBM,JHX,SIND,SKE,ARIS,TX,CSTM,CLW,KOP,ASH,ODC,NEU,BHP,AVNT,RS,SSRM,TECK,PRM,SCL,SCCO,AXTA,CMT,FCX,IAG,GPRE,SA,EGO,ESI,AG,NGVT,SXT,CF,MTUS,KWR,REX,RIO,MEOH,HL,HCC,IFF,CMP,BVN,IOSP,ELE,DD,NEM,AU,CENX,CBT,OGC,AAUC,BCC,VHI,B,SQM,APD,WDFC,CDE,UAN,LYB,BCPC,HMY,SHW,WPM,WFG,FNV,PPG,EMN,RPM,SSD,DOW,WS,IPI,MTX,USLM,ECL,RGLD,NTR,SIM,CTVA,SMG,AA,AEM,MUX,LIN,SOLS,PAAS,FUL,WLKP,ALB,KGC,UFPI,EXP,TFPM,PPTA,TTAM,VMC,WLK,USAU,SSMR,DRD,GFI,CC,CMCL,AMRZ,AMR,SLVM,OR,AGI,MLM,TGLS,USAR,CE,PKX,IDR,MP,CRH,ASIX,MOS,HWKN,KNF,CTGO,SMID,OLN,MSB,IPX"
8,Consumer Cyclical,51,50,60,42,"DBGI,VSXY,LVLU,NDLS,LIND,HBB,CAKE,VAC,ANDG,KRT,CTRN,HZO,EAT,CBRL,SN,BJRI,MOV,FLXS,MYE,CROX,VIK,RCKY,BDL,LQDT,LTH,KMX,ABNB,GTX,FTDR,EXPE,MLKN,KSS,ESCA,WEYS,ETSY,BZH,FIVE,TILE,HRB,JILL,JAKK,W,SHOO,ROST,LOCO,GLBE,RUSHB,M,INTG,CALY,GEF,RUSHA,BBY,VGNT,THRM,ELA,ANF,LAD,HVT,HNI,BSET,CASY,PAG,MLR,MGA,LEGH,DIN,SKY,MUSA,WSM,CART,BOBS,SBH,CZR,MHK,PRSU,BWA,SON,XPEL,GM,JACK,CVEO,CARG,PENN,MGM,CVCO,BURL,CRI,SW,GCO,PKG,JOUT,LZB,BKNG,GIII,ALSN,PRKS,RSI,COOK,KTB,YETI,MCRI,LOVE,BH,TXRH,RVLV,OSW,CYD,RL,OPLN,DASH,DAN,CCK,RICK,MHO,TNL,LGIH,REYN,IHG,DRI,HOV,RGS,GPC,HOG,STRT,SAH,BC,H,FOXF,WWW,SBUX,URBN,RIVN,PLOW,MAR,PHIN,AMZN,HMC,BALL,MCFT,RACE,AAP,RH,SIG,TOL,HAS,HLT,EBAY,RCL,RRR,DDS,PVH,PHM,AMCR,DOO,QSR,PII,MTH,AIN,IP,MTN,CVNA,GOLF,TRS,GRBK,TJX,BWMX,AN,CAVA,LEVI,AVY,MMYT,CNNE,SE,JMKE,SCI,DORM,ETD,CCL,KBH,TPR,NCLH,HGV,ALH,MOD,IBP,FND,YUM,BIRK,SLGN,ALV,DHI,LEA,BYD,COLM,GIL,REF,YUMC,MBUU,CPHC,ABG,SMP,GNTX,HD,ORLY,MELI,AEO,VVV,DECK,ULTA,DPZ,AS,WGO,CHH,VC,ASO,NATH,ATMU,CHDN,CMG,WYNN,BROS,DKS,TM,NVR,HTHT,LCII,WH,KRUS,MCD,BOOT,JD,CPS,OXM,LOW,EYE,GAP,SHAK,ZUMZ,WINA,ADNT,KEQU,DKNG,ATAT,TSCO,FUN,THO,SGI,SHOE,LKQ,BKE,BFAM,CHWY,LEN,BABA,BBW,AZO,GME,BBWI,LVS,CPNG,TSLA,HSAI,PATK,ONON,CSV,LULU,CPRI,TCOM,QVCG,NKE,PDD,WHR,GPI,APTV,FLUT,PLNT,BGSI,PZZA,ROL,WING,NEGG"
9,Communication Services,50,56,52,53,"QMMM,CCG,BBGI,ATEX,SPHR,NBIS,STRZ,IRDM,MCS,MGNI,IMAX,LILAP,TIGO,ZD,MSGS,GSAT,MSGE,QNST,ROKU,ATNI,WLY,WPP,CNK,WLYB,ECHO,WBD,MANU,SKM,SCHL,OPRA,IDT,SIFY,JOYY,GRPN,OMC,EVER,SIRI,BATRK,VOD,LYV,BATRA,ADV,LLYVK,PSO,LLYVA,GOOGL,GOOG,FWONA,GRVY,FWONK,NWSA,PPLI,NWS,MTCH,TTWO,VZ,TKO,FOXA,VEON,FOX,ATHM,RCI,VSNT,PINS,AMX,NTES,CHT,BCE,SPOT,DIS,CMCSA,YELP,CRTO,LBRDP,T,NYT,RDDT,KT,NXST,BZ,PHI,META,TMUS,LBRDA,LBRDK,TDS,BIDU,GLIBK,GLIBA,NFLX,CHTR,WMG,TIMB,ZG,Z,LFTO,BILI,GIBO,AD,APP,RBLX,CABO"
10,Real Estate,45,32,48,46,"CBL,PEB,PK,NHPBP,FVR,NHPAP,XHR,NHP,SEG,MAC,LXP,SLG,APLE,PSTL,OUT,RHP,JLL,CDP,CCS,VNO,JAN,HIW,CTO,CURB,HST,WELL,EQIX,IRM,CHCI,SPG,AAT,RMR,DOC,PINE,ALX,FRT,NREF,IVT,LAMR,BNL,CUZ,JOE,PSA,AHR,SKT,LINE,KIM,IIPR,EPR,VTR,FR,FOR,BXP,TRNO,KRG,EGP,DLR,GTY,MMI,PECO,OLP,ADAMN,PLD,ESS,COLD,NNN,DEA,XRN,EXR,ADAML,BRX,UE,SAFE,NLY,INVH,NTST,UMH,CUBE,AMH,LANDP,GOODN,LANDO,CPT,VTMX,BFS,BPYPP,O,HR,SMA,EQR,ELS,REG,LTC,ARL,BXDC,KRC,CTRE,WY,MRP,UHT,IRT,OHI,WPC,SBRA,UDR,BPYPO,MAYS,AVB,MAA,AKR,AGNCM,AGNCP,AGNCN,AGNCO,FCPT,AGNCL,ADC,EPRT,AGNCZ,ADAMM,ARR,CBRE,RYN,ADAMZ,WHLRD,STAG,REGCP,REXR,REGCO,AXR,MLP,SUI,NMRK,FRPH,AMT,GLPI,FSV,NHI,BEKE,HHH,CHCT,SBAC,STWD,ARE,CSR,VICI,OZ,NEN,TCI,CIGI,CCI,NXRT,CSGP,OPI"
