Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Utilities - Independent Power Producers,Utilities,94,85,82,93,"VST,NRG,TLN,PAM,TAC,KEN"
2,Silver,Basic Materials,92,93,65,76,"AG,MAG,EXK"
3,Other Precious Metals & Mining,Basic Materials,91,85,72,59,"SBSW,TFPM,BVN,HL,PPTA,SLSR,MUX"
4,Gold,Basic Materials,85,86,90,79,"NEM,AEM,WPM,B,FNV,AU,GFI,KGC,AGI,PAAS,RGLD,HMY,CDE,OR,EQX,EGO,IAG,ORLA,SSRM,SAND,NG,FSM,AUGO,SA,AAUC,CGAU,ARMN,DRD,CNL,CMCL,BGL,IDR,CTGO,USAU"
5,Banks - Diversified,Financial Services,85,83,83,81,"JPM,BAC,WFC,HSBC,RY,C,MUFG,SAN,TD,UBS,BBVA,SMFG,BMO,BK,ING,BNS,BCS,CM,NTB"
6,Pollution & Treatment Controls,Industrials,80,73,39,62,"VLTO,FSS,ZWS,PCT,CECO,ERII,ADUR,ARQ"
7,Uranium,Energy,80,68,41,42,"CCJ,UEC,NXE,LEU,UUUU,ISOU"
8,Tobacco,Consumer Defensive,77,78,91,80,"PM,BTI,MO,TPB,UVV"
9,Financial Conglomerates,Financial Services,76,34,24,25,"FRHC,RILYL,RILYP,IX,VOYA,HTH,TREE,RILY"
10,Electrical Equipment & Parts,Industrials,76,74,49,60,"VRT,HUBB,NVT,AYI,BE,AEIS,ENS,HAYW,POWL,ENVX,ENR,ATKR,EOSE,AMPX,PLPC,ADSE,KE,LTBR,TGEN,NEOV,ULBI,ESP,RFIL"
11,Pharmaceutical Retailers,Healthcare,75,68,73,5,WBA
12,Engineering & Construction,Industrials,75,77,59,60,"PWR,FER,EME,FIX,J,ACM,MTZ,APG,STN,BLD,TTEK,STRL,DY,FLR,IESC,KBR,PRIM,ROAD,ACA,GVA,ECG,EXPO,AGX,MYRG,TPC,CDLR,WLDN,AMRC,GLDD,BWMN,MTRX,BBCP,ORN,MIMI,PHOE,ESOA,MSGY,ONEG,VATE"
13,Airports & Air Services,Industrials,74,70,81,74,"JOBY,PAC,ASR,OMAB,CAAP,ASLE"
14,Aerospace & Defense,Industrials,74,75,66,61,"GE,RTX,BA,GD,NOC,TDG,HWM,AXON,LHX,HEI,ESLT,RKLB,CW,BWXT,WWD,AVAV,ERJ,CAE,POWWP,LMT,TXT,DRS,HII,KTOS,SARO,LOAR,KRMN,ACHR,HXL,SPR,VSEC,MRCY,AIR,VOYG,RDW,PL,EVEX,VVX,DCO,ATRO,EH,LUNR,CDRE,RCAT,NPK,RGR,EVTL,AIRO,TATT,BYRN,PKE,SWBI,ISSC,PEW,VWAV,DPRO,OPXS,CODA,SIF"
15,Capital Markets,Financial Services,74,75,54,71,"MS,GS,SCHW,IBKR,HOOD,CRCL,LPLA,TW,FUTU,NMR,HLI,JEF,EVR,SF,GLXY,XP,VIRT,PJT,MKTX,MARA,PIPR,MC,LAZ,BGC,ETOR,IREN,RIOT,BMNR,SNEX,CLSK,MRX,HUT,WULF,PWP,CIFR,TIGR,OPY,CNCK,AMRK,FRGE,NCTY,DOMH,SRL,COHN"
