SectorRank,Sector,LeaderRank,Ticker,Leader_Score,Setup_Type,Tightness,Setup_Price,Dist_52WH_%,ATR_%,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,IPO,Gap (%),HVE,SMA50,SMA200,SMA10W,SMA30W,Industry
1,Health technology,1,SI,88.31,Stage 2 Watch,Loose,22.38,8.99,5.76,95.0,83.0,97.0,95.0,NO,0.0,NO,19.15,15.22,20.29,16.12,Medical specialties
2,Healthcare,1,CRNX,98.73,Extended Near High,Very Tight,83.76,0.29,0.26,97.0,98.0,98.0,96.0,NO,0.18,NO,55.01,46.22,60.06,47.29,Biotechnology
2,Healthcare,2,FBRX,98.72,Extended Near High,Loose,76.61,0.76,6.9,98.0,98.0,98.0,98.0,NO,0.0,NO,32.95,26.72,39.46,31.69,Biotechnology
2,Healthcare,3,PLSE,97.64,Extended Near High,Loose,37.73,1.46,7.06,97.0,97.0,98.0,98.0,NO,2.48,NO,27.82,20.46,29.1,23.46,Medical Instruments & Supplies
2,Healthcare,4,ANIK,97.17,Extended Near High,Loose,20.74,1.75,4.81,97.0,98.0,95.0,97.0,NO,1.61,NO,15.28,12.58,15.99,14.16,Drug Manufacturers - Specialty & Generic
2,Healthcare,5,ITGR,96.92,Extended Near High,Normal,124.45,0.87,3.45,94.0,98.0,96.0,93.0,NO,0.0,NO,94.46,85.12,99.63,90.76,Medical Devices
3,Energy,1,FET,96.13,Extended Near High,Loose,70.35,1.92,5.59,97.0,98.0,89.0,95.0,NO,0.13,NO,52.56,47.52,54.55,54.44,Oil & Gas Equipment & Services
3,Energy,2,DK,95.26,Near Breakout,Loose,66.01,4.24,4.65,97.0,97.0,96.0,97.0,NO,0.0,NO,52.72,41.44,55.32,44.87,Oil & Gas Refining & Marketing
3,Energy,3,PARR,94.45,Near Breakout,Loose,82.87,4.78,4.56,97.0,98.0,92.0,97.0,NO,0.0,NO,63.66,51.53,66.38,57.57,Oil & Gas Refining & Marketing
3,Energy,4,FTK,93.45,Stage 2 Watch,Loose,26.76,6.11,7.08,96.0,96.0,97.0,94.0,NO,6.63,NO,23.59,18.37,24.3,19.54,Oil & Gas Equipment & Services
3,Energy,5,VLO,93.39,Near Breakout,Normal,307.54,3.97,3.68,95.0,94.0,91.0,96.0,NO,0.0,NO,271.43,219.3,279.12,242.46,Oil & Gas Refining & Marketing
4,Financial Services,1,AAMI,97.36,Extended Near High,Normal,89.78,0.29,3.84,95.0,97.0,95.0,95.0,NO,0.31,NO,77.64,59.46,79.46,65.76,Asset Management
4,Financial Services,2,SAFT,96.44,Extended Near High,Normal,103.19,0.37,3.17,92.0,98.0,95.0,89.0,NO,0.0,NO,77.09,75.61,82.48,77.49,Insurance - Property & Casualty
4,Financial Services,3,VCTR,96.35,Breakout Zone,Normal,103.77,0.22,2.88,93.0,96.0,94.0,93.0,NO,0.32,NO,90.31,74.27,92.13,79.55,Asset Management
4,Financial Services,4,FNWD,96.27,Extended Near High,Normal,45.06,0.53,2.84,92.0,97.0,96.0,85.0,NO,0.99,NO,36.28,35.76,37.75,36.2,Banks - Regional
4,Financial Services,5,ENVA,95.78,Extended Near High,Normal,258.57,1.38,3.83,96.0,90.0,97.0,95.0,NO,0.63,NO,209.99,162.25,224.75,176.61,Credit Services
5,Technology,1,SNOW,96.31,Extended Near High,Loose,307.53,2.5,4.75,96.0,96.0,98.0,95.0,NO,1.08,NO,250.37,210.85,261.17,201.06,Software - Application
5,Technology,2,RNG,95.54,Extended Near High,Loose,57.3,2.85,6.24,96.0,98.0,92.0,97.0,NO,1.8,NO,42.17,35.23,43.75,39.12,Software - Application
5,Technology,3,GRMN,95.3,Extended Near High,Normal,304.76,0.07,3.71,90.0,97.0,92.0,94.0,NO,1.21,NO,244.33,229.61,251.56,239.93,Scientific & Technical Instruments
5,Technology,4,NSIT,94.94,Near Breakout,Normal,131.67,3.11,3.73,94.0,95.0,98.0,95.0,NO,1.22,NO,114.36,91.45,117.68,93.59,Electronics & Computer Distribution
5,Technology,5,DDOG,94.32,Near Breakout,Loose,273.6,1.85,4.65,97.0,82.0,98.0,97.0,NO,1.87,NO,246.1,167.82,249.18,177.49,Software - Application
