Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,SNDK,263.65,17413758,Technology,Computer Hardware,99.0,99.0,83.0,31.0,7878421.0,13300900.0,284.76,27.89,38672453632.0,No
2,ABTS,6.41,13479,Financial Services,Capital Markets,99.0,99.0,99.0,,47453.0,25280.0,10.86,0.25,15179818.0,No
3,DBVT,13.56,13666,Healthcare,Biotechnology,99.0,,,,103104.0,99430.0,18.0,0.44,529761920.0,No
4,SUPX,45.6,107960,Technology,Software - Infrastructure,99.0,,,99.0,278826.0,214100.0,76.5,2.75,1436683904.0,No
5,SOGP,11.57,19749,Communication Services,Internet Content & Information,99.0,99.0,98.0,2.0,2861912.0,34900.0,37.0,1.18,48152000.0,No
6,AXTI,10.63,4342204,Technology,Semiconductor Equipment & Materials,99.0,98.0,94.0,11.0,2244578.0,5087710.0,11.88,1.13,490769344.0,No
7,ANPA,30.0,4207,Industrials,Specialty Business Services,99.0,99.0,,,29000.0,7530.0,54.75,2.8,375000000.0,No
8,NEGG,72.43,157032,Consumer Cyclical,Internet Retail,99.0,99.0,,1.0,1540437.0,689250.0,137.84,3.32,1518602112.0,No
9,BW,6.71,3743108,Industrials,Specialty Industrial Machinery,99.0,99.0,97.0,3.0,3693331.0,9863800.0,7.77,0.22,744926144.0,No
10,CELC,93.24,1006877,Healthcare,Biotechnology,99.0,99.0,99.0,13.0,1091168.0,782600.0,94.06,7.58,3955866624.0,No
11,ZEPP,24.68,265599,Technology,Consumer Electronics,99.0,,,19.0,381082.0,493070.0,61.85,2.12,354675616.0,No
12,ONDS,7.54,154387851,Technology,Communication Equipment,99.0,99.0,99.0,76.0,59931270.0,107625650.0,11.7,0.57,2785480704.0,No
13,OPEN,8.36,144775110,Real Estate,Real Estate Services,99.0,99.0,99.0,0.0,263556928.0,162225730.0,10.87,0.51,6484173824.0,No
14,INBX,81.0,446936,Healthcare,Biotechnology,99.0,98.0,98.0,55.0,332112.0,340830.0,86.64,10.8,1173319040.0,No
15,SPRB,106.57,108778,Healthcare,Biotechnology,99.0,0.0,0.0,0.0,516015.0,186830.0,3228.75,7.0,114069328.0,No
16,NVA,9.78,1777258,Basic Materials,Other Industrial Metals & Mining,99.0,99.0,87.0,97.0,2257071.0,2245780.0,16.28,1.47,401202528.0,No
17,BE,113.03,20844064,Industrials,Electrical Equipment & Parts,99.0,99.0,99.0,80.0,13889312.0,15413080.0,147.86,15.15,26756935680.0,No
18,VTYX,9.32,1775365,Healthcare,Biotechnology,99.0,96.0,95.0,18.0,3888287.0,2788680.0,9.99,0.78,667916864.0,No
19,RGTI,25.74,58676795,Technology,Computer Hardware,99.0,,99.0,,80836393.0,53363510.0,58.15,1.28,8488270336.0,No
20,TERN,22.49,2606463,Healthcare,Biotechnology,99.0,96.0,97.0,2.0,2250515.0,7131050.0,23.31,1.86,2024993536.0,No
21,MAMK,12.7,206076,Industrials,Conglomerates,99.0,10.0,0.0,,350117.0,178340.0,14.3,1.86,215626256.0,No
22,UAMY,7.58,9515302,Basic Materials,Other Industrial Metals & Mining,99.0,99.0,99.0,99.0,14451768.0,14552600.0,19.71,0.49,1059369344.0,No
23,QBTS,24.02,45248011,Technology,Computer Hardware,99.0,,99.0,,52601493.0,40985170.0,46.75,1.42,8395920384.0,No
24,SLGL,34.83,13971,Healthcare,Biotechnology,99.0,99.0,99.0,93.0,23009.0,24390.0,52.26,4.01,97028968.0,No
25,DGNX,10.52,1349609,Industrials,Consulting Services,99.0,,99.0,,727054.0,884600.0,39.85,0.45,2135616640.0,No
26,COGT,34.37,3113396,Healthcare,Biotechnology,99.0,97.0,97.0,2.0,2633782.0,6411880.0,36.29,3.72,5275218944.0,No
27,DFDV,7.14,1743431,Technology,Software - Infrastructure,99.0,,,,2254626.0,2023890.0,53.88,0.53,215084992.0,No
28,MUU,86.84,1616544,ETF,ETF,99.0,99.0,72.0,4.0,956732.0,1333160.0,92.28,6.77,,No
29,RHLD,166.8,54343,Industrials,Specialty Business Services,99.0,98.0,96.0,70.0,72053.0,105790.0,191.46,24.22,1422106624.0,No
30,NBTX,20.58,35360,Healthcare,Biotechnology,99.0,99.0,99.0,15.0,90612.0,73690.0,30.35,2.76,1040419072.0,No
