Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,HYMC,35.99,1963595,Basic Materials,Gold,99.0,7.0,96.0,98.0,4776123.0,3720330.0,58.73,2.43,3276821504.0,No
2,SLGL,74.34,63219,Healthcare,Biotechnology,98.0,20.0,97.0,98.0,31648.0,54200.0,97.97,4.02,241253440.0,No
3,KOD,39.0,979125,Healthcare,Biotechnology,98.0,98.0,96.0,98.0,1073793.0,3186290.0,45.6,1.92,2412067072.0,No
4,LITE,772.28,5749508,Technology,Communication Equipment,98.0,95.0,98.0,98.0,6086201.0,8211590.0,836.91,47.05,55140794368.0,No
5,ANL,9.0,477217,Healthcare,Biotechnology,98.0,40.0,98.0,98.0,595165.0,235980.0,12.09,0.88,528664704.0,No
6,ANRO,22.53,330435,Healthcare,Biotechnology,98.0,92.0,94.0,98.0,253291.0,376530.0,25.17,1.64,719732480.0,No
7,OPTX,9.11,1519413,Technology,Electronic Components,98.0,97.0,98.0,98.0,1178545.0,630410.0,9.8,1.02,336343232.0,No
8,TNGX,20.29,2007878,Healthcare,Biotechnology,98.0,96.0,98.0,98.0,3491048.0,3391990.0,22.2,1.03,2895156736.0,No
9,CELC,114.22,776318,Healthcare,Biotechnology,98.0,61.0,85.0,98.0,729475.0,858410.0,120.31,7.58,5521015296.0,No
10,DMRA,24.57,166602,Healthcare,Biotechnology,98.0,6.0,84.0,98.0,246613.0,312850.0,38.33,2.01,1481649920.0,No
11,PRAX,310.11,269464,Healthcare,Biotechnology,98.0,71.0,80.0,98.0,494428.0,518610.0,356.0,26.7,8636821504.0,No
12,MUU,148.92,2843679,ETF,ETF,98.0,5.0,90.0,98.0,2433801.0,3724920.0,249.1,6.77,,No
13,MULL,131.87,354212,ETF,ETF,98.0,5.0,90.0,98.0,467891.0,606200.0,216.21,6.04,,No
14,STTK,6.78,410995,Healthcare,Biotechnology,98.0,97.0,98.0,98.0,680916.0,545320.0,6.81,0.69,485205408.0,No
