Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,PRAX,247.99,2883706.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,975312.0,1212840.0,277.14,26.7,6201528832.0,No
Leading Stocks (RS > 90),2,WBD,26.08,197433855.0,Communication Services,Entertainment,97.0,91.0,98.0,97.0,49617061.0,37097960.0,26.1,7.52,64625573888.0,No
Leading Stocks (RS > 90),3,TERN,29.36,6196041.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,2821319.0,2945670.0,30.25,1.86,2644742400.0,No
Leading Stocks (RS > 90),4,VSCO,49.05,11463813.0,Consumer Cyclical,Apparel Retail,96.0,96.0,97.0,96.0,2355104.0,2923820.0,50.22,13.76,3932068096.0,No
Leading Stocks (RS > 90),5,BLTE,150.0,314375.0,Healthcare,Biotechnology,97.0,97.0,98.0,97.0,126685.0,389700.0,160.55,49.0,5627194880.0,No
Leading Stocks (RS > 90),6,SRZN,20.46,186807.0,Healthcare,Biotechnology,96.0,98.0,97.0,97.0,56542.0,105790.0,20.47,5.9,175371264.0,No
Leading Stocks (RS > 90),7,ZUMZ,30.62,1131681.0,Consumer Cyclical,Apparel Retail,95.0,97.0,95.0,97.0,232096.0,276350.0,30.65,11.31,525241056.0,No
Leading Stocks (RS > 90),8,TYRA,21.5,545797.0,Healthcare,Biotechnology,95.0,97.0,97.0,95.0,310774.0,755500.0,22.82,6.42,1147500032.0,No
Leading Stocks (RS > 90),9,FROG,64.77,3208615.0,Technology,Software - Application,93.0,97.0,92.0,91.0,1300903.0,1381180.0,65.5,27.0,7663121920.0,No
Leading Stocks (RS > 90),10,VERA,44.9,2458758.0,Healthcare,Biotechnology,93.0,98.0,97.0,95.0,1578107.0,1943610.0,49.77,18.53,2870370048.0,No
Leading Stocks (RS > 90),11,KRYS,234.13,488374.0,Healthcare,Biotechnology,92.0,93.0,96.0,93.0,319123.0,249050.0,234.65,122.8,6789189632.0,No
