Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,Earning_Date,SMA50,SMA200,SMA10W,SMA30W
24,NBTX,55.07,142426.0,Healthcare,Biotechnology,99.0,98.0,98.0,98.0,72447.0,115170.0,57.0,3.6,2670647808.0,No,,34.71,22.78,35.65,26.98
27,MXL,88.78,4421216.0,Technology,Semiconductors,99.0,99.0,99.0,99.0,3290829.0,6073720.0,104.27,10.96,7949890048.0,No,,37.45,21.95,44.15,26.14
30,AGL,78.49,417337.0,Healthcare,Medical Care Facilities,99.0,99.0,99.0,99.0,393261.0,841410.0,79.66,7.48,1309510272.0,No,,24.63,22.63,28.39,21.34
34,MRAM,40.63,6837166.0,Technology,Semiconductors,99.0,99.0,99.0,99.0,1962698.0,9589750.0,51.5,5.49,952675008.0,No,,14.33,10.63,16.17,12.23
58,TSEM,280.69,3301719.0,Technology,Semiconductors,99.0,95.0,98.0,99.0,2848255.0,2524100.0,283.46,37.48,33399029760.0,No,,188.36,117.77,199.84,142.83
66,CELC,134.72,2254718.0,Healthcare,Biotechnology,99.0,83.0,90.0,95.0,841985.0,1465980.0,151.02,9.51,6511917056.0,No,2026-05-14,119.26,89.96,119.1,106.55
70,WOLF,69.96,17649490.0,Technology,Semiconductors,99.0,99.0,99.0,99.0,3921626.0,11713400.0,73.74,8.05,3381801984.0,No,,26.29,,29.93,22.83
71,VICR,290.54,1072543.0,Technology,Electronic Components,99.0,97.0,97.0,99.0,922886.0,910490.0,316.82,40.54,13243223040.0,No,,211.3,124.89,213.83,154.99
73,BAND,52.1,1016522.0,Technology,Software - Infrastructure,99.0,99.0,99.0,99.0,729827.0,1926920.0,53.21,12.5,1668101760.0,No,,24.81,17.37,27.57,18.96
75,INTC,115.93,115100089.0,Technology,Semiconductors,99.0,99.0,99.0,99.0,112903740.0,161131740.0,132.75,18.97,582664192000.0,No,,68.24,44.35,73.7,52.34
95,NBIS,221.15,29244903.0,Communication Services,Internet Content & Information,99.0,96.0,99.0,97.0,16565888.0,18103200.0,233.73,34.72,56149581824.0,No,,138.13,105.01,144.22,112.16
105,RKLB,132.55,24888843.0,Industrials,Aerospace & Defense,98.0,99.0,98.0,98.0,23318962.0,30545020.0,133.18,22.77,76713443328.0,No,,78.15,64.54,81.37,71.62
117,SILC,50.98,261131.0,Technology,Communication Equipment,98.0,99.0,99.0,99.0,82193.0,225830.0,52.58,13.34,290899104.0,No,,27.47,19.33,29.95,20.92
127,VPG,100.34,1160724.0,Technology,Scientific & Technical Instruments,98.0,99.0,98.0,99.0,267508.0,502000.0,105.17,24.89,1334622336.0,No,,52.86,40.71,55.95,45.85
128,SIMO,263.85,776574.0,Technology,Semiconductors,98.0,99.0,98.0,99.0,755045.0,1385190.0,273.9,56.94,8946582528.0,No,,154.68,111.74,164.28,124.93
131,IREN,58.4,57335276.0,Financial Services,Capital Markets,98.0,92.0,94.0,44.0,38726665.0,63887750.0,76.87,7.35,20870916096.0,No,,44.46,43.67,45.61,46.74
134,SITM,820.21,523934.0,Technology,Semiconductors,98.0,99.0,98.0,98.0,454145.0,565240.0,901.81,186.49,21650941952.0,No,,473.91,352.18,503.18,399.44
160,ELVR,83.24,142092.0,Basic Materials,Other Industrial Metals & Mining,98.0,95.0,95.0,98.0,84326.0,78770.0,101.5,15.54,1508428800.0,No,,68.87,,71.22,54.06
162,FLEX,143.6,4738380.0,Technology,Electronic Components,98.0,99.0,98.0,98.0,4293549.0,8404290.0,147.34,40.15,52797976576.0,No,,83.34,65.86,88.59,71.41
181,BKSY,42.66,2315811.0,Industrials,Specialty Business Services,98.0,95.0,98.0,98.0,1882786.0,2567470.0,44.7,9.88,1583070976.0,No,,31.62,23.36,32.7,24.66
196,PENG,49.44,4142295.0,Technology,Information Technology Services,97.0,99.0,99.0,98.0,1787670.0,4291700.0,53.27,16.04,2598574080.0,No,,25.63,22.84,27.82,22.62
204,LGN,89.0,3000190.0,Industrials,Engineering & Construction,97.0,95.0,97.0,98.0,1604372.0,1666880.0,107.24,26.96,14618017792.0,No,2026-05-14,68.72,,70.95,54.09
210,MRVL,182.58,32409175.0,Technology,Semiconductors,97.0,96.0,98.0,97.0,23863690.0,21369610.0,192.15,58.61,159658590208.0,No,,126.17,92.75,132.79,100.85
224,MTSI,383.56,1509441.0,Technology,Semiconductors,97.0,97.0,96.0,98.0,1186762.0,1606610.0,400.87,118.16,29264007168.0,No,,263.1,191.83,275.08,220.15
