Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,Earning_Date,SMA50,SMA200,SMA10W,SMA30W
Leading Stocks (RS > 90),1,IMVT,35.56,19556846,Healthcare,Biotechnology,95.0,96.0,94.0,91.0,1395231.0,1361820.0,36.27,13.79,7237604352.0,No,2026-05-20,26.57,22.96,27.3,26.07
Leading Stocks (RS > 90),2,FCEL,20.22,15792596,Industrials,Electrical Equipment & Parts,99.0,99.0,99.0,99.0,5051932.0,12486340.0,22.83,3.78,1071212352.0,No,,10.28,8.14,11.34,9.01
Leading Stocks (RS > 90),3,VSAT,75.27,3101204,Technology,Communication Equipment,99.0,95.0,97.0,98.0,1593991.0,1746450.0,75.72,8.61,10224029696.0,No,2026-05-20,58.32,41.81,60.77,46.97
Leading Stocks (RS > 90),4,AIP,34.95,1320311,Technology,Semiconductors,99.0,98.0,99.0,98.0,694026.0,1423760.0,38.47,6.88,1613710848.0,No,,23.15,15.98,24.75,18.46
Leading Stocks (RS > 90),5,QUIK,20.46,722943,Technology,Semiconductors,99.0,99.0,99.0,99.0,416683.0,885690.0,22.69,4.8,362633024.0,No,,13.18,8.29,14.07,9.52
Leading Stocks (RS > 90),6,SITM,697.0,1608010,Technology,Semiconductors,98.0,97.0,98.0,98.0,478783.0,693230.0,901.81,186.49,18398588928.0,No,,503.81,362.67,535.66,412.2
Leading Stocks (RS > 90),7,BAND,57.96,1127385,Technology,Software - Infrastructure,99.0,99.0,99.0,99.0,742555.0,1052320.0,58.1,12.5,1855723136.0,No,,27.93,18.2,32.03,20.4
Leading Stocks (RS > 90),8,MOVE,23.89,123093,Technology,Software - Infrastructure,99.0,98.0,99.0,99.0,79382.0,83390.0,25.9,3.44,1594321024.0,No,,13.9,8.42,14.92,10.1
Leading Stocks (RS > 90),9,AMBQ,76.61,1098816,Technology,Semiconductors,98.0,99.0,99.0,99.0,508370.0,1163320.0,77.56,22.12,1637596544.0,No,,36.99,32.81,40.73,33.07
Leading Stocks (RS > 90),10,SILC,41.61,198842,Technology,Communication Equipment,98.0,97.0,98.0,99.0,93621.0,197190.0,52.58,13.34,237432576.0,No,,29.44,19.88,31.92,21.63
Leading Stocks (RS > 90),11,VPG,100.71,507103,Technology,Scientific & Technical Instruments,98.0,99.0,98.0,99.0,314185.0,786910.0,108.0,24.89,1339543680.0,No,,57.35,42.19,61.62,47.89
Leading Stocks (RS > 90),12,VSH,40.16,4631810,Technology,Semiconductors,98.0,98.0,98.0,99.0,3007118.0,6219990.0,40.19,11.77,5466010112.0,No,,25.18,18.41,27.01,20.02
Leading Stocks (RS > 90),13,WOLF,58.62,7261214,Technology,Semiconductors,98.0,99.0,99.0,99.0,4555368.0,13143230.0,73.74,8.05,2833636864.0,No,,29.67,,33.33,23.54
Leading Stocks (RS > 90),14,BRUN,24.49,1651838,Technology,Software - Infrastructure,97.0,99.0,99.0,97.0,678575.0,1827580.0,31.5,10.12,1504388224.0,No,,15.02,12.49,16.57,13.39
Leading Stocks (RS > 90),15,LSCC,138.74,3957953,Technology,Semiconductors,97.0,94.0,95.0,98.0,2008855.0,2665290.0,139.0,43.9,19008471040.0,No,,109.05,83.7,112.7,91.04
Leading Stocks (RS > 90),16,ALAB,287.48,10098219,Technology,Semiconductors,97.0,98.0,98.0,97.0,5307129.0,6291520.0,287.7,84.78,49276354560.0,No,,166.53,169.29,180.42,162.45
Leading Stocks (RS > 90),17,ARM,256.73,17806995,Technology,Semiconductors,96.0,98.0,98.0,96.0,8260267.0,12580730.0,259.44,100.02,273160372224.0,No,,174.66,145.41,186.64,145.93
Leading Stocks (RS > 90),18,KALV,26.81,5523816,Healthcare,Biotechnology,96.0,98.0,97.0,96.0,3097380.0,3924320.0,26.85,9.83,1427388160.0,No,,21.32,15.86,22.26,17.43
Leading Stocks (RS > 90),19,AKAM,143.55,17996971,Technology,Software - Infrastructure,94.0,98.0,93.0,94.0,5456985.0,9074020.0,165.45,69.78,20870082560.0,No,,114.19,92.34,117.15,100.3
Leading Stocks (RS > 90),20,LPG,47.72,1532864,Energy,Oil & Gas Midstream,94.0,97.0,94.0,96.0,522731.0,554510.0,48.04,20.03,2039748736.0,No,2026-05-20,36.33,30.93,37.73,31.59
Leading Stocks (RS > 90),21,RXO,23.85,6354001,Industrials,Trucking,94.0,95.0,96.0,98.0,2174183.0,3836140.0,24.39,10.43,3933349632.0,No,,17.01,15.62,18.01,15.42
Leading Stocks (RS > 90),22,BWLP,22.61,1106728,Energy,Oil & Gas Midstream,93.0,96.0,93.0,95.0,408945.0,426650.0,22.61,10.16,3432528384.0,No,,18.21,15.33,18.9,15.82
Leading Stocks (RS > 90),23,SM,34.81,9052679,Energy,Oil & Gas E&P,93.0,96.0,96.0,96.0,5830809.0,4394210.0,35.86,17.45,8345652736.0,No,,29.68,24.06,30.38,23.71
Leading Stocks (RS > 90),24,PNRG,245.98,115977,Energy,Oil & Gas E&P,92.0,92.0,94.0,96.0,62783.0,43050.0,278.9,126.4,397995648.0,No,2026-05-20,226.59,182.61,231.07,193.64
Leading Stocks (RS > 90),25,ATLC,81.79,104521,Financial Services,Credit Services,92.0,92.0,96.0,93.0,69078.0,74730.0,89.0,45.74,1236500992.0,No,,66.73,61.52,69.59,61.86
