Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,SYRE,63.27,5324307.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,747248.0,763910.0,75.0,12.04,4969235968.0,No
Leading Stocks (RS > 90),2,CAR,371.01,4941224.0,Industrials,Rental & Leasing Services,98.0,98.0,98.0,98.0,1210416.0,3325620.0,372.23,66.79,13105811456.0,No
Leading Stocks (RS > 90),3,ANRO,25.75,776225.0,Healthcare,Biotechnology,98.0,91.0,97.0,98.0,259575.0,353430.0,25.9,2.02,822597056.0,No
Leading Stocks (RS > 90),4,FORM,128.22,4186235.0,Technology,Semiconductor Equipment & Materials,98.0,97.0,98.0,98.0,1492510.0,1242940.0,136.0,23.79,9995318272.0,No
Leading Stocks (RS > 90),5,SPIR,23.14,4197617.0,Industrials,Specialty Business Services,97.0,98.0,98.0,95.0,1022761.0,2704640.0,23.59,6.6,775283904.0,No
Leading Stocks (RS > 90),6,ORKA,61.38,1511986.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,634071.0,1214220.0,64.61,7.62,3040930560.0,No
Leading Stocks (RS > 90),7,AEHR,71.66,3330018.0,Technology,Semiconductor Equipment & Materials,98.0,98.0,98.0,98.0,2119028.0,5007300.0,74.44,7.71,2253940224.0,No
Leading Stocks (RS > 90),8,SRZN,29.86,262160.0,Healthcare,Biotechnology,97.0,91.0,97.0,97.0,105935.0,87880.0,30.49,5.9,351231488.0,No
Leading Stocks (RS > 90),9,BELFA,221.06,130923.0,Technology,Electronic Components,96.0,95.0,93.0,96.0,66950.0,99530.0,227.59,59.91,2797804544.0,No
Leading Stocks (RS > 90),10,LUNR,24.41,20643168.0,Industrials,Aerospace & Defense,96.0,97.0,93.0,96.0,12418583.0,17785500.0,25.54,6.75,3890284288.0,No
Leading Stocks (RS > 90),11,GRC,72.16,280498.0,Industrials,Specialty Industrial Machinery,94.0,94.0,95.0,94.0,138135.0,101850.0,72.55,32.17,1898734720.0,No
Leading Stocks (RS > 90),12,MRVL,131.3,29598118.0,Technology,Semiconductors,94.0,98.0,97.0,92.0,19591551.0,30197260.0,133.2,48.09,114816368640.0,No
Leading Stocks (RS > 90),13,SNEX,99.37,1152851.0,Financial Services,Capital Markets,93.0,97.0,95.0,93.0,724400.0,828470.0,100.05,50.91,7819919872.0,No
Leading Stocks (RS > 90),14,ARW,174.9,961164.0,Technology,Electronics & Computer Distribution,91.0,95.0,96.0,92.0,612096.0,515230.0,175.27,98.11,8934970368.0,No
