Section,Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
Leading Stocks (RS > 90),1,ARQQ,53.85,1097837,Technology,Software - Infrastructure,99.0,97.0,99.0,96.0,608468.0,872890.0,62.0,3.75,825624128.0,No
Leading Stocks (RS > 90),2,SEI,48.22,5339914,Energy,Oil & Gas Equipment & Services,97.0,92.0,97.0,94.0,2483943.0,4007250.0,48.41,12.78,3258826240.0,No
Leading Stocks (RS > 90),3,OR,40.69,1534099,Basic Materials,Gold,95.0,96.0,92.0,96.0,1017100.0,1295990.0,42.23,17.55,7662638592.0,No
Leading Stocks (RS > 90),4,NNE,47.15,10811014,Industrials,Specialty Industrial Machinery,94.0,96.0,96.0,98.0,3504768.0,3988380.0,60.51,15.16,1964200320.0,No
"Top Movers (RS ≥ 85, Improving)",1,RAPT,29.44,392643,Healthcare,Biotechnology,99.0,92.0,40.0,1.0,171556.0,422270.0,32.35,5.66,486872672.0,No
"Top Movers (RS ≥ 85, Improving)",2,SEPN,22.49,403374,Healthcare,Biotechnology,96.0,86.0,70.0,0.0,255246.0,358010.0,28.99,4.17,1002719680.0,No
"Top Movers (RS ≥ 85, Improving)",3,STOK,30.54,4011762,Healthcare,Biotechnology,99.0,97.0,86.0,9.0,938864.0,1031890.0,32.4,5.35,1673513088.0,No
"Top Movers (RS ≥ 85, Improving)",4,ZBIO,25.9,1008078,Healthcare,Biotechnology,98.0,96.0,78.0,11.0,212623.0,261700.0,26.57,5.83,1090657024.0,No
"Top Movers (RS ≥ 85, Improving)",5,ODP,27.76,1453122,Consumer Cyclical,Specialty Retail,89.0,26.0,13.0,1.0,754845.0,1386650.0,32.21,11.85,836212864.0,No
"Top Movers (RS ≥ 85, Improving)",6,CGON,40.71,1837513,Healthcare,Biotechnology,92.0,74.0,15.0,6.0,932242.0,750330.0,42.27,14.8,3104039168.0,No
"Top Movers (RS ≥ 85, Improving)",7,ERO,23.44,1342671,Basic Materials,Copper,93.0,59.0,27.0,8.0,811112.0,1137700.0,23.54,9.3,2433665536.0,No
"Top Movers (RS ≥ 85, Improving)",8,RHLD,87.7,107314,Industrials,Specialty Business Services,98.0,97.0,73.0,13.0,71120.0,67650.0,88.06,24.22,747729984.0,No
"Top Movers (RS ≥ 85, Improving)",9,CENX,31.6,2912493,Basic Materials,Aluminum,94.0,86.0,76.0,22.0,1730914.0,2317460.0,31.6,13.05,2949516288.0,No
"Top Movers (RS ≥ 85, Improving)",10,CMA,79.85,5967145,Financial Services,Banks - Regional,86.0,78.0,63.0,31.0,2481623.0,4276260.0,83.22,48.12,10262758400.0,No
"Top Movers (RS ≥ 85, Improving)",11,SA,25.11,2492664,Basic Materials,Gold,95.0,87.0,78.0,41.0,1169771.0,1808850.0,25.45,9.4,2564971520.0,No
"Top Movers (RS ≥ 85, Improving)",12,MRUS,94.38,2832205,Healthcare,Biotechnology,96.0,89.0,81.0,47.0,1724114.0,7496320.0,94.56,33.19,7152535040.0,No
